datetime,datetime_nano,KQ.m@SHFE.cu.open,KQ.m@SHFE.cu.high,KQ.m@SHFE.cu.low,KQ.m@SHFE.cu.close,KQ.m@SHFE.cu.volume,KQ.m@SHFE.cu.open_oi,KQ.m@SHFE.cu.close_oi
2020-06-18 22:00:00.000000000,1592488800000000000,46840.0,47070.0,46840.0,47060.0,11161,93673,94196
2020-06-18 23:00:00.000000000,1592492400000000000,47060.0,47100.0,46980.0,47010.0,7741,94196,94266
2020-06-19 00:00:00.000000000,1592496000000000000,47010.0,47030.0,46950.0,46970.0,2437,94266,93944
2020-06-19 09:00:00.000000000,1592528400000000000,47000.0,47100.0,46910.0,47050.0,13539,93944,94804
2020-06-19 10:00:00.000000000,1592532000000000000,47050.0,47310.0,47040.0,47290.0,10892,94804,96938
2020-06-19 11:00:00.000000000,1592535600000000000,47290.0,47320.0,47170.0,47260.0,6735,96938,98283
2020-06-19 13:00:00.000000000,1592542800000000000,47290.0,47380.0,47270.0,47340.0,7098,98283,99742
2020-06-19 14:00:00.000000000,1592546400000000000,47340.0,47680.0,47330.0,47680.0,32655,99742,104821
2020-06-19 21:00:00.000000000,1592571600000000000,47840.0,47930.0,47570.0,47620.0,29632,104821,106388
2020-06-19 22:00:00.000000000,1592575200000000000,47620.0,47780.0,47450.0,47460.0,15541,106388,106134
2020-06-19 23:00:00.000000000,1592578800000000000,47460.0,47570.0,47430.0,47460.0,11756,106134,106965
2020-06-20 00:00:00.000000000,1592582400000000000,47460.0,47470.0,47150.0,47380.0,15158,106965,105453
2020-06-22 09:00:00.000000000,1592787600000000000,47460.0,47710.0,47400.0,47500.0,21973,105453,106783
2020-06-22 10:00:00.000000000,1592791200000000000,47500.0,47620.0,47490.0,47580.0,8397,106783,107407
2020-06-22 11:00:00.000000000,1592794800000000000,47580.0,47590.0,47530.0,47550.0,4166,107407,107397
2020-06-22 13:00:00.000000000,1592802000000000000,47550.0,47560.0,47370.0,47400.0,8740,107397,107685
2020-06-22 14:00:00.000000000,1592805600000000000,47400.0,47480.0,47280.0,47470.0,18989,107685,107189
2020-06-22 21:00:00.000000000,1592830800000000000,47680.0,47790.0,47590.0,47720.0,22314,107189,110131
2020-06-22 22:00:00.000000000,1592834400000000000,47720.0,47810.0,47660.0,47670.0,12418,110131,109657
2020-06-22 23:00:00.000000000,1592838000000000000,47670.0,47740.0,47630.0,47690.0,7716,109657,108920
2020-06-23 00:00:00.000000000,1592841600000000000,47690.0,47760.0,47660.0,47750.0,3249,108920,108210
2020-06-23 09:00:00.000000000,1592874000000000000,47790.0,47850.0,47330.0,47540.0,44320,108210,110917
2020-06-23 10:00:00.000000000,1592877600000000000,47540.0,47690.0,47510.0,47620.0,16910,110917,110135
2020-06-23 11:00:00.000000000,1592881200000000000,47620.0,47670.0,47590.0,47630.0,4109,110135,110317
2020-06-23 13:00:00.000000000,1592888400000000000,47640.0,47640.0,47490.0,47550.0,7317,110317,111052
2020-06-23 14:00:00.000000000,1592892000000000000,47550.0,47870.0,47540.0,47850.0,22243,111052,112170
2020-06-23 21:00:00.000000000,1592917200000000000,47890.0,47940.0,47620.0,47630.0,23202,112170,112916
2020-06-23 22:00:00.000000000,1592920800000000000,47630.0,47730.0,47540.0,47600.0,15915,112916,111920
2020-06-23 23:00:00.000000000,1592924400000000000,47600.0,47720.0,47550.0,47690.0,7081,111920,111704
2020-06-24 00:00:00.000000000,1592928000000000000,47690.0,47760.0,47670.0,47730.0,3920,111704,111110
2020-06-24 09:00:00.000000000,1592960400000000000,47720.0,47880.0,47650.0,47840.0,15348,111110,113260
2020-06-24 10:00:00.000000000,1592964000000000000,47840.0,47890.0,47810.0,47810.0,6173,113260,114008
2020-06-24 11:00:00.000000000,1592967600000000000,47810.0,47920.0,47770.0,47780.0,8329,114008,113967
2020-06-24 13:00:00.000000000,1592974800000000000,47780.0,47860.0,47760.0,47830.0,4479,113967,114145
2020-06-24 14:00:00.000000000,1592978400000000000,47830.0,47860.0,47740.0,47860.0,13524,114145,112639
2020-06-29 09:00:00.000000000,1593392400000000000,48160.0,48440.0,48030.0,48370.0,41639,112639,119208
2020-06-29 10:00:00.000000000,1593396000000000000,48370.0,48570.0,48340.0,48510.0,15562,119208,122486
2020-06-29 11:00:00.000000000,1593399600000000000,48510.0,48530.0,48420.0,48500.0,5019,122486,122930
2020-06-29 13:00:00.000000000,1593406800000000000,48540.0,48590.0,48220.0,48350.0,18329,122930,123115
2020-06-29 14:00:00.000000000,1593410400000000000,48350.0,48460.0,48280.0,48380.0,20753,123115,120364
2020-06-29 21:00:00.000000000,1593435600000000000,48350.0,48460.0,48270.0,48400.0,17667,120364,120720
2020-06-29 22:00:00.000000000,1593439200000000000,48400.0,48610.0,48400.0,48470.0,16099,120720,122611
2020-06-29 23:00:00.000000000,1593442800000000000,48470.0,48530.0,48370.0,48410.0,7515,122611,121812
2020-06-30 00:00:00.000000000,1593446400000000000,48410.0,48500.0,48400.0,48450.0,2799,121812,121069
2020-06-30 09:00:00.000000000,1593478800000000000,48490.0,48610.0,48440.0,48600.0,14097,121069,121961
2020-06-30 10:00:00.000000000,1593482400000000000,48600.0,48770.0,48590.0,48680.0,13271,121961,123062
2020-06-30 11:00:00.000000000,1593486000000000000,48680.0,48760.0,48670.0,48720.0,5033,123062,123746
2020-06-30 13:00:00.000000000,1593493200000000000,48720.0,48760.0,48640.0,48640.0,6703,123746,123887
2020-06-30 14:00:00.000000000,1593496800000000000,48640.0,48800.0,48550.0,48790.0,22689,123887,124357
2020-06-30 21:00:00.000000000,1593522000000000000,48940.0,49150.0,48880.0,48970.0,31711,124357,128020
2020-06-30 22:00:00.000000000,1593525600000000000,48970.0,49070.0,48850.0,48880.0,20088,128020,128067
2020-06-30 23:00:00.000000000,1593529200000000000,48880.0,48930.0,48770.0,48860.0,15222,128067,126803
2020-07-01 00:00:00.000000000,1593532800000000000,48860.0,48950.0,48840.0,48930.0,4826,126803,125963
2020-07-01 09:00:00.000000000,1593565200000000000,48940.0,49290.0,48910.0,49200.0,26194,125963,128064
2020-07-01 10:00:00.000000000,1593568800000000000,49200.0,49350.0,49170.0,49330.0,13609,128064,129824
2020-07-01 11:00:00.000000000,1593572400000000000,49330.0,49340.0,49240.0,49320.0,7735,129824,129915
2020-07-01 13:00:00.000000000,1593579600000000000,49290.0,49380.0,49170.0,49330.0,13000,129915,131160
2020-07-01 14:00:00.000000000,1593583200000000000,49330.0,49380.0,49260.0,49350.0,20094,131160,129245
2020-07-01 21:00:00.000000000,1593608400000000000,48980.0,49260.0,48910.0,49130.0,38918,129245,130463
2020-07-01 22:00:00.000000000,1593612000000000000,49130.0,49190.0,48980.0,49090.0,19019,130463,130274
2020-07-01 23:00:00.000000000,1593615600000000000,49090.0,49220.0,49060.0,49170.0,12121,130274,130147
2020-07-02 00:00:00.000000000,1593619200000000000,49170.0,49200.0,49100.0,49180.0,3920,130147,129804
2020-07-02 09:00:00.000000000,1593651600000000000,49390.0,49570.0,49300.0,49330.0,32294,129804,129105
2020-07-02 10:00:00.000000000,1593655200000000000,49330.0,49430.0,49310.0,49390.0,8946,129105,129280
2020-07-02 11:00:00.000000000,1593658800000000000,49390.0,49400.0,49340.0,49350.0,4302,129280,129421
2020-07-02 13:00:00.000000000,1593666000000000000,49390.0,49390.0,49270.0,49330.0,8626,129421,129044
2020-07-02 14:00:00.000000000,1593669600000000000,49330.0,49510.0,49320.0,49410.0,18402,129044,127983
2020-07-02 21:00:00.000000000,1593694800000000000,49290.0,49330.0,49180.0,49290.0,22851,127983,128119
2020-07-02 22:00:00.000000000,1593698400000000000,49290.0,49330.0,49130.0,49190.0,19743,128119,130465
2020-07-02 23:00:00.000000000,1593702000000000000,49190.0,49300.0,49140.0,49280.0,10141,130465,130588
2020-07-03 00:00:00.000000000,1593705600000000000,49280.0,49390.0,49240.0,49380.0,5053,130588,130196
2020-07-03 09:00:00.000000000,1593738000000000000,49310.0,49390.0,49250.0,49300.0,17527,130196,129175
2020-07-03 10:00:00.000000000,1593741600000000000,49300.0,49310.0,48840.0,48900.0,27873,129175,125494
2020-07-03 11:00:00.000000000,1593745200000000000,48900.0,49070.0,48890.0,49060.0,12338,125494,124794
2020-07-03 13:00:00.000000000,1593752400000000000,49030.0,49040.0,48910.0,48990.0,9904,124794,124589
2020-07-03 14:00:00.000000000,1593756000000000000,48990.0,49140.0,48870.0,48900.0,21522,124589,121533
2020-07-03 21:00:00.000000000,1593781200000000000,48930.0,48950.0,48760.0,48820.0,17484,121533,121709
2020-07-03 22:00:00.000000000,1593784800000000000,48820.0,48860.0,48480.0,48660.0,24691,121709,120395
2020-07-03 23:00:00.000000000,1593788400000000000,48660.0,48810.0,48590.0,48790.0,9262,120395,119881
2020-07-04 00:00:00.000000000,1593792000000000000,48790.0,48870.0,48770.0,48850.0,5990,119881,119546
2020-07-06 09:00:00.000000000,1593997200000000000,48930.0,49020.0,48820.0,48920.0,19596,119546,119559
2020-07-06 10:00:00.000000000,1594000800000000000,48920.0,49150.0,48910.0,49090.0,12715,119559,119296
2020-07-06 11:00:00.000000000,1594004400000000000,49090.0,49150.0,48990.0,49050.0,9398,119296,118795
2020-07-06 13:00:00.000000000,1594011600000000000,49080.0,49150.0,49030.0,49100.0,7733,118795,118495
2020-07-06 14:00:00.000000000,1594015200000000000,49100.0,49220.0,49000.0,49040.0,22584,118495,117013
2020-07-06 21:00:00.000000000,1594040400000000000,49210.0,49460.0,49140.0,49360.0,27719,117013,118683
2020-07-06 22:00:00.000000000,1594044000000000000,49360.0,49410.0,49250.0,49400.0,13269,118683,118435
2020-07-06 23:00:00.000000000,1594047600000000000,49400.0,49400.0,49270.0,49320.0,7289,118435,117616
2020-07-07 00:00:00.000000000,1594051200000000000,49320.0,49380.0,49300.0,49320.0,4133,117616,116826
2020-07-07 09:00:00.000000000,1594083600000000000,49470.0,49620.0,49350.0,49470.0,26130,116826,116347
2020-07-07 10:00:00.000000000,1594087200000000000,49470.0,49550.0,49430.0,49480.0,9090,116347,116067
2020-07-07 11:00:00.000000000,1594090800000000000,49480.0,49540.0,49460.0,49520.0,4677,116067,115577
2020-07-07 13:00:00.000000000,1594098000000000000,49520.0,49540.0,49440.0,49440.0,5771,115577,115618
2020-07-07 14:00:00.000000000,1594101600000000000,49440.0,49440.0,49300.0,49360.0,20660,115618,114318
2020-07-07 21:00:00.000000000,1594126800000000000,49310.0,49370.0,49200.0,49340.0,17973,114318,115489
2020-07-07 22:00:00.000000000,1594130400000000000,49340.0,49510.0,49330.0,49480.0,13622,115489,115859
2020-07-07 23:00:00.000000000,1594134000000000000,49480.0,49830.0,49430.0,49760.0,16752,115859,117329
2020-07-08 00:00:00.000000000,1594137600000000000,49760.0,49860.0,49670.0,49830.0,7571,117329,116185
2020-07-08 09:00:00.000000000,1594170000000000000,49810.0,49830.0,49670.0,49680.0,20235,116185,118320
2020-07-08 10:00:00.000000000,1594173600000000000,49680.0,49820.0,49660.0,49810.0,10515,118320,118394
2020-07-08 11:00:00.000000000,1594177200000000000,49810.0,49820.0,49760.0,49770.0,4447,118394,118335
2020-07-08 13:00:00.000000000,1594184400000000000,49720.0,49810.0,49690.0,49800.0,6172,118335,118252
2020-07-08 14:00:00.000000000,1594188000000000000,49800.0,49970.0,49750.0,49800.0,22948,118252,118032
2020-07-08 21:00:00.000000000,1594213200000000000,49980.0,50160.0,49890.0,50060.0,24807,118032,120332
2020-07-08 22:00:00.000000000,1594216800000000000,50060.0,50140.0,50020.0,50120.0,10767,120332,120431
2020-07-08 23:00:00.000000000,1594220400000000000,50120.0,50130.0,49920.0,50050.0,10466,120431,120174
2020-07-09 00:00:00.000000000,1594224000000000000,50050.0,50230.0,50040.0,50180.0,7593,120174,119165
2020-07-09 09:00:00.000000000,1594256400000000000,50210.0,50470.0,50180.0,50420.0,27122,119165,121229
2020-07-09 10:00:00.000000000,1594260000000000000,50420.0,50760.0,50400.0,50610.0,22264,121229,121705
2020-07-09 11:00:00.000000000,1594263600000000000,50610.0,50640.0,50550.0,50620.0,6331,121705,121358
2020-07-09 13:00:00.000000000,1594270800000000000,50640.0,50780.0,50610.0,50730.0,13676,121358,121795
2020-07-09 14:00:00.000000000,1594274400000000000,50730.0,50800.0,50650.0,50700.0,21100,121795,120798
2020-07-09 21:00:00.000000000,1594299600000000000,50780.0,50800.0,50620.0,50710.0,21001,120798,120213
2020-07-09 22:00:00.000000000,1594303200000000000,50710.0,50730.0,50300.0,50370.0,28922,120213,118155
2020-07-09 23:00:00.000000000,1594306800000000000,50370.0,50520.0,50200.0,50420.0,22725,118155,117839
2020-07-10 00:00:00.000000000,1594310400000000000,50420.0,50490.0,50350.0,50490.0,6916,117839,117116
2020-07-10 09:00:00.000000000,1594342800000000000,50470.0,50630.0,50400.0,50570.0,20999,117116,117656
2020-07-10 10:00:00.000000000,1594346400000000000,50570.0,50660.0,50540.0,50630.0,13439,117656,117090
2020-07-10 11:00:00.000000000,1594350000000000000,50630.0,50650.0,50580.0,50600.0,5317,117090,117122
2020-07-10 13:00:00.000000000,1594357200000000000,50470.0,50480.0,50290.0,50440.0,16219,117122,116575
2020-07-10 14:00:00.000000000,1594360800000000000,50440.0,50540.0,50410.0,50500.0,17664,116575,115579
2020-07-10 21:00:00.000000000,1594386000000000000,50930.0,51450.0,50760.0,51360.0,44757,115579,120632
2020-07-10 22:00:00.000000000,1594389600000000000,51360.0,51950.0,51290.0,51870.0,33269,120632,120887
2020-07-10 23:00:00.000000000,1594393200000000000,51870.0,51870.0,51650.0,51780.0,22206,120887,119481
2020-07-11 00:00:00.000000000,1594396800000000000,51780.0,51980.0,51740.0,51930.0,9751,119481,118354
2020-07-13 09:00:00.000000000,1594602000000000000,52340.0,53000.0,52240.0,52770.0,55014,118354,119606
2020-07-13 10:00:00.000000000,1594605600000000000,52770.0,53520.0,52750.0,53030.0,40662,119606,119577
2020-07-13 11:00:00.000000000,1594609200000000000,53030.0,53270.0,52810.0,53240.0,17972,119577,119162
2020-07-13 13:00:00.000000000,1594616400000000000,53250.0,53270.0,53060.0,53210.0,18260,119162,119904
2020-07-13 14:00:00.000000000,1594620000000000000,53210.0,53260.0,52850.0,52880.0,30025,119904,114671
2020-07-13 21:00:00.000000000,1594645200000000000,52540.0,53100.0,52520.0,52980.0,43273,114671,113893
2020-07-13 22:00:00.000000000,1594648800000000000,52980.0,53010.0,52820.0,52960.0,15578,113893,113985
2020-07-13 23:00:00.000000000,1594652400000000000,52960.0,52980.0,52840.0,52880.0,6891,113985,113690
2020-07-14 00:00:00.000000000,1594656000000000000,52880.0,52910.0,52670.0,52750.0,4467,113690,112710
2020-07-14 09:00:00.000000000,1594688400000000000,52490.0,52580.0,51820.0,52190.0,60611,112710,110780
2020-07-14 10:00:00.000000000,1594692000000000000,52190.0,52230.0,52000.0,52190.0,16507,110780,110685
2020-07-14 11:00:00.000000000,1594695600000000000,52190.0,52260.0,52130.0,52140.0,7788,110685,110273
2020-07-14 13:00:00.000000000,1594702800000000000,52120.0,52190.0,51930.0,52020.0,11350,110273,109349
2020-07-14 14:00:00.000000000,1594706400000000000,52020.0,52320.0,52000.0,52210.0,23427,109349,107843
2020-07-14 21:00:00.000000000,1594731600000000000,52420.0,52530.0,52110.0,52250.0,35025,107843,108618
2020-07-14 22:00:00.000000000,1594735200000000000,52250.0,52390.0,52130.0,52360.0,18412,108618,109378
2020-07-14 23:00:00.000000000,1594738800000000000,52360.0,52480.0,52330.0,52430.0,9862,109378,109625
2020-07-15 00:00:00.000000000,1594742400000000000,52430.0,52570.0,52340.0,52360.0,6287,109625,109340
2020-07-15 09:00:00.000000000,1594774800000000000,52590.0,52730.0,52440.0,52500.0,27108,109340,109828
2020-07-15 10:00:00.000000000,1594778400000000000,52500.0,52500.0,52290.0,52430.0,16643,109828,110705
2020-07-15 11:00:00.000000000,1594782000000000000,52430.0,52490.0,52430.0,52460.0,6020,110705,110265
2020-07-15 13:00:00.000000000,1594789200000000000,52450.0,52610.0,52420.0,52540.0,10564,110265,110259
2020-07-15 14:00:00.000000000,1594792800000000000,52540.0,52560.0,52210.0,52210.0,17107,110259,108354
2020-07-15 21:00:00.000000000,1594818000000000000,52320.0,52360.0,51280.0,51350.0,56548,108354,107273
2020-07-15 22:00:00.000000000,1594821600000000000,51350.0,51460.0,51070.0,51330.0,38128,107273,104318
2020-07-15 23:00:00.000000000,1594825200000000000,51330.0,51330.0,51120.0,51230.0,14530,104318,104359
2020-07-16 00:00:00.000000000,1594828800000000000,51230.0,51250.0,51110.0,51230.0,6795,104359,103759
2020-07-16 09:00:00.000000000,1594861200000000000,51230.0,51380.0,50770.0,51330.0,43926,103759,102080
2020-07-16 10:00:00.000000000,1594864800000000000,51330.0,51390.0,50990.0,51110.0,22730,102080,100342
2020-07-16 11:00:00.000000000,1594868400000000000,51110.0,51130.0,51000.0,51090.0,8053,100342,99808
2020-07-16 13:00:00.000000000,1594875600000000000,51000.0,51030.0,50840.0,50960.0,15515,99808,98711
2020-07-16 14:00:00.000000000,1594879200000000000,50960.0,51120.0,50640.0,50710.0,28233,98711,97493
2020-07-16 21:00:00.000000000,1594904400000000000,51140.0,51650.0,51050.0,51580.0,38830,97493,97894
2020-07-16 22:00:00.000000000,1594908000000000000,51580.0,51670.0,51450.0,51490.0,18409,97894,97400
2020-07-16 23:00:00.000000000,1594911600000000000,51490.0,51550.0,51410.0,51530.0,7858,97400,97293
2020-07-17 00:00:00.000000000,1594915200000000000,51530.0,51530.0,51430.0,51510.0,3307,97293,96520
2020-07-17 09:00:00.000000000,1594947600000000000,51520.0,51620.0,51360.0,51550.0,16965,96520,95711
2020-07-17 10:00:00.000000000,1594951200000000000,51550.0,51770.0,51520.0,51590.0,14352,95711,96016
2020-07-17 11:00:00.000000000,1594954800000000000,51590.0,51610.0,51390.0,51430.0,10537,96016,94957
2020-07-17 13:00:00.000000000,1594962000000000000,51410.0,51410.0,51220.0,51370.0,12089,94957,94715
2020-07-17 14:00:00.000000000,1594965600000000000,51370.0,51470.0,51230.0,51430.0,17888,94715,92440
2020-07-17 21:00:00.000000000,1594990800000000000,51600.0,51650.0,51310.0,51510.0,21830,92440,93319
2020-07-17 22:00:00.000000000,1594994400000000000,51510.0,51540.0,51250.0,51490.0,12390,93319,93283
2020-07-17 23:00:00.000000000,1594998000000000000,51490.0,51680.0,51490.0,51630.0,7225,93283,93332
2020-07-18 00:00:00.000000000,1595001600000000000,51630.0,51700.0,51410.0,51510.0,6331,93332,92509
2020-07-20 09:00:00.000000000,1595206800000000000,51510.0,51530.0,51160.0,51240.0,23195,92509,90739
2020-07-20 10:00:00.000000000,1595210400000000000,51240.0,51360.0,51220.0,51330.0,10301,90739,90166
2020-07-20 11:00:00.000000000,1595214000000000000,51330.0,51400.0,51300.0,51350.0,5862,90166,89375
2020-07-20 13:00:00.000000000,1595221200000000000,51380.0,51500.0,51370.0,51400.0,8685,89375,89611
2020-07-20 14:00:00.000000000,1595224800000000000,51400.0,51440.0,51300.0,51300.0,12760,89611,88237
2020-07-20 21:00:00.000000000,1595250000000000000,51240.0,51660.0,51190.0,51590.0,21548,88237,113243
2020-07-20 22:00:00.000000000,1595253600000000000,51590.0,52310.0,51580.0,52160.0,29171,113243,116993
2020-07-20 23:00:00.000000000,1595257200000000000,52160.0,52280.0,51860.0,51870.0,20209,116993,114831
2020-07-21 00:00:00.000000000,1595260800000000000,51870.0,51870.0,51570.0,51650.0,9497,114831,114003
2020-07-21 09:00:00.000000000,1595293200000000000,51900.0,51980.0,51710.0,51770.0,19629,114003,113618
2020-07-21 10:00:00.000000000,1595296800000000000,51770.0,51950.0,51740.0,51860.0,8585,113618,113409
2020-07-21 11:00:00.000000000,1595300400000000000,51860.0,51860.0,51750.0,51810.0,6181,113409,113066
2020-07-21 13:00:00.000000000,1595307600000000000,51850.0,51990.0,51800.0,51970.0,8179,113066,112924
2020-07-21 14:00:00.000000000,1595311200000000000,51970.0,52040.0,51750.0,51870.0,19310,112924,113045
2020-07-21 21:00:00.000000000,1595336400000000000,52080.0,52540.0,52000.0,52360.0,40204,113045,117971
2020-07-21 22:00:00.000000000,1595340000000000000,52360.0,52390.0,52080.0,52200.0,16632,117971,117251
2020-07-21 23:00:00.000000000,1595343600000000000,52200.0,52330.0,52200.0,52260.0,7204,117251,117307
2020-07-22 00:00:00.000000000,1595347200000000000,52260.0,52450.0,52250.0,52380.0,5192,117307,117001
2020-07-22 09:00:00.000000000,1595379600000000000,52490.0,52830.0,52440.0,52500.0,37871,117001,118085
2020-07-22 10:00:00.000000000,1595383200000000000,52500.0,52590.0,52420.0,52560.0,8956,118085,119027
2020-07-22 11:00:00.000000000,1595386800000000000,52560.0,52640.0,52520.0,52610.0,5106,119027,119710
2020-07-22 13:00:00.000000000,1595394000000000000,52530.0,52580.0,52440.0,52550.0,7853,119710,119771
2020-07-22 14:00:00.000000000,1595397600000000000,52550.0,52660.0,52290.0,52410.0,20285,119771,119828
2020-07-22 21:00:00.000000000,1595422800000000000,51810.0,52100.0,51360.0,51700.0,60379,119828,119559
2020-07-22 22:00:00.000000000,1595426400000000000,51700.0,51870.0,51550.0,51810.0,21841,119559,119832
2020-07-22 23:00:00.000000000,1595430000000000000,51810.0,52090.0,51750.0,51940.0,15249,119832,119382
2020-07-23 00:00:00.000000000,1595433600000000000,51940.0,52040.0,51900.0,51980.0,6163,119382,118902
2020-07-23 09:00:00.000000000,1595466000000000000,51950.0,51990.0,51790.0,51920.0,17390,118902,118915
2020-07-23 10:00:00.000000000,1595469600000000000,51920.0,51950.0,51590.0,51620.0,17331,118915,117587
2020-07-23 11:00:00.000000000,1595473200000000000,51620.0,51780.0,51610.0,51750.0,8451,117587,116680
2020-07-23 13:00:00.000000000,1595480400000000000,51800.0,51850.0,51650.0,51660.0,8071,116680,116751
2020-07-23 14:00:00.000000000,1595484000000000000,51660.0,52000.0,51660.0,51970.0,17344,116751,117638
2020-07-23 21:00:00.000000000,1595509200000000000,51840.0,52350.0,51810.0,52090.0,41961,117638,117749
2020-07-23 22:00:00.000000000,1595512800000000000,52090.0,52280.0,52060.0,52270.0,12612,117749,117349
2020-07-23 23:00:00.000000000,1595516400000000000,52270.0,52470.0,52160.0,52350.0,15061,117349,117654
2020-07-24 00:00:00.000000000,1595520000000000000,52350.0,52360.0,52150.0,52230.0,7688,117654,116613
2020-07-24 09:00:00.000000000,1595552400000000000,52080.0,52200.0,51880.0,51950.0,24639,116613,116487
2020-07-24 10:00:00.000000000,1595556000000000000,51950.0,51950.0,51670.0,51830.0,14999,116487,115873
2020-07-24 11:00:00.000000000,1595559600000000000,51830.0,51870.0,51710.0,51770.0,7064,115873,115602
2020-07-24 13:00:00.000000000,1595566800000000000,51520.0,51530.0,51120.0,51140.0,38385,115602,115386
2020-07-24 14:00:00.000000000,1595570400000000000,51140.0,51540.0,51060.0,51220.0,36181,115386,113180
2020-07-24 21:00:00.000000000,1595595600000000000,51440.0,51760.0,51360.0,51760.0,31450,113180,115360
2020-07-24 22:00:00.000000000,1595599200000000000,51760.0,52040.0,51680.0,51720.0,30246,115360,114860
2020-07-24 23:00:00.000000000,1595602800000000000,51720.0,51750.0,51450.0,51560.0,15447,114860,113983
2020-07-25 00:00:00.000000000,1595606400000000000,51560.0,51620.0,51450.0,51590.0,6649,113983,113106
2020-07-27 09:00:00.000000000,1595811600000000000,51640.0,51800.0,51490.0,51590.0,24634,113106,114422
2020-07-27 10:00:00.000000000,1595815200000000000,51590.0,51790.0,51550.0,51720.0,11472,114422,114841
2020-07-27 11:00:00.000000000,1595818800000000000,51720.0,51870.0,51650.0,51720.0,10234,114841,114783
2020-07-27 13:00:00.000000000,1595826000000000000,51680.0,51800.0,51600.0,51650.0,8814,114783,114571
2020-07-27 14:00:00.000000000,1595829600000000000,51650.0,51670.0,51530.0,51600.0,13435,114571,113016
2020-07-27 21:00:00.000000000,1595854800000000000,51510.0,51590.0,51280.0,51490.0,24589,113016,113797
2020-07-27 22:00:00.000000000,1595858400000000000,51490.0,51690.0,51420.0,51620.0,13615,113797,113978
2020-07-27 23:00:00.000000000,1595862000000000000,51620.0,51640.0,51430.0,51540.0,7778,113978,113482
2020-07-28 00:00:00.000000000,1595865600000000000,51540.0,51620.0,51500.0,51600.0,3466,113482,112854
2020-07-28 09:00:00.000000000,1595898000000000000,51730.0,52250.0,51730.0,51930.0,49372,112854,116280
2020-07-28 10:00:00.000000000,1595901600000000000,51930.0,51990.0,51800.0,51920.0,12251,116280,116223
2020-07-28 11:00:00.000000000,1595905200000000000,51920.0,51920.0,51530.0,51610.0,17774,116223,115419
2020-07-28 13:00:00.000000000,1595912400000000000,51490.0,51590.0,51360.0,51560.0,16962,115419,115794
2020-07-28 14:00:00.000000000,1595916000000000000,51560.0,51650.0,51460.0,51520.0,21197,115794,114804
2020-07-28 21:00:00.000000000,1595941200000000000,51460.0,51840.0,51380.0,51740.0,27574,114804,117375
2020-07-28 22:00:00.000000000,1595944800000000000,51740.0,51910.0,51720.0,51840.0,20556,117375,118528
2020-07-28 23:00:00.000000000,1595948400000000000,51840.0,51940.0,51780.0,51820.0,11501,118528,118168
2020-07-29 00:00:00.000000000,1595952000000000000,51820.0,51900.0,51800.0,51830.0,4680,118168,117271
2020-07-29 09:00:00.000000000,1595984400000000000,51770.0,51830.0,51640.0,51770.0,17819,117271,118286
2020-07-29 10:00:00.000000000,1595988000000000000,51770.0,51830.0,51730.0,51780.0,7767,118286,118466
2020-07-29 11:00:00.000000000,1595991600000000000,51780.0,51830.0,51700.0,51710.0,5545,118466,118332
2020-07-29 13:00:00.000000000,1595998800000000000,51730.0,51800.0,51710.0,51800.0,5664,118332,118866
2020-07-29 14:00:00.000000000,1596002400000000000,51800.0,51990.0,51750.0,51880.0,25401,118866,120216
2020-07-29 21:00:00.000000000,1596027600000000000,51820.0,51960.0,51560.0,51660.0,28983,120216,121298
2020-07-29 22:00:00.000000000,1596031200000000000,51660.0,52040.0,51620.0,52040.0,21538,121298,122792
2020-07-29 23:00:00.000000000,1596034800000000000,52040.0,52050.0,51890.0,51930.0,11127,122792,123089
2020-07-30 00:00:00.000000000,1596038400000000000,51930.0,52040.0,51900.0,52010.0,4324,123089,122989
2020-07-30 09:00:00.000000000,1596070800000000000,52120.0,52170.0,51810.0,51830.0,26177,122989,122709
2020-07-30 10:00:00.000000000,1596074400000000000,51830.0,51870.0,51740.0,51840.0,12655,122709,122258
2020-07-30 11:00:00.000000000,1596078000000000000,51840.0,51940.0,51840.0,51890.0,6217,122258,122668
2020-07-30 13:00:00.000000000,1596085200000000000,51800.0,51840.0,51730.0,51800.0,9645,122668,123151
2020-07-30 14:00:00.000000000,1596088800000000000,51800.0,51820.0,51600.0,51690.0,21362,123151,122527
2020-07-30 21:00:00.000000000,1596114000000000000,51540.0,51820.0,51460.0,51640.0,23709,122527,122713
2020-07-30 22:00:00.000000000,1596117600000000000,51640.0,51670.0,51190.0,51500.0,48572,122713,123427
2020-07-30 23:00:00.000000000,1596121200000000000,51500.0,51710.0,51430.0,51620.0,14956,123427,122943
2020-07-31 00:00:00.000000000,1596124800000000000,51620.0,51770.0,51620.0,51730.0,6255,122943,122258
2020-07-31 09:00:00.000000000,1596157200000000000,51750.0,51950.0,51720.0,51900.0,26429,122258,121657
2020-07-31 10:00:00.000000000,1596160800000000000,51900.0,51950.0,51720.0,51750.0,18955,121657,119471
2020-07-31 11:00:00.000000000,1596164400000000000,51750.0,51840.0,51700.0,51810.0,6634,119471,119238
2020-07-31 13:00:00.000000000,1596171600000000000,51840.0,51870.0,51690.0,51700.0,7137,119238,119061
2020-07-31 14:00:00.000000000,1596175200000000000,51700.0,51850.0,51600.0,51820.0,24136,119061,118759
