datetime,datetime_nano,KQ.m@SHFE.al.open,KQ.m@SHFE.al.high,KQ.m@SHFE.al.low,KQ.m@SHFE.al.close,KQ.m@SHFE.al.volume,KQ.m@SHFE.al.open_oi,KQ.m@SHFE.al.close_oi
2020-11-10 10:00:00.000000000,1604973600000000000,14875.0,14930.0,14860.0,14920.0,13057,138159,138035
2020-11-10 11:00:00.000000000,1604977200000000000,14920.0,14945.0,14905.0,14910.0,5464,138035,138208
2020-11-10 13:00:00.000000000,1604984400000000000,14910.0,14940.0,14880.0,14910.0,10760,138208,138397
2020-11-10 14:00:00.000000000,1604988000000000000,14910.0,14950.0,14910.0,14945.0,13521,138397,139459
2020-11-10 21:00:00.000000000,1605013200000000000,14960.0,14960.0,14875.0,14915.0,18234,139459,139760
2020-11-10 22:00:00.000000000,1605016800000000000,14915.0,14960.0,14900.0,14960.0,7803,139760,140171
2020-11-10 23:00:00.000000000,1605020400000000000,14960.0,14980.0,14940.0,14955.0,6578,140171,140511
2020-11-11 00:00:00.000000000,1605024000000000000,14955.0,14995.0,14950.0,14975.0,4255,140511,140828
2020-11-11 09:00:00.000000000,1605056400000000000,14980.0,15100.0,14970.0,15080.0,31081,140828,146812
2020-11-11 10:00:00.000000000,1605060000000000000,15080.0,15130.0,15065.0,15095.0,17636,146812,149009
2020-11-11 11:00:00.000000000,1605063600000000000,15095.0,15140.0,15095.0,15125.0,5158,149009,150152
2020-11-11 13:00:00.000000000,1605070800000000000,15130.0,15190.0,15095.0,15180.0,10901,150152,152064
2020-11-11 14:00:00.000000000,1605074400000000000,15180.0,15185.0,15135.0,15180.0,22879,152064,155070
2020-11-11 21:00:00.000000000,1605099600000000000,15180.0,15280.0,15130.0,15210.0,26518,155070,155162
2020-11-11 22:00:00.000000000,1605103200000000000,15210.0,15230.0,15175.0,15180.0,12677,155162,154747
2020-11-11 23:00:00.000000000,1605106800000000000,15180.0,15230.0,15170.0,15225.0,5040,154747,154720
2020-11-12 00:00:00.000000000,1605110400000000000,15225.0,15235.0,15205.0,15210.0,3357,154720,154155
2020-11-12 09:00:00.000000000,1605142800000000000,15240.0,15275.0,15195.0,15250.0,18018,154155,154666
2020-11-12 10:00:00.000000000,1605146400000000000,15250.0,15280.0,15225.0,15255.0,12720,154666,154758
2020-11-12 11:00:00.000000000,1605150000000000000,15255.0,15260.0,15240.0,15250.0,2614,154758,154633
2020-11-12 13:00:00.000000000,1605157200000000000,15250.0,15350.0,15250.0,15340.0,13368,154633,156376
2020-11-12 14:00:00.000000000,1605160800000000000,15340.0,15415.0,15325.0,15350.0,26070,156376,157538
2020-11-12 21:00:00.000000000,1605186000000000000,15350.0,15390.0,15335.0,15360.0,17688,157538,157481
2020-11-12 22:00:00.000000000,1605189600000000000,15360.0,15415.0,15360.0,15415.0,10037,157481,158278
2020-11-12 23:00:00.000000000,1605193200000000000,15415.0,15450.0,15410.0,15430.0,10591,158278,158781
2020-11-13 00:00:00.000000000,1605196800000000000,15430.0,15440.0,15400.0,15420.0,4344,158781,158317
2020-11-13 09:00:00.000000000,1605229200000000000,15420.0,15565.0,15360.0,15395.0,49126,158317,158034
2020-11-13 10:00:00.000000000,1605232800000000000,15395.0,15495.0,15380.0,15435.0,21223,158034,159125
2020-11-13 11:00:00.000000000,1605236400000000000,15435.0,15470.0,15430.0,15460.0,5648,159125,159009
2020-11-13 13:00:00.000000000,1605243600000000000,15460.0,15505.0,15460.0,15470.0,6324,159009,159387
2020-11-13 14:00:00.000000000,1605247200000000000,15470.0,15535.0,15450.0,15530.0,15203,159387,158604
2020-11-13 21:00:00.000000000,1605272400000000000,15535.0,15585.0,15460.0,15505.0,21940,158604,158498
2020-11-13 22:00:00.000000000,1605276000000000000,15505.0,15520.0,15480.0,15480.0,9942,158498,158118
2020-11-13 23:00:00.000000000,1605279600000000000,15480.0,15510.0,15390.0,15415.0,16615,158118,157302
2020-11-14 00:00:00.000000000,1605283200000000000,15415.0,15430.0,15370.0,15400.0,7315,157302,156342
2020-11-16 09:00:00.000000000,1605488400000000000,15410.0,15535.0,15400.0,15505.0,24186,156342,159201
2020-11-16 10:00:00.000000000,1605492000000000000,15505.0,15580.0,15505.0,15540.0,26719,159201,159766
2020-11-16 11:00:00.000000000,1605495600000000000,15540.0,15540.0,15485.0,15490.0,8772,159766,160165
2020-11-16 13:00:00.000000000,1605502800000000000,15490.0,15510.0,15380.0,15430.0,16720,160165,158223
2020-11-16 14:00:00.000000000,1605506400000000000,15430.0,15430.0,15360.0,15390.0,21041,158223,154987
2020-11-16 21:00:00.000000000,1605531600000000000,15430.0,15460.0,15285.0,15365.0,32486,154987,153812
2020-11-16 22:00:00.000000000,1605535200000000000,15365.0,15410.0,15330.0,15335.0,9686,153812,153406
2020-11-16 23:00:00.000000000,1605538800000000000,15335.0,15405.0,15330.0,15385.0,6865,153406,153177
2020-11-17 00:00:00.000000000,1605542400000000000,15385.0,15400.0,15340.0,15355.0,3600,153177,152727
2020-11-17 09:00:00.000000000,1605574800000000000,15370.0,15410.0,15345.0,15390.0,12909,152727,152731
2020-11-17 10:00:00.000000000,1605578400000000000,15390.0,15430.0,15385.0,15430.0,14955,152731,151757
2020-11-17 11:00:00.000000000,1605582000000000000,15430.0,15455.0,15405.0,15420.0,6603,151757,151976
2020-11-17 13:00:00.000000000,1605589200000000000,15420.0,15425.0,15380.0,15415.0,6323,151976,151901
2020-11-17 14:00:00.000000000,1605592800000000000,15415.0,15415.0,15370.0,15390.0,9393,151901,151407
2020-11-17 21:00:00.000000000,1605618000000000000,15425.0,15480.0,15395.0,15470.0,23275,151407,152611
2020-11-17 22:00:00.000000000,1605621600000000000,15470.0,15490.0,15430.0,15445.0,10540,152611,152282
2020-11-17 23:00:00.000000000,1605625200000000000,15445.0,15475.0,15440.0,15475.0,3532,152282,152385
2020-11-18 00:00:00.000000000,1605628800000000000,15475.0,15520.0,15465.0,15510.0,5497,152385,152593
2020-11-18 09:00:00.000000000,1605661200000000000,15505.0,15570.0,15485.0,15530.0,21158,152593,152525
2020-11-18 10:00:00.000000000,1605664800000000000,15530.0,15675.0,15530.0,15640.0,29483,152525,154819
2020-11-18 11:00:00.000000000,1605668400000000000,15640.0,15685.0,15635.0,15685.0,7307,154819,155720
2020-11-18 13:00:00.000000000,1605675600000000000,15680.0,15740.0,15665.0,15730.0,14378,155720,157310
2020-11-18 14:00:00.000000000,1605679200000000000,15730.0,15790.0,15685.0,15785.0,31374,157310,156575
2020-11-18 21:00:00.000000000,1605704400000000000,15780.0,15945.0,15755.0,15865.0,51526,156575,153973
2020-11-18 22:00:00.000000000,1605708000000000000,15865.0,15930.0,15860.0,15870.0,19930,153973,152993
2020-11-18 23:00:00.000000000,1605711600000000000,15870.0,15910.0,15850.0,15895.0,10374,152993,153187
2020-11-19 00:00:00.000000000,1605715200000000000,15895.0,15905.0,15860.0,15875.0,4297,153187,152722
2020-11-19 09:00:00.000000000,1605747600000000000,15860.0,15870.0,15740.0,15745.0,26449,152722,149450
2020-11-19 10:00:00.000000000,1605751200000000000,15745.0,15775.0,15650.0,15710.0,26589,149450,146026
2020-11-19 11:00:00.000000000,1605754800000000000,15710.0,15745.0,15685.0,15725.0,10579,146026,144967
2020-11-19 13:00:00.000000000,1605762000000000000,15725.0,15770.0,15725.0,15740.0,6849,144967,144541
2020-11-19 14:00:00.000000000,1605765600000000000,15740.0,15770.0,15710.0,15755.0,18037,144541,143307
2020-11-19 21:00:00.000000000,1605790800000000000,15775.0,15855.0,15680.0,15740.0,29208,143307,141493
2020-11-19 22:00:00.000000000,1605794400000000000,15740.0,15810.0,15735.0,15805.0,10315,141493,141594
2020-11-19 23:00:00.000000000,1605798000000000000,15805.0,15815.0,15775.0,15790.0,4043,141594,141503
2020-11-20 00:00:00.000000000,1605801600000000000,15790.0,15820.0,15775.0,15810.0,2681,141503,141129
2020-11-20 09:00:00.000000000,1605834000000000000,15810.0,15860.0,15760.0,15805.0,18449,141129,141097
2020-11-20 10:00:00.000000000,1605837600000000000,15805.0,15830.0,15760.0,15820.0,12096,141097,140019
2020-11-20 11:00:00.000000000,1605841200000000000,15820.0,15865.0,15800.0,15850.0,9453,140019,140392
2020-11-20 13:00:00.000000000,1605848400000000000,15845.0,15915.0,15840.0,15895.0,9004,140392,141347
2020-11-20 14:00:00.000000000,1605852000000000000,15895.0,15980.0,15860.0,15960.0,19506,141347,140392
2020-11-20 21:00:00.000000000,1605877200000000000,15960.0,16000.0,15875.0,15900.0,25165,140392,140142
2020-11-20 22:00:00.000000000,1605880800000000000,15900.0,15960.0,15890.0,15950.0,7124,140142,140097
2020-11-20 23:00:00.000000000,1605884400000000000,15950.0,15950.0,15835.0,15845.0,10179,140097,139979
2020-11-21 00:00:00.000000000,1605888000000000000,15845.0,15885.0,15835.0,15835.0,4796,139979,139472
2020-11-23 09:00:00.000000000,1606093200000000000,15835.0,15875.0,15780.0,15840.0,23305,139472,137819
2020-11-23 10:00:00.000000000,1606096800000000000,15840.0,15935.0,15825.0,15930.0,13779,137819,136594
2020-11-23 11:00:00.000000000,1606100400000000000,15930.0,15930.0,15880.0,15905.0,19560,136594,135482
2020-11-23 13:00:00.000000000,1606107600000000000,15905.0,15935.0,15900.0,15925.0,4957,135482,135566
2020-11-23 14:00:00.000000000,1606111200000000000,15925.0,15930.0,15850.0,15865.0,17314,135566,133136
2020-11-23 21:00:00.000000000,1606136400000000000,15870.0,15880.0,15770.0,15825.0,36394,133136,128160
2020-11-23 22:00:00.000000000,1606140000000000000,15825.0,15845.0,15760.0,15765.0,23872,128160,127544
2020-11-23 23:00:00.000000000,1606143600000000000,15765.0,15790.0,15760.0,15770.0,5684,127544,126893
2020-11-24 00:00:00.000000000,1606147200000000000,15770.0,15800.0,15750.0,15795.0,5168,126893,126129
2020-11-24 09:00:00.000000000,1606179600000000000,15790.0,15815.0,15750.0,15765.0,15810,126129,124836
2020-11-24 10:00:00.000000000,1606183200000000000,15765.0,15820.0,15755.0,15820.0,13191,124836,123331
2020-11-24 11:00:00.000000000,1606186800000000000,15820.0,15845.0,15805.0,15825.0,8775,123331,122506
2020-11-24 13:00:00.000000000,1606194000000000000,15825.0,15840.0,15805.0,15810.0,5030,122506,121997
2020-11-24 14:00:00.000000000,1606197600000000000,15810.0,15880.0,15795.0,15880.0,16553,121997,119342
2020-11-24 21:00:00.000000000,1606222800000000000,15855.0,15895.0,15810.0,15890.0,23571,119342,118227
2020-11-24 22:00:00.000000000,1606226400000000000,15890.0,16000.0,15885.0,15955.0,39770,118227,118993
2020-11-24 23:00:00.000000000,1606230000000000000,15955.0,15975.0,15915.0,15945.0,10692,118993,119016
2020-11-25 00:00:00.000000000,1606233600000000000,15945.0,15960.0,15930.0,15945.0,2307,119016,118517
2020-11-25 09:00:00.000000000,1606266000000000000,15945.0,16065.0,15940.0,16025.0,30892,118517,116333
2020-11-25 10:00:00.000000000,1606269600000000000,16025.0,16045.0,15975.0,15985.0,17606,116333,113417
2020-11-25 11:00:00.000000000,1606273200000000000,15985.0,16035.0,15980.0,16020.0,10334,113417,111762
2020-11-25 13:00:00.000000000,1606280400000000000,16020.0,16110.0,16010.0,16110.0,11169,111762,111930
2020-11-25 14:00:00.000000000,1606284000000000000,16110.0,16110.0,16035.0,16060.0,14633,111930,109330
2020-11-25 21:00:00.000000000,1606309200000000000,15830.0,15875.0,15785.0,15820.0,30078,109330,132183
2020-11-25 22:00:00.000000000,1606312800000000000,15820.0,15825.0,15755.0,15760.0,9179,132183,131594
2020-11-25 23:00:00.000000000,1606316400000000000,15760.0,15790.0,15755.0,15755.0,3535,131594,132107
2020-11-26 00:00:00.000000000,1606320000000000000,15755.0,15770.0,15725.0,15765.0,4304,132107,132174
2020-11-26 09:00:00.000000000,1606352400000000000,15770.0,15840.0,15745.0,15820.0,21200,132174,136870
2020-11-26 10:00:00.000000000,1606356000000000000,15820.0,15870.0,15815.0,15855.0,19338,136870,139338
2020-11-26 11:00:00.000000000,1606359600000000000,15855.0,15875.0,15845.0,15870.0,4401,139338,139685
2020-11-26 13:00:00.000000000,1606366800000000000,15875.0,15885.0,15850.0,15865.0,5899,139685,140262
2020-11-26 14:00:00.000000000,1606370400000000000,15865.0,15880.0,15845.0,15870.0,18126,140262,142791
2020-11-26 21:00:00.000000000,1606395600000000000,15880.0,16020.0,15830.0,15915.0,48829,142791,151094
2020-11-26 22:00:00.000000000,1606399200000000000,15915.0,15960.0,15900.0,15950.0,15325,151094,151068
2020-11-26 23:00:00.000000000,1606402800000000000,15950.0,15955.0,15915.0,15930.0,7503,151068,151358
2020-11-27 00:00:00.000000000,1606406400000000000,15930.0,15960.0,15920.0,15950.0,3210,151358,151334
2020-11-27 09:00:00.000000000,1606438800000000000,15950.0,16025.0,15930.0,16005.0,28983,151334,155659
2020-11-27 10:00:00.000000000,1606442400000000000,16005.0,16105.0,16000.0,16060.0,33971,155659,158765
2020-11-27 11:00:00.000000000,1606446000000000000,16060.0,16085.0,16035.0,16055.0,8860,158765,157986
2020-11-27 13:00:00.000000000,1606453200000000000,16060.0,16145.0,16055.0,16140.0,16430,157986,160402
2020-11-27 14:00:00.000000000,1606456800000000000,16140.0,16160.0,16085.0,16090.0,36127,160402,159177
2020-11-27 21:00:00.000000000,1606482000000000000,16125.0,16315.0,16085.0,16300.0,52235,159177,164683
2020-11-27 22:00:00.000000000,1606485600000000000,16300.0,16310.0,16170.0,16180.0,26190,164683,164116
2020-11-27 23:00:00.000000000,1606489200000000000,16180.0,16215.0,16150.0,16165.0,9391,164116,162992
2020-11-28 00:00:00.000000000,1606492800000000000,16165.0,16205.0,16160.0,16195.0,5300,162992,162267
2020-11-30 09:00:00.000000000,1606698000000000000,16195.0,16390.0,16185.0,16380.0,45661,162267,161708
2020-11-30 10:00:00.000000000,1606701600000000000,16380.0,16475.0,16345.0,16420.0,28610,161708,161781
2020-11-30 11:00:00.000000000,1606705200000000000,16420.0,16455.0,16410.0,16440.0,8952,161781,160746
2020-11-30 13:00:00.000000000,1606712400000000000,16435.0,16555.0,16395.0,16540.0,19348,160746,164748
2020-11-30 14:00:00.000000000,1606716000000000000,16540.0,16600.0,16440.0,16485.0,44291,164748,162310
2020-11-30 21:00:00.000000000,1606741200000000000,16510.0,16740.0,16505.0,16710.0,56832,162310,164358
2020-11-30 22:00:00.000000000,1606744800000000000,16710.0,16765.0,16655.0,16735.0,34704,164358,163595
2020-11-30 23:00:00.000000000,1606748400000000000,16735.0,16735.0,16675.0,16700.0,10386,163595,163857
2020-12-01 00:00:00.000000000,1606752000000000000,16700.0,16700.0,16600.0,16635.0,18276,163857,160943
2020-12-01 09:00:00.000000000,1606784400000000000,16645.0,16720.0,16485.0,16575.0,55447,160943,157274
2020-12-01 10:00:00.000000000,1606788000000000000,16575.0,16685.0,16570.0,16665.0,20087,157274,158833
2020-12-01 11:00:00.000000000,1606791600000000000,16665.0,16670.0,16580.0,16595.0,33487,158833,157834
2020-12-01 13:00:00.000000000,1606798800000000000,16600.0,16625.0,16560.0,16590.0,17213,157834,156528
2020-12-01 14:00:00.000000000,1606802400000000000,16590.0,16640.0,16565.0,16615.0,21515,156528,155680
2020-12-01 21:00:00.000000000,1606827600000000000,16610.0,16895.0,16605.0,16865.0,53576,155680,162882
2020-12-01 22:00:00.000000000,1606831200000000000,16865.0,16925.0,16825.0,16885.0,30593,162882,164992
2020-12-01 23:00:00.000000000,1606834800000000000,16885.0,16890.0,16770.0,16840.0,33310,164992,163649
2020-12-02 00:00:00.000000000,1606838400000000000,16840.0,16875.0,16815.0,16870.0,7597,163649,162415
2020-12-02 09:00:00.000000000,1606870800000000000,16865.0,16890.0,16770.0,16805.0,29524,162415,160832
2020-12-02 10:00:00.000000000,1606874400000000000,16805.0,16845.0,16755.0,16810.0,15690,160832,160552
2020-12-02 11:00:00.000000000,1606878000000000000,16810.0,16830.0,16790.0,16830.0,13613,160552,159642
2020-12-02 13:00:00.000000000,1606885200000000000,16825.0,16825.0,16780.0,16780.0,7393,159642,159319
2020-12-02 14:00:00.000000000,1606888800000000000,16780.0,16840.0,16775.0,16835.0,23937,159319,159091
2020-12-02 21:00:00.000000000,1606914000000000000,16770.0,16780.0,16510.0,16615.0,64280,159091,158221
2020-12-02 22:00:00.000000000,1606917600000000000,16615.0,16630.0,16555.0,16565.0,24604,158221,158047
2020-12-02 23:00:00.000000000,1606921200000000000,16565.0,16625.0,16555.0,16595.0,14615,158047,158365
2020-12-03 00:00:00.000000000,1606924800000000000,16595.0,16650.0,16585.0,16625.0,6955,158365,158012
2020-12-03 09:00:00.000000000,1606957200000000000,16625.0,16655.0,16530.0,16545.0,29479,158012,154682
2020-12-03 10:00:00.000000000,1606960800000000000,16545.0,16595.0,16520.0,16570.0,16139,154682,153867
2020-12-03 11:00:00.000000000,1606964400000000000,16570.0,16600.0,16550.0,16570.0,12563,153867,153854
2020-12-03 13:00:00.000000000,1606971600000000000,16575.0,16575.0,16500.0,16505.0,10531,153854,153138
2020-12-03 14:00:00.000000000,1606975200000000000,16505.0,16510.0,16130.0,16170.0,97043,153138,145883
2020-12-03 21:00:00.000000000,1607000400000000000,16250.0,16295.0,16015.0,16020.0,68019,145883,146036
2020-12-03 22:00:00.000000000,1607004000000000000,16020.0,16140.0,15860.0,16015.0,59840,146036,144463
2020-12-03 23:00:00.000000000,1607007600000000000,16015.0,16075.0,15975.0,16040.0,20047,144463,143614
2020-12-04 00:00:00.000000000,1607011200000000000,16040.0,16110.0,16035.0,16090.0,10943,143614,142874
2020-12-04 09:00:00.000000000,1607043600000000000,16065.0,16220.0,16055.0,16185.0,36291,142874,143506
2020-12-04 10:00:00.000000000,1607047200000000000,16185.0,16345.0,16175.0,16305.0,39481,143506,142619
2020-12-04 11:00:00.000000000,1607050800000000000,16305.0,16375.0,16290.0,16350.0,10101,142619,142419
2020-12-04 13:00:00.000000000,1607058000000000000,16355.0,16450.0,16320.0,16325.0,20426,142419,143060
2020-12-04 14:00:00.000000000,1607061600000000000,16325.0,16380.0,16285.0,16350.0,21968,143060,141881
2020-12-04 21:00:00.000000000,1607086800000000000,16405.0,16405.0,16280.0,16325.0,26647,141881,142313
2020-12-04 22:00:00.000000000,1607090400000000000,16325.0,16390.0,16310.0,16375.0,15888,142313,142485
2020-12-04 23:00:00.000000000,1607094000000000000,16375.0,16465.0,16360.0,16435.0,33763,142485,143324
2020-12-05 00:00:00.000000000,1607097600000000000,16435.0,16445.0,16395.0,16415.0,7014,143324,142471
2020-12-07 09:00:00.000000000,1607302800000000000,16385.0,16400.0,16140.0,16175.0,59076,142471,139334
2020-12-07 10:00:00.000000000,1607306400000000000,16175.0,16205.0,16060.0,16110.0,25510,139334,138667
2020-12-07 11:00:00.000000000,1607310000000000000,16110.0,16135.0,15935.0,16025.0,25911,138667,137319
2020-12-07 13:00:00.000000000,1607317200000000000,16030.0,16085.0,16015.0,16085.0,12372,137319,137021
2020-12-07 14:00:00.000000000,1607320800000000000,16085.0,16150.0,16055.0,16075.0,29765,137021,134820
2020-12-07 21:00:00.000000000,1607346000000000000,16065.0,16185.0,16010.0,16170.0,29885,134820,136273
2020-12-07 22:00:00.000000000,1607349600000000000,16170.0,16220.0,16125.0,16180.0,36325,136273,136175
2020-12-07 23:00:00.000000000,1607353200000000000,16180.0,16200.0,16125.0,16165.0,9662,136175,135937
2020-12-08 00:00:00.000000000,1607356800000000000,16165.0,16180.0,16130.0,16160.0,3613,135937,135607
2020-12-08 09:00:00.000000000,1607389200000000000,16165.0,16185.0,16070.0,16130.0,35871,135607,134725
2020-12-08 10:00:00.000000000,1607392800000000000,16130.0,16165.0,16095.0,16100.0,13536,134725,134789
2020-12-08 11:00:00.000000000,1607396400000000000,16100.0,16105.0,16070.0,16100.0,7972,134789,133990
2020-12-08 13:00:00.000000000,1607403600000000000,16095.0,16140.0,16095.0,16115.0,6741,133990,134231
2020-12-08 14:00:00.000000000,1607407200000000000,16115.0,16150.0,16060.0,16070.0,15191,134231,133101
2020-12-08 21:00:00.000000000,1607432400000000000,16085.0,16085.0,15860.0,15920.0,44440,133101,133417
2020-12-08 22:00:00.000000000,1607436000000000000,15920.0,15965.0,15890.0,15920.0,18900,133417,134236
2020-12-08 23:00:00.000000000,1607439600000000000,15920.0,15965.0,15910.0,15915.0,7142,134236,134424
2020-12-09 00:00:00.000000000,1607443200000000000,15915.0,15935.0,15905.0,15920.0,3884,134424,134171
2020-12-09 09:00:00.000000000,1607475600000000000,15915.0,16035.0,15915.0,16000.0,27705,134171,134043
2020-12-09 10:00:00.000000000,1607479200000000000,16000.0,16030.0,15985.0,16000.0,11467,134043,134463
2020-12-09 11:00:00.000000000,1607482800000000000,16000.0,16010.0,15975.0,16000.0,8728,134463,134039
2020-12-09 13:00:00.000000000,1607490000000000000,15990.0,16080.0,15990.0,16025.0,20353,134039,134991
2020-12-09 14:00:00.000000000,1607493600000000000,16025.0,16145.0,15935.0,15955.0,32586,134991,132579
2020-12-09 21:00:00.000000000,1607518800000000000,16020.0,16245.0,16000.0,16190.0,53340,132579,132066
2020-12-09 22:00:00.000000000,1607522400000000000,16190.0,16200.0,16095.0,16110.0,16353,132066,130825
2020-12-09 23:00:00.000000000,1607526000000000000,16110.0,16150.0,16085.0,16130.0,19381,130825,130722
2020-12-10 00:00:00.000000000,1607529600000000000,16130.0,16155.0,16105.0,16155.0,3970,130722,130248
2020-12-10 09:00:00.000000000,1607562000000000000,16135.0,16300.0,16100.0,16245.0,33623,130248,130804
2020-12-10 10:00:00.000000000,1607565600000000000,16245.0,16305.0,16190.0,16265.0,17547,130804,131381
2020-12-10 11:00:00.000000000,1607569200000000000,16265.0,16295.0,16245.0,16265.0,5633,131381,130820
2020-12-10 13:00:00.000000000,1607576400000000000,16270.0,16365.0,16270.0,16315.0,12855,130820,131818
2020-12-10 14:00:00.000000000,1607580000000000000,16315.0,16405.0,16300.0,16335.0,32144,131818,133982
2020-12-10 21:00:00.000000000,1607605200000000000,16345.0,16515.0,16265.0,16515.0,43700,133982,134147
2020-12-10 22:00:00.000000000,1607608800000000000,16515.0,16595.0,16430.0,16470.0,44896,134147,132958
2020-12-10 23:00:00.000000000,1607612400000000000,16470.0,16535.0,16460.0,16495.0,9931,132958,133147
2020-12-11 00:00:00.000000000,1607616000000000000,16495.0,16510.0,16465.0,16490.0,4223,133147,132644
2020-12-11 09:00:00.000000000,1607648400000000000,16465.0,16620.0,16420.0,16565.0,32397,132644,132081
2020-12-11 10:00:00.000000000,1607652000000000000,16565.0,16565.0,16350.0,16440.0,44333,132081,131541
2020-12-11 11:00:00.000000000,1607655600000000000,16440.0,16440.0,16210.0,16280.0,22369,131541,130122
2020-12-11 13:00:00.000000000,1607662800000000000,16295.0,16375.0,16265.0,16265.0,10235,130122,130451
2020-12-11 14:00:00.000000000,1607666400000000000,16265.0,16275.0,16015.0,16110.0,44408,130451,124782
2020-12-11 21:00:00.000000000,1607691600000000000,16085.0,16200.0,16085.0,16165.0,25283,124782,124549
2020-12-11 22:00:00.000000000,1607695200000000000,16165.0,16170.0,16090.0,16125.0,17905,124549,124478
2020-12-11 23:00:00.000000000,1607698800000000000,16125.0,16170.0,16110.0,16130.0,13714,124478,124526
2020-12-12 00:00:00.000000000,1607702400000000000,16130.0,16165.0,16125.0,16150.0,3918,124526,123927
2020-12-14 09:00:00.000000000,1607907600000000000,16165.0,16470.0,16120.0,16460.0,47540,123927,126075
2020-12-14 10:00:00.000000000,1607911200000000000,16460.0,16515.0,16330.0,16370.0,30343,126075,125786
2020-12-14 11:00:00.000000000,1607914800000000000,16370.0,16390.0,16310.0,16355.0,21120,125786,125283
2020-12-14 13:00:00.000000000,1607922000000000000,16355.0,16375.0,16295.0,16315.0,9440,125283,125264
2020-12-14 14:00:00.000000000,1607925600000000000,16315.0,16365.0,16270.0,16315.0,18876,125264,123833
2020-12-14 21:00:00.000000000,1607950800000000000,16350.0,16375.0,16245.0,16325.0,30261,123833,123140
2020-12-14 22:00:00.000000000,1607954400000000000,16325.0,16345.0,16280.0,16315.0,13721,123140,122864
2020-12-14 23:00:00.000000000,1607958000000000000,16315.0,16325.0,16270.0,16310.0,7095,122864,123159
2020-12-15 00:00:00.000000000,1607961600000000000,16310.0,16320.0,16290.0,16305.0,2933,123159,122875
2020-12-15 09:00:00.000000000,1607994000000000000,16305.0,16410.0,16265.0,16315.0,24983,122875,122691
2020-12-15 10:00:00.000000000,1607997600000000000,16315.0,16340.0,16220.0,16250.0,19214,122691,121959
2020-12-15 11:00:00.000000000,1608001200000000000,16250.0,16250.0,16165.0,16180.0,17937,121959,120987
2020-12-15 13:00:00.000000000,1608008400000000000,16180.0,16255.0,16180.0,16225.0,6955,120987,119870
2020-12-15 14:00:00.000000000,1608012000000000000,16225.0,16230.0,16185.0,16230.0,14552,119870,118752
2020-12-15 21:00:00.000000000,1608037200000000000,16245.0,16300.0,16180.0,16225.0,25118,118752,120536
2020-12-15 22:00:00.000000000,1608040800000000000,16225.0,16245.0,16200.0,16235.0,7680,120536,120572
2020-12-15 23:00:00.000000000,1608044400000000000,16235.0,16280.0,16200.0,16215.0,10945,120572,120663
2020-12-16 00:00:00.000000000,1608048000000000000,16215.0,16275.0,16205.0,16255.0,3203,120663,120145
2020-12-16 09:00:00.000000000,1608080400000000000,16255.0,16410.0,16255.0,16365.0,36715,120145,116423
2020-12-16 10:00:00.000000000,1608084000000000000,16365.0,16425.0,16365.0,16415.0,21634,116423,115214
2020-12-16 11:00:00.000000000,1608087600000000000,16415.0,16425.0,16370.0,16375.0,6661,115214,114515
2020-12-16 13:00:00.000000000,1608094800000000000,16365.0,16385.0,16315.0,16380.0,10946,114515,114462
2020-12-16 14:00:00.000000000,1608098400000000000,16380.0,16405.0,16350.0,16370.0,13229,114462,112974
2020-12-16 21:00:00.000000000,1608123600000000000,16415.0,16475.0,16385.0,16420.0,21194,112974,114741
2020-12-16 22:00:00.000000000,1608127200000000000,16420.0,16455.0,16405.0,16450.0,7714,114741,115074
2020-12-16 23:00:00.000000000,1608130800000000000,16450.0,16455.0,16415.0,16425.0,12087,115074,115566
2020-12-17 00:00:00.000000000,1608134400000000000,16425.0,16440.0,16370.0,16435.0,4989,115566,115502
2020-12-17 09:00:00.000000000,1608166800000000000,16425.0,16460.0,16380.0,16435.0,20521,115502,114948
2020-12-17 10:00:00.000000000,1608170400000000000,16435.0,16530.0,16425.0,16515.0,18715,114948,116517
2020-12-17 11:00:00.000000000,1608174000000000000,16515.0,16545.0,16485.0,16520.0,7343,116517,116943
2020-12-17 13:00:00.000000000,1608181200000000000,16520.0,16560.0,16500.0,16550.0,7820,116943,117271
2020-12-17 14:00:00.000000000,1608184800000000000,16550.0,16560.0,16485.0,16515.0,19492,117271,116477
2020-12-17 21:00:00.000000000,1608210000000000000,16495.0,16660.0,16480.0,16655.0,34946,116477,117105
2020-12-17 22:00:00.000000000,1608213600000000000,16655.0,16790.0,16630.0,16645.0,41235,117105,117479
2020-12-17 23:00:00.000000000,1608217200000000000,16645.0,16665.0,16585.0,16640.0,17630,117479,117593
2020-12-18 00:00:00.000000000,1608220800000000000,16640.0,16650.0,16585.0,16640.0,5499,117593,116861
2020-12-18 09:00:00.000000000,1608253200000000000,16655.0,16765.0,16650.0,16695.0,25498,116861,115541
2020-12-18 10:00:00.000000000,1608256800000000000,16695.0,16765.0,16690.0,16745.0,13065,115541,115267
2020-12-18 11:00:00.000000000,1608260400000000000,16745.0,16775.0,16730.0,16740.0,5296,115267,115389
2020-12-18 13:00:00.000000000,1608267600000000000,16735.0,16795.0,16700.0,16730.0,10707,115389,115092
2020-12-18 14:00:00.000000000,1608271200000000000,16730.0,16805.0,16730.0,16780.0,16918,115092,113882
