datetime,datetime_nano,KQ.m@SHFE.ru.open,KQ.m@SHFE.ru.high,KQ.m@SHFE.ru.low,KQ.m@SHFE.ru.close,KQ.m@SHFE.ru.volume,KQ.m@SHFE.ru.open_oi,KQ.m@SHFE.ru.close_oi
2020-12-10 21:00:00.000000000,1607605200000000000,14170.0,14415.0,14150.0,14410.0,112374,197320,201815
2020-12-10 22:00:00.000000000,1607608800000000000,14410.0,14470.0,14355.0,14390.0,65697,201815,198926
2020-12-11 09:00:00.000000000,1607648400000000000,14395.0,14665.0,14385.0,14495.0,136832,198926,200426
2020-12-11 10:00:00.000000000,1607652000000000000,14495.0,14535.0,14315.0,14490.0,113640,200426,199899
2020-12-11 11:00:00.000000000,1607655600000000000,14490.0,14535.0,14345.0,14400.0,56118,199899,196892
2020-12-11 13:00:00.000000000,1607662800000000000,14400.0,14500.0,14380.0,14455.0,34474,196892,196416
2020-12-11 14:00:00.000000000,1607666400000000000,14455.0,14500.0,14395.0,14495.0,48359,196416,195056
2020-12-11 21:00:00.000000000,1607691600000000000,14460.0,14515.0,14370.0,14410.0,74449,195056,198056
2020-12-11 22:00:00.000000000,1607695200000000000,14410.0,14610.0,14395.0,14525.0,93657,198056,196088
2020-12-14 09:00:00.000000000,1607907600000000000,14625.0,14785.0,14610.0,14695.0,110450,196088,197523
2020-12-14 10:00:00.000000000,1607911200000000000,14695.0,14710.0,14620.0,14630.0,36427,197523,196468
2020-12-14 11:00:00.000000000,1607914800000000000,14630.0,14650.0,14590.0,14645.0,29994,196468,196977
2020-12-14 13:00:00.000000000,1607922000000000000,14680.0,14715.0,14625.0,14645.0,30466,196977,198418
2020-12-14 14:00:00.000000000,1607925600000000000,14645.0,14715.0,14625.0,14655.0,52297,198418,197528
2020-12-14 21:00:00.000000000,1607950800000000000,14650.0,14690.0,14570.0,14670.0,63784,197528,201994
2020-12-14 22:00:00.000000000,1607954400000000000,14670.0,14680.0,14470.0,14530.0,78575,201994,201371
2020-12-15 09:00:00.000000000,1607994000000000000,14535.0,14595.0,14430.0,14535.0,85013,201371,200571
2020-12-15 10:00:00.000000000,1607997600000000000,14535.0,14645.0,14525.0,14640.0,29825,200571,199572
2020-12-15 11:00:00.000000000,1608001200000000000,14640.0,14670.0,14615.0,14630.0,27560,199572,198088
2020-12-15 13:00:00.000000000,1608008400000000000,14690.0,14695.0,14615.0,14635.0,28069,198088,198315
2020-12-15 14:00:00.000000000,1608012000000000000,14635.0,14690.0,14595.0,14610.0,45681,198315,195120
2020-12-15 21:00:00.000000000,1608037200000000000,14635.0,14695.0,14520.0,14540.0,80230,195120,200069
2020-12-15 22:00:00.000000000,1608040800000000000,14540.0,14570.0,14480.0,14540.0,56280,200069,201916
2020-12-16 09:00:00.000000000,1608080400000000000,14565.0,14670.0,14535.0,14630.0,65617,201916,200227
2020-12-16 10:00:00.000000000,1608084000000000000,14630.0,14755.0,14620.0,14655.0,64800,200227,202919
2020-12-16 11:00:00.000000000,1608087600000000000,14655.0,14660.0,14530.0,14550.0,31084,202919,203152
2020-12-16 13:00:00.000000000,1608094800000000000,14525.0,14540.0,14360.0,14425.0,81256,203152,212082
2020-12-16 14:00:00.000000000,1608098400000000000,14425.0,14435.0,14320.0,14380.0,75213,212082,212188
2020-12-16 21:00:00.000000000,1608123600000000000,14400.0,14480.0,14375.0,14440.0,79240,212188,209290
2020-12-16 22:00:00.000000000,1608127200000000000,14440.0,14495.0,14400.0,14475.0,47014,209290,206776
2020-12-17 09:00:00.000000000,1608166800000000000,14515.0,14565.0,14465.0,14510.0,66932,206776,207509
2020-12-17 10:00:00.000000000,1608170400000000000,14510.0,14580.0,14440.0,14575.0,46141,207509,206965
2020-12-17 11:00:00.000000000,1608174000000000000,14575.0,14615.0,14560.0,14585.0,36225,206965,204571
2020-12-17 13:00:00.000000000,1608181200000000000,14610.0,14640.0,14530.0,14620.0,38845,204571,206369
2020-12-17 14:00:00.000000000,1608184800000000000,14620.0,14680.0,14575.0,14620.0,57023,206369,206112
2020-12-17 21:00:00.000000000,1608210000000000000,14570.0,14635.0,14530.0,14630.0,87188,206112,209939
2020-12-17 22:00:00.000000000,1608213600000000000,14630.0,14665.0,14605.0,14645.0,57193,209939,208820
2020-12-18 09:00:00.000000000,1608253200000000000,14675.0,14750.0,14555.0,14605.0,116724,208820,212505
2020-12-18 10:00:00.000000000,1608256800000000000,14605.0,14720.0,14600.0,14700.0,48773,212505,213388
2020-12-18 11:00:00.000000000,1608260400000000000,14700.0,14960.0,14700.0,14885.0,124916,213388,216539
2020-12-18 13:00:00.000000000,1608267600000000000,14850.0,14865.0,14670.0,14755.0,89192,216539,213332
2020-12-18 14:00:00.000000000,1608271200000000000,14755.0,14880.0,14740.0,14840.0,86481,213332,210523
2020-12-18 21:00:00.000000000,1608296400000000000,14830.0,15060.0,14820.0,15045.0,128502,210523,219226
2020-12-18 22:00:00.000000000,1608300000000000000,15045.0,15160.0,14960.0,15055.0,115658,219226,216158
2020-12-21 09:00:00.000000000,1608512400000000000,15055.0,15120.0,14875.0,15020.0,130722,216158,217173
2020-12-21 10:00:00.000000000,1608516000000000000,15020.0,15035.0,14760.0,14860.0,105964,217173,215134
2020-12-21 11:00:00.000000000,1608519600000000000,14860.0,14940.0,14810.0,14925.0,33763,215134,214477
2020-12-21 13:00:00.000000000,1608526800000000000,14930.0,14985.0,14890.0,14945.0,30723,214477,215688
2020-12-21 14:00:00.000000000,1608530400000000000,14945.0,14985.0,14905.0,14965.0,48358,215688,214821
2020-12-21 21:00:00.000000000,1608555600000000000,14840.0,14860.0,14250.0,14585.0,189456,214821,214715
2020-12-21 22:00:00.000000000,1608559200000000000,14585.0,14590.0,14500.0,14540.0,61877,214715,213689
2020-12-22 09:00:00.000000000,1608598800000000000,14555.0,14630.0,14515.0,14570.0,71282,213689,217043
2020-12-22 10:00:00.000000000,1608602400000000000,14570.0,14610.0,14545.0,14610.0,29453,217043,216483
2020-12-22 11:00:00.000000000,1608606000000000000,14610.0,14645.0,14580.0,14585.0,25588,216483,215352
2020-12-22 13:00:00.000000000,1608613200000000000,14525.0,14530.0,14330.0,14355.0,101186,215352,219417
2020-12-22 14:00:00.000000000,1608616800000000000,14355.0,14385.0,13900.0,13905.0,244488,219417,217440
2020-12-22 21:00:00.000000000,1608642000000000000,14035.0,14120.0,14010.0,14075.0,121287,217440,219293
2020-12-22 22:00:00.000000000,1608645600000000000,14075.0,14130.0,13930.0,14025.0,100777,219293,217546
2020-12-23 09:00:00.000000000,1608685200000000000,14000.0,14060.0,13825.0,13860.0,137012,217546,221375
2020-12-23 10:00:00.000000000,1608688800000000000,13860.0,14100.0,13735.0,14040.0,139297,221375,218728
2020-12-23 11:00:00.000000000,1608692400000000000,14040.0,14160.0,14035.0,14085.0,50133,218728,217206
2020-12-23 13:00:00.000000000,1608699600000000000,14095.0,14125.0,14045.0,14075.0,39516,217206,216372
2020-12-23 14:00:00.000000000,1608703200000000000,14075.0,14155.0,14065.0,14105.0,54785,216372,215365
2020-12-23 21:00:00.000000000,1608728400000000000,14130.0,14285.0,14125.0,14255.0,116242,215365,217226
2020-12-23 22:00:00.000000000,1608732000000000000,14255.0,14310.0,14235.0,14255.0,58286,217226,214788
2020-12-24 09:00:00.000000000,1608771600000000000,14295.0,14320.0,14135.0,14155.0,90954,214788,216704
2020-12-24 10:00:00.000000000,1608775200000000000,14155.0,14195.0,14100.0,14170.0,44540,216704,216572
2020-12-24 11:00:00.000000000,1608778800000000000,14170.0,14195.0,14120.0,14180.0,22931,216572,215824
2020-12-24 13:00:00.000000000,1608786000000000000,14210.0,14245.0,14175.0,14240.0,30451,215824,216594
2020-12-24 14:00:00.000000000,1608789600000000000,14240.0,14265.0,14185.0,14220.0,45216,216594,214079
2020-12-24 21:00:00.000000000,1608814800000000000,14195.0,14225.0,14050.0,14195.0,99377,214079,215954
2020-12-24 22:00:00.000000000,1608818400000000000,14195.0,14270.0,14170.0,14195.0,62886,215954,212607
2020-12-25 09:00:00.000000000,1608858000000000000,14205.0,14280.0,14200.0,14245.0,62542,212607,213062
2020-12-25 10:00:00.000000000,1608861600000000000,14245.0,14330.0,14170.0,14310.0,47196,213062,212831
2020-12-25 11:00:00.000000000,1608865200000000000,14310.0,14315.0,14210.0,14240.0,31827,212831,212967
2020-12-25 13:00:00.000000000,1608872400000000000,14250.0,14250.0,14140.0,14150.0,41458,212967,214879
2020-12-25 14:00:00.000000000,1608876000000000000,14150.0,14220.0,14130.0,14180.0,47197,214879,212668
2020-12-25 21:00:00.000000000,1608901200000000000,14140.0,14270.0,14025.0,14210.0,133564,212668,215084
2020-12-25 22:00:00.000000000,1608904800000000000,14210.0,14235.0,14140.0,14170.0,55325,215084,212626
2020-12-28 09:00:00.000000000,1609117200000000000,14120.0,14120.0,13870.0,14015.0,170668,212626,217921
2020-12-28 10:00:00.000000000,1609120800000000000,14015.0,14040.0,13925.0,13930.0,48836,217921,219639
2020-12-28 11:00:00.000000000,1609124400000000000,13930.0,14005.0,13905.0,13990.0,28217,219639,220136
2020-12-28 13:00:00.000000000,1609131600000000000,13960.0,13980.0,13830.0,13860.0,66610,220136,224265
2020-12-28 14:00:00.000000000,1609135200000000000,13860.0,14025.0,13770.0,14015.0,135124,224265,217688
2020-12-28 21:00:00.000000000,1609160400000000000,14050.0,14175.0,14035.0,14160.0,106730,217688,219664
2020-12-28 22:00:00.000000000,1609164000000000000,14160.0,14170.0,14050.0,14065.0,64364,219664,215419
2020-12-29 09:00:00.000000000,1609203600000000000,14080.0,14090.0,13895.0,13895.0,104157,215419,219569
2020-12-29 10:00:00.000000000,1609207200000000000,13895.0,13945.0,13835.0,13840.0,74595,219569,222902
2020-12-29 11:00:00.000000000,1609210800000000000,13840.0,13935.0,13805.0,13890.0,65230,222902,221403
2020-12-29 13:00:00.000000000,1609218000000000000,13890.0,13940.0,13875.0,13895.0,35776,221403,221187
2020-12-29 14:00:00.000000000,1609221600000000000,13895.0,13930.0,13670.0,13715.0,138389,221187,226087
2020-12-29 21:00:00.000000000,1609246800000000000,13725.0,13750.0,13570.0,13705.0,175192,226087,230518
2020-12-29 22:00:00.000000000,1609250400000000000,13705.0,13805.0,13690.0,13745.0,91056,230518,225039
2020-12-30 09:00:00.000000000,1609290000000000000,13745.0,13865.0,13660.0,13805.0,103614,225039,224563
2020-12-30 10:00:00.000000000,1609293600000000000,13805.0,13825.0,13725.0,13785.0,47102,224563,223268
2020-12-30 11:00:00.000000000,1609297200000000000,13785.0,13810.0,13750.0,13765.0,22883,223268,222984
2020-12-30 13:00:00.000000000,1609304400000000000,13745.0,13785.0,13705.0,13765.0,39668,222984,223379
2020-12-30 14:00:00.000000000,1609308000000000000,13765.0,13830.0,13745.0,13755.0,56614,223379,222043
2020-12-30 21:00:00.000000000,1609333200000000000,13700.0,13755.0,13660.0,13690.0,107210,222043,228562
2020-12-30 22:00:00.000000000,1609336800000000000,13690.0,13850.0,13615.0,13840.0,116645,228562,224638
2020-12-31 09:00:00.000000000,1609376400000000000,13835.0,13835.0,13760.0,13830.0,58903,224638,223941
2020-12-31 10:00:00.000000000,1609380000000000000,13830.0,13980.0,13815.0,13865.0,86616,223941,219697
2020-12-31 11:00:00.000000000,1609383600000000000,13865.0,13915.0,13805.0,13835.0,35225,219697,219623
2020-12-31 13:00:00.000000000,1609390800000000000,13845.0,13935.0,13840.0,13895.0,28539,219623,218703
2020-12-31 14:00:00.000000000,1609394400000000000,13895.0,13955.0,13865.0,13900.0,52706,218703,214097
2021-01-04 09:00:00.000000000,1609722000000000000,14070.0,14230.0,14020.0,14225.0,149152,214097,212900
2021-01-04 10:00:00.000000000,1609725600000000000,14225.0,14225.0,14140.0,14200.0,37770,212900,211585
2021-01-04 11:00:00.000000000,1609729200000000000,14200.0,14220.0,14160.0,14200.0,20074,211585,210140
2021-01-04 13:00:00.000000000,1609736400000000000,14260.0,14280.0,14200.0,14270.0,46511,210140,212075
2021-01-04 14:00:00.000000000,1609740000000000000,14270.0,14315.0,14225.0,14245.0,61893,212075,208400
2021-01-04 21:00:00.000000000,1609765200000000000,14210.0,14280.0,14180.0,14240.0,76752,208400,211464
2021-01-04 22:00:00.000000000,1609768800000000000,14240.0,14290.0,14185.0,14245.0,67899,211464,209767
2021-01-05 09:00:00.000000000,1609808400000000000,14165.0,14375.0,14055.0,14360.0,120944,209767,213401
2021-01-05 10:00:00.000000000,1609812000000000000,14360.0,14370.0,14260.0,14265.0,47664,213401,211921
2021-01-05 11:00:00.000000000,1609815600000000000,14265.0,14320.0,14245.0,14320.0,23094,211921,210614
2021-01-05 13:00:00.000000000,1609822800000000000,14315.0,14355.0,14280.0,14345.0,22720,210614,212171
2021-01-05 14:00:00.000000000,1609826400000000000,14345.0,14425.0,14310.0,14415.0,68045,212171,211167
2021-01-05 21:00:00.000000000,1609851600000000000,14420.0,14490.0,14305.0,14315.0,97353,211167,213245
2021-01-05 22:00:00.000000000,1609855200000000000,14315.0,14405.0,14310.0,14380.0,59687,213245,211762
2021-01-06 09:00:00.000000000,1609894800000000000,14415.0,14460.0,14320.0,14375.0,93541,211762,214649
2021-01-06 10:00:00.000000000,1609898400000000000,14375.0,14390.0,14255.0,14265.0,50686,214649,215261
2021-01-06 11:00:00.000000000,1609902000000000000,14265.0,14425.0,14260.0,14380.0,38459,215261,214411
2021-01-06 13:00:00.000000000,1609909200000000000,14375.0,14375.0,14320.0,14345.0,17379,214411,214730
2021-01-06 14:00:00.000000000,1609912800000000000,14345.0,14410.0,14345.0,14375.0,39435,214730,213442
2021-01-06 21:00:00.000000000,1609938000000000000,14345.0,14430.0,14285.0,14305.0,88970,213442,217440
2021-01-06 22:00:00.000000000,1609941600000000000,14305.0,14350.0,14135.0,14285.0,131775,217440,216193
2021-01-07 09:00:00.000000000,1609981200000000000,14275.0,14455.0,14260.0,14435.0,92306,216193,217605
2021-01-07 10:00:00.000000000,1609984800000000000,14435.0,14815.0,14415.0,14815.0,147166,217605,225266
2021-01-07 11:00:00.000000000,1609988400000000000,14815.0,14840.0,14755.0,14840.0,56503,225266,224937
2021-01-07 13:00:00.000000000,1609995600000000000,14835.0,14850.0,14725.0,14790.0,52058,224937,224595
2021-01-07 14:00:00.000000000,1609999200000000000,14790.0,14930.0,14780.0,14875.0,87004,224595,221706
2021-01-07 21:00:00.000000000,1610024400000000000,14795.0,14860.0,14700.0,14765.0,111689,221706,223487
2021-01-07 22:00:00.000000000,1610028000000000000,14765.0,14855.0,14760.0,14820.0,76492,223487,222143
2021-01-08 09:00:00.000000000,1610067600000000000,14855.0,14885.0,14735.0,14765.0,67697,222143,222041
2021-01-08 10:00:00.000000000,1610071200000000000,14765.0,14785.0,14670.0,14690.0,43900,222041,221994
2021-01-08 11:00:00.000000000,1610074800000000000,14690.0,14745.0,14640.0,14655.0,42646,221994,220840
2021-01-08 13:00:00.000000000,1610082000000000000,14650.0,14805.0,14580.0,14785.0,66660,220840,220457
2021-01-08 14:00:00.000000000,1610085600000000000,14785.0,14930.0,14770.0,14820.0,102034,220457,219883
2021-01-08 21:00:00.000000000,1610110800000000000,14810.0,14875.0,14685.0,14815.0,131969,219883,221415
2021-01-08 22:00:00.000000000,1610114400000000000,14815.0,15115.0,14500.0,14505.0,288076,221415,215434
2021-01-11 09:00:00.000000000,1610326800000000000,14510.0,14645.0,14430.0,14615.0,129118,215434,217252
2021-01-11 10:00:00.000000000,1610330400000000000,14615.0,14630.0,14520.0,14545.0,36464,217252,217781
2021-01-11 11:00:00.000000000,1610334000000000000,14545.0,14555.0,14035.0,14095.0,113591,217781,215339
2021-01-11 13:00:00.000000000,1610341200000000000,14100.0,14215.0,14055.0,14110.0,69345,215339,215178
2021-01-11 14:00:00.000000000,1610344800000000000,14110.0,14125.0,14010.0,14085.0,106537,215178,212894
2021-01-11 21:00:00.000000000,1610370000000000000,14185.0,14205.0,13955.0,13975.0,108903,212894,214843
2021-01-11 22:00:00.000000000,1610373600000000000,13975.0,14130.0,13925.0,14035.0,123171,214843,211696
2021-01-12 09:00:00.000000000,1610413200000000000,14055.0,14170.0,14055.0,14100.0,70365,211696,213363
2021-01-12 10:00:00.000000000,1610416800000000000,14100.0,14170.0,14100.0,14115.0,33655,213363,213693
2021-01-12 11:00:00.000000000,1610420400000000000,14115.0,14150.0,14095.0,14125.0,17367,213693,213732
2021-01-12 13:00:00.000000000,1610427600000000000,14140.0,14220.0,14135.0,14185.0,41259,213732,215146
2021-01-12 14:00:00.000000000,1610431200000000000,14185.0,14220.0,14135.0,14155.0,51597,215146,213784
2021-01-12 21:00:00.000000000,1610456400000000000,14225.0,14290.0,14125.0,14185.0,111746,213784,217040
2021-01-12 22:00:00.000000000,1610460000000000000,14185.0,14225.0,14110.0,14170.0,53503,217040,215378
2021-01-13 09:00:00.000000000,1610499600000000000,14245.0,14340.0,14175.0,14230.0,101049,215378,216681
2021-01-13 10:00:00.000000000,1610503200000000000,14230.0,14270.0,14205.0,14210.0,34135,216681,217478
2021-01-13 11:00:00.000000000,1610506800000000000,14210.0,14315.0,14210.0,14305.0,28722,217478,216834
2021-01-13 13:00:00.000000000,1610514000000000000,14310.0,14315.0,14230.0,14230.0,28051,216834,217435
2021-01-13 14:00:00.000000000,1610517600000000000,14230.0,14335.0,14150.0,14325.0,82322,217435,214733
2021-01-13 21:00:00.000000000,1610542800000000000,14285.0,14330.0,14220.0,14285.0,84220,214733,217434
2021-01-13 22:00:00.000000000,1610546400000000000,14285.0,14350.0,14050.0,14145.0,138396,217434,217576
2021-01-14 09:00:00.000000000,1610586000000000000,14145.0,14290.0,14095.0,14280.0,87047,217576,215537
2021-01-14 10:00:00.000000000,1610589600000000000,14280.0,14310.0,14160.0,14290.0,68826,215537,215623
2021-01-14 11:00:00.000000000,1610593200000000000,14290.0,14315.0,14245.0,14280.0,27389,215623,214419
2021-01-14 13:00:00.000000000,1610600400000000000,14270.0,14320.0,14250.0,14305.0,28132,214419,215591
2021-01-14 14:00:00.000000000,1610604000000000000,14305.0,14330.0,14220.0,14265.0,64318,215591,210719
2021-01-14 21:00:00.000000000,1610629200000000000,14280.0,14510.0,14245.0,14460.0,154705,210719,210288
2021-01-14 22:00:00.000000000,1610632800000000000,14460.0,14585.0,14440.0,14530.0,96146,210288,209166
2021-01-15 09:00:00.000000000,1610672400000000000,14570.0,14700.0,14515.0,14630.0,95961,209166,212663
2021-01-15 10:00:00.000000000,1610676000000000000,14630.0,14665.0,14580.0,14635.0,39386,212663,211436
2021-01-15 11:00:00.000000000,1610679600000000000,14635.0,14660.0,14550.0,14590.0,26927,211436,209349
2021-01-15 13:00:00.000000000,1610686800000000000,14545.0,14545.0,14370.0,14460.0,76694,209349,206147
2021-01-15 14:00:00.000000000,1610690400000000000,14460.0,14605.0,14445.0,14575.0,71399,206147,205057
2021-01-15 21:00:00.000000000,1610715600000000000,14545.0,14620.0,14440.0,14480.0,106908,205057,206061
2021-01-15 22:00:00.000000000,1610719200000000000,14480.0,14730.0,14475.0,14710.0,115334,206061,209038
2021-01-18 09:00:00.000000000,1610931600000000000,14660.0,14875.0,14630.0,14805.0,113662,209038,212235
2021-01-18 10:00:00.000000000,1610935200000000000,14805.0,14930.0,14790.0,14885.0,48509,212235,215568
2021-01-18 11:00:00.000000000,1610938800000000000,14885.0,14895.0,14725.0,14825.0,49671,215568,212242
2021-01-18 13:00:00.000000000,1610946000000000000,14825.0,14865.0,14805.0,14840.0,23582,212242,213752
2021-01-18 14:00:00.000000000,1610949600000000000,14840.0,14875.0,14760.0,14770.0,59570,213752,211608
2021-01-18 21:00:00.000000000,1610974800000000000,14690.0,14750.0,14645.0,14730.0,103717,211608,214778
2021-01-18 22:00:00.000000000,1610978400000000000,14730.0,14735.0,14655.0,14685.0,54085,214778,212437
2021-01-19 09:00:00.000000000,1611018000000000000,14710.0,14820.0,14650.0,14800.0,97808,212437,215188
2021-01-19 10:00:00.000000000,1611021600000000000,14800.0,14825.0,14705.0,14720.0,42947,215188,213362
2021-01-19 11:00:00.000000000,1611025200000000000,14720.0,14835.0,14715.0,14800.0,30539,213362,214575
2021-01-19 13:00:00.000000000,1611032400000000000,14765.0,14790.0,14520.0,14570.0,92420,214575,212650
2021-01-19 14:00:00.000000000,1611036000000000000,14570.0,14670.0,14545.0,14665.0,75753,212650,209792
2021-01-19 21:00:00.000000000,1611061200000000000,14700.0,14740.0,14660.0,14705.0,75808,209792,212198
2021-01-19 22:00:00.000000000,1611064800000000000,14705.0,14840.0,14675.0,14680.0,105943,212198,210307
2021-01-20 09:00:00.000000000,1611104400000000000,14710.0,14730.0,14595.0,14680.0,85652,210307,213592
2021-01-20 10:00:00.000000000,1611108000000000000,14680.0,14750.0,14660.0,14745.0,36176,213592,214018
2021-01-20 11:00:00.000000000,1611111600000000000,14745.0,14755.0,14605.0,14610.0,39323,214018,212697
2021-01-20 13:00:00.000000000,1611118800000000000,14615.0,14660.0,14540.0,14645.0,58065,212697,213163
2021-01-20 14:00:00.000000000,1611122400000000000,14645.0,14735.0,14620.0,14665.0,64239,213163,211977
2021-01-20 21:00:00.000000000,1611147600000000000,14620.0,14665.0,14455.0,14620.0,122290,211977,213156
2021-01-20 22:00:00.000000000,1611151200000000000,14620.0,14725.0,14580.0,14675.0,74492,213156,209733
2021-01-21 09:00:00.000000000,1611190800000000000,14690.0,14795.0,14670.0,14765.0,87722,209733,215489
2021-01-21 10:00:00.000000000,1611194400000000000,14765.0,14830.0,14740.0,14805.0,58946,215489,219164
2021-01-21 11:00:00.000000000,1611198000000000000,14805.0,14890.0,14775.0,14890.0,45391,219164,221478
2021-01-21 13:00:00.000000000,1611205200000000000,14900.0,15100.0,14900.0,15010.0,128133,221478,232852
2021-01-21 14:00:00.000000000,1611208800000000000,15010.0,15030.0,14685.0,14745.0,161566,232852,221471
2021-01-21 21:00:00.000000000,1611234000000000000,14720.0,14795.0,14660.0,14695.0,99490,221471,225042
2021-01-21 22:00:00.000000000,1611237600000000000,14695.0,14715.0,14585.0,14650.0,94018,225042,222899
2021-01-22 09:00:00.000000000,1611277200000000000,14650.0,14650.0,14410.0,14575.0,137691,222899,221531
2021-01-22 10:00:00.000000000,1611280800000000000,14575.0,14605.0,14395.0,14395.0,69324,221531,221916
2021-01-22 11:00:00.000000000,1611284400000000000,14395.0,14515.0,14380.0,14475.0,48119,221916,221163
2021-01-22 13:00:00.000000000,1611291600000000000,14490.0,14500.0,14420.0,14435.0,44023,221163,221296
2021-01-22 14:00:00.000000000,1611295200000000000,14435.0,14455.0,14320.0,14380.0,119396,221296,218421
2021-01-22 21:00:00.000000000,1611320400000000000,14350.0,14365.0,14200.0,14315.0,110706,218421,217804
2021-01-22 22:00:00.000000000,1611324000000000000,14315.0,14435.0,14290.0,14370.0,71793,217804,214555
2021-01-25 09:00:00.000000000,1611536400000000000,14370.0,14430.0,14310.0,14360.0,84845,214555,217401
2021-01-25 10:00:00.000000000,1611540000000000000,14360.0,14420.0,14355.0,14400.0,31979,217401,216890
2021-01-25 11:00:00.000000000,1611543600000000000,14400.0,14400.0,14360.0,14385.0,18733,216890,216597
2021-01-25 13:00:00.000000000,1611550800000000000,14310.0,14335.0,14145.0,14315.0,102790,216597,218050
2021-01-25 14:00:00.000000000,1611554400000000000,14315.0,14370.0,14230.0,14260.0,83993,218050,215106
2021-01-25 21:00:00.000000000,1611579600000000000,14315.0,14345.0,14285.0,14325.0,71542,215106,215642
2021-01-25 22:00:00.000000000,1611583200000000000,14325.0,14380.0,14315.0,14325.0,59758,215642,213272
2021-01-26 09:00:00.000000000,1611622800000000000,14325.0,14375.0,14240.0,14245.0,76564,213272,218061
2021-01-26 10:00:00.000000000,1611626400000000000,14245.0,14280.0,14160.0,14165.0,61672,218061,221720
2021-01-26 11:00:00.000000000,1611630000000000000,14165.0,14270.0,14150.0,14260.0,37605,221720,219585
2021-01-26 13:00:00.000000000,1611637200000000000,14200.0,14275.0,14175.0,14250.0,40649,219585,218692
2021-01-26 14:00:00.000000000,1611640800000000000,14250.0,14265.0,14050.0,14060.0,102339,218692,218902
2021-01-26 21:00:00.000000000,1611666000000000000,14130.0,14205.0,14105.0,14190.0,70518,218902,217235
2021-01-26 22:00:00.000000000,1611669600000000000,14190.0,14240.0,14160.0,14230.0,55154,217235,213837
2021-01-27 09:00:00.000000000,1611709200000000000,14260.0,14270.0,14195.0,14215.0,52917,213837,213764
2021-01-27 10:00:00.000000000,1611712800000000000,14215.0,14290.0,14180.0,14255.0,37151,213764,213005
2021-01-27 11:00:00.000000000,1611716400000000000,14255.0,14330.0,14245.0,14325.0,24575,213005,212312
2021-01-27 13:00:00.000000000,1611723600000000000,14365.0,14380.0,14320.0,14345.0,38519,212312,212356
2021-01-27 14:00:00.000000000,1611727200000000000,14345.0,14355.0,14275.0,14310.0,44092,212356,211173
2021-01-27 21:00:00.000000000,1611752400000000000,14245.0,14285.0,14160.0,14175.0,85414,211173,215063
2021-01-27 22:00:00.000000000,1611756000000000000,14175.0,14175.0,13990.0,14150.0,134070,215063,217311
2021-01-28 09:00:00.000000000,1611795600000000000,14130.0,14215.0,14105.0,14180.0,67544,217311,215521
2021-01-28 10:00:00.000000000,1611799200000000000,14180.0,14200.0,14115.0,14130.0,35024,215521,215013
2021-01-28 11:00:00.000000000,1611802800000000000,14130.0,14165.0,14090.0,14105.0,25167,215013,215013
2021-01-28 13:00:00.000000000,1611810000000000000,14150.0,14165.0,14065.0,14080.0,36244,215013,216435
2021-01-28 14:00:00.000000000,1611813600000000000,14080.0,14160.0,14055.0,14150.0,62163,216435,214022
2021-01-28 21:00:00.000000000,1611838800000000000,14210.0,14460.0,14205.0,14410.0,156677,214022,212627
2021-01-28 22:00:00.000000000,1611842400000000000,14410.0,14465.0,14380.0,14415.0,69619,212627,208648
2021-01-29 09:00:00.000000000,1611882000000000000,14405.0,14480.0,14365.0,14440.0,84624,208648,207612
2021-01-29 10:00:00.000000000,1611885600000000000,14440.0,14445.0,14365.0,14400.0,45646,207612,206637
2021-01-29 11:00:00.000000000,1611889200000000000,14400.0,14440.0,14380.0,14415.0,20623,206637,205736
2021-01-29 13:00:00.000000000,1611896400000000000,14395.0,14420.0,14345.0,14385.0,39819,205736,205952
2021-01-29 14:00:00.000000000,1611900000000000000,14385.0,14425.0,14290.0,14405.0,80235,205952,202891
2021-01-29 21:00:00.000000000,1611925200000000000,14435.0,14690.0,14415.0,14625.0,134993,202891,206844
2021-01-29 22:00:00.000000000,1611928800000000000,14625.0,14665.0,14570.0,14630.0,71912,206844,202336
2021-02-01 09:00:00.000000000,1612141200000000000,14590.0,14670.0,14545.0,14630.0,89019,202336,201541
2021-02-01 10:00:00.000000000,1612144800000000000,14630.0,14680.0,14605.0,14645.0,41615,201541,201990
2021-02-01 11:00:00.000000000,1612148400000000000,14645.0,14700.0,14630.0,14650.0,26865,201990,202441
2021-02-01 13:00:00.000000000,1612155600000000000,14680.0,14750.0,14665.0,14680.0,47487,202441,204732
2021-02-01 14:00:00.000000000,1612159200000000000,14680.0,14700.0,14615.0,14655.0,52592,204732,200005
2021-02-01 21:00:00.000000000,1612184400000000000,14655.0,14680.0,14600.0,14615.0,60089,200005,201879
2021-02-01 22:00:00.000000000,1612188000000000000,14615.0,14695.0,14585.0,14660.0,50806,201879,201203
2021-02-02 09:00:00.000000000,1612227600000000000,14690.0,14745.0,14650.0,14700.0,64719,201203,202099
2021-02-02 10:00:00.000000000,1612231200000000000,14700.0,14815.0,14605.0,14810.0,78520,202099,205203
2021-02-02 11:00:00.000000000,1612234800000000000,14810.0,14855.0,14480.0,14530.0,134780,205203,201663
2021-02-02 13:00:00.000000000,1612242000000000000,14535.0,14580.0,14495.0,14550.0,38296,201663,201484
