datetime,datetime_nano,KQ.m@SHFE.ss.open,KQ.m@SHFE.ss.high,KQ.m@SHFE.ss.low,KQ.m@SHFE.ss.close,KQ.m@SHFE.ss.volume,KQ.m@SHFE.ss.open_oi,KQ.m@SHFE.ss.close_oi
2020-12-23 09:00:00.000000000,1608685200000000000,13295.0,13330.0,13105.0,13115.0,18520,64114,63102
2020-12-23 10:00:00.000000000,1608688800000000000,13115.0,13265.0,13090.0,13225.0,10485,63102,62547
2020-12-23 11:00:00.000000000,1608692400000000000,13225.0,13335.0,13225.0,13320.0,4710,62547,61810
2020-12-23 13:00:00.000000000,1608699600000000000,13325.0,13330.0,13285.0,13300.0,2568,61810,61753
2020-12-23 14:00:00.000000000,1608703200000000000,13300.0,13335.0,13280.0,13305.0,6424,61753,60826
2020-12-23 21:00:00.000000000,1608728400000000000,13330.0,13375.0,13280.0,13335.0,14833,60826,58644
2020-12-23 22:00:00.000000000,1608732000000000000,13335.0,13405.0,13320.0,13405.0,5496,58644,58210
2020-12-23 23:00:00.000000000,1608735600000000000,13405.0,13450.0,13390.0,13415.0,6858,58210,57960
2020-12-24 00:00:00.000000000,1608739200000000000,13415.0,13440.0,13405.0,13430.0,2081,57960,57405
2020-12-24 09:00:00.000000000,1608771600000000000,13430.0,13470.0,13365.0,13385.0,11448,57405,55583
2020-12-24 10:00:00.000000000,1608775200000000000,13385.0,13420.0,13355.0,13380.0,5261,55583,54095
2020-12-24 11:00:00.000000000,1608778800000000000,13380.0,13400.0,13365.0,13370.0,3092,54095,53234
2020-12-24 13:00:00.000000000,1608786000000000000,13395.0,13400.0,13370.0,13390.0,3174,53234,52470
2020-12-24 14:00:00.000000000,1608789600000000000,13390.0,13410.0,13370.0,13385.0,3644,52470,52116
2020-12-24 21:00:00.000000000,1608814800000000000,13405.0,13525.0,13355.0,13505.0,16171,52116,47382
2020-12-24 22:00:00.000000000,1608818400000000000,13505.0,13585.0,13500.0,13580.0,8493,47382,45361
2020-12-24 23:00:00.000000000,1608822000000000000,13580.0,13630.0,13570.0,13600.0,6363,45361,44791
2020-12-25 00:00:00.000000000,1608825600000000000,13600.0,13665.0,13590.0,13655.0,2337,44791,44119
2020-12-25 09:00:00.000000000,1608858000000000000,13660.0,13700.0,13585.0,13630.0,10313,44119,41742
2020-12-25 10:00:00.000000000,1608861600000000000,13630.0,13700.0,13625.0,13695.0,4815,41742,40281
2020-12-25 11:00:00.000000000,1608865200000000000,13695.0,13700.0,13650.0,13675.0,3247,40281,39472
2020-12-25 13:00:00.000000000,1608872400000000000,13675.0,13695.0,13665.0,13680.0,2351,39472,39101
2020-12-25 14:00:00.000000000,1608876000000000000,13680.0,13705.0,13645.0,13690.0,5145,39101,38494
2020-12-25 21:00:00.000000000,1608901200000000000,13740.0,13780.0,13640.0,13665.0,11530,38494,33990
2020-12-25 22:00:00.000000000,1608904800000000000,13665.0,13690.0,13625.0,13660.0,2998,33990,33858
2020-12-25 23:00:00.000000000,1608908400000000000,13660.0,13675.0,13645.0,13660.0,2176,33858,34022
2020-12-26 00:00:00.000000000,1608912000000000000,13660.0,13665.0,13630.0,13660.0,1324,34022,33987
2020-12-28 09:00:00.000000000,1609117200000000000,13655.0,13695.0,13570.0,13640.0,7427,33987,33213
2020-12-28 10:00:00.000000000,1609120800000000000,13640.0,13645.0,13560.0,13635.0,3682,33213,32902
2020-12-28 11:00:00.000000000,1609124400000000000,13635.0,13655.0,13615.0,13645.0,1371,32902,32683
2020-12-28 13:00:00.000000000,1609131600000000000,13645.0,13685.0,13630.0,13665.0,2458,32683,32650
2020-12-28 14:00:00.000000000,1609135200000000000,13665.0,13670.0,13505.0,13595.0,5511,32650,32251
2020-12-28 21:00:00.000000000,1609160400000000000,13575.0,13660.0,13575.0,13625.0,5554,32251,30972
2020-12-28 22:00:00.000000000,1609164000000000000,13625.0,13635.0,13540.0,13555.0,4424,30972,30642
2020-12-28 23:00:00.000000000,1609167600000000000,13555.0,13575.0,13515.0,13525.0,1878,30642,30811
2020-12-29 00:00:00.000000000,1609171200000000000,13525.0,13535.0,13455.0,13515.0,3287,30811,30764
2020-12-29 09:00:00.000000000,1609203600000000000,13515.0,13555.0,13420.0,13440.0,6720,30764,30810
2020-12-29 10:00:00.000000000,1609207200000000000,13440.0,13485.0,13405.0,13410.0,3335,30810,30598
2020-12-29 11:00:00.000000000,1609210800000000000,13410.0,13460.0,13370.0,13415.0,3079,30598,30131
2020-12-29 13:00:00.000000000,1609218000000000000,13420.0,13450.0,13350.0,13400.0,3483,30131,29593
2020-12-29 14:00:00.000000000,1609221600000000000,13400.0,13420.0,13265.0,13295.0,6992,29593,29288
2020-12-29 21:00:00.000000000,1609246800000000000,13335.0,13400.0,13280.0,13325.0,15603,29288,75930
2020-12-29 22:00:00.000000000,1609250400000000000,13325.0,13400.0,13305.0,13375.0,5719,75930,76077
2020-12-29 23:00:00.000000000,1609254000000000000,13375.0,13390.0,13350.0,13360.0,3085,76077,76120
2020-12-30 00:00:00.000000000,1609257600000000000,13360.0,13375.0,13340.0,13365.0,1474,76120,76074
2020-12-30 09:00:00.000000000,1609290000000000000,13365.0,13365.0,13285.0,13325.0,10117,76074,76494
2020-12-30 10:00:00.000000000,1609293600000000000,13325.0,13370.0,13320.0,13335.0,6305,76494,77004
2020-12-30 11:00:00.000000000,1609297200000000000,13335.0,13375.0,13320.0,13345.0,2905,77004,77119
2020-12-30 13:00:00.000000000,1609304400000000000,13345.0,13415.0,13345.0,13410.0,5720,77119,77061
2020-12-30 14:00:00.000000000,1609308000000000000,13410.0,13440.0,13375.0,13385.0,5255,77061,76738
2020-12-30 21:00:00.000000000,1609333200000000000,13355.0,13400.0,13315.0,13330.0,9506,76738,78968
2020-12-30 22:00:00.000000000,1609336800000000000,13330.0,13385.0,13315.0,13370.0,5474,78968,78707
2020-12-30 23:00:00.000000000,1609340400000000000,13370.0,13410.0,13365.0,13405.0,2747,78707,78422
2020-12-31 00:00:00.000000000,1609344000000000000,13405.0,13410.0,13385.0,13390.0,1063,78422,78172
2020-12-31 09:00:00.000000000,1609376400000000000,13390.0,13405.0,13350.0,13375.0,8525,78172,78999
2020-12-31 10:00:00.000000000,1609380000000000000,13375.0,13390.0,13330.0,13345.0,4058,78999,79513
2020-12-31 11:00:00.000000000,1609383600000000000,13345.0,13350.0,13325.0,13345.0,3361,79513,79554
2020-12-31 13:00:00.000000000,1609390800000000000,13345.0,13375.0,13335.0,13350.0,4171,79554,79454
2020-12-31 14:00:00.000000000,1609394400000000000,13350.0,13475.0,13335.0,13440.0,8707,79454,78764
2021-01-04 09:00:00.000000000,1609722000000000000,13450.0,13635.0,13420.0,13590.0,22282,78764,78482
2021-01-04 10:00:00.000000000,1609725600000000000,13590.0,13605.0,13555.0,13605.0,5689,78482,78627
2021-01-04 11:00:00.000000000,1609729200000000000,13605.0,13695.0,13585.0,13675.0,4394,78627,78989
2021-01-04 13:00:00.000000000,1609736400000000000,13680.0,13750.0,13640.0,13710.0,7830,78989,80415
2021-01-04 14:00:00.000000000,1609740000000000000,13710.0,13740.0,13680.0,13735.0,8549,80415,80399
2021-01-04 21:00:00.000000000,1609765200000000000,13750.0,13800.0,13700.0,13705.0,11530,80399,81936
2021-01-04 22:00:00.000000000,1609768800000000000,13705.0,13745.0,13665.0,13730.0,6186,81936,82592
2021-01-04 23:00:00.000000000,1609772400000000000,13730.0,13765.0,13695.0,13730.0,5325,82592,83642
2021-01-05 00:00:00.000000000,1609776000000000000,13730.0,13735.0,13675.0,13690.0,2602,83642,83143
2021-01-05 09:00:00.000000000,1609808400000000000,13690.0,13920.0,13635.0,13890.0,21770,83143,86792
2021-01-05 10:00:00.000000000,1609812000000000000,13890.0,13910.0,13845.0,13885.0,8914,86792,88650
2021-01-05 11:00:00.000000000,1609815600000000000,13885.0,13905.0,13855.0,13900.0,3286,88650,88930
2021-01-05 13:00:00.000000000,1609822800000000000,13900.0,13960.0,13885.0,13910.0,7492,88930,90148
2021-01-05 14:00:00.000000000,1609826400000000000,13910.0,14000.0,13860.0,13960.0,8895,90148,91412
2021-01-05 21:00:00.000000000,1609851600000000000,13980.0,14055.0,13915.0,13995.0,18218,91412,94615
2021-01-05 22:00:00.000000000,1609855200000000000,13995.0,14100.0,13960.0,14075.0,13950,94615,98170
2021-01-05 23:00:00.000000000,1609858800000000000,14075.0,14150.0,14025.0,14045.0,10696,98170,99102
2021-01-06 00:00:00.000000000,1609862400000000000,14045.0,14075.0,14015.0,14035.0,5022,99102,98566
2021-01-06 09:00:00.000000000,1609894800000000000,14065.0,14165.0,14000.0,14045.0,16395,98566,99343
2021-01-06 10:00:00.000000000,1609898400000000000,14045.0,14055.0,13905.0,13920.0,9628,99343,98898
2021-01-06 11:00:00.000000000,1609902000000000000,13920.0,13995.0,13895.0,13950.0,4400,98898,99063
2021-01-06 13:00:00.000000000,1609909200000000000,13955.0,13995.0,13930.0,13975.0,3513,99063,99078
2021-01-06 14:00:00.000000000,1609912800000000000,13975.0,14035.0,13965.0,14030.0,5874,99078,99134
2021-01-06 21:00:00.000000000,1609938000000000000,14050.0,14410.0,14045.0,14235.0,43620,99134,105131
2021-01-06 22:00:00.000000000,1609941600000000000,14235.0,14365.0,14225.0,14360.0,23207,105131,106427
2021-01-06 23:00:00.000000000,1609945200000000000,14360.0,14400.0,14315.0,14350.0,11516,106427,107186
2021-01-07 00:00:00.000000000,1609948800000000000,14350.0,14380.0,14310.0,14360.0,3521,107186,106803
2021-01-07 09:00:00.000000000,1609981200000000000,14360.0,14725.0,14325.0,14725.0,43540,106803,116934
2021-01-07 10:00:00.000000000,1609984800000000000,14725.0,14725.0,14695.0,14725.0,7413,116934,118955
2021-01-07 11:00:00.000000000,1609988400000000000,14725.0,14725.0,14725.0,14725.0,866,118955,118671
2021-01-07 13:00:00.000000000,1609995600000000000,14725.0,14725.0,14725.0,14725.0,1159,118671,118004
2021-01-07 14:00:00.000000000,1609999200000000000,14725.0,14725.0,14715.0,14725.0,6753,118004,120548
2021-01-07 21:00:00.000000000,1610024400000000000,14790.0,15045.0,14650.0,14830.0,89358,120548,123071
2021-01-07 22:00:00.000000000,1610028000000000000,14830.0,14875.0,14725.0,14820.0,24743,123071,122212
2021-01-07 23:00:00.000000000,1610031600000000000,14820.0,14865.0,14740.0,14760.0,11632,122212,122657
2021-01-08 00:00:00.000000000,1610035200000000000,14760.0,14815.0,14705.0,14705.0,6254,122657,121848
2021-01-08 09:00:00.000000000,1610067600000000000,14725.0,14835.0,14420.0,14515.0,42995,121848,116915
2021-01-08 10:00:00.000000000,1610071200000000000,14515.0,14580.0,14445.0,14520.0,16208,116915,118811
2021-01-08 11:00:00.000000000,1610074800000000000,14520.0,14520.0,14225.0,14315.0,27979,118811,115942
2021-01-08 13:00:00.000000000,1610082000000000000,14335.0,14390.0,14280.0,14365.0,11689,115942,115919
2021-01-08 14:00:00.000000000,1610085600000000000,14365.0,14485.0,14335.0,14445.0,19459,115919,115563
2021-01-08 21:00:00.000000000,1610110800000000000,14500.0,14550.0,14280.0,14315.0,33631,115563,117257
2021-01-08 22:00:00.000000000,1610114400000000000,14315.0,14410.0,14060.0,14155.0,33444,117257,115585
2021-01-08 23:00:00.000000000,1610118000000000000,14155.0,14195.0,14110.0,14185.0,16171,115585,114788
2021-01-09 00:00:00.000000000,1610121600000000000,14185.0,14185.0,14060.0,14060.0,9093,114788,112861
2021-01-11 09:00:00.000000000,1610326800000000000,14080.0,14270.0,14030.0,14205.0,27962,112861,113905
2021-01-11 10:00:00.000000000,1610330400000000000,14205.0,14215.0,14115.0,14155.0,7214,113905,114044
2021-01-11 11:00:00.000000000,1610334000000000000,14155.0,14155.0,13930.0,13930.0,17883,114044,112013
2021-01-11 13:00:00.000000000,1610341200000000000,13930.0,13930.0,13930.0,13930.0,859,112013,111957
2021-01-11 14:00:00.000000000,1610344800000000000,13930.0,13930.0,13930.0,13930.0,297,111957,111900
2021-01-11 21:00:00.000000000,1610370000000000000,13740.0,13815.0,13580.0,13635.0,53902,111900,108279
2021-01-11 22:00:00.000000000,1610373600000000000,13635.0,13695.0,13610.0,13665.0,13750,108279,107413
2021-01-11 23:00:00.000000000,1610377200000000000,13665.0,13740.0,13665.0,13700.0,10482,107413,107349
2021-01-12 00:00:00.000000000,1610380800000000000,13700.0,13710.0,13685.0,13695.0,2959,107349,106493
2021-01-12 09:00:00.000000000,1610413200000000000,13690.0,13815.0,13675.0,13730.0,17338,106493,105801
2021-01-12 10:00:00.000000000,1610416800000000000,13730.0,13825.0,13720.0,13760.0,7029,105801,105608
2021-01-12 11:00:00.000000000,1610420400000000000,13760.0,13785.0,13705.0,13725.0,4205,105608,105355
2021-01-12 13:00:00.000000000,1610427600000000000,13735.0,13860.0,13735.0,13830.0,8540,105355,105652
2021-01-12 14:00:00.000000000,1610431200000000000,13830.0,13960.0,13810.0,13905.0,21532,105652,103931
2021-01-12 21:00:00.000000000,1610456400000000000,13900.0,14085.0,13860.0,13900.0,29691,103931,103286
2021-01-12 22:00:00.000000000,1610460000000000000,13900.0,13945.0,13810.0,13925.0,13865,103286,103508
2021-01-12 23:00:00.000000000,1610463600000000000,13925.0,14015.0,13920.0,13940.0,13428,103508,104077
2021-01-13 00:00:00.000000000,1610467200000000000,13940.0,13950.0,13915.0,13930.0,5433,104077,103730
2021-01-13 09:00:00.000000000,1610499600000000000,13950.0,13980.0,13805.0,13845.0,17715,103730,104001
2021-01-13 10:00:00.000000000,1610503200000000000,13845.0,13885.0,13760.0,13830.0,9441,104001,103824
2021-01-13 11:00:00.000000000,1610506800000000000,13830.0,13930.0,13825.0,13920.0,6462,103824,103662
2021-01-13 13:00:00.000000000,1610514000000000000,13920.0,13940.0,13840.0,13875.0,5354,103662,103931
2021-01-13 14:00:00.000000000,1610517600000000000,13875.0,13925.0,13830.0,13910.0,9386,103931,103660
2021-01-13 21:00:00.000000000,1610542800000000000,13890.0,14020.0,13865.0,13950.0,20984,103660,103597
2021-01-13 22:00:00.000000000,1610546400000000000,13950.0,13995.0,13700.0,13820.0,25395,103597,103704
2021-01-13 23:00:00.000000000,1610550000000000000,13820.0,13850.0,13795.0,13815.0,9451,103704,103984
2021-01-14 00:00:00.000000000,1610553600000000000,13815.0,13875.0,13815.0,13875.0,4566,103984,103336
2021-01-14 09:00:00.000000000,1610586000000000000,13865.0,13870.0,13760.0,13820.0,14511,103336,103348
2021-01-14 10:00:00.000000000,1610589600000000000,13820.0,13820.0,13735.0,13810.0,8983,103348,102407
2021-01-14 11:00:00.000000000,1610593200000000000,13810.0,13830.0,13790.0,13810.0,3079,102407,102351
2021-01-14 13:00:00.000000000,1610600400000000000,13810.0,13910.0,13800.0,13875.0,6739,102351,101781
2021-01-14 14:00:00.000000000,1610604000000000000,13875.0,14000.0,13870.0,13935.0,18508,101781,100713
2021-01-14 21:00:00.000000000,1610629200000000000,13985.0,14130.0,13975.0,14070.0,29493,100713,100078
2021-01-14 22:00:00.000000000,1610632800000000000,14070.0,14170.0,14020.0,14135.0,18946,100078,99574
2021-01-14 23:00:00.000000000,1610636400000000000,14135.0,14200.0,14115.0,14190.0,10677,99574,100503
2021-01-15 00:00:00.000000000,1610640000000000000,14190.0,14210.0,14120.0,14170.0,7761,100503,99131
2021-01-15 09:00:00.000000000,1610672400000000000,14190.0,14225.0,14105.0,14175.0,19513,99131,97683
2021-01-15 10:00:00.000000000,1610676000000000000,14175.0,14200.0,14110.0,14160.0,12097,97683,96780
2021-01-15 11:00:00.000000000,1610679600000000000,14160.0,14185.0,14120.0,14125.0,4891,96780,96549
2021-01-15 13:00:00.000000000,1610686800000000000,14125.0,14130.0,13875.0,13950.0,16998,96549,95370
2021-01-15 14:00:00.000000000,1610690400000000000,13950.0,14065.0,13935.0,13970.0,15736,95370,94327
2021-01-15 21:00:00.000000000,1610715600000000000,13980.0,14095.0,13935.0,13975.0,16935,94327,94200
2021-01-15 22:00:00.000000000,1610719200000000000,13975.0,14065.0,13970.0,14050.0,9835,94200,94782
2021-01-15 23:00:00.000000000,1610722800000000000,14050.0,14055.0,13980.0,14025.0,10737,94782,95276
2021-01-16 00:00:00.000000000,1610726400000000000,14025.0,14075.0,14000.0,14075.0,4055,95276,94459
2021-01-18 09:00:00.000000000,1610931600000000000,14075.0,14325.0,14060.0,14260.0,23998,94459,95152
2021-01-18 10:00:00.000000000,1610935200000000000,14260.0,14370.0,14260.0,14340.0,9754,95152,95437
2021-01-18 11:00:00.000000000,1610938800000000000,14340.0,14350.0,14220.0,14325.0,7243,95437,94753
2021-01-18 13:00:00.000000000,1610946000000000000,14325.0,14360.0,14265.0,14295.0,9621,94753,94993
2021-01-18 14:00:00.000000000,1610949600000000000,14295.0,14385.0,14280.0,14335.0,11003,94993,94537
2021-01-18 21:00:00.000000000,1610974800000000000,14320.0,14445.0,14300.0,14380.0,20081,94537,94903
2021-01-18 22:00:00.000000000,1610978400000000000,14380.0,14390.0,14185.0,14295.0,20676,94903,94317
2021-01-18 23:00:00.000000000,1610982000000000000,14295.0,14305.0,14250.0,14265.0,6093,94317,94343
2021-01-19 00:00:00.000000000,1610985600000000000,14265.0,14285.0,14225.0,14270.0,2741,94343,93723
2021-01-19 09:00:00.000000000,1611018000000000000,14280.0,14340.0,14215.0,14320.0,18218,93723,94498
2021-01-19 10:00:00.000000000,1611021600000000000,14320.0,14355.0,14270.0,14270.0,7999,94498,94372
2021-01-19 11:00:00.000000000,1611025200000000000,14270.0,14335.0,14270.0,14320.0,4471,94372,94256
2021-01-19 13:00:00.000000000,1611032400000000000,14330.0,14345.0,14260.0,14275.0,6248,94256,94394
2021-01-19 14:00:00.000000000,1611036000000000000,14275.0,14325.0,14250.0,14300.0,11340,94394,93308
2021-01-19 21:00:00.000000000,1611061200000000000,14330.0,14495.0,14305.0,14495.0,26398,93308,96200
2021-01-19 22:00:00.000000000,1611064800000000000,14495.0,14500.0,14265.0,14365.0,18503,96200,95127
2021-01-19 23:00:00.000000000,1611068400000000000,14365.0,14375.0,14315.0,14340.0,7740,95127,94964
2021-01-20 00:00:00.000000000,1611072000000000000,14340.0,14370.0,14315.0,14355.0,3964,94964,94453
2021-01-20 09:00:00.000000000,1611104400000000000,14355.0,14390.0,14200.0,14260.0,19308,94453,92974
2021-01-20 10:00:00.000000000,1611108000000000000,14260.0,14345.0,14235.0,14325.0,6889,92974,92079
2021-01-20 11:00:00.000000000,1611111600000000000,14325.0,14340.0,14230.0,14250.0,6173,92079,91415
2021-01-20 13:00:00.000000000,1611118800000000000,14245.0,14395.0,14245.0,14365.0,8714,91415,91527
2021-01-20 14:00:00.000000000,1611122400000000000,14365.0,14410.0,14325.0,14405.0,12594,91527,91194
2021-01-20 21:00:00.000000000,1611147600000000000,14420.0,14485.0,14330.0,14440.0,20966,91194,92616
2021-01-20 22:00:00.000000000,1611151200000000000,14440.0,14485.0,14415.0,14445.0,10520,92616,91988
2021-01-20 23:00:00.000000000,1611154800000000000,14445.0,14480.0,14435.0,14455.0,6514,91988,92459
2021-01-21 00:00:00.000000000,1611158400000000000,14455.0,14480.0,14435.0,14465.0,2301,92459,92140
2021-01-21 09:00:00.000000000,1611190800000000000,14465.0,14495.0,14395.0,14465.0,15448,92140,91382
2021-01-21 10:00:00.000000000,1611194400000000000,14465.0,14550.0,14410.0,14470.0,13717,91382,91009
2021-01-21 11:00:00.000000000,1611198000000000000,14470.0,14525.0,14455.0,14495.0,4801,91009,90779
2021-01-21 13:00:00.000000000,1611205200000000000,14500.0,14580.0,14450.0,14485.0,8939,90779,90645
2021-01-21 14:00:00.000000000,1611208800000000000,14485.0,14490.0,14375.0,14400.0,15198,90645,89875
2021-01-21 21:00:00.000000000,1611234000000000000,14405.0,14435.0,14245.0,14280.0,25751,89875,89551
2021-01-21 22:00:00.000000000,1611237600000000000,14280.0,14330.0,14255.0,14275.0,13350,89551,88818
2021-01-21 23:00:00.000000000,1611241200000000000,14275.0,14315.0,14265.0,14310.0,5613,88818,88406
2021-01-22 00:00:00.000000000,1611244800000000000,14310.0,14315.0,14290.0,14300.0,1742,88406,87951
2021-01-22 09:00:00.000000000,1611277200000000000,14300.0,14300.0,14085.0,14200.0,24314,87951,86095
2021-01-22 10:00:00.000000000,1611280800000000000,14200.0,14210.0,14130.0,14135.0,9540,86095,84161
2021-01-22 11:00:00.000000000,1611284400000000000,14135.0,14205.0,14110.0,14180.0,5546,84161,83102
2021-01-22 13:00:00.000000000,1611291600000000000,14175.0,14185.0,14125.0,14135.0,5901,83102,82694
2021-01-22 14:00:00.000000000,1611295200000000000,14135.0,14140.0,14035.0,14085.0,14154,82694,81250
2021-01-22 21:00:00.000000000,1611320400000000000,14095.0,14135.0,13980.0,14110.0,18902,81250,80216
2021-01-22 22:00:00.000000000,1611324000000000000,14110.0,14220.0,14090.0,14185.0,15511,80216,78302
2021-01-22 23:00:00.000000000,1611327600000000000,14185.0,14200.0,14155.0,14180.0,8411,78302,77048
2021-01-23 00:00:00.000000000,1611331200000000000,14180.0,14245.0,14170.0,14235.0,3765,77048,76490
2021-01-25 09:00:00.000000000,1611536400000000000,14255.0,14375.0,14220.0,14345.0,23135,76490,74486
2021-01-25 10:00:00.000000000,1611540000000000000,14345.0,14400.0,14315.0,14365.0,10361,74486,72996
2021-01-25 11:00:00.000000000,1611543600000000000,14365.0,14375.0,14320.0,14355.0,5444,72996,72318
2021-01-25 13:00:00.000000000,1611550800000000000,14365.0,14410.0,14330.0,14405.0,5127,72318,72425
2021-01-25 14:00:00.000000000,1611554400000000000,14405.0,14430.0,14310.0,14365.0,10552,72425,70944
2021-01-25 21:00:00.000000000,1611579600000000000,14340.0,14485.0,14260.0,14450.0,29283,70944,65184
2021-01-25 22:00:00.000000000,1611583200000000000,14450.0,14475.0,14385.0,14425.0,9500,65184,64320
2021-01-25 23:00:00.000000000,1611586800000000000,14425.0,14450.0,14410.0,14420.0,4626,64320,62824
2021-01-26 00:00:00.000000000,1611590400000000000,14420.0,14550.0,14360.0,14525.0,8249,62824,62220
2021-01-26 09:00:00.000000000,1611622800000000000,14510.0,14620.0,14445.0,14575.0,17821,62220,62293
2021-01-26 10:00:00.000000000,1611626400000000000,14575.0,14580.0,14470.0,14500.0,7358,62293,61366
2021-01-26 11:00:00.000000000,1611630000000000000,14500.0,14585.0,14485.0,14565.0,4306,61366,61387
2021-01-26 13:00:00.000000000,1611637200000000000,14545.0,14590.0,14470.0,14580.0,9909,61387,60582
2021-01-26 14:00:00.000000000,1611640800000000000,14580.0,14680.0,14450.0,14450.0,19235,60582,59377
2021-01-26 21:00:00.000000000,1611666000000000000,14490.0,14610.0,14470.0,14560.0,21863,59377,53876
2021-01-26 22:00:00.000000000,1611669600000000000,14560.0,14580.0,14455.0,14540.0,12137,53876,52941
2021-01-26 23:00:00.000000000,1611673200000000000,14540.0,14570.0,14485.0,14520.0,5388,52941,52304
2021-01-27 00:00:00.000000000,1611676800000000000,14520.0,14550.0,14270.0,14375.0,6056,52304,51440
2021-01-27 09:00:00.000000000,1611709200000000000,14380.0,14460.0,14285.0,14300.0,17345,51440,50090
2021-01-27 10:00:00.000000000,1611712800000000000,14300.0,14360.0,14255.0,14350.0,6476,50090,48971
2021-01-27 11:00:00.000000000,1611716400000000000,14350.0,14395.0,14330.0,14345.0,4645,48971,48450
2021-01-27 13:00:00.000000000,1611723600000000000,14340.0,14410.0,14340.0,14390.0,4402,48450,48351
2021-01-27 14:00:00.000000000,1611727200000000000,14390.0,14395.0,14330.0,14360.0,5238,48351,47675
2021-01-27 21:00:00.000000000,1611752400000000000,14290.0,14330.0,14245.0,14285.0,20797,47675,43215
2021-01-27 22:00:00.000000000,1611756000000000000,14285.0,14305.0,14155.0,14210.0,15409,43215,43172
2021-01-27 23:00:00.000000000,1611759600000000000,14210.0,14265.0,14195.0,14260.0,6716,43172,43045
2021-01-28 00:00:00.000000000,1611763200000000000,14260.0,14340.0,14240.0,14330.0,4477,43045,42790
2021-01-28 09:00:00.000000000,1611795600000000000,14300.0,14300.0,14180.0,14240.0,9609,42790,42304
2021-01-28 10:00:00.000000000,1611799200000000000,14240.0,14245.0,14190.0,14225.0,4654,42304,42173
2021-01-28 11:00:00.000000000,1611802800000000000,14225.0,14225.0,14170.0,14170.0,3621,42173,41730
2021-01-28 13:00:00.000000000,1611810000000000000,14185.0,14210.0,14160.0,14180.0,4006,41730,41829
2021-01-28 14:00:00.000000000,1611813600000000000,14180.0,14230.0,14165.0,14215.0,6726,41829,41225
2021-01-28 21:00:00.000000000,1611838800000000000,14220.0,14360.0,14205.0,14340.0,17498,41225,38315
2021-01-28 22:00:00.000000000,1611842400000000000,14340.0,14380.0,14305.0,14310.0,11891,38315,37561
2021-01-28 23:00:00.000000000,1611846000000000000,14310.0,14345.0,14305.0,14325.0,4270,37561,37169
2021-01-29 00:00:00.000000000,1611849600000000000,14325.0,14340.0,14295.0,14305.0,1526,37169,36869
2021-01-29 09:00:00.000000000,1611882000000000000,14295.0,14310.0,14230.0,14245.0,11740,36869,37179
2021-01-29 10:00:00.000000000,1611885600000000000,14245.0,14260.0,14215.0,14245.0,4362,37179,37609
2021-01-29 11:00:00.000000000,1611889200000000000,14245.0,14305.0,14245.0,14300.0,2620,37609,37505
2021-01-29 13:00:00.000000000,1611896400000000000,14280.0,14295.0,14225.0,14265.0,5084,37505,36840
2021-01-29 14:00:00.000000000,1611900000000000000,14265.0,14295.0,14215.0,14260.0,7595,36840,35907
2021-01-29 21:00:00.000000000,1611925200000000000,14275.0,14520.0,14270.0,14500.0,20572,35907,34746
2021-01-29 22:00:00.000000000,1611928800000000000,14500.0,14520.0,14410.0,14445.0,8514,34746,34363
2021-01-29 23:00:00.000000000,1611932400000000000,14445.0,14470.0,14435.0,14465.0,3199,34363,34659
2021-01-30 00:00:00.000000000,1611936000000000000,14465.0,14470.0,14395.0,14445.0,2770,34659,34149
2021-02-01 09:00:00.000000000,1612141200000000000,14445.0,14540.0,14380.0,14495.0,14167,34149,34302
2021-02-01 10:00:00.000000000,1612144800000000000,14495.0,14535.0,14475.0,14505.0,3986,34302,34004
2021-02-01 11:00:00.000000000,1612148400000000000,14505.0,14510.0,14470.0,14485.0,1200,34004,33922
2021-02-01 13:00:00.000000000,1612155600000000000,14500.0,14530.0,14455.0,14465.0,2404,33922,33842
2021-02-01 14:00:00.000000000,1612159200000000000,14465.0,14480.0,14440.0,14450.0,3443,33842,33356
2021-02-01 21:00:00.000000000,1612184400000000000,14430.0,14465.0,14340.0,14415.0,9278,33356,31988
2021-02-01 22:00:00.000000000,1612188000000000000,14415.0,14460.0,14400.0,14430.0,2842,31988,31987
2021-02-01 23:00:00.000000000,1612191600000000000,14430.0,14435.0,14400.0,14405.0,1648,31987,31878
2021-02-02 00:00:00.000000000,1612195200000000000,14405.0,14410.0,14350.0,14375.0,2785,31878,31629
2021-02-02 09:00:00.000000000,1612227600000000000,14375.0,14435.0,14335.0,14415.0,6804,31629,31405
2021-02-02 10:00:00.000000000,1612231200000000000,14415.0,14430.0,14250.0,14350.0,9275,31405,30841
2021-02-02 11:00:00.000000000,1612234800000000000,14350.0,14375.0,14300.0,14310.0,2933,30841,30576
2021-02-02 13:00:00.000000000,1612242000000000000,14305.0,14335.0,14285.0,14320.0,3594,30576,30575
2021-02-02 14:00:00.000000000,1612245600000000000,14320.0,14330.0,13870.0,14230.0,7167,30575,29931
2021-02-02 21:00:00.000000000,1612270800000000000,14180.0,14205.0,14115.0,14175.0,14033,29931,28304
2021-02-02 22:00:00.000000000,1612274400000000000,14175.0,14175.0,14085.0,14115.0,5103,28304,27935
2021-02-02 23:00:00.000000000,1612278000000000000,14115.0,14165.0,14100.0,14125.0,1830,27935,28067
