datetime,datetime_nano,KQ.m@DCE.l.open,KQ.m@DCE.l.high,KQ.m@DCE.l.low,KQ.m@DCE.l.close,KQ.m@DCE.l.volume,KQ.m@DCE.l.open_oi,KQ.m@DCE.l.close_oi
2020-07-10 10:00:00.000000000,1594346400000000000,7230.0,7240.0,7195.0,7230.0,40019,330013,330154
2020-07-10 11:00:00.000000000,1594350000000000000,7230.0,7245.0,7225.0,7230.0,13656,330154,330188
2020-07-10 13:00:00.000000000,1594357200000000000,7220.0,7220.0,7150.0,7185.0,56129,330188,329209
2020-07-10 14:00:00.000000000,1594360800000000000,7185.0,7245.0,7180.0,7225.0,53859,329209,331100
2020-07-10 21:00:00.000000000,1594386000000000000,7265.0,7300.0,7230.0,7290.0,89803,331100,335256
2020-07-10 22:00:00.000000000,1594389600000000000,7290.0,7295.0,7265.0,7290.0,37688,335256,332736
2020-07-13 09:00:00.000000000,1594602000000000000,7290.0,7375.0,7265.0,7340.0,120951,332736,335702
2020-07-13 10:00:00.000000000,1594605600000000000,7340.0,7365.0,7325.0,7325.0,33326,335702,334743
2020-07-13 11:00:00.000000000,1594609200000000000,7325.0,7345.0,7320.0,7335.0,15606,334743,333475
2020-07-13 13:00:00.000000000,1594616400000000000,7335.0,7355.0,7335.0,7345.0,16727,333475,332049
2020-07-13 14:00:00.000000000,1594620000000000000,7345.0,7360.0,7280.0,7290.0,56677,332049,325092
2020-07-13 21:00:00.000000000,1594645200000000000,7310.0,7375.0,7295.0,7365.0,86237,325092,336325
2020-07-13 22:00:00.000000000,1594648800000000000,7365.0,7430.0,7360.0,7365.0,90301,336325,338113
2020-07-14 09:00:00.000000000,1594688400000000000,7345.0,7345.0,7270.0,7300.0,108789,338113,334616
2020-07-14 10:00:00.000000000,1594692000000000000,7300.0,7300.0,7225.0,7290.0,62295,334616,328863
2020-07-14 11:00:00.000000000,1594695600000000000,7290.0,7320.0,7275.0,7305.0,18938,328863,330926
2020-07-14 13:00:00.000000000,1594702800000000000,7305.0,7305.0,7265.0,7295.0,24745,330926,330518
2020-07-14 14:00:00.000000000,1594706400000000000,7295.0,7305.0,7275.0,7305.0,40535,330518,329654
2020-07-14 21:00:00.000000000,1594731600000000000,7300.0,7325.0,7215.0,7280.0,132553,329654,324678
2020-07-14 22:00:00.000000000,1594735200000000000,7280.0,7295.0,7275.0,7290.0,24217,324678,323122
2020-07-15 09:00:00.000000000,1594774800000000000,7295.0,7315.0,7230.0,7240.0,81374,323122,324252
2020-07-15 10:00:00.000000000,1594778400000000000,7240.0,7270.0,7220.0,7255.0,37983,324252,321252
2020-07-15 11:00:00.000000000,1594782000000000000,7255.0,7280.0,7250.0,7265.0,25195,321252,320425
2020-07-15 13:00:00.000000000,1594789200000000000,7260.0,7270.0,7235.0,7260.0,25639,320425,319035
2020-07-15 14:00:00.000000000,1594792800000000000,7260.0,7265.0,7230.0,7235.0,38854,319035,315885
2020-07-15 21:00:00.000000000,1594818000000000000,7255.0,7265.0,7190.0,7205.0,100842,315885,314482
2020-07-15 22:00:00.000000000,1594821600000000000,7205.0,7245.0,7185.0,7230.0,56936,314482,309635
2020-07-16 09:00:00.000000000,1594861200000000000,7225.0,7260.0,7215.0,7215.0,48466,309635,310599
2020-07-16 10:00:00.000000000,1594864800000000000,7215.0,7225.0,7155.0,7175.0,63425,310599,311332
2020-07-16 11:00:00.000000000,1594868400000000000,7175.0,7175.0,7115.0,7135.0,45649,311332,311932
2020-07-16 13:00:00.000000000,1594875600000000000,7140.0,7145.0,7105.0,7125.0,38068,311932,312239
2020-07-16 14:00:00.000000000,1594879200000000000,7125.0,7155.0,7105.0,7120.0,59662,312239,306753
2020-07-16 21:00:00.000000000,1594904400000000000,7120.0,7145.0,7055.0,7080.0,82651,306753,312004
2020-07-16 22:00:00.000000000,1594908000000000000,7080.0,7125.0,7080.0,7120.0,39292,312004,308615
2020-07-17 09:00:00.000000000,1594947600000000000,7115.0,7120.0,7050.0,7080.0,68488,308615,311793
2020-07-17 10:00:00.000000000,1594951200000000000,7080.0,7100.0,7065.0,7085.0,28666,311793,310439
2020-07-17 11:00:00.000000000,1594954800000000000,7085.0,7090.0,7060.0,7070.0,19144,310439,310428
2020-07-17 13:00:00.000000000,1594962000000000000,7065.0,7085.0,7050.0,7085.0,24609,310428,311674
2020-07-17 14:00:00.000000000,1594965600000000000,7085.0,7115.0,7065.0,7090.0,49773,311674,304579
2020-07-17 21:00:00.000000000,1594990800000000000,7080.0,7105.0,7030.0,7060.0,89804,304579,303180
2020-07-17 22:00:00.000000000,1594994400000000000,7060.0,7065.0,7015.0,7035.0,48155,303180,303224
2020-07-20 09:00:00.000000000,1595206800000000000,7040.0,7180.0,7035.0,7110.0,113187,303224,299944
2020-07-20 10:00:00.000000000,1595210400000000000,7110.0,7135.0,7100.0,7130.0,16784,299944,299686
2020-07-20 11:00:00.000000000,1595214000000000000,7130.0,7150.0,7125.0,7125.0,12604,299686,298744
2020-07-20 13:00:00.000000000,1595221200000000000,7130.0,7135.0,7070.0,7075.0,20245,298744,298482
2020-07-20 14:00:00.000000000,1595224800000000000,7075.0,7120.0,7050.0,7100.0,40929,298482,298304
2020-07-20 21:00:00.000000000,1595250000000000000,7090.0,7100.0,7050.0,7055.0,51381,298304,296992
2020-07-20 22:00:00.000000000,1595253600000000000,7055.0,7120.0,7050.0,7100.0,33635,296992,295980
2020-07-21 09:00:00.000000000,1595293200000000000,7110.0,7165.0,7100.0,7115.0,80512,295980,294315
2020-07-21 10:00:00.000000000,1595296800000000000,7115.0,7120.0,7075.0,7085.0,29687,294315,293157
2020-07-21 11:00:00.000000000,1595300400000000000,7085.0,7085.0,7065.0,7075.0,18843,293157,290680
2020-07-21 13:00:00.000000000,1595307600000000000,7075.0,7085.0,7055.0,7065.0,21087,290680,292831
2020-07-21 14:00:00.000000000,1595311200000000000,7065.0,7070.0,7035.0,7060.0,54767,292831,284030
2020-07-21 21:00:00.000000000,1595336400000000000,7075.0,7115.0,7070.0,7115.0,73338,284030,282283
2020-07-21 22:00:00.000000000,1595340000000000000,7115.0,7145.0,7095.0,7125.0,52648,282283,278146
2020-07-22 09:00:00.000000000,1595379600000000000,7110.0,7150.0,7075.0,7080.0,57150,278146,277469
2020-07-22 10:00:00.000000000,1595383200000000000,7080.0,7090.0,7020.0,7040.0,50306,277469,281688
2020-07-22 11:00:00.000000000,1595386800000000000,7040.0,7055.0,7030.0,7050.0,22204,281688,281585
2020-07-22 13:00:00.000000000,1595394000000000000,7045.0,7060.0,7035.0,7050.0,20699,281585,281093
2020-07-22 14:00:00.000000000,1595397600000000000,7050.0,7060.0,6975.0,6995.0,72961,281093,283472
2020-07-22 21:00:00.000000000,1595422800000000000,6980.0,7010.0,6940.0,6980.0,93040,283472,286675
2020-07-22 22:00:00.000000000,1595426400000000000,6980.0,6980.0,6955.0,6955.0,20635,286675,286059
2020-07-23 09:00:00.000000000,1595466000000000000,6965.0,7010.0,6950.0,6985.0,56922,286059,286441
2020-07-23 10:00:00.000000000,1595469600000000000,6985.0,7010.0,6960.0,6970.0,37645,286441,282419
2020-07-23 11:00:00.000000000,1595473200000000000,6970.0,6975.0,6950.0,6970.0,11525,282419,281993
2020-07-23 13:00:00.000000000,1595480400000000000,6975.0,7000.0,6960.0,6990.0,22547,281993,279574
2020-07-23 14:00:00.000000000,1595484000000000000,6990.0,7040.0,6985.0,7025.0,61386,279574,271453
2020-07-23 21:00:00.000000000,1595509200000000000,7015.0,7050.0,6985.0,7030.0,55332,271453,270946
2020-07-23 22:00:00.000000000,1595512800000000000,7030.0,7045.0,7020.0,7035.0,22010,270946,267840
2020-07-24 09:00:00.000000000,1595552400000000000,7025.0,7030.0,6960.0,6975.0,62462,267840,266168
2020-07-24 10:00:00.000000000,1595556000000000000,6975.0,6990.0,6965.0,6980.0,18945,266168,265504
2020-07-24 11:00:00.000000000,1595559600000000000,6980.0,6985.0,6950.0,6955.0,14888,265504,266029
2020-07-24 13:00:00.000000000,1595566800000000000,6950.0,6955.0,6905.0,6915.0,48998,266029,269329
2020-07-24 14:00:00.000000000,1595570400000000000,6915.0,6960.0,6905.0,6940.0,49161,269329,265178
2020-07-24 21:00:00.000000000,1595595600000000000,6950.0,6970.0,6920.0,6930.0,47919,265178,267694
2020-07-24 22:00:00.000000000,1595599200000000000,6930.0,6950.0,6915.0,6935.0,18346,267694,266255
2020-07-27 09:00:00.000000000,1595811600000000000,6940.0,7065.0,6930.0,7065.0,95034,266255,257239
2020-07-27 10:00:00.000000000,1595815200000000000,7065.0,7075.0,7035.0,7065.0,44703,257239,256039
2020-07-27 11:00:00.000000000,1595818800000000000,7065.0,7085.0,7040.0,7045.0,21140,256039,253925
2020-07-27 13:00:00.000000000,1595826000000000000,7045.0,7060.0,7030.0,7050.0,15379,253925,253941
2020-07-27 14:00:00.000000000,1595829600000000000,7050.0,7065.0,7030.0,7050.0,29797,253941,253268
2020-07-27 21:00:00.000000000,1595854800000000000,7050.0,7095.0,7035.0,7040.0,44664,253268,255021
2020-07-27 22:00:00.000000000,1595858400000000000,7040.0,7050.0,7035.0,7045.0,13631,255021,253598
2020-07-28 09:00:00.000000000,1595898000000000000,7060.0,7090.0,7025.0,7055.0,54476,253598,250142
2020-07-28 10:00:00.000000000,1595901600000000000,7055.0,7080.0,7050.0,7075.0,17981,250142,250044
2020-07-28 11:00:00.000000000,1595905200000000000,7075.0,7095.0,7060.0,7065.0,21800,250044,248923
2020-07-28 13:00:00.000000000,1595912400000000000,7065.0,7075.0,7045.0,7075.0,19994,248923,249691
2020-07-28 14:00:00.000000000,1595916000000000000,7075.0,7155.0,7070.0,7110.0,72503,249691,252008
2020-07-28 21:00:00.000000000,1595941200000000000,7100.0,7140.0,7075.0,7100.0,52680,252008,250837
2020-07-28 22:00:00.000000000,1595944800000000000,7100.0,7120.0,7095.0,7100.0,14817,250837,249956
2020-07-29 09:00:00.000000000,1595984400000000000,7110.0,7175.0,7100.0,7140.0,47761,249956,254041
2020-07-29 10:00:00.000000000,1595988000000000000,7140.0,7145.0,7085.0,7090.0,38132,254041,252308
2020-07-29 11:00:00.000000000,1595991600000000000,7090.0,7105.0,7075.0,7080.0,13001,252308,251594
2020-07-29 13:00:00.000000000,1595998800000000000,7080.0,7110.0,7065.0,7100.0,25570,251594,248313
2020-07-29 14:00:00.000000000,1596002400000000000,7100.0,7130.0,7090.0,7095.0,26122,248313,244928
2020-07-29 21:00:00.000000000,1596027600000000000,7100.0,7130.0,7100.0,7105.0,39270,244928,244921
2020-07-29 22:00:00.000000000,1596031200000000000,7105.0,7120.0,7095.0,7120.0,17856,244921,242715
2020-07-30 09:00:00.000000000,1596070800000000000,7120.0,7155.0,7100.0,7135.0,44900,242715,244633
2020-07-30 10:00:00.000000000,1596074400000000000,7135.0,7135.0,7065.0,7070.0,47789,244633,242174
2020-07-30 11:00:00.000000000,1596078000000000000,7070.0,7095.0,7060.0,7095.0,17492,242174,240302
2020-07-30 13:00:00.000000000,1596085200000000000,7090.0,7095.0,7055.0,7060.0,12794,240302,241716
2020-07-30 14:00:00.000000000,1596088800000000000,7060.0,7075.0,7035.0,7045.0,44278,241716,239017
2020-07-30 21:00:00.000000000,1596114000000000000,7040.0,7055.0,6965.0,6965.0,75659,239017,242916
2020-07-30 22:00:00.000000000,1596117600000000000,6965.0,6970.0,6930.0,6960.0,57542,242916,242361
2020-07-31 09:00:00.000000000,1596157200000000000,6980.0,7000.0,6965.0,6985.0,47120,242361,241545
2020-07-31 10:00:00.000000000,1596160800000000000,6985.0,7000.0,6965.0,6975.0,20819,241545,241548
2020-07-31 11:00:00.000000000,1596164400000000000,6975.0,6980.0,6965.0,6980.0,9773,241548,240973
2020-07-31 13:00:00.000000000,1596171600000000000,6980.0,6995.0,6970.0,6995.0,13173,240973,240634
2020-07-31 14:00:00.000000000,1596175200000000000,6995.0,7015.0,6970.0,6985.0,33946,240634,238967
2020-07-31 21:00:00.000000000,1596200400000000000,6970.0,7025.0,6965.0,7005.0,44394,238967,240925
2020-07-31 22:00:00.000000000,1596204000000000000,7005.0,7005.0,6975.0,6985.0,16207,240925,238990
2020-08-03 09:00:00.000000000,1596416400000000000,6985.0,7115.0,6980.0,7080.0,94483,238990,236174
2020-08-03 10:00:00.000000000,1596420000000000000,7080.0,7085.0,7045.0,7085.0,26017,236174,234421
2020-08-03 11:00:00.000000000,1596423600000000000,7085.0,7090.0,7060.0,7070.0,12527,234421,233834
2020-08-03 13:00:00.000000000,1596430800000000000,7065.0,7085.0,7060.0,7070.0,12384,233834,233625
2020-08-03 14:00:00.000000000,1596434400000000000,7070.0,7090.0,7060.0,7085.0,22380,233625,229952
2020-08-03 21:00:00.000000000,1596459600000000000,7095.0,7140.0,7085.0,7095.0,58277,229952,231352
2020-08-03 22:00:00.000000000,1596463200000000000,7095.0,7130.0,7095.0,7115.0,13903,231352,229674
2020-08-04 09:00:00.000000000,1596502800000000000,7115.0,7195.0,7070.0,7180.0,77334,229674,230761
2020-08-04 10:00:00.000000000,1596506400000000000,7180.0,7225.0,7160.0,7190.0,52691,230761,232074
2020-08-04 11:00:00.000000000,1596510000000000000,7190.0,7195.0,7160.0,7180.0,12618,232074,231029
2020-08-04 13:00:00.000000000,1596517200000000000,7180.0,7210.0,7175.0,7200.0,16817,231029,232168
2020-08-04 14:00:00.000000000,1596520800000000000,7200.0,7205.0,7180.0,7190.0,23069,232168,230194
2020-08-04 21:00:00.000000000,1596546000000000000,7175.0,7285.0,7155.0,7260.0,86393,230194,235619
2020-08-04 22:00:00.000000000,1596549600000000000,7260.0,7310.0,7250.0,7290.0,62516,235619,229107
2020-08-05 09:00:00.000000000,1596589200000000000,7295.0,7310.0,7170.0,7175.0,79455,229107,225727
2020-08-05 10:00:00.000000000,1596592800000000000,7175.0,7185.0,7135.0,7155.0,47209,225727,219792
2020-08-05 11:00:00.000000000,1596596400000000000,7155.0,7215.0,7150.0,7190.0,16503,219792,218680
2020-08-05 13:00:00.000000000,1596603600000000000,7195.0,7200.0,7150.0,7155.0,20172,218680,216328
2020-08-05 14:00:00.000000000,1596607200000000000,7155.0,7210.0,7150.0,7200.0,25705,216328,213271
2020-08-05 21:00:00.000000000,1596632400000000000,7235.0,7245.0,7195.0,7215.0,51984,213271,212461
2020-08-05 22:00:00.000000000,1596636000000000000,7215.0,7230.0,7190.0,7190.0,16271,212461,209559
2020-08-06 09:00:00.000000000,1596675600000000000,7170.0,7230.0,7160.0,7200.0,37265,209559,209423
2020-08-06 10:00:00.000000000,1596679200000000000,7200.0,7210.0,7150.0,7150.0,22388,209423,206192
2020-08-06 11:00:00.000000000,1596682800000000000,7150.0,7185.0,7145.0,7180.0,14546,206192,204699
2020-08-06 13:00:00.000000000,1596690000000000000,7175.0,7185.0,7155.0,7180.0,16714,204699,203666
2020-08-06 14:00:00.000000000,1596693600000000000,7180.0,7195.0,7160.0,7180.0,19774,203666,202441
2020-08-06 21:00:00.000000000,1596718800000000000,7205.0,7285.0,7185.0,7220.0,66656,202441,206270
2020-08-06 22:00:00.000000000,1596722400000000000,7220.0,7235.0,7180.0,7200.0,22535,206270,204832
2020-08-07 09:00:00.000000000,1596762000000000000,7200.0,7210.0,7140.0,7145.0,44377,204832,200981
2020-08-07 10:00:00.000000000,1596765600000000000,7145.0,7170.0,7120.0,7160.0,33158,200981,197910
2020-08-07 11:00:00.000000000,1596769200000000000,7160.0,7195.0,7155.0,7180.0,14263,197910,197762
2020-08-07 13:00:00.000000000,1596776400000000000,7175.0,7195.0,7150.0,7190.0,16247,197762,195951
2020-08-07 14:00:00.000000000,1596780000000000000,7190.0,7205.0,7140.0,7175.0,43712,195951,190267
2020-08-07 21:00:00.000000000,1596805200000000000,7165.0,7175.0,7055.0,7090.0,66723,190267,188283
2020-08-07 22:00:00.000000000,1596808800000000000,7090.0,7100.0,7055.0,7065.0,24658,188283,186849
2020-08-10 09:00:00.000000000,1597021200000000000,7075.0,7095.0,7020.0,7030.0,60799,186849,187725
2020-08-10 10:00:00.000000000,1597024800000000000,7030.0,7075.0,7005.0,7075.0,22850,187725,184648
2020-08-10 11:00:00.000000000,1597028400000000000,7075.0,7075.0,7035.0,7040.0,8049,184648,183051
2020-08-10 13:00:00.000000000,1597035600000000000,7045.0,7070.0,7035.0,7050.0,13363,183051,181853
2020-08-10 14:00:00.000000000,1597039200000000000,7050.0,7070.0,7035.0,7070.0,26536,181853,175929
2020-08-10 21:00:00.000000000,1597064400000000000,7065.0,7105.0,7055.0,7070.0,46260,175929,169122
2020-08-10 22:00:00.000000000,1597068000000000000,7070.0,7090.0,7060.0,7060.0,10612,169122,167304
2020-08-11 09:00:00.000000000,1597107600000000000,7070.0,7105.0,7050.0,7075.0,31459,167304,163007
2020-08-11 10:00:00.000000000,1597111200000000000,7075.0,7080.0,7035.0,7055.0,15711,163007,161136
2020-08-11 11:00:00.000000000,1597114800000000000,7055.0,7075.0,7055.0,7060.0,6121,161136,160544
2020-08-11 13:00:00.000000000,1597122000000000000,7060.0,7065.0,7040.0,7050.0,7934,160544,158730
2020-08-11 14:00:00.000000000,1597125600000000000,7050.0,7075.0,7040.0,7055.0,19903,158730,155064
2020-08-11 21:00:00.000000000,1597150800000000000,7065.0,7090.0,7045.0,7080.0,36131,155064,152548
2020-08-11 22:00:00.000000000,1597154400000000000,7080.0,7080.0,7025.0,7040.0,15711,152548,152475
2020-08-12 09:00:00.000000000,1597194000000000000,7035.0,7090.0,7010.0,7085.0,42433,152475,147853
2020-08-12 10:00:00.000000000,1597197600000000000,7085.0,7100.0,7060.0,7085.0,23057,147853,148150
2020-08-12 11:00:00.000000000,1597201200000000000,7085.0,7090.0,7015.0,7040.0,25472,148150,146530
2020-08-12 13:00:00.000000000,1597208400000000000,7040.0,7045.0,6990.0,7005.0,25942,146530,143005
2020-08-12 14:00:00.000000000,1597212000000000000,7005.0,7040.0,6990.0,7025.0,30513,143005,138254
2020-08-12 21:00:00.000000000,1597237200000000000,7035.0,7060.0,7015.0,7035.0,21503,138254,137093
2020-08-12 22:00:00.000000000,1597240800000000000,7035.0,7035.0,7015.0,7025.0,9638,137093,135343
2020-08-13 09:00:00.000000000,1597280400000000000,7030.0,7055.0,7010.0,7015.0,20608,135343,133649
2020-08-13 10:00:00.000000000,1597284000000000000,7015.0,7020.0,6965.0,6970.0,30274,133649,131444
2020-08-13 11:00:00.000000000,1597287600000000000,6970.0,6975.0,6940.0,6945.0,14235,131444,131562
2020-08-13 13:00:00.000000000,1597294800000000000,6950.0,6975.0,6935.0,6965.0,14441,131562,130986
2020-08-13 14:00:00.000000000,1597298400000000000,6965.0,7010.0,6960.0,6990.0,28995,130986,125648
2020-08-13 21:00:00.000000000,1597323600000000000,7000.0,7030.0,6980.0,7000.0,29279,125648,124056
2020-08-13 22:00:00.000000000,1597327200000000000,7000.0,7005.0,6975.0,6980.0,8934,124056,123791
2020-08-14 09:00:00.000000000,1597366800000000000,6985.0,7025.0,6960.0,7010.0,20554,123791,121520
2020-08-14 10:00:00.000000000,1597370400000000000,7010.0,7070.0,7010.0,7070.0,20272,121520,118848
2020-08-14 11:00:00.000000000,1597374000000000000,7070.0,7075.0,7050.0,7075.0,12744,118848,118191
2020-08-14 13:00:00.000000000,1597381200000000000,7075.0,7085.0,7045.0,7055.0,29359,118191,117049
2020-08-14 14:00:00.000000000,1597384800000000000,7055.0,7060.0,7030.0,7035.0,14362,117049,114540
2020-08-14 21:00:00.000000000,1597410000000000000,7035.0,7050.0,7020.0,7030.0,62730,114540,113910
2020-08-14 22:00:00.000000000,1597413600000000000,7030.0,7055.0,7025.0,7055.0,8420,113910,112663
2020-08-17 09:00:00.000000000,1597626000000000000,7050.0,7120.0,7030.0,7035.0,33881,112663,110217
2020-08-17 10:00:00.000000000,1597629600000000000,7035.0,7040.0,7015.0,7015.0,12466,110217,108246
2020-08-17 11:00:00.000000000,1597633200000000000,7015.0,7025.0,7000.0,7025.0,8817,108246,107198
2020-08-17 13:00:00.000000000,1597640400000000000,7025.0,7050.0,7005.0,7040.0,8202,107198,107500
2020-08-17 14:00:00.000000000,1597644000000000000,7040.0,7085.0,7035.0,7085.0,15786,107500,105596
2020-08-17 21:00:00.000000000,1597669200000000000,7055.0,7130.0,7025.0,7125.0,52571,105596,214122
2020-08-17 22:00:00.000000000,1597672800000000000,7125.0,7125.0,7090.0,7105.0,16785,214122,217248
2020-08-18 09:00:00.000000000,1597712400000000000,7110.0,7160.0,7090.0,7135.0,38087,217248,223180
2020-08-18 10:00:00.000000000,1597716000000000000,7135.0,7170.0,7130.0,7165.0,20400,223180,226060
2020-08-18 11:00:00.000000000,1597719600000000000,7165.0,7180.0,7160.0,7165.0,10648,226060,227390
2020-08-18 13:00:00.000000000,1597726800000000000,7165.0,7170.0,7145.0,7150.0,9364,227390,229146
2020-08-18 14:00:00.000000000,1597730400000000000,7150.0,7170.0,7130.0,7165.0,22033,229146,231379
2020-08-18 21:00:00.000000000,1597755600000000000,7180.0,7195.0,7105.0,7115.0,52381,231379,238556
2020-08-18 22:00:00.000000000,1597759200000000000,7115.0,7125.0,7095.0,7125.0,19714,238556,235995
2020-08-19 09:00:00.000000000,1597798800000000000,7125.0,7150.0,7110.0,7125.0,46602,235995,242243
2020-08-19 10:00:00.000000000,1597802400000000000,7125.0,7155.0,7125.0,7140.0,18256,242243,244660
2020-08-19 11:00:00.000000000,1597806000000000000,7140.0,7170.0,7140.0,7145.0,15894,244660,246945
2020-08-19 13:00:00.000000000,1597813200000000000,7145.0,7150.0,7110.0,7115.0,16787,246945,250035
2020-08-19 14:00:00.000000000,1597816800000000000,7115.0,7155.0,7115.0,7140.0,20427,250035,253148
2020-08-19 21:00:00.000000000,1597842000000000000,7150.0,7165.0,7125.0,7135.0,39531,253148,254232
2020-08-19 22:00:00.000000000,1597845600000000000,7135.0,7160.0,7130.0,7150.0,9761,254232,255237
2020-08-20 09:00:00.000000000,1597885200000000000,7150.0,7190.0,7115.0,7155.0,73673,255237,267451
2020-08-20 10:00:00.000000000,1597888800000000000,7155.0,7230.0,7150.0,7230.0,46630,267451,277136
2020-08-20 11:00:00.000000000,1597892400000000000,7230.0,7235.0,7210.0,7225.0,38643,277136,282811
2020-08-20 13:00:00.000000000,1597899600000000000,7225.0,7230.0,7200.0,7220.0,21624,282811,283537
2020-08-20 14:00:00.000000000,1597903200000000000,7220.0,7285.0,7220.0,7250.0,65086,283537,288345
2020-08-20 21:00:00.000000000,1597928400000000000,7235.0,7250.0,7180.0,7180.0,62252,288345,284573
2020-08-20 22:00:00.000000000,1597932000000000000,7180.0,7190.0,7155.0,7170.0,29219,284573,281008
2020-08-21 09:00:00.000000000,1597971600000000000,7170.0,7195.0,7120.0,7135.0,61914,281008,277885
2020-08-21 10:00:00.000000000,1597975200000000000,7135.0,7155.0,7110.0,7130.0,30833,277885,274924
2020-08-21 11:00:00.000000000,1597978800000000000,7130.0,7155.0,7130.0,7130.0,10360,274924,273975
2020-08-21 13:00:00.000000000,1597986000000000000,7130.0,7155.0,7130.0,7130.0,8794,273975,274176
2020-08-21 14:00:00.000000000,1597989600000000000,7130.0,7160.0,7130.0,7155.0,16349,274176,272953
2020-08-21 21:00:00.000000000,1598014800000000000,7160.0,7170.0,7125.0,7140.0,30319,272953,275683
2020-08-21 22:00:00.000000000,1598018400000000000,7140.0,7160.0,7135.0,7150.0,10791,275683,274908
2020-08-24 09:00:00.000000000,1598230800000000000,7155.0,7170.0,7115.0,7155.0,35269,274908,276131
2020-08-24 10:00:00.000000000,1598234400000000000,7155.0,7175.0,7150.0,7155.0,19267,276131,276288
2020-08-24 11:00:00.000000000,1598238000000000000,7155.0,7155.0,7125.0,7135.0,11611,276288,275690
2020-08-24 13:00:00.000000000,1598245200000000000,7135.0,7170.0,7135.0,7165.0,11741,275690,276199
2020-08-24 14:00:00.000000000,1598248800000000000,7165.0,7170.0,7130.0,7130.0,17513,276199,274421
2020-08-24 21:00:00.000000000,1598274000000000000,7150.0,7210.0,7140.0,7195.0,44128,274421,276193
2020-08-24 22:00:00.000000000,1598277600000000000,7195.0,7210.0,7185.0,7190.0,17256,276193,275463
2020-08-25 09:00:00.000000000,1598317200000000000,7195.0,7270.0,7190.0,7225.0,49218,275463,283846
2020-08-25 10:00:00.000000000,1598320800000000000,7225.0,7240.0,7210.0,7230.0,26217,283846,285522
2020-08-25 11:00:00.000000000,1598324400000000000,7230.0,7235.0,7210.0,7210.0,8518,285522,283945
2020-08-25 13:00:00.000000000,1598331600000000000,7210.0,7250.0,7205.0,7245.0,18132,283945,285316
2020-08-25 14:00:00.000000000,1598335200000000000,7245.0,7265.0,7225.0,7260.0,30640,285316,286682
2020-08-25 21:00:00.000000000,1598360400000000000,7255.0,7270.0,7215.0,7230.0,32925,286682,281703
2020-08-25 22:00:00.000000000,1598364000000000000,7230.0,7235.0,7215.0,7220.0,7802,281703,280894
2020-08-26 09:00:00.000000000,1598403600000000000,7220.0,7285.0,7220.0,7265.0,49764,280894,287155
2020-08-26 10:00:00.000000000,1598407200000000000,7265.0,7285.0,7250.0,7275.0,17342,287155,288578
2020-08-26 11:00:00.000000000,1598410800000000000,7275.0,7335.0,7270.0,7300.0,37072,288578,296374
2020-08-26 13:00:00.000000000,1598418000000000000,7300.0,7310.0,7245.0,7245.0,32348,296374,293594
2020-08-26 14:00:00.000000000,1598421600000000000,7245.0,7280.0,7240.0,7250.0,28398,293594,291170
2020-08-26 21:00:00.000000000,1598446800000000000,7270.0,7340.0,7255.0,7330.0,56147,291170,296347
2020-08-26 22:00:00.000000000,1598450400000000000,7330.0,7355.0,7325.0,7330.0,34053,296347,302173
2020-08-27 09:00:00.000000000,1598490000000000000,7330.0,7355.0,7310.0,7350.0,37331,302173,305776
2020-08-27 10:00:00.000000000,1598493600000000000,7350.0,7375.0,7320.0,7330.0,47232,305776,307518
2020-08-27 11:00:00.000000000,1598497200000000000,7330.0,7345.0,7305.0,7340.0,19022,307518,307165
2020-08-27 13:00:00.000000000,1598504400000000000,7340.0,7360.0,7335.0,7360.0,13079,307165,310060
2020-08-27 14:00:00.000000000,1598508000000000000,7360.0,7380.0,7355.0,7365.0,36261,310060,312735
2020-08-27 21:00:00.000000000,1598533200000000000,7370.0,7385.0,7335.0,7350.0,44269,312735,309852
2020-08-27 22:00:00.000000000,1598536800000000000,7350.0,7355.0,7330.0,7345.0,14016,309852,308267
2020-08-28 09:00:00.000000000,1598576400000000000,7350.0,7355.0,7285.0,7315.0,58759,308267,303263
2020-08-28 10:00:00.000000000,1598580000000000000,7315.0,7320.0,7290.0,7305.0,15948,303263,303559
2020-08-28 11:00:00.000000000,1598583600000000000,7305.0,7310.0,7290.0,7295.0,8038,303559,302781
2020-08-28 13:00:00.000000000,1598590800000000000,7295.0,7315.0,7280.0,7310.0,11724,302781,302646
2020-08-28 14:00:00.000000000,1598594400000000000,7310.0,7345.0,7305.0,7335.0,17797,302646,301692
2020-08-28 21:00:00.000000000,1598619600000000000,7350.0,7420.0,7330.0,7410.0,53234,301692,310333
2020-08-28 22:00:00.000000000,1598623200000000000,7410.0,7440.0,7395.0,7425.0,45652,310333,312554
2020-08-31 09:00:00.000000000,1598835600000000000,7430.0,7520.0,7430.0,7470.0,89144,312554,313211
2020-08-31 10:00:00.000000000,1598839200000000000,7470.0,7490.0,7435.0,7445.0,27124,313211,311063
2020-08-31 11:00:00.000000000,1598842800000000000,7445.0,7475.0,7415.0,7470.0,19245,311063,307298
2020-08-31 13:00:00.000000000,1598850000000000000,7475.0,7475.0,7435.0,7465.0,15094,307298,305811
2020-08-31 14:00:00.000000000,1598853600000000000,7465.0,7475.0,7440.0,7465.0,26994,305811,301943
2020-08-31 21:00:00.000000000,1598878800000000000,7480.0,7500.0,7445.0,7465.0,36980,301943,302141
