datetime,datetime_nano,KQ.m@CZCE.CF.open,KQ.m@CZCE.CF.high,KQ.m@CZCE.CF.low,KQ.m@CZCE.CF.close,KQ.m@CZCE.CF.volume,KQ.m@CZCE.CF.open_oi,KQ.m@CZCE.CF.close_oi
2020-08-07 11:00:00.000000000,1596769200000000000,12370.0,12385.0,12310.0,12315.0,17789,228803,226667
2020-08-07 13:00:00.000000000,1596776400000000000,12300.0,12335.0,12250.0,12305.0,31217,226667,224535
2020-08-07 14:00:00.000000000,1596780000000000000,12305.0,12345.0,12300.0,12340.0,33723,224535,217663
2020-08-07 21:00:00.000000000,1596805200000000000,12345.0,12375.0,12235.0,12270.0,68918,217663,210415
2020-08-07 22:00:00.000000000,1596808800000000000,12270.0,12270.0,12160.0,12175.0,63383,210415,204750
2020-08-10 09:00:00.000000000,1597021200000000000,12140.0,12240.0,12125.0,12155.0,58812,204750,201438
2020-08-10 10:00:00.000000000,1597024800000000000,12155.0,12180.0,12120.0,12160.0,23541,201438,197139
2020-08-10 11:00:00.000000000,1597028400000000000,12160.0,12160.0,12130.0,12135.0,11682,197139,197194
2020-08-10 13:00:00.000000000,1597035600000000000,12140.0,12185.0,12140.0,12165.0,12829,197194,195381
2020-08-10 14:00:00.000000000,1597039200000000000,12165.0,12180.0,12130.0,12140.0,30314,195381,192761
2020-08-10 21:00:00.000000000,1597064400000000000,12765.0,12795.0,12740.0,12765.0,40358,192761,266262
2020-08-10 22:00:00.000000000,1597068000000000000,12765.0,12785.0,12740.0,12750.0,19837,266262,266654
2020-08-11 09:00:00.000000000,1597107600000000000,12760.0,12825.0,12745.0,12795.0,36562,266654,270806
2020-08-11 10:00:00.000000000,1597111200000000000,12795.0,12815.0,12775.0,12780.0,11297,270806,271586
2020-08-11 11:00:00.000000000,1597114800000000000,12780.0,12785.0,12750.0,12780.0,5335,271586,272095
2020-08-11 13:00:00.000000000,1597122000000000000,12780.0,12790.0,12755.0,12780.0,8613,272095,272113
2020-08-11 14:00:00.000000000,1597125600000000000,12780.0,12800.0,12720.0,12755.0,32848,272113,269180
2020-08-11 21:00:00.000000000,1597150800000000000,12750.0,12890.0,12730.0,12840.0,101696,269180,286051
2020-08-11 22:00:00.000000000,1597154400000000000,12840.0,12850.0,12790.0,12830.0,31417,286051,285223
2020-08-12 09:00:00.000000000,1597194000000000000,12830.0,12890.0,12815.0,12865.0,58849,285223,290165
2020-08-12 10:00:00.000000000,1597197600000000000,12865.0,12895.0,12760.0,12810.0,54672,290165,287187
2020-08-12 11:00:00.000000000,1597201200000000000,12810.0,12825.0,12770.0,12775.0,14484,287187,285818
2020-08-12 13:00:00.000000000,1597208400000000000,12775.0,12815.0,12775.0,12800.0,12235,285818,285461
2020-08-12 14:00:00.000000000,1597212000000000000,12800.0,12915.0,12800.0,12905.0,56673,285461,294341
2020-08-12 21:00:00.000000000,1597237200000000000,12930.0,12940.0,12800.0,12840.0,78641,294341,296045
2020-08-12 22:00:00.000000000,1597240800000000000,12840.0,12845.0,12775.0,12805.0,38759,296045,292878
2020-08-13 09:00:00.000000000,1597280400000000000,12760.0,12790.0,12735.0,12780.0,49053,292878,297071
2020-08-13 10:00:00.000000000,1597284000000000000,12780.0,12800.0,12760.0,12795.0,15162,297071,297896
2020-08-13 11:00:00.000000000,1597287600000000000,12795.0,12810.0,12785.0,12795.0,7974,297896,297117
2020-08-13 13:00:00.000000000,1597294800000000000,12795.0,12810.0,12780.0,12795.0,11367,297117,296603
2020-08-13 14:00:00.000000000,1597298400000000000,12795.0,12810.0,12775.0,12790.0,19011,296603,297453
2020-08-13 21:00:00.000000000,1597323600000000000,12795.0,12810.0,12745.0,12765.0,43377,297453,300633
2020-08-13 22:00:00.000000000,1597327200000000000,12765.0,12825.0,12760.0,12800.0,33950,300633,299343
2020-08-14 09:00:00.000000000,1597366800000000000,12795.0,12855.0,12795.0,12810.0,43243,299343,302474
2020-08-14 10:00:00.000000000,1597370400000000000,12810.0,12830.0,12790.0,12790.0,14518,302474,303813
2020-08-14 11:00:00.000000000,1597374000000000000,12790.0,12795.0,12770.0,12785.0,13811,303813,305044
2020-08-14 13:00:00.000000000,1597381200000000000,12785.0,12815.0,12780.0,12805.0,9667,305044,305436
2020-08-14 14:00:00.000000000,1597384800000000000,12805.0,12865.0,12805.0,12840.0,41565,305436,300620
2020-08-14 21:00:00.000000000,1597410000000000000,12850.0,12855.0,12785.0,12830.0,37150,300620,307802
2020-08-14 22:00:00.000000000,1597413600000000000,12830.0,12875.0,12805.0,12850.0,34452,307802,307337
2020-08-17 09:00:00.000000000,1597626000000000000,12830.0,12950.0,12825.0,12855.0,101305,307337,316710
2020-08-17 10:00:00.000000000,1597629600000000000,12855.0,12895.0,12830.0,12890.0,26779,316710,320229
2020-08-17 11:00:00.000000000,1597633200000000000,12890.0,12895.0,12875.0,12890.0,12659,320229,320991
2020-08-17 13:00:00.000000000,1597640400000000000,12895.0,12920.0,12885.0,12885.0,21307,320991,324082
2020-08-17 14:00:00.000000000,1597644000000000000,12885.0,12925.0,12860.0,12920.0,39926,324082,324535
2020-08-17 21:00:00.000000000,1597669200000000000,12910.0,12945.0,12880.0,12895.0,57291,324535,328552
2020-08-17 22:00:00.000000000,1597672800000000000,12895.0,12910.0,12875.0,12885.0,21977,328552,327257
2020-08-18 09:00:00.000000000,1597712400000000000,12885.0,12920.0,12870.0,12885.0,28703,327257,330377
2020-08-18 10:00:00.000000000,1597716000000000000,12885.0,12920.0,12885.0,12905.0,21464,330377,330032
2020-08-18 11:00:00.000000000,1597719600000000000,12905.0,12960.0,12895.0,12955.0,27191,330032,335552
2020-08-18 13:00:00.000000000,1597726800000000000,12955.0,12970.0,12885.0,12900.0,41128,335552,335189
2020-08-18 14:00:00.000000000,1597730400000000000,12900.0,12910.0,12870.0,12900.0,37442,335189,335434
2020-08-18 21:00:00.000000000,1597755600000000000,12895.0,12930.0,12885.0,12905.0,38611,335434,337154
2020-08-18 22:00:00.000000000,1597759200000000000,12905.0,12910.0,12825.0,12855.0,46918,337154,334880
2020-08-19 09:00:00.000000000,1597798800000000000,12855.0,12890.0,12850.0,12860.0,27345,334880,337086
2020-08-19 10:00:00.000000000,1597802400000000000,12860.0,12875.0,12845.0,12855.0,12690,337086,338920
2020-08-19 11:00:00.000000000,1597806000000000000,12855.0,12860.0,12810.0,12830.0,23151,338920,341096
2020-08-19 13:00:00.000000000,1597813200000000000,12830.0,12850.0,12825.0,12845.0,13705,341096,341652
2020-08-19 14:00:00.000000000,1597816800000000000,12845.0,12870.0,12820.0,12830.0,50759,341652,335458
2020-08-19 21:00:00.000000000,1597842000000000000,12845.0,12860.0,12815.0,12845.0,28018,335458,337275
2020-08-19 22:00:00.000000000,1597845600000000000,12845.0,12865.0,12835.0,12845.0,14019,337275,334832
2020-08-20 09:00:00.000000000,1597885200000000000,12865.0,12870.0,12755.0,12800.0,69126,334832,335358
2020-08-20 10:00:00.000000000,1597888800000000000,12800.0,12845.0,12785.0,12840.0,20367,335358,332826
2020-08-20 11:00:00.000000000,1597892400000000000,12840.0,12860.0,12835.0,12850.0,13735,332826,333219
2020-08-20 13:00:00.000000000,1597899600000000000,12850.0,12860.0,12825.0,12850.0,13889,333219,333552
2020-08-20 14:00:00.000000000,1597903200000000000,12850.0,12860.0,12825.0,12850.0,21532,333552,329329
2020-08-20 21:00:00.000000000,1597928400000000000,12850.0,12900.0,12810.0,12815.0,63623,329329,330183
2020-08-20 22:00:00.000000000,1597932000000000000,12815.0,12820.0,12795.0,12805.0,33937,330183,330074
2020-08-21 09:00:00.000000000,1597971600000000000,12850.0,12900.0,12840.0,12865.0,68661,330074,329793
2020-08-21 10:00:00.000000000,1597975200000000000,12865.0,12890.0,12865.0,12880.0,16617,329793,330285
2020-08-21 11:00:00.000000000,1597978800000000000,12880.0,12930.0,12870.0,12910.0,27067,330285,334035
2020-08-21 13:00:00.000000000,1597986000000000000,12915.0,12925.0,12875.0,12885.0,19401,334035,333457
2020-08-21 14:00:00.000000000,1597989600000000000,12885.0,12950.0,12860.0,12930.0,49309,333457,338651
2020-08-21 21:00:00.000000000,1598014800000000000,12915.0,12920.0,12840.0,12855.0,59508,338651,336731
2020-08-21 22:00:00.000000000,1598018400000000000,12855.0,12885.0,12840.0,12855.0,23037,336731,337112
2020-08-24 09:00:00.000000000,1598230800000000000,12865.0,12950.0,12860.0,12940.0,51676,337112,339895
2020-08-24 10:00:00.000000000,1598234400000000000,12940.0,12990.0,12915.0,12935.0,63835,339895,347849
2020-08-24 11:00:00.000000000,1598238000000000000,12935.0,12955.0,12930.0,12950.0,11269,347849,347688
2020-08-24 13:00:00.000000000,1598245200000000000,12945.0,12955.0,12900.0,12910.0,21514,347688,344907
2020-08-24 14:00:00.000000000,1598248800000000000,12910.0,12945.0,12905.0,12945.0,31626,344907,344292
2020-08-24 21:00:00.000000000,1598274000000000000,13060.0,13115.0,12985.0,12995.0,114934,344292,353962
2020-08-24 22:00:00.000000000,1598277600000000000,12995.0,13010.0,12960.0,12990.0,40140,353962,354607
2020-08-25 09:00:00.000000000,1598317200000000000,12995.0,13045.0,12995.0,13005.0,40093,354607,359147
2020-08-25 10:00:00.000000000,1598320800000000000,13005.0,13035.0,13000.0,13015.0,16312,359147,359359
2020-08-25 11:00:00.000000000,1598324400000000000,13015.0,13015.0,12970.0,12990.0,16705,359359,358659
2020-08-25 13:00:00.000000000,1598331600000000000,12990.0,12995.0,12930.0,12930.0,31160,358659,354872
2020-08-25 14:00:00.000000000,1598335200000000000,12930.0,12970.0,12920.0,12950.0,29258,354872,352068
2020-08-25 21:00:00.000000000,1598360400000000000,12970.0,12995.0,12950.0,12960.0,42673,352068,352290
2020-08-25 22:00:00.000000000,1598364000000000000,12960.0,12970.0,12930.0,12945.0,24096,352290,352418
2020-08-26 09:00:00.000000000,1598403600000000000,12935.0,12965.0,12910.0,12930.0,51507,352418,356270
2020-08-26 10:00:00.000000000,1598407200000000000,12930.0,12970.0,12920.0,12955.0,16554,356270,354811
2020-08-26 11:00:00.000000000,1598410800000000000,12955.0,12980.0,12950.0,12965.0,12493,354811,354243
2020-08-26 13:00:00.000000000,1598418000000000000,12970.0,12985.0,12960.0,12975.0,13086,354243,354346
2020-08-26 14:00:00.000000000,1598421600000000000,12975.0,13005.0,12965.0,12985.0,30115,354346,356476
2020-08-26 21:00:00.000000000,1598446800000000000,12995.0,13020.0,12975.0,13015.0,42794,356476,359122
2020-08-26 22:00:00.000000000,1598450400000000000,13015.0,13015.0,12975.0,12995.0,23192,359122,358059
2020-08-27 09:00:00.000000000,1598490000000000000,12995.0,13040.0,12970.0,12995.0,55145,358059,361093
2020-08-27 10:00:00.000000000,1598493600000000000,12995.0,13000.0,12945.0,12955.0,30525,361093,362862
2020-08-27 11:00:00.000000000,1598497200000000000,12955.0,12980.0,12950.0,12970.0,8697,362862,363047
2020-08-27 13:00:00.000000000,1598504400000000000,12970.0,12990.0,12960.0,12970.0,9034,363047,363585
2020-08-27 14:00:00.000000000,1598508000000000000,12970.0,12995.0,12960.0,12985.0,20769,363585,362132
2020-08-27 21:00:00.000000000,1598533200000000000,12965.0,13000.0,12950.0,12970.0,44397,362132,362729
2020-08-27 22:00:00.000000000,1598536800000000000,12970.0,12980.0,12940.0,12975.0,28241,362729,360437
2020-08-28 09:00:00.000000000,1598576400000000000,12985.0,13010.0,12970.0,12985.0,31951,360437,363415
2020-08-28 10:00:00.000000000,1598580000000000000,12985.0,12990.0,12950.0,12970.0,25205,363415,364971
2020-08-28 11:00:00.000000000,1598583600000000000,12970.0,12980.0,12960.0,12975.0,7857,364971,364958
2020-08-28 13:00:00.000000000,1598590800000000000,12970.0,13000.0,12965.0,12995.0,14984,364958,366129
2020-08-28 14:00:00.000000000,1598594400000000000,12995.0,13030.0,12980.0,13030.0,50469,366129,368552
2020-08-28 21:00:00.000000000,1598619600000000000,13015.0,13060.0,13005.0,13020.0,57323,368552,372507
2020-08-28 22:00:00.000000000,1598623200000000000,13020.0,13045.0,13005.0,13040.0,20550,372507,371046
2020-08-31 09:00:00.000000000,1598835600000000000,13040.0,13150.0,13040.0,13065.0,115112,371046,377670
2020-08-31 10:00:00.000000000,1598839200000000000,13065.0,13095.0,13055.0,13070.0,22485,377670,378752
2020-08-31 11:00:00.000000000,1598842800000000000,13070.0,13090.0,13060.0,13085.0,8067,378752,377548
2020-08-31 13:00:00.000000000,1598850000000000000,13080.0,13175.0,13080.0,13130.0,58487,377548,385327
2020-08-31 14:00:00.000000000,1598853600000000000,13130.0,13180.0,13115.0,13125.0,68438,385327,382759
2020-08-31 21:00:00.000000000,1598878800000000000,13130.0,13145.0,13100.0,13110.0,41634,382759,382209
2020-08-31 22:00:00.000000000,1598882400000000000,13110.0,13115.0,13080.0,13100.0,23204,382209,383369
2020-09-01 09:00:00.000000000,1598922000000000000,13090.0,13110.0,13040.0,13085.0,47875,383369,380925
2020-09-01 10:00:00.000000000,1598925600000000000,13085.0,13115.0,13070.0,13100.0,16982,380925,380854
2020-09-01 11:00:00.000000000,1598929200000000000,13100.0,13115.0,13095.0,13100.0,7338,380854,381573
2020-09-01 13:00:00.000000000,1598936400000000000,13100.0,13130.0,13095.0,13130.0,12721,381573,381696
2020-09-01 14:00:00.000000000,1598940000000000000,13130.0,13150.0,13115.0,13135.0,35863,381696,382148
2020-09-01 21:00:00.000000000,1598965200000000000,13165.0,13175.0,13105.0,13120.0,47042,382148,384588
2020-09-01 22:00:00.000000000,1598968800000000000,13120.0,13150.0,13110.0,13135.0,22377,384588,384713
2020-09-02 09:00:00.000000000,1599008400000000000,13100.0,13145.0,13085.0,13130.0,44318,384713,385582
2020-09-02 10:00:00.000000000,1599012000000000000,13130.0,13180.0,13115.0,13135.0,42456,385582,387001
2020-09-02 11:00:00.000000000,1599015600000000000,13135.0,13140.0,13115.0,13120.0,15448,387001,386844
2020-09-02 13:00:00.000000000,1599022800000000000,13125.0,13140.0,13110.0,13120.0,13389,386844,387089
2020-09-02 14:00:00.000000000,1599026400000000000,13120.0,13135.0,13110.0,13125.0,32259,387089,386219
2020-09-02 21:00:00.000000000,1599051600000000000,13085.0,13105.0,13040.0,13070.0,70042,386219,384671
2020-09-02 22:00:00.000000000,1599055200000000000,13070.0,13095.0,13060.0,13080.0,42539,384671,383111
2020-09-03 09:00:00.000000000,1599094800000000000,13080.0,13100.0,13050.0,13060.0,33387,383111,386624
2020-09-03 10:00:00.000000000,1599098400000000000,13060.0,13100.0,13055.0,13090.0,17481,386624,385378
2020-09-03 11:00:00.000000000,1599102000000000000,13090.0,13090.0,13055.0,13065.0,10595,385378,385216
2020-09-03 13:00:00.000000000,1599109200000000000,13060.0,13075.0,13050.0,13065.0,11597,385216,384887
2020-09-03 14:00:00.000000000,1599112800000000000,13065.0,13065.0,12985.0,13025.0,71380,384887,373553
2020-09-03 21:00:00.000000000,1599138000000000000,12995.0,13030.0,12985.0,13030.0,38670,373553,377663
2020-09-03 22:00:00.000000000,1599141600000000000,13030.0,13040.0,12900.0,12905.0,65681,377663,371388
2020-09-04 09:00:00.000000000,1599181200000000000,12920.0,12935.0,12820.0,12895.0,109288,371388,377144
2020-09-04 10:00:00.000000000,1599184800000000000,12895.0,12900.0,12850.0,12855.0,26444,377144,378452
2020-09-04 11:00:00.000000000,1599188400000000000,12855.0,12880.0,12850.0,12865.0,13066,378452,380246
2020-09-04 13:00:00.000000000,1599195600000000000,12870.0,12885.0,12850.0,12860.0,13918,380246,380576
2020-09-04 14:00:00.000000000,1599199200000000000,12860.0,12895.0,12850.0,12870.0,35158,380576,375597
2020-09-04 21:00:00.000000000,1599224400000000000,12885.0,12930.0,12875.0,12905.0,44761,375597,375224
2020-09-04 22:00:00.000000000,1599228000000000000,12905.0,12935.0,12885.0,12915.0,27774,375224,370625
2020-09-07 09:00:00.000000000,1599440400000000000,12920.0,12965.0,12905.0,12930.0,45155,370625,371530
2020-09-07 10:00:00.000000000,1599444000000000000,12930.0,12935.0,12905.0,12925.0,12599,371530,371121
2020-09-07 11:00:00.000000000,1599447600000000000,12925.0,12935.0,12915.0,12920.0,6596,371121,370678
2020-09-07 13:00:00.000000000,1599454800000000000,12920.0,12925.0,12900.0,12915.0,11536,370678,370999
2020-09-07 14:00:00.000000000,1599458400000000000,12915.0,12925.0,12890.0,12925.0,27557,370999,366717
2020-09-07 21:00:00.000000000,1599483600000000000,12930.0,12940.0,12915.0,12935.0,23092,366717,369432
2020-09-07 22:00:00.000000000,1599487200000000000,12935.0,12940.0,12920.0,12935.0,13988,369432,366282
2020-09-08 09:00:00.000000000,1599526800000000000,12940.0,12990.0,12925.0,12925.0,54731,366282,364187
2020-09-08 10:00:00.000000000,1599530400000000000,12925.0,12950.0,12920.0,12925.0,17108,364187,364895
2020-09-08 11:00:00.000000000,1599534000000000000,12925.0,12945.0,12910.0,12915.0,21226,364895,365858
2020-09-08 13:00:00.000000000,1599541200000000000,12925.0,12940.0,12915.0,12935.0,8982,365858,366061
2020-09-08 14:00:00.000000000,1599544800000000000,12935.0,12960.0,12930.0,12960.0,27778,366061,365704
2020-09-08 21:00:00.000000000,1599570000000000000,12910.0,12920.0,12215.0,12670.0,217990,365704,361909
2020-09-08 22:00:00.000000000,1599573600000000000,12670.0,12755.0,12630.0,12690.0,62639,361909,356452
2020-09-09 09:00:00.000000000,1599613200000000000,12680.0,12725.0,12540.0,12570.0,103220,356452,360817
2020-09-09 10:00:00.000000000,1599616800000000000,12570.0,12575.0,12505.0,12525.0,35898,360817,365781
2020-09-09 11:00:00.000000000,1599620400000000000,12525.0,12540.0,12455.0,12485.0,41659,365781,369256
2020-09-09 13:00:00.000000000,1599627600000000000,12490.0,12555.0,12470.0,12470.0,28022,369256,370071
2020-09-09 14:00:00.000000000,1599631200000000000,12470.0,12495.0,12335.0,12430.0,109813,370071,371860
2020-09-09 21:00:00.000000000,1599656400000000000,12490.0,12555.0,12470.0,12530.0,75192,371860,368272
2020-09-09 22:00:00.000000000,1599660000000000000,12530.0,12545.0,12490.0,12545.0,26636,368272,365758
2020-09-10 09:00:00.000000000,1599699600000000000,12545.0,12595.0,12520.0,12590.0,44958,365758,365149
2020-09-10 10:00:00.000000000,1599703200000000000,12590.0,12645.0,12560.0,12620.0,33204,365149,362819
2020-09-10 11:00:00.000000000,1599706800000000000,12620.0,12655.0,12605.0,12645.0,15787,362819,360039
2020-09-10 13:00:00.000000000,1599714000000000000,12650.0,12660.0,12620.0,12640.0,17150,360039,357974
2020-09-10 14:00:00.000000000,1599717600000000000,12640.0,12650.0,12560.0,12580.0,42033,357974,352686
2020-09-10 21:00:00.000000000,1599742800000000000,12595.0,12630.0,12560.0,12595.0,52919,352686,356095
2020-09-10 22:00:00.000000000,1599746400000000000,12595.0,12625.0,12595.0,12615.0,17026,356095,353269
2020-09-11 09:00:00.000000000,1599786000000000000,12605.0,12625.0,12540.0,12585.0,40798,353269,354388
2020-09-11 10:00:00.000000000,1599789600000000000,12585.0,12610.0,12580.0,12595.0,12754,354388,353519
2020-09-11 11:00:00.000000000,1599793200000000000,12595.0,12620.0,12585.0,12610.0,7321,353519,353186
2020-09-11 13:00:00.000000000,1599800400000000000,12610.0,12630.0,12595.0,12600.0,11966,353186,352218
2020-09-11 14:00:00.000000000,1599804000000000000,12600.0,12615.0,12585.0,12590.0,19738,352218,350242
2020-09-11 21:00:00.000000000,1599829200000000000,12580.0,12600.0,12555.0,12570.0,42525,350242,354240
2020-09-11 22:00:00.000000000,1599832800000000000,12570.0,12585.0,12560.0,12570.0,18120,354240,352641
2020-09-14 09:00:00.000000000,1600045200000000000,12570.0,12640.0,12570.0,12625.0,33020,352641,351768
2020-09-14 10:00:00.000000000,1600048800000000000,12625.0,12650.0,12610.0,12620.0,18522,351768,351862
2020-09-14 11:00:00.000000000,1600052400000000000,12620.0,12625.0,12610.0,12615.0,5270,351862,352080
2020-09-14 13:00:00.000000000,1600059600000000000,12615.0,12620.0,12600.0,12605.0,10237,352080,352151
2020-09-14 14:00:00.000000000,1600063200000000000,12605.0,12640.0,12600.0,12630.0,22740,352151,351061
2020-09-14 21:00:00.000000000,1600088400000000000,12660.0,12735.0,12655.0,12720.0,64648,351061,355396
2020-09-14 22:00:00.000000000,1600092000000000000,12720.0,12795.0,12705.0,12775.0,49983,355396,350946
2020-09-15 09:00:00.000000000,1600131600000000000,12770.0,12845.0,12740.0,12795.0,69859,350946,346883
2020-09-15 10:00:00.000000000,1600135200000000000,12795.0,12805.0,12760.0,12780.0,23302,346883,343648
2020-09-15 11:00:00.000000000,1600138800000000000,12780.0,12825.0,12775.0,12820.0,14606,343648,342765
2020-09-15 13:00:00.000000000,1600146000000000000,12820.0,12840.0,12780.0,12790.0,21839,342765,340477
2020-09-15 14:00:00.000000000,1600149600000000000,12790.0,12825.0,12785.0,12800.0,22437,340477,337432
2020-09-15 21:00:00.000000000,1600174800000000000,12780.0,12805.0,12740.0,12745.0,39851,337432,339748
2020-09-15 22:00:00.000000000,1600178400000000000,12745.0,12765.0,12720.0,12760.0,26747,339748,338114
2020-09-16 09:00:00.000000000,1600218000000000000,12775.0,12800.0,12750.0,12770.0,24764,338114,340422
2020-09-16 10:00:00.000000000,1600221600000000000,12770.0,12800.0,12765.0,12780.0,12516,340422,338960
2020-09-16 11:00:00.000000000,1600225200000000000,12780.0,12815.0,12770.0,12785.0,12259,338960,336485
2020-09-16 13:00:00.000000000,1600232400000000000,12785.0,12795.0,12755.0,12770.0,10620,336485,337490
2020-09-16 14:00:00.000000000,1600236000000000000,12770.0,12800.0,12745.0,12775.0,22116,337490,335975
2020-09-16 21:00:00.000000000,1600261200000000000,12780.0,12795.0,12770.0,12785.0,23077,335975,336865
2020-09-16 22:00:00.000000000,1600264800000000000,12785.0,12840.0,12775.0,12780.0,38641,336865,340113
2020-09-17 09:00:00.000000000,1600304400000000000,12775.0,12800.0,12750.0,12765.0,25772,340113,342256
2020-09-17 10:00:00.000000000,1600308000000000000,12765.0,12795.0,12740.0,12780.0,20022,342256,341604
2020-09-17 11:00:00.000000000,1600311600000000000,12780.0,12785.0,12765.0,12775.0,6806,341604,341368
2020-09-17 13:00:00.000000000,1600318800000000000,12780.0,12825.0,12775.0,12810.0,20476,341368,340942
2020-09-17 14:00:00.000000000,1600322400000000000,12810.0,12825.0,12765.0,12780.0,35204,340942,338119
2020-09-17 21:00:00.000000000,1600347600000000000,12790.0,12800.0,12685.0,12730.0,55021,338119,340079
2020-09-17 22:00:00.000000000,1600351200000000000,12730.0,12790.0,12720.0,12755.0,31477,340079,335185
2020-09-18 09:00:00.000000000,1600390800000000000,12760.0,12820.0,12750.0,12820.0,35349,335185,338679
2020-09-18 10:00:00.000000000,1600394400000000000,12820.0,12820.0,12770.0,12780.0,16007,338679,337904
2020-09-18 11:00:00.000000000,1600398000000000000,12780.0,12805.0,12780.0,12785.0,6964,337904,337420
2020-09-18 13:00:00.000000000,1600405200000000000,12785.0,12825.0,12785.0,12800.0,26170,337420,338787
2020-09-18 14:00:00.000000000,1600408800000000000,12800.0,12820.0,12790.0,12815.0,25350,338787,333583
2020-09-18 21:00:00.000000000,1600434000000000000,12790.0,12925.0,12770.0,12855.0,104276,333583,338420
2020-09-18 22:00:00.000000000,1600437600000000000,12855.0,12860.0,12810.0,12850.0,27751,338420,335364
2020-09-21 09:00:00.000000000,1600650000000000000,12855.0,12940.0,12855.0,12910.0,70388,335364,335317
2020-09-21 10:00:00.000000000,1600653600000000000,12910.0,12925.0,12890.0,12900.0,18523,335317,334709
2020-09-21 11:00:00.000000000,1600657200000000000,12900.0,12905.0,12880.0,12895.0,9836,334709,334295
2020-09-21 13:00:00.000000000,1600664400000000000,12900.0,12915.0,12890.0,12900.0,11751,334295,333900
2020-09-21 14:00:00.000000000,1600668000000000000,12900.0,12940.0,12880.0,12940.0,32840,333900,330060
2020-09-21 21:00:00.000000000,1600693200000000000,12910.0,12930.0,12795.0,12825.0,79160,330060,327014
2020-09-21 22:00:00.000000000,1600696800000000000,12825.0,12840.0,12730.0,12820.0,74516,327014,322842
2020-09-22 09:00:00.000000000,1600736400000000000,12825.0,12880.0,12825.0,12880.0,36018,322842,323090
2020-09-22 10:00:00.000000000,1600740000000000000,12880.0,12935.0,12875.0,12895.0,34916,323090,323084
2020-09-22 11:00:00.000000000,1600743600000000000,12895.0,12930.0,12895.0,12925.0,12237,323084,323067
2020-09-22 13:00:00.000000000,1600750800000000000,12925.0,13005.0,12910.0,12960.0,50523,323067,329542
2020-09-22 14:00:00.000000000,1600754400000000000,12960.0,12970.0,12915.0,12960.0,49476,329542,325646
2020-09-22 21:00:00.000000000,1600779600000000000,12945.0,12995.0,12920.0,12925.0,52313,325646,325424
2020-09-22 22:00:00.000000000,1600783200000000000,12925.0,12935.0,12890.0,12915.0,34487,325424,323457
2020-09-23 09:00:00.000000000,1600822800000000000,12930.0,12930.0,12840.0,12865.0,44348,323457,323997
2020-09-23 10:00:00.000000000,1600826400000000000,12865.0,12875.0,12815.0,12835.0,30536,323997,323497
2020-09-23 11:00:00.000000000,1600830000000000000,12835.0,12850.0,12810.0,12820.0,20963,323497,324761
2020-09-23 13:00:00.000000000,1600837200000000000,12820.0,12840.0,12780.0,12795.0,23734,324761,324046
2020-09-23 14:00:00.000000000,1600840800000000000,12795.0,12825.0,12710.0,12820.0,71765,324046,318679
2020-09-23 21:00:00.000000000,1600866000000000000,12800.0,12880.0,12795.0,12860.0,44871,318679,315056
2020-09-23 22:00:00.000000000,1600869600000000000,12860.0,12880.0,12825.0,12850.0,28819,315056,314763
2020-09-24 09:00:00.000000000,1600909200000000000,12840.0,12845.0,12740.0,12750.0,55214,314763,315772
2020-09-24 10:00:00.000000000,1600912800000000000,12750.0,12755.0,12720.0,12730.0,24755,315772,319329
2020-09-24 11:00:00.000000000,1600916400000000000,12730.0,12765.0,12715.0,12765.0,14326,319329,319155
2020-09-24 13:00:00.000000000,1600923600000000000,12760.0,12760.0,12660.0,12715.0,49907,319155,320492
2020-09-24 14:00:00.000000000,1600927200000000000,12715.0,12755.0,12705.0,12710.0,40953,320492,320091
2020-09-24 21:00:00.000000000,1600952400000000000,12710.0,12765.0,12695.0,12755.0,38732,320091,317570
2020-09-24 22:00:00.000000000,1600956000000000000,12755.0,12785.0,12740.0,12755.0,23375,317570,315773
2020-09-25 09:00:00.000000000,1600995600000000000,12780.0,12820.0,12775.0,12810.0,38847,315773,314026
2020-09-25 10:00:00.000000000,1600999200000000000,12810.0,12840.0,12795.0,12800.0,18351,314026,313205
2020-09-25 11:00:00.000000000,1601002800000000000,12800.0,12805.0,12775.0,12795.0,15975,313205,312694
2020-09-25 13:00:00.000000000,1601010000000000000,12790.0,12800.0,12710.0,12715.0,33361,312694,313683
2020-09-25 14:00:00.000000000,1601013600000000000,12715.0,12720.0,12670.0,12675.0,63144,313683,317871
2020-09-25 21:00:00.000000000,1601038800000000000,12715.0,12720.0,12650.0,12705.0,48192,317871,317844
2020-09-25 22:00:00.000000000,1601042400000000000,12705.0,12720.0,12690.0,12715.0,19036,317844,314980
2020-09-28 09:00:00.000000000,1601254800000000000,12725.0,12780.0,12725.0,12775.0,45043,314980,310014
2020-09-28 10:00:00.000000000,1601258400000000000,12775.0,12825.0,12770.0,12820.0,21428,310014,306968
2020-09-28 11:00:00.000000000,1601262000000000000,12820.0,12830.0,12785.0,12785.0,21739,306968,305337
2020-09-28 13:00:00.000000000,1601269200000000000,12790.0,12810.0,12770.0,12790.0,12884,305337,303343
2020-09-28 14:00:00.000000000,1601272800000000000,12790.0,12825.0,12775.0,12815.0,31638,303343,297211
2020-09-28 21:00:00.000000000,1601298000000000000,12835.0,12860.0,12790.0,12810.0,40900,297211,294506
