datetime,datetime_nano,KQ.m@DCE.v.open,KQ.m@DCE.v.high,KQ.m@DCE.v.low,KQ.m@DCE.v.close,KQ.m@DCE.v.volume,KQ.m@DCE.v.open_oi,KQ.m@DCE.v.close_oi
2020-07-21 21:00:00.000000000,1595336400000000000,6630.0,6660.0,6595.0,6620.0,33576,167783,167245
2020-07-21 22:00:00.000000000,1595340000000000000,6620.0,6630.0,6600.0,6600.0,13573,167245,166736
2020-07-22 09:00:00.000000000,1595379600000000000,6600.0,6630.0,6580.0,6585.0,13426,166736,166980
2020-07-22 10:00:00.000000000,1595383200000000000,6585.0,6605.0,6570.0,6580.0,18444,166980,166551
2020-07-22 11:00:00.000000000,1595386800000000000,6580.0,6590.0,6570.0,6575.0,4224,166551,165844
2020-07-22 13:00:00.000000000,1595394000000000000,6575.0,6600.0,6560.0,6585.0,10963,165844,166302
2020-07-22 14:00:00.000000000,1595397600000000000,6585.0,6605.0,6545.0,6545.0,29096,166302,164787
2020-07-22 21:00:00.000000000,1595422800000000000,6525.0,6560.0,6520.0,6545.0,41984,164787,167473
2020-07-22 22:00:00.000000000,1595426400000000000,6545.0,6555.0,6535.0,6540.0,10593,167473,166367
2020-07-23 09:00:00.000000000,1595466000000000000,6550.0,6595.0,6540.0,6575.0,28499,166367,169958
2020-07-23 10:00:00.000000000,1595469600000000000,6575.0,6630.0,6550.0,6565.0,40043,169958,169902
2020-07-23 11:00:00.000000000,1595473200000000000,6565.0,6580.0,6560.0,6580.0,4919,169902,169448
2020-07-23 13:00:00.000000000,1595480400000000000,6580.0,6580.0,6550.0,6565.0,8285,169448,168171
2020-07-23 14:00:00.000000000,1595484000000000000,6565.0,6575.0,6530.0,6540.0,29894,168171,162347
2020-07-23 21:00:00.000000000,1595509200000000000,6535.0,6545.0,6495.0,6535.0,39056,162347,159958
2020-07-23 22:00:00.000000000,1595512800000000000,6535.0,6545.0,6520.0,6545.0,9431,159958,158270
2020-07-24 09:00:00.000000000,1595552400000000000,6530.0,6540.0,6435.0,6450.0,58244,158270,157507
2020-07-24 10:00:00.000000000,1595556000000000000,6450.0,6490.0,6445.0,6485.0,26217,157507,157895
2020-07-24 11:00:00.000000000,1595559600000000000,6485.0,6510.0,6460.0,6465.0,15727,157895,159290
2020-07-24 13:00:00.000000000,1595566800000000000,6465.0,6475.0,6440.0,6450.0,22174,159290,159166
2020-07-24 14:00:00.000000000,1595570400000000000,6450.0,6460.0,6410.0,6415.0,44711,159166,149603
2020-07-24 21:00:00.000000000,1595595600000000000,6430.0,6495.0,6425.0,6445.0,34055,149603,153073
2020-07-24 22:00:00.000000000,1595599200000000000,6445.0,6455.0,6430.0,6430.0,9310,153073,151791
2020-07-27 09:00:00.000000000,1595811600000000000,6450.0,6485.0,6435.0,6480.0,29664,151791,153120
2020-07-27 10:00:00.000000000,1595815200000000000,6480.0,6510.0,6470.0,6490.0,21732,153120,152245
2020-07-27 11:00:00.000000000,1595818800000000000,6490.0,6500.0,6480.0,6490.0,5860,152245,151594
2020-07-27 13:00:00.000000000,1595826000000000000,6490.0,6495.0,6460.0,6470.0,8132,151594,150977
2020-07-27 14:00:00.000000000,1595829600000000000,6470.0,6530.0,6460.0,6520.0,30131,150977,152718
2020-07-27 21:00:00.000000000,1595854800000000000,6495.0,6525.0,6470.0,6495.0,31416,152718,151544
2020-07-27 22:00:00.000000000,1595858400000000000,6495.0,6495.0,6480.0,6485.0,7353,151544,150275
2020-07-28 09:00:00.000000000,1595898000000000000,6500.0,6505.0,6455.0,6470.0,24760,150275,149803
2020-07-28 10:00:00.000000000,1595901600000000000,6470.0,6510.0,6465.0,6510.0,12120,149803,148306
2020-07-28 11:00:00.000000000,1595905200000000000,6510.0,6520.0,6490.0,6505.0,11690,148306,148409
2020-07-28 13:00:00.000000000,1595912400000000000,6510.0,6510.0,6480.0,6500.0,7290,148409,148868
2020-07-28 14:00:00.000000000,1595916000000000000,6500.0,6545.0,6490.0,6530.0,30372,148868,151889
2020-07-28 21:00:00.000000000,1595941200000000000,6525.0,6595.0,6505.0,6545.0,47446,151889,150782
2020-07-28 22:00:00.000000000,1595944800000000000,6545.0,6555.0,6515.0,6520.0,17055,150782,148330
2020-07-29 09:00:00.000000000,1595984400000000000,6525.0,6560.0,6515.0,6535.0,27670,148330,149838
2020-07-29 10:00:00.000000000,1595988000000000000,6535.0,6545.0,6515.0,6530.0,11278,149838,150700
2020-07-29 11:00:00.000000000,1595991600000000000,6530.0,6535.0,6510.0,6515.0,8074,150700,151109
2020-07-29 13:00:00.000000000,1595998800000000000,6515.0,6535.0,6510.0,6520.0,8580,151109,151592
2020-07-29 14:00:00.000000000,1596002400000000000,6520.0,6525.0,6505.0,6510.0,15056,151592,150198
2020-07-29 21:00:00.000000000,1596027600000000000,6545.0,6575.0,6525.0,6560.0,35613,150198,149456
2020-07-29 22:00:00.000000000,1596031200000000000,6560.0,6600.0,6550.0,6590.0,25189,149456,149856
2020-07-30 09:00:00.000000000,1596070800000000000,6590.0,6680.0,6585.0,6650.0,78271,149856,155919
2020-07-30 10:00:00.000000000,1596074400000000000,6650.0,6650.0,6620.0,6630.0,19192,155919,153672
2020-07-30 11:00:00.000000000,1596078000000000000,6630.0,6640.0,6610.0,6625.0,7804,153672,152243
2020-07-30 13:00:00.000000000,1596085200000000000,6625.0,6635.0,6600.0,6600.0,8325,152243,152132
2020-07-30 14:00:00.000000000,1596088800000000000,6600.0,6625.0,6580.0,6605.0,31805,152132,148442
2020-07-30 21:00:00.000000000,1596114000000000000,6595.0,6620.0,6540.0,6545.0,32016,148442,147242
2020-07-30 22:00:00.000000000,1596117600000000000,6545.0,6580.0,6520.0,6575.0,36558,147242,144988
2020-07-31 09:00:00.000000000,1596157200000000000,6585.0,6635.0,6575.0,6610.0,36258,144988,148609
2020-07-31 10:00:00.000000000,1596160800000000000,6610.0,6630.0,6595.0,6610.0,10585,148609,148006
2020-07-31 11:00:00.000000000,1596164400000000000,6610.0,6610.0,6600.0,6605.0,3558,148006,148052
2020-07-31 13:00:00.000000000,1596171600000000000,6605.0,6615.0,6600.0,6605.0,6015,148052,148163
2020-07-31 14:00:00.000000000,1596175200000000000,6605.0,6620.0,6600.0,6610.0,15975,148163,146560
2020-07-31 21:00:00.000000000,1596200400000000000,6605.0,6635.0,6580.0,6625.0,33053,146560,144782
2020-07-31 22:00:00.000000000,1596204000000000000,6625.0,6625.0,6605.0,6610.0,10737,144782,144270
2020-08-03 09:00:00.000000000,1596416400000000000,6615.0,6695.0,6615.0,6675.0,56945,144270,147686
2020-08-03 10:00:00.000000000,1596420000000000000,6675.0,6680.0,6630.0,6655.0,20472,147686,145126
2020-08-03 11:00:00.000000000,1596423600000000000,6655.0,6665.0,6640.0,6655.0,4422,145126,144744
2020-08-03 13:00:00.000000000,1596430800000000000,6655.0,6660.0,6615.0,6630.0,10087,144744,141610
2020-08-03 14:00:00.000000000,1596434400000000000,6630.0,6685.0,6625.0,6680.0,28777,141610,142740
2020-08-03 21:00:00.000000000,1596459600000000000,6690.0,6735.0,6680.0,6700.0,39443,142740,147546
2020-08-03 22:00:00.000000000,1596463200000000000,6700.0,6745.0,6695.0,6710.0,20399,147546,142977
2020-08-04 09:00:00.000000000,1596502800000000000,6705.0,6720.0,6650.0,6680.0,34787,142977,138157
2020-08-04 10:00:00.000000000,1596506400000000000,6680.0,6715.0,6680.0,6690.0,14772,138157,136913
2020-08-04 11:00:00.000000000,1596510000000000000,6690.0,6700.0,6680.0,6695.0,3542,136913,136753
2020-08-04 13:00:00.000000000,1596517200000000000,6700.0,6710.0,6680.0,6695.0,7858,136753,135019
2020-08-04 14:00:00.000000000,1596520800000000000,6695.0,6715.0,6685.0,6700.0,16389,135019,131737
2020-08-04 21:00:00.000000000,1596546000000000000,6695.0,6710.0,6655.0,6670.0,38860,131737,131062
2020-08-04 22:00:00.000000000,1596549600000000000,6670.0,6790.0,6670.0,6775.0,35032,131062,133505
2020-08-05 09:00:00.000000000,1596589200000000000,6775.0,6775.0,6680.0,6680.0,33851,133505,131418
2020-08-05 10:00:00.000000000,1596592800000000000,6680.0,6700.0,6670.0,6680.0,17701,131418,130878
2020-08-05 11:00:00.000000000,1596596400000000000,6680.0,6690.0,6670.0,6685.0,11952,130878,130032
2020-08-05 13:00:00.000000000,1596603600000000000,6680.0,6740.0,6665.0,6725.0,17547,130032,130443
2020-08-05 14:00:00.000000000,1596607200000000000,6725.0,6755.0,6715.0,6750.0,29704,130443,129099
2020-08-05 21:00:00.000000000,1596632400000000000,6755.0,6770.0,6675.0,6685.0,38699,129099,126953
2020-08-05 22:00:00.000000000,1596636000000000000,6685.0,6700.0,6675.0,6685.0,15007,126953,126063
2020-08-06 09:00:00.000000000,1596675600000000000,6680.0,6685.0,6620.0,6640.0,33594,126063,122729
2020-08-06 10:00:00.000000000,1596679200000000000,6640.0,6650.0,6600.0,6600.0,16507,122729,120658
2020-08-06 11:00:00.000000000,1596682800000000000,6600.0,6640.0,6585.0,6630.0,10605,120658,119764
2020-08-06 13:00:00.000000000,1596690000000000000,6635.0,6645.0,6610.0,6615.0,9804,119764,118636
2020-08-06 14:00:00.000000000,1596693600000000000,6615.0,6625.0,6590.0,6610.0,20503,118636,115643
2020-08-06 21:00:00.000000000,1596718800000000000,6640.0,6665.0,6610.0,6625.0,35481,115643,115597
2020-08-06 22:00:00.000000000,1596722400000000000,6625.0,6630.0,6570.0,6590.0,20629,115597,114708
2020-08-07 09:00:00.000000000,1596762000000000000,6595.0,6600.0,6535.0,6555.0,51820,114708,110924
2020-08-07 10:00:00.000000000,1596765600000000000,6555.0,6570.0,6545.0,6565.0,11742,110924,108051
2020-08-07 11:00:00.000000000,1596769200000000000,6565.0,6630.0,6565.0,6615.0,17874,108051,107726
2020-08-07 13:00:00.000000000,1596776400000000000,6610.0,6630.0,6595.0,6615.0,12642,107726,106593
2020-08-07 14:00:00.000000000,1596780000000000000,6615.0,6625.0,6565.0,6580.0,24730,106593,102705
2020-08-07 21:00:00.000000000,1596805200000000000,6575.0,6600.0,6540.0,6560.0,23317,102705,103574
2020-08-07 22:00:00.000000000,1596808800000000000,6560.0,6570.0,6540.0,6555.0,10418,103574,102544
2020-08-10 09:00:00.000000000,1597021200000000000,6565.0,6570.0,6475.0,6505.0,41729,102544,101614
2020-08-10 10:00:00.000000000,1597024800000000000,6505.0,6505.0,6465.0,6505.0,16739,101614,100107
2020-08-10 11:00:00.000000000,1597028400000000000,6505.0,6510.0,6490.0,6495.0,5171,100107,99888
2020-08-10 13:00:00.000000000,1597035600000000000,6500.0,6505.0,6455.0,6470.0,13341,99888,100736
2020-08-10 14:00:00.000000000,1597039200000000000,6470.0,6505.0,6455.0,6485.0,20832,100736,99848
2020-08-10 21:00:00.000000000,1597064400000000000,6495.0,6515.0,6485.0,6510.0,23252,99848,97375
2020-08-10 22:00:00.000000000,1597068000000000000,6510.0,6520.0,6485.0,6495.0,8268,97375,95801
2020-08-11 09:00:00.000000000,1597107600000000000,6495.0,6550.0,6480.0,6530.0,20207,95801,94279
2020-08-11 10:00:00.000000000,1597111200000000000,6530.0,6540.0,6505.0,6510.0,8418,94279,92722
2020-08-11 11:00:00.000000000,1597114800000000000,6510.0,6540.0,6510.0,6540.0,4579,92722,92591
2020-08-11 13:00:00.000000000,1597122000000000000,6535.0,6540.0,6515.0,6535.0,5707,92591,92004
2020-08-11 14:00:00.000000000,1597125600000000000,6535.0,6555.0,6515.0,6535.0,15582,92004,90251
2020-08-11 21:00:00.000000000,1597150800000000000,6530.0,6590.0,6505.0,6575.0,38824,90251,88793
2020-08-11 22:00:00.000000000,1597154400000000000,6575.0,6580.0,6535.0,6555.0,7499,88793,87784
2020-08-12 09:00:00.000000000,1597194000000000000,6550.0,6560.0,6510.0,6540.0,17205,87784,85616
2020-08-12 10:00:00.000000000,1597197600000000000,6540.0,6550.0,6520.0,6530.0,8110,85616,83859
2020-08-12 11:00:00.000000000,1597201200000000000,6530.0,6530.0,6470.0,6480.0,13307,83859,82666
2020-08-12 13:00:00.000000000,1597208400000000000,6485.0,6510.0,6475.0,6485.0,13167,82666,82873
2020-08-12 14:00:00.000000000,1597212000000000000,6485.0,6535.0,6480.0,6525.0,14790,82873,80448
2020-08-12 21:00:00.000000000,1597237200000000000,6540.0,6570.0,6520.0,6545.0,18910,80448,78579
2020-08-12 22:00:00.000000000,1597240800000000000,6545.0,6565.0,6525.0,6560.0,6624,78579,78085
2020-08-13 09:00:00.000000000,1597280400000000000,6560.0,6605.0,6550.0,6560.0,23536,78085,76604
2020-08-13 10:00:00.000000000,1597284000000000000,6560.0,6560.0,6500.0,6510.0,16376,76604,75580
2020-08-13 11:00:00.000000000,1597287600000000000,6510.0,6515.0,6500.0,6505.0,3934,75580,75344
2020-08-13 13:00:00.000000000,1597294800000000000,6505.0,6555.0,6495.0,6540.0,22985,75344,73860
2020-08-13 14:00:00.000000000,1597298400000000000,6540.0,6555.0,6490.0,6525.0,18407,73860,70023
2020-08-13 21:00:00.000000000,1597323600000000000,6505.0,6535.0,6490.0,6530.0,27474,70023,70169
2020-08-13 22:00:00.000000000,1597327200000000000,6530.0,6535.0,6515.0,6530.0,3615,70169,69653
2020-08-14 09:00:00.000000000,1597366800000000000,6525.0,6540.0,6505.0,6525.0,14990,69653,67913
2020-08-14 10:00:00.000000000,1597370400000000000,6525.0,6560.0,6515.0,6555.0,7613,67913,66178
2020-08-14 11:00:00.000000000,1597374000000000000,6555.0,6575.0,6545.0,6565.0,10837,66178,64379
2020-08-14 13:00:00.000000000,1597381200000000000,6570.0,6575.0,6545.0,6570.0,7232,64379,64164
2020-08-14 14:00:00.000000000,1597384800000000000,6570.0,6580.0,6555.0,6560.0,9505,64164,62825
2020-08-14 21:00:00.000000000,1597410000000000000,6455.0,6470.0,6435.0,6455.0,19841,62825,134224
2020-08-14 22:00:00.000000000,1597413600000000000,6455.0,6485.0,6455.0,6475.0,9247,134224,134075
2020-08-17 09:00:00.000000000,1597626000000000000,6475.0,6510.0,6475.0,6505.0,25753,134075,138240
2020-08-17 10:00:00.000000000,1597629600000000000,6505.0,6510.0,6495.0,6495.0,9121,138240,140649
2020-08-17 11:00:00.000000000,1597633200000000000,6495.0,6505.0,6485.0,6505.0,5573,140649,141815
2020-08-17 13:00:00.000000000,1597640400000000000,6500.0,6555.0,6500.0,6550.0,15901,141815,144977
2020-08-17 14:00:00.000000000,1597644000000000000,6550.0,6595.0,6535.0,6580.0,28082,144977,149387
2020-08-17 21:00:00.000000000,1597669200000000000,6575.0,6605.0,6550.0,6595.0,45800,149387,155494
2020-08-17 22:00:00.000000000,1597672800000000000,6595.0,6600.0,6580.0,6590.0,10057,155494,156235
2020-08-18 09:00:00.000000000,1597712400000000000,6595.0,6645.0,6570.0,6625.0,42481,156235,165869
2020-08-18 10:00:00.000000000,1597716000000000000,6625.0,6665.0,6620.0,6655.0,29894,165869,171438
2020-08-18 11:00:00.000000000,1597719600000000000,6655.0,6670.0,6645.0,6655.0,9268,171438,172823
2020-08-18 13:00:00.000000000,1597726800000000000,6660.0,6665.0,6635.0,6645.0,10305,172823,172653
2020-08-18 14:00:00.000000000,1597730400000000000,6645.0,6675.0,6640.0,6675.0,25953,172653,176444
2020-08-18 21:00:00.000000000,1597755600000000000,6660.0,6675.0,6620.0,6625.0,31159,176444,175184
2020-08-18 22:00:00.000000000,1597759200000000000,6625.0,6645.0,6595.0,6640.0,20569,175184,173800
2020-08-19 09:00:00.000000000,1597798800000000000,6640.0,6640.0,6595.0,6615.0,26635,173800,176483
2020-08-19 10:00:00.000000000,1597802400000000000,6615.0,6645.0,6605.0,6640.0,18136,176483,178490
2020-08-19 11:00:00.000000000,1597806000000000000,6640.0,6660.0,6640.0,6645.0,7745,178490,179968
2020-08-19 13:00:00.000000000,1597813200000000000,6640.0,6645.0,6625.0,6635.0,7060,179968,180726
2020-08-19 14:00:00.000000000,1597816800000000000,6635.0,6660.0,6630.0,6640.0,19906,180726,183145
2020-08-19 21:00:00.000000000,1597842000000000000,6645.0,6650.0,6590.0,6625.0,41134,183145,177136
2020-08-19 22:00:00.000000000,1597845600000000000,6625.0,6630.0,6615.0,6625.0,7665,177136,176084
2020-08-20 09:00:00.000000000,1597885200000000000,6625.0,6640.0,6585.0,6640.0,29778,176084,176578
2020-08-20 10:00:00.000000000,1597888800000000000,6640.0,6640.0,6620.0,6640.0,12155,176578,176734
2020-08-20 11:00:00.000000000,1597892400000000000,6640.0,6660.0,6635.0,6650.0,11364,176734,178675
2020-08-20 13:00:00.000000000,1597899600000000000,6650.0,6685.0,6640.0,6660.0,17719,178675,182457
2020-08-20 14:00:00.000000000,1597903200000000000,6660.0,6690.0,6660.0,6685.0,24711,182457,186791
2020-08-20 21:00:00.000000000,1597928400000000000,6655.0,6675.0,6640.0,6645.0,27387,186791,185041
2020-08-20 22:00:00.000000000,1597932000000000000,6645.0,6660.0,6630.0,6645.0,19426,185041,183975
2020-08-21 09:00:00.000000000,1597971600000000000,6645.0,6660.0,6605.0,6615.0,24284,183975,183787
2020-08-21 10:00:00.000000000,1597975200000000000,6615.0,6625.0,6600.0,6615.0,14591,183787,184102
2020-08-21 11:00:00.000000000,1597978800000000000,6615.0,6620.0,6610.0,6615.0,4419,184102,184096
2020-08-21 13:00:00.000000000,1597986000000000000,6615.0,6630.0,6610.0,6610.0,5295,184096,184471
2020-08-21 14:00:00.000000000,1597989600000000000,6610.0,6625.0,6610.0,6615.0,10950,184471,184130
2020-08-21 21:00:00.000000000,1598014800000000000,6605.0,6620.0,6530.0,6585.0,59210,184130,180381
2020-08-21 22:00:00.000000000,1598018400000000000,6585.0,6595.0,6580.0,6585.0,8724,180381,178583
2020-08-24 09:00:00.000000000,1598230800000000000,6590.0,6635.0,6590.0,6615.0,27165,178583,180746
2020-08-24 10:00:00.000000000,1598234400000000000,6615.0,6635.0,6615.0,6620.0,10032,180746,182046
2020-08-24 11:00:00.000000000,1598238000000000000,6620.0,6635.0,6620.0,6630.0,5156,182046,182179
2020-08-24 13:00:00.000000000,1598245200000000000,6625.0,6675.0,6625.0,6665.0,21803,182179,187888
2020-08-24 14:00:00.000000000,1598248800000000000,6665.0,6675.0,6615.0,6625.0,20016,187888,183046
2020-08-24 21:00:00.000000000,1598274000000000000,6620.0,6635.0,6605.0,6630.0,19630,183046,183799
2020-08-24 22:00:00.000000000,1598277600000000000,6630.0,6635.0,6620.0,6630.0,4829,183799,183556
2020-08-25 09:00:00.000000000,1598317200000000000,6630.0,6670.0,6625.0,6635.0,25508,183556,186607
2020-08-25 10:00:00.000000000,1598320800000000000,6635.0,6640.0,6605.0,6615.0,15871,186607,187085
2020-08-25 11:00:00.000000000,1598324400000000000,6615.0,6615.0,6590.0,6595.0,14539,187085,186133
2020-08-25 13:00:00.000000000,1598331600000000000,6595.0,6620.0,6585.0,6615.0,13613,186133,186407
2020-08-25 14:00:00.000000000,1598335200000000000,6615.0,6640.0,6615.0,6630.0,22485,186407,185575
2020-08-25 21:00:00.000000000,1598360400000000000,6640.0,6650.0,6610.0,6625.0,16140,185575,186419
2020-08-25 22:00:00.000000000,1598364000000000000,6625.0,6645.0,6620.0,6645.0,10457,186419,187162
2020-08-26 09:00:00.000000000,1598403600000000000,6645.0,6730.0,6635.0,6715.0,64663,187162,205704
2020-08-26 10:00:00.000000000,1598407200000000000,6715.0,6735.0,6705.0,6725.0,19402,205704,209393
2020-08-26 11:00:00.000000000,1598410800000000000,6725.0,6740.0,6725.0,6735.0,15221,209393,213413
2020-08-26 13:00:00.000000000,1598418000000000000,6730.0,6730.0,6710.0,6710.0,11319,213413,213844
2020-08-26 14:00:00.000000000,1598421600000000000,6710.0,6720.0,6685.0,6695.0,29434,213844,209032
2020-08-26 21:00:00.000000000,1598446800000000000,6690.0,6730.0,6675.0,6725.0,24653,209032,211979
2020-08-26 22:00:00.000000000,1598450400000000000,6725.0,6745.0,6720.0,6730.0,17498,211979,212725
2020-08-27 09:00:00.000000000,1598490000000000000,6730.0,6785.0,6715.0,6765.0,40209,212725,221494
2020-08-27 10:00:00.000000000,1598493600000000000,6765.0,6765.0,6655.0,6660.0,67234,221494,211860
2020-08-27 11:00:00.000000000,1598497200000000000,6660.0,6665.0,6635.0,6655.0,24376,211860,205473
2020-08-27 13:00:00.000000000,1598504400000000000,6660.0,6665.0,6645.0,6650.0,9777,205473,204560
2020-08-27 14:00:00.000000000,1598508000000000000,6650.0,6665.0,6640.0,6650.0,19507,204560,203929
2020-08-27 21:00:00.000000000,1598533200000000000,6655.0,6665.0,6620.0,6635.0,27374,203929,204263
2020-08-27 22:00:00.000000000,1598536800000000000,6635.0,6635.0,6605.0,6615.0,22653,204263,202542
2020-08-28 09:00:00.000000000,1598576400000000000,6615.0,6640.0,6595.0,6630.0,32681,202542,201835
2020-08-28 10:00:00.000000000,1598580000000000000,6630.0,6640.0,6600.0,6605.0,10528,201835,201889
2020-08-28 11:00:00.000000000,1598583600000000000,6605.0,6615.0,6590.0,6590.0,18646,201889,201212
2020-08-28 13:00:00.000000000,1598590800000000000,6595.0,6610.0,6590.0,6605.0,5860,201212,200514
2020-08-28 14:00:00.000000000,1598594400000000000,6605.0,6630.0,6590.0,6605.0,17759,200514,199039
2020-08-28 21:00:00.000000000,1598619600000000000,6600.0,6640.0,6590.0,6630.0,31437,199039,200221
2020-08-28 22:00:00.000000000,1598623200000000000,6630.0,6640.0,6620.0,6625.0,12112,200221,198566
2020-08-31 09:00:00.000000000,1598835600000000000,6640.0,6710.0,6640.0,6660.0,53491,198566,199696
2020-08-31 10:00:00.000000000,1598839200000000000,6660.0,6695.0,6650.0,6670.0,17312,199696,201382
2020-08-31 11:00:00.000000000,1598842800000000000,6670.0,6690.0,6670.0,6690.0,8298,201382,201126
2020-08-31 13:00:00.000000000,1598850000000000000,6690.0,6690.0,6665.0,6675.0,9614,201126,202066
2020-08-31 14:00:00.000000000,1598853600000000000,6675.0,6680.0,6635.0,6660.0,19665,202066,200968
2020-08-31 21:00:00.000000000,1598878800000000000,6665.0,6695.0,6655.0,6680.0,26477,200968,203952
2020-08-31 22:00:00.000000000,1598882400000000000,6680.0,6690.0,6670.0,6690.0,7333,203952,203837
2020-09-01 09:00:00.000000000,1598922000000000000,6685.0,6690.0,6650.0,6685.0,18744,203837,203999
2020-09-01 10:00:00.000000000,1598925600000000000,6685.0,6725.0,6680.0,6695.0,34548,203999,209756
2020-09-01 11:00:00.000000000,1598929200000000000,6695.0,6705.0,6690.0,6690.0,6373,209756,210907
2020-09-01 13:00:00.000000000,1598936400000000000,6700.0,6700.0,6655.0,6680.0,28976,210907,212117
2020-09-01 14:00:00.000000000,1598940000000000000,6680.0,6680.0,6660.0,6670.0,14572,212117,209229
2020-09-01 21:00:00.000000000,1598965200000000000,6680.0,6700.0,6670.0,6700.0,23544,209229,209315
2020-09-01 22:00:00.000000000,1598968800000000000,6700.0,6700.0,6680.0,6700.0,8524,209315,209705
2020-09-02 09:00:00.000000000,1599008400000000000,6695.0,6735.0,6690.0,6730.0,28217,209705,216426
2020-09-02 10:00:00.000000000,1599012000000000000,6730.0,6750.0,6715.0,6745.0,27311,216426,221319
2020-09-02 11:00:00.000000000,1599015600000000000,6745.0,6750.0,6730.0,6730.0,10683,221319,221262
2020-09-02 13:00:00.000000000,1599022800000000000,6730.0,6760.0,6720.0,6735.0,20522,221262,224557
2020-09-02 14:00:00.000000000,1599026400000000000,6735.0,6755.0,6695.0,6725.0,32882,224557,219549
2020-09-02 21:00:00.000000000,1599051600000000000,6705.0,6720.0,6680.0,6690.0,44352,219549,218685
2020-09-02 22:00:00.000000000,1599055200000000000,6690.0,6705.0,6680.0,6680.0,11133,218685,217320
2020-09-03 09:00:00.000000000,1599094800000000000,6685.0,6710.0,6670.0,6680.0,40120,217320,217705
2020-09-03 10:00:00.000000000,1599098400000000000,6680.0,6690.0,6650.0,6690.0,23920,217705,214542
2020-09-03 11:00:00.000000000,1599102000000000000,6690.0,6690.0,6670.0,6685.0,7816,214542,214580
2020-09-03 13:00:00.000000000,1599109200000000000,6685.0,6700.0,6675.0,6675.0,6734,214580,214831
2020-09-03 14:00:00.000000000,1599112800000000000,6675.0,6695.0,6670.0,6685.0,15863,214831,213344
2020-09-03 21:00:00.000000000,1599138000000000000,6680.0,6700.0,6670.0,6680.0,36836,213344,215735
2020-09-03 22:00:00.000000000,1599141600000000000,6680.0,6685.0,6630.0,6635.0,31791,215735,212913
2020-09-04 09:00:00.000000000,1599181200000000000,6635.0,6640.0,6595.0,6620.0,39591,212913,212072
2020-09-04 10:00:00.000000000,1599184800000000000,6620.0,6655.0,6615.0,6645.0,15085,212072,210202
2020-09-04 11:00:00.000000000,1599188400000000000,6645.0,6655.0,6640.0,6655.0,6656,210202,210081
2020-09-04 13:00:00.000000000,1599195600000000000,6650.0,6655.0,6635.0,6655.0,7444,210081,210075
2020-09-04 14:00:00.000000000,1599199200000000000,6655.0,6665.0,6620.0,6620.0,18116,210075,208901
2020-09-04 21:00:00.000000000,1599224400000000000,6620.0,6635.0,6605.0,6610.0,26128,208901,210151
2020-09-04 22:00:00.000000000,1599228000000000000,6610.0,6645.0,6605.0,6630.0,34887,210151,208822
2020-09-07 09:00:00.000000000,1599440400000000000,6625.0,6665.0,6605.0,6650.0,33898,208822,209781
2020-09-07 10:00:00.000000000,1599444000000000000,6650.0,6655.0,6625.0,6625.0,10196,209781,208750
2020-09-07 11:00:00.000000000,1599447600000000000,6625.0,6635.0,6620.0,6630.0,6590,208750,208321
2020-09-07 13:00:00.000000000,1599454800000000000,6625.0,6630.0,6610.0,6610.0,7531,208321,207903
2020-09-07 14:00:00.000000000,1599458400000000000,6610.0,6615.0,6580.0,6590.0,38720,207903,208391
2020-09-07 21:00:00.000000000,1599483600000000000,6605.0,6610.0,6550.0,6575.0,48492,208391,204354
2020-09-07 22:00:00.000000000,1599487200000000000,6575.0,6605.0,6550.0,6595.0,20229,204354,204493
2020-09-08 09:00:00.000000000,1599526800000000000,6595.0,6605.0,6520.0,6535.0,66712,204493,207113
2020-09-08 10:00:00.000000000,1599530400000000000,6535.0,6540.0,6510.0,6530.0,22579,207113,207029
2020-09-08 11:00:00.000000000,1599534000000000000,6530.0,6565.0,6530.0,6560.0,17041,207029,205268
2020-09-08 13:00:00.000000000,1599541200000000000,6560.0,6580.0,6550.0,6570.0,12379,205268,205499
2020-09-08 14:00:00.000000000,1599544800000000000,6570.0,6575.0,6550.0,6555.0,16257,205499,202449
2020-09-08 21:00:00.000000000,1599570000000000000,6540.0,6580.0,6490.0,6580.0,92013,202449,196771
2020-09-08 22:00:00.000000000,1599573600000000000,6580.0,6590.0,6550.0,6560.0,33163,196771,194652
2020-09-09 09:00:00.000000000,1599613200000000000,6565.0,6580.0,6525.0,6550.0,30867,194652,193287
2020-09-09 10:00:00.000000000,1599616800000000000,6550.0,6560.0,6525.0,6535.0,14368,193287,193190
2020-09-09 11:00:00.000000000,1599620400000000000,6535.0,6535.0,6500.0,6505.0,20816,193190,193324
2020-09-09 13:00:00.000000000,1599627600000000000,6515.0,6520.0,6500.0,6500.0,14522,193324,194521
2020-09-09 14:00:00.000000000,1599631200000000000,6500.0,6515.0,6495.0,6505.0,17760,194521,191763
2020-09-09 21:00:00.000000000,1599656400000000000,6540.0,6580.0,6525.0,6560.0,42246,191763,193263
2020-09-09 22:00:00.000000000,1599660000000000000,6560.0,6570.0,6550.0,6565.0,9670,193263,192366
2020-09-10 09:00:00.000000000,1599699600000000000,6565.0,6640.0,6565.0,6630.0,60400,192366,190928
2020-09-10 10:00:00.000000000,1599703200000000000,6630.0,6670.0,6625.0,6660.0,38414,190928,194381
2020-09-10 11:00:00.000000000,1599706800000000000,6660.0,6680.0,6640.0,6665.0,30490,194381,198632
