datetime,datetime_nano,KQ.m@SHFE.ni.open,KQ.m@SHFE.ni.high,KQ.m@SHFE.ni.low,KQ.m@SHFE.ni.close,KQ.m@SHFE.ni.volume,KQ.m@SHFE.ni.open_oi,KQ.m@SHFE.ni.close_oi
2020-11-12 00:00:00.000000000,1605110400000000000,118200.0,118890.0,118160.0,118860.0,65036,132945,131107
2020-11-12 09:00:00.000000000,1605142800000000000,118760.0,120380.0,118510.0,120310.0,128130,131107,145502
2020-11-12 10:00:00.000000000,1605146400000000000,120310.0,120350.0,119310.0,119550.0,69915,145502,142555
2020-11-12 11:00:00.000000000,1605150000000000000,119550.0,119610.0,119020.0,119150.0,39485,142555,140740
2020-11-12 13:00:00.000000000,1605157200000000000,119200.0,119340.0,118910.0,119190.0,41222,140740,141982
2020-11-12 14:00:00.000000000,1605160800000000000,119190.0,119270.0,118500.0,119010.0,87559,141982,137135
2020-11-12 21:00:00.000000000,1605186000000000000,118920.0,119460.0,118730.0,119210.0,77753,137135,142930
2020-11-12 22:00:00.000000000,1605189600000000000,119210.0,120000.0,119050.0,119990.0,109542,142930,145935
2020-11-12 23:00:00.000000000,1605193200000000000,119990.0,120140.0,119640.0,119690.0,89442,145935,147814
2020-11-13 00:00:00.000000000,1605196800000000000,119690.0,119870.0,119490.0,119530.0,45737,147814,144319
2020-11-13 09:00:00.000000000,1605229200000000000,119400.0,119400.0,118240.0,118290.0,109588,144319,144115
2020-11-13 10:00:00.000000000,1605232800000000000,118290.0,118700.0,118110.0,118600.0,45621,144115,142178
2020-11-13 11:00:00.000000000,1605236400000000000,118600.0,118760.0,118540.0,118720.0,19425,142178,141131
2020-11-13 13:00:00.000000000,1605243600000000000,118660.0,118870.0,118330.0,118600.0,34173,141131,141604
2020-11-13 14:00:00.000000000,1605247200000000000,118600.0,118890.0,118400.0,118580.0,59706,141604,138500
2020-11-13 21:00:00.000000000,1605272400000000000,118620.0,119490.0,118510.0,119400.0,93606,138500,141031
2020-11-13 22:00:00.000000000,1605276000000000000,119400.0,119600.0,119070.0,119340.0,95453,141031,144999
2020-11-13 23:00:00.000000000,1605279600000000000,119340.0,119970.0,119270.0,119400.0,101391,144999,149182
2020-11-14 00:00:00.000000000,1605283200000000000,119400.0,119560.0,118840.0,119130.0,67814,149182,144704
2020-11-16 09:00:00.000000000,1605488400000000000,119500.0,120400.0,119350.0,119930.0,129114,144704,147956
2020-11-16 10:00:00.000000000,1605492000000000000,119930.0,120920.0,119810.0,120770.0,98203,147956,156350
2020-11-16 11:00:00.000000000,1605495600000000000,120770.0,120940.0,120630.0,120760.0,26637,156350,156093
2020-11-16 13:00:00.000000000,1605502800000000000,120700.0,120760.0,120130.0,120310.0,54400,156093,154386
2020-11-16 14:00:00.000000000,1605506400000000000,120310.0,120400.0,120070.0,120240.0,77262,154386,151593
2020-11-16 21:00:00.000000000,1605531600000000000,120420.0,120440.0,119510.0,119620.0,104301,151593,153178
2020-11-16 22:00:00.000000000,1605535200000000000,119620.0,119870.0,118250.0,118360.0,127148,153178,154584
2020-11-16 23:00:00.000000000,1605538800000000000,118360.0,118950.0,118320.0,118910.0,85417,154584,155130
2020-11-17 00:00:00.000000000,1605542400000000000,118910.0,118920.0,118290.0,118720.0,59015,155130,151471
2020-11-17 09:00:00.000000000,1605574800000000000,118820.0,118940.0,117770.0,118080.0,93793,151471,157149
2020-11-17 10:00:00.000000000,1605578400000000000,118080.0,118150.0,116710.0,116810.0,102344,157149,161139
2020-11-17 11:00:00.000000000,1605582000000000000,116810.0,116810.0,116110.0,116290.0,78979,161139,164619
2020-11-17 13:00:00.000000000,1605589200000000000,116300.0,116660.0,116050.0,116420.0,52075,164619,163558
2020-11-17 14:00:00.000000000,1605592800000000000,116420.0,116470.0,115950.0,116100.0,95791,163558,159741
2020-11-17 21:00:00.000000000,1605618000000000000,116480.0,116610.0,115700.0,116400.0,122404,159741,160195
2020-11-17 22:00:00.000000000,1605621600000000000,116400.0,116550.0,116180.0,116200.0,70492,160195,160476
2020-11-17 23:00:00.000000000,1605625200000000000,116200.0,116850.0,116190.0,116450.0,84924,160476,161338
2020-11-18 00:00:00.000000000,1605628800000000000,116450.0,116920.0,116220.0,116720.0,46248,161338,159519
2020-11-18 09:00:00.000000000,1605661200000000000,116700.0,116860.0,116220.0,116230.0,70067,159519,158392
2020-11-18 10:00:00.000000000,1605664800000000000,116230.0,116650.0,116230.0,116360.0,35511,158392,157807
2020-11-18 11:00:00.000000000,1605668400000000000,116360.0,116590.0,116310.0,116490.0,17978,157807,157065
2020-11-18 13:00:00.000000000,1605675600000000000,116640.0,116750.0,116200.0,116240.0,32109,157065,158374
2020-11-18 14:00:00.000000000,1605679200000000000,116240.0,116370.0,116040.0,116280.0,61642,158374,154539
2020-11-18 21:00:00.000000000,1605704400000000000,116380.0,116550.0,115870.0,116150.0,89379,154539,157366
2020-11-18 22:00:00.000000000,1605708000000000000,116150.0,116580.0,116060.0,116460.0,71292,157366,158606
2020-11-18 23:00:00.000000000,1605711600000000000,116460.0,116860.0,116280.0,116450.0,81591,158606,160167
2020-11-19 00:00:00.000000000,1605715200000000000,116450.0,116570.0,116290.0,116300.0,37606,160167,157616
2020-11-19 09:00:00.000000000,1605747600000000000,116150.0,117070.0,115150.0,116640.0,160437,157616,153733
2020-11-19 10:00:00.000000000,1605751200000000000,116640.0,116650.0,116070.0,116170.0,43598,153733,152401
2020-11-19 11:00:00.000000000,1605754800000000000,116170.0,116540.0,116140.0,116450.0,26076,152401,151272
2020-11-19 13:00:00.000000000,1605762000000000000,116450.0,116580.0,116260.0,116350.0,21421,151272,151050
2020-11-19 14:00:00.000000000,1605765600000000000,116350.0,116620.0,116140.0,116470.0,52215,151050,149038
2020-11-19 21:00:00.000000000,1605790800000000000,116390.0,116860.0,116310.0,116640.0,91465,149038,150353
2020-11-19 22:00:00.000000000,1605794400000000000,116640.0,117170.0,116500.0,117160.0,88361,150353,154061
2020-11-19 23:00:00.000000000,1605798000000000000,117160.0,117210.0,116740.0,117120.0,68034,154061,154923
2020-11-20 00:00:00.000000000,1605801600000000000,117120.0,117460.0,116960.0,116990.0,46782,154923,151432
2020-11-20 09:00:00.000000000,1605834000000000000,117000.0,117330.0,116610.0,117220.0,59651,151432,151101
2020-11-20 10:00:00.000000000,1605837600000000000,117220.0,117430.0,117000.0,117330.0,45785,151101,150686
2020-11-20 11:00:00.000000000,1605841200000000000,117330.0,117560.0,117310.0,117490.0,26988,150686,150176
2020-11-20 13:00:00.000000000,1605848400000000000,117470.0,117960.0,117310.0,117780.0,43384,150176,150178
2020-11-20 14:00:00.000000000,1605852000000000000,117780.0,117780.0,116650.0,116900.0,108329,150178,146755
2020-11-20 21:00:00.000000000,1605877200000000000,117220.0,118680.0,117200.0,118610.0,153956,146755,149521
2020-11-20 22:00:00.000000000,1605880800000000000,118610.0,119140.0,118440.0,118930.0,103056,149521,152689
2020-11-20 23:00:00.000000000,1605884400000000000,118930.0,119190.0,118660.0,118970.0,109481,152689,155029
2020-11-21 00:00:00.000000000,1605888000000000000,118970.0,119140.0,118880.0,119100.0,46063,155029,151019
2020-11-23 09:00:00.000000000,1606093200000000000,119150.0,119980.0,118830.0,119910.0,125775,151019,154932
2020-11-23 10:00:00.000000000,1606096800000000000,119910.0,119920.0,119280.0,119660.0,65522,154932,154199
2020-11-23 11:00:00.000000000,1606100400000000000,119660.0,119790.0,119500.0,119750.0,20109,154199,153433
2020-11-23 13:00:00.000000000,1606107600000000000,119800.0,120000.0,119700.0,119970.0,33571,153433,156255
2020-11-23 14:00:00.000000000,1606111200000000000,119970.0,120040.0,119390.0,119780.0,66394,156255,151399
2020-11-23 21:00:00.000000000,1606136400000000000,119160.0,119640.0,118840.0,119600.0,121817,151399,153595
2020-11-23 22:00:00.000000000,1606140000000000000,119600.0,119750.0,118740.0,119000.0,92848,153595,153483
2020-11-23 23:00:00.000000000,1606143600000000000,119000.0,119240.0,118600.0,118960.0,75370,153483,154919
2020-11-24 00:00:00.000000000,1606147200000000000,118960.0,119070.0,118560.0,118930.0,48635,154919,150912
2020-11-24 09:00:00.000000000,1606179600000000000,119380.0,119380.0,118820.0,119030.0,78174,150912,149820
2020-11-24 10:00:00.000000000,1606183200000000000,119030.0,119650.0,119030.0,119130.0,51491,149820,151427
2020-11-24 11:00:00.000000000,1606186800000000000,119130.0,119640.0,119080.0,119580.0,25871,151427,151112
2020-11-24 13:00:00.000000000,1606194000000000000,119520.0,119780.0,119410.0,119620.0,35236,151112,153203
2020-11-24 14:00:00.000000000,1606197600000000000,119620.0,121430.0,119610.0,121200.0,158554,153203,162669
2020-11-24 21:00:00.000000000,1606222800000000000,120650.0,120750.0,120120.0,120300.0,131681,162669,161172
2020-11-24 22:00:00.000000000,1606226400000000000,120300.0,120680.0,120040.0,120540.0,93497,161172,162562
2020-11-24 23:00:00.000000000,1606230000000000000,120540.0,120960.0,120490.0,120780.0,105236,162562,165833
2020-11-25 00:00:00.000000000,1606233600000000000,120780.0,121160.0,120600.0,120950.0,66441,165833,162007
2020-11-25 09:00:00.000000000,1606266000000000000,121010.0,121600.0,120660.0,121600.0,93973,162007,164613
2020-11-25 10:00:00.000000000,1606269600000000000,121600.0,121640.0,120030.0,120240.0,86813,164613,163528
2020-11-25 11:00:00.000000000,1606273200000000000,120240.0,120460.0,119660.0,120370.0,53294,163528,159565
2020-11-25 13:00:00.000000000,1606280400000000000,120330.0,120470.0,120130.0,120280.0,31045,159565,159713
2020-11-25 14:00:00.000000000,1606284000000000000,120280.0,120610.0,119540.0,119660.0,74443,159713,156527
2020-11-25 21:00:00.000000000,1606309200000000000,119240.0,119490.0,118700.0,119230.0,134618,156527,154809
2020-11-25 22:00:00.000000000,1606312800000000000,119230.0,119640.0,119020.0,119190.0,88832,154809,154138
2020-11-25 23:00:00.000000000,1606316400000000000,119190.0,119440.0,118930.0,119130.0,70378,154138,154872
2020-11-26 00:00:00.000000000,1606320000000000000,119130.0,119700.0,119130.0,119370.0,46302,154872,152336
2020-11-26 09:00:00.000000000,1606352400000000000,119450.0,119730.0,118830.0,119290.0,110366,152336,151022
2020-11-26 10:00:00.000000000,1606356000000000000,119290.0,119830.0,119270.0,119480.0,59415,151022,152059
2020-11-26 11:00:00.000000000,1606359600000000000,119480.0,119680.0,119000.0,119030.0,27299,152059,150154
2020-11-26 13:00:00.000000000,1606366800000000000,119100.0,119210.0,118900.0,118990.0,40817,150154,151805
2020-11-26 14:00:00.000000000,1606370400000000000,118990.0,120800.0,118520.0,120750.0,131537,151805,155117
2020-11-26 21:00:00.000000000,1606395600000000000,120150.0,120880.0,119970.0,120630.0,153481,155117,163585
2020-11-26 22:00:00.000000000,1606399200000000000,120630.0,120940.0,120110.0,120650.0,118369,163585,163471
2020-11-26 23:00:00.000000000,1606402800000000000,120650.0,121170.0,120470.0,120830.0,116587,163471,169849
2020-11-27 00:00:00.000000000,1606406400000000000,120830.0,121580.0,120750.0,121480.0,69524,169849,170244
2020-11-27 09:00:00.000000000,1606438800000000000,121550.0,122940.0,121340.0,122710.0,185932,170244,183705
2020-11-27 10:00:00.000000000,1606442400000000000,122710.0,123030.0,122560.0,122880.0,57639,183705,186285
2020-11-27 11:00:00.000000000,1606446000000000000,122880.0,122920.0,121920.0,122400.0,62841,186285,179357
2020-11-27 13:00:00.000000000,1606453200000000000,122360.0,122910.0,122360.0,122740.0,38301,179357,181705
2020-11-27 14:00:00.000000000,1606456800000000000,122740.0,123160.0,122540.0,122850.0,89590,181705,183010
2020-11-27 21:00:00.000000000,1606482000000000000,122700.0,122850.0,122300.0,122420.0,134146,183010,181625
2020-11-27 22:00:00.000000000,1606485600000000000,122420.0,123230.0,122230.0,122640.0,121358,181625,184847
2020-11-27 23:00:00.000000000,1606489200000000000,122640.0,122940.0,122370.0,122740.0,90444,184847,186369
2020-11-28 00:00:00.000000000,1606492800000000000,122740.0,122870.0,122510.0,122750.0,41781,186369,181279
2020-11-30 09:00:00.000000000,1606698000000000000,122750.0,123390.0,122350.0,122950.0,124818,181279,179802
2020-11-30 10:00:00.000000000,1606701600000000000,122950.0,123600.0,122430.0,122450.0,96689,179802,180342
2020-11-30 11:00:00.000000000,1606705200000000000,122450.0,122950.0,122100.0,122850.0,42530,180342,177946
2020-11-30 13:00:00.000000000,1606712400000000000,122750.0,122750.0,122420.0,122470.0,32632,177946,177570
2020-11-30 14:00:00.000000000,1606716000000000000,122470.0,122560.0,120400.0,121960.0,186994,177570,166755
2020-11-30 21:00:00.000000000,1606741200000000000,122330.0,122580.0,122070.0,122490.0,116120,166755,170039
2020-11-30 22:00:00.000000000,1606744800000000000,122490.0,122730.0,121740.0,122070.0,103071,170039,169293
2020-11-30 23:00:00.000000000,1606748400000000000,122070.0,122090.0,121550.0,121730.0,75305,169293,170119
2020-12-01 00:00:00.000000000,1606752000000000000,121730.0,121730.0,118750.0,118780.0,148657,170119,161410
2020-12-01 09:00:00.000000000,1606784400000000000,119200.0,119640.0,118670.0,119200.0,155614,161410,158328
2020-12-01 10:00:00.000000000,1606788000000000000,119200.0,119540.0,119130.0,119380.0,41054,158328,158705
2020-12-01 11:00:00.000000000,1606791600000000000,119380.0,119640.0,119250.0,119370.0,29160,158705,158305
2020-12-01 13:00:00.000000000,1606798800000000000,119580.0,119760.0,119440.0,119670.0,45555,158305,158954
2020-12-01 14:00:00.000000000,1606802400000000000,119670.0,119690.0,118920.0,119240.0,94071,158954,153493
2020-12-01 21:00:00.000000000,1606827600000000000,119530.0,120400.0,119500.0,120080.0,136850,153493,160753
2020-12-01 22:00:00.000000000,1606831200000000000,120080.0,120780.0,119980.0,120640.0,118545,160753,162175
2020-12-01 23:00:00.000000000,1606834800000000000,120640.0,120650.0,119920.0,120300.0,100200,162175,161291
2020-12-02 00:00:00.000000000,1606838400000000000,120300.0,120450.0,120210.0,120380.0,41411,161291,158407
2020-12-02 09:00:00.000000000,1606870800000000000,120100.0,120340.0,119590.0,119820.0,97042,158407,155756
2020-12-02 10:00:00.000000000,1606874400000000000,119820.0,119960.0,119410.0,119730.0,46412,155756,155281
2020-12-02 11:00:00.000000000,1606878000000000000,119730.0,119970.0,119590.0,119860.0,25072,155281,154199
2020-12-02 13:00:00.000000000,1606885200000000000,119720.0,119720.0,119260.0,119390.0,67932,154199,154734
2020-12-02 14:00:00.000000000,1606888800000000000,119390.0,120390.0,119390.0,119730.0,89470,154734,151332
2020-12-02 21:00:00.000000000,1606914000000000000,118850.0,118860.0,117480.0,118270.0,188176,151332,153784
2020-12-02 22:00:00.000000000,1606917600000000000,118270.0,118500.0,118020.0,118320.0,76089,153784,153200
2020-12-02 23:00:00.000000000,1606921200000000000,118320.0,119130.0,118300.0,118690.0,105145,153200,152595
2020-12-03 00:00:00.000000000,1606924800000000000,118690.0,118950.0,118660.0,118810.0,31873,152595,150106
2020-12-03 09:00:00.000000000,1606957200000000000,118700.0,118740.0,118120.0,118380.0,75077,150106,150097
2020-12-03 10:00:00.000000000,1606960800000000000,118380.0,118420.0,118000.0,118020.0,39458,150097,150559
2020-12-03 11:00:00.000000000,1606964400000000000,118020.0,118380.0,117870.0,118230.0,31599,150559,149312
2020-12-03 13:00:00.000000000,1606971600000000000,118170.0,118420.0,117820.0,117890.0,48509,149312,151807
2020-12-03 14:00:00.000000000,1606975200000000000,117890.0,117960.0,117120.0,117550.0,116273,151807,151680
2020-12-03 21:00:00.000000000,1607000400000000000,118060.0,118240.0,116800.0,116840.0,152846,151680,151845
2020-12-03 22:00:00.000000000,1607004000000000000,116840.0,118050.0,116410.0,117690.0,142479,151845,150128
2020-12-03 23:00:00.000000000,1607007600000000000,117690.0,117910.0,117340.0,117720.0,73181,150128,150537
2020-12-04 00:00:00.000000000,1607011200000000000,117720.0,117740.0,117220.0,117430.0,39755,150537,147415
2020-12-04 09:00:00.000000000,1607043600000000000,117660.0,117740.0,117260.0,117560.0,68491,147415,147699
2020-12-04 10:00:00.000000000,1607047200000000000,117560.0,117670.0,117140.0,117280.0,40925,147699,147079
2020-12-04 11:00:00.000000000,1607050800000000000,117280.0,117390.0,116860.0,117150.0,33327,147079,148436
2020-12-04 13:00:00.000000000,1607058000000000000,117260.0,117530.0,116910.0,117330.0,38660,148436,147670
2020-12-04 14:00:00.000000000,1607061600000000000,117330.0,118280.0,117250.0,117750.0,97092,147670,143478
2020-12-04 21:00:00.000000000,1607086800000000000,118020.0,118590.0,117740.0,118120.0,140567,143478,144865
2020-12-04 22:00:00.000000000,1607090400000000000,118120.0,118540.0,117960.0,118500.0,78289,144865,146706
2020-12-04 23:00:00.000000000,1607094000000000000,118500.0,119840.0,118500.0,119800.0,172362,146706,154793
2020-12-05 00:00:00.000000000,1607097600000000000,119800.0,120280.0,119590.0,120140.0,76680,154793,150780
2020-12-07 09:00:00.000000000,1607302800000000000,120000.0,120680.0,119770.0,119970.0,129288,150780,148555
2020-12-07 10:00:00.000000000,1607306400000000000,119970.0,120320.0,119820.0,119880.0,51352,148555,147574
2020-12-07 11:00:00.000000000,1607310000000000000,119880.0,120250.0,119710.0,120150.0,31110,147574,145734
2020-12-07 13:00:00.000000000,1607317200000000000,120000.0,120410.0,120000.0,120320.0,31280,145734,147041
2020-12-07 14:00:00.000000000,1607320800000000000,120320.0,121100.0,120260.0,120990.0,100295,147041,147241
2020-12-07 21:00:00.000000000,1607346000000000000,120570.0,121190.0,120430.0,120770.0,106599,147241,150705
2020-12-07 22:00:00.000000000,1607349600000000000,120770.0,121260.0,120510.0,120900.0,91085,150705,153165
2020-12-07 23:00:00.000000000,1607353200000000000,120900.0,121020.0,120400.0,120790.0,72692,153165,152203
2020-12-08 00:00:00.000000000,1607356800000000000,120790.0,120960.0,120670.0,120710.0,36335,152203,149557
2020-12-08 09:00:00.000000000,1607389200000000000,120590.0,121960.0,120100.0,120950.0,207525,149557,151032
2020-12-08 10:00:00.000000000,1607392800000000000,120950.0,121200.0,120680.0,121190.0,50220,151032,150720
2020-12-08 11:00:00.000000000,1607396400000000000,121190.0,121760.0,121170.0,121720.0,46097,150720,153371
2020-12-08 13:00:00.000000000,1607403600000000000,121700.0,122000.0,121460.0,121790.0,47704,153371,154916
2020-12-08 14:00:00.000000000,1607407200000000000,121790.0,121910.0,121340.0,121490.0,79304,154916,148969
2020-12-08 21:00:00.000000000,1607432400000000000,121500.0,121780.0,121040.0,121220.0,113945,148969,149674
2020-12-08 22:00:00.000000000,1607436000000000000,121220.0,121690.0,121100.0,121650.0,77210,149674,151314
2020-12-08 23:00:00.000000000,1607439600000000000,121650.0,122100.0,120810.0,120960.0,123693,151314,152249
2020-12-09 00:00:00.000000000,1607443200000000000,120960.0,121330.0,120940.0,121110.0,46121,152249,148595
2020-12-09 09:00:00.000000000,1607475600000000000,121250.0,121530.0,121120.0,121200.0,60357,148595,149201
2020-12-09 10:00:00.000000000,1607479200000000000,121200.0,121380.0,121020.0,121300.0,40624,149201,147667
2020-12-09 11:00:00.000000000,1607482800000000000,121300.0,121360.0,120520.0,121120.0,44207,147667,145054
2020-12-09 13:00:00.000000000,1607490000000000000,121080.0,122200.0,121060.0,121900.0,83559,145054,151148
2020-12-09 14:00:00.000000000,1607493600000000000,121900.0,122470.0,121480.0,121690.0,127866,151148,145757
2020-12-09 21:00:00.000000000,1607518800000000000,121750.0,122880.0,121700.0,122860.0,138830,145757,155127
2020-12-09 22:00:00.000000000,1607522400000000000,122860.0,124950.0,122570.0,124750.0,211974,155127,173489
2020-12-09 23:00:00.000000000,1607526000000000000,124750.0,124760.0,123550.0,123810.0,154414,173489,174920
2020-12-10 00:00:00.000000000,1607529600000000000,123810.0,124130.0,123340.0,123560.0,82042,174920,167545
2020-12-10 09:00:00.000000000,1607562000000000000,123490.0,123830.0,122760.0,123050.0,120126,167545,160297
2020-12-10 10:00:00.000000000,1607565600000000000,123050.0,123360.0,122810.0,123200.0,45931,160297,159369
2020-12-10 11:00:00.000000000,1607569200000000000,123200.0,123600.0,123180.0,123420.0,31719,159369,159477
2020-12-10 13:00:00.000000000,1607576400000000000,123450.0,123920.0,123420.0,123840.0,42753,159477,162511
2020-12-10 14:00:00.000000000,1607580000000000000,123840.0,124450.0,123300.0,123580.0,119943,162511,157469
2020-12-10 21:00:00.000000000,1607605200000000000,124270.0,129020.0,124170.0,128910.0,357944,157469,193717
2020-12-10 22:00:00.000000000,1607608800000000000,128910.0,130880.0,128640.0,129630.0,237652,193717,193931
2020-12-10 23:00:00.000000000,1607612400000000000,129630.0,130600.0,129600.0,130300.0,122822,193931,196141
2020-12-11 00:00:00.000000000,1607616000000000000,130300.0,130800.0,130050.0,130580.0,66002,196141,194820
2020-12-11 09:00:00.000000000,1607648400000000000,130650.0,130880.0,130060.0,130600.0,107767,194820,189638
2020-12-11 10:00:00.000000000,1607652000000000000,130600.0,130600.0,127750.0,128870.0,182399,189638,178552
2020-12-11 11:00:00.000000000,1607655600000000000,128870.0,128870.0,127210.0,128220.0,87579,178552,173387
2020-12-11 13:00:00.000000000,1607662800000000000,128460.0,129040.0,128290.0,128650.0,43346,173387,174468
2020-12-11 14:00:00.000000000,1607666400000000000,128650.0,130050.0,127800.0,129250.0,120513,174468,171393
2020-12-11 21:00:00.000000000,1607691600000000000,128700.0,128940.0,127610.0,128210.0,116979,171393,169525
2020-12-11 22:00:00.000000000,1607695200000000000,128210.0,129120.0,128080.0,129040.0,78602,169525,171362
2020-12-11 23:00:00.000000000,1607698800000000000,129040.0,130620.0,128740.0,129700.0,183487,171362,179356
2020-12-12 00:00:00.000000000,1607702400000000000,129700.0,129890.0,129180.0,129340.0,65023,179356,175052
2020-12-14 09:00:00.000000000,1607907600000000000,129620.0,133190.0,129050.0,132430.0,173528,175052,185406
2020-12-14 10:00:00.000000000,1607911200000000000,132430.0,133050.0,132040.0,132840.0,45370,185406,187579
2020-12-14 11:00:00.000000000,1607914800000000000,132840.0,132890.0,131050.0,131540.0,53387,187579,182498
2020-12-14 13:00:00.000000000,1607922000000000000,131560.0,131860.0,131010.0,131460.0,38841,182498,181292
2020-12-14 14:00:00.000000000,1607925600000000000,131460.0,131560.0,130280.0,130930.0,79503,181292,174599
2020-12-14 21:00:00.000000000,1607950800000000000,132000.0,132120.0,130630.0,131580.0,85138,174599,179281
2020-12-14 22:00:00.000000000,1607954400000000000,131580.0,131800.0,130780.0,131600.0,61045,179281,182710
2020-12-14 23:00:00.000000000,1607958000000000000,131600.0,131620.0,130880.0,131140.0,50021,182710,182847
2020-12-15 00:00:00.000000000,1607961600000000000,131140.0,131500.0,130930.0,131050.0,27643,182847,178906
2020-12-15 09:00:00.000000000,1607994000000000000,130950.0,131120.0,129780.0,130750.0,89105,178906,175150
2020-12-15 10:00:00.000000000,1607997600000000000,130750.0,131560.0,130650.0,131530.0,34701,175150,177784
2020-12-15 11:00:00.000000000,1608001200000000000,131530.0,131580.0,130880.0,130910.0,20499,177784,176536
2020-12-15 13:00:00.000000000,1608008400000000000,130850.0,131740.0,130740.0,131480.0,30976,176536,179648
2020-12-15 14:00:00.000000000,1608012000000000000,131480.0,131860.0,131280.0,131480.0,48109,179648,177687
2020-12-15 21:00:00.000000000,1608037200000000000,131500.0,134180.0,131300.0,132780.0,183074,177687,184502
2020-12-15 22:00:00.000000000,1608040800000000000,132780.0,132960.0,131650.0,132250.0,76582,184502,182161
2020-12-15 23:00:00.000000000,1608044400000000000,132250.0,132400.0,131530.0,132110.0,57479,182161,182269
2020-12-16 00:00:00.000000000,1608048000000000000,132110.0,132260.0,130500.0,130720.0,36752,182269,177451
2020-12-16 09:00:00.000000000,1608080400000000000,131120.0,132190.0,131110.0,131930.0,55142,177451,176700
2020-12-16 10:00:00.000000000,1608084000000000000,131930.0,132160.0,131240.0,131470.0,27242,176700,174313
2020-12-16 11:00:00.000000000,1608087600000000000,131470.0,131570.0,129090.0,129740.0,49933,174313,170478
2020-12-16 13:00:00.000000000,1608094800000000000,129450.0,129670.0,128680.0,129020.0,68488,170478,166742
2020-12-16 14:00:00.000000000,1608098400000000000,129020.0,129610.0,128260.0,129370.0,82470,166742,159593
2020-12-16 21:00:00.000000000,1608123600000000000,129480.0,129960.0,129000.0,129450.0,60953,159593,161617
2020-12-16 22:00:00.000000000,1608127200000000000,129450.0,130750.0,129430.0,130690.0,63802,161617,163139
2020-12-16 23:00:00.000000000,1608130800000000000,130690.0,130760.0,129720.0,129880.0,46932,163139,163950
2020-12-17 00:00:00.000000000,1608134400000000000,129880.0,130170.0,129680.0,129930.0,24558,163950,161678
2020-12-17 09:00:00.000000000,1608166800000000000,129930.0,130140.0,128850.0,129090.0,48596,161678,161252
2020-12-17 10:00:00.000000000,1608170400000000000,129090.0,129840.0,128650.0,129760.0,36777,161252,159489
2020-12-17 11:00:00.000000000,1608174000000000000,129760.0,130060.0,129340.0,129840.0,16238,159489,158837
2020-12-17 13:00:00.000000000,1608181200000000000,129890.0,130500.0,129890.0,130220.0,22629,158837,158853
2020-12-17 14:00:00.000000000,1608184800000000000,130220.0,130760.0,129700.0,130450.0,53731,158853,156328
2020-12-17 21:00:00.000000000,1608210000000000000,131090.0,131550.0,128900.0,129540.0,108076,156328,157799
2020-12-17 22:00:00.000000000,1608213600000000000,129540.0,130710.0,129180.0,130710.0,59247,157799,157496
2020-12-17 23:00:00.000000000,1608217200000000000,130710.0,130750.0,130080.0,130270.0,39818,157496,158942
2020-12-18 00:00:00.000000000,1608220800000000000,130270.0,130380.0,129410.0,130320.0,41933,158942,155917
2020-12-18 09:00:00.000000000,1608253200000000000,130300.0,130740.0,129600.0,130190.0,64192,155917,152479
2020-12-18 10:00:00.000000000,1608256800000000000,130190.0,131450.0,130100.0,131350.0,44282,152479,152658
2020-12-18 11:00:00.000000000,1608260400000000000,131350.0,132100.0,131350.0,131950.0,38865,152658,154127
2020-12-18 13:00:00.000000000,1608267600000000000,131630.0,131690.0,130530.0,131180.0,39273,154127,150720
2020-12-18 14:00:00.000000000,1608271200000000000,131180.0,131940.0,131180.0,131530.0,43443,150720,148084
2020-12-18 21:00:00.000000000,1608296400000000000,131240.0,131710.0,130640.0,130800.0,55511,148084,145052
2020-12-18 22:00:00.000000000,1608300000000000000,130800.0,131120.0,129800.0,130400.0,52955,145052,145734
2020-12-18 23:00:00.000000000,1608303600000000000,130400.0,130830.0,130400.0,130630.0,39993,145734,146008
2020-12-19 00:00:00.000000000,1608307200000000000,130630.0,130680.0,130080.0,130120.0,21087,146008,143545
2020-12-21 09:00:00.000000000,1608512400000000000,130100.0,131500.0,129110.0,131010.0,72767,143545,140952
2020-12-21 10:00:00.000000000,1608516000000000000,131010.0,131200.0,129240.0,129950.0,43131,140952,138547
2020-12-21 11:00:00.000000000,1608519600000000000,129950.0,130280.0,129530.0,129970.0,13828,138547,138040
2020-12-21 13:00:00.000000000,1608526800000000000,130210.0,132880.0,130140.0,132680.0,45543,138040,139229
2020-12-21 14:00:00.000000000,1608530400000000000,132680.0,133280.0,132390.0,132740.0,64966,139229,135403
2020-12-21 21:00:00.000000000,1608555600000000000,131000.0,131150.0,127170.0,128600.0,121859,135403,127508
2020-12-21 22:00:00.000000000,1608559200000000000,128600.0,129480.0,128140.0,129330.0,39692,127508,125443
2020-12-21 23:00:00.000000000,1608562800000000000,129330.0,129350.0,128540.0,128870.0,24658,125443,125215
2020-12-22 00:00:00.000000000,1608566400000000000,128870.0,128960.0,128250.0,128420.0,14549,125215,123871
2020-12-22 09:00:00.000000000,1608598800000000000,128800.0,129310.0,128550.0,128870.0,34244,123871,119836
2020-12-22 10:00:00.000000000,1608602400000000000,128870.0,129600.0,128820.0,129280.0,17275,119836,118288
2020-12-22 11:00:00.000000000,1608606000000000000,129280.0,129320.0,128580.0,128880.0,11708,118288,117131
