datetime,datetime_nano,KQ.m@SHFE.zn.open,KQ.m@SHFE.zn.high,KQ.m@SHFE.zn.low,KQ.m@SHFE.zn.close,KQ.m@SHFE.zn.volume,KQ.m@SHFE.zn.open_oi,KQ.m@SHFE.zn.close_oi
2020-07-01 00:00:00.000000000,1593532800000000000,16730.0,16745.0,16690.0,16705.0,7656,93677,93893
2020-07-01 09:00:00.000000000,1593565200000000000,16725.0,16780.0,16700.0,16735.0,14961,93893,93049
2020-07-01 10:00:00.000000000,1593568800000000000,16735.0,16790.0,16730.0,16785.0,10368,93049,93781
2020-07-01 11:00:00.000000000,1593572400000000000,16785.0,16790.0,16745.0,16765.0,4401,93781,93841
2020-07-01 13:00:00.000000000,1593579600000000000,16760.0,16765.0,16700.0,16730.0,10820,93841,93451
2020-07-01 14:00:00.000000000,1593583200000000000,16730.0,16730.0,16660.0,16685.0,21204,93451,91859
2020-07-01 21:00:00.000000000,1593608400000000000,16630.0,16730.0,16615.0,16670.0,27435,91859,91036
2020-07-01 22:00:00.000000000,1593612000000000000,16670.0,16685.0,16585.0,16665.0,27093,91036,90159
2020-07-01 23:00:00.000000000,1593615600000000000,16665.0,16695.0,16650.0,16690.0,11026,90159,89779
2020-07-02 00:00:00.000000000,1593619200000000000,16690.0,16730.0,16680.0,16705.0,5472,89779,88523
2020-07-02 09:00:00.000000000,1593651600000000000,16730.0,16730.0,16640.0,16665.0,19754,88523,88354
2020-07-02 10:00:00.000000000,1593655200000000000,16665.0,16705.0,16665.0,16680.0,7854,88354,88295
2020-07-02 11:00:00.000000000,1593658800000000000,16680.0,16715.0,16675.0,16715.0,3724,88295,88366
2020-07-02 13:00:00.000000000,1593666000000000000,16715.0,16790.0,16700.0,16770.0,14490,88366,89125
2020-07-02 14:00:00.000000000,1593669600000000000,16770.0,16815.0,16770.0,16775.0,17177,89125,87641
2020-07-02 21:00:00.000000000,1593694800000000000,16730.0,16765.0,16690.0,16750.0,22355,87641,87977
2020-07-02 22:00:00.000000000,1593698400000000000,16750.0,16770.0,16695.0,16725.0,13175,87977,88374
2020-07-02 23:00:00.000000000,1593702000000000000,16725.0,16735.0,16670.0,16715.0,9353,88374,88651
2020-07-03 00:00:00.000000000,1593705600000000000,16715.0,16730.0,16700.0,16725.0,3488,88651,87967
2020-07-03 09:00:00.000000000,1593738000000000000,16720.0,16750.0,16670.0,16715.0,17378,87967,88024
2020-07-03 10:00:00.000000000,1593741600000000000,16715.0,16745.0,16690.0,16700.0,11812,88024,88129
2020-07-03 11:00:00.000000000,1593745200000000000,16700.0,16725.0,16690.0,16715.0,4931,88129,88194
2020-07-03 13:00:00.000000000,1593752400000000000,16705.0,16730.0,16695.0,16710.0,5792,88194,88286
2020-07-03 14:00:00.000000000,1593756000000000000,16710.0,16780.0,16700.0,16745.0,23206,88286,86314
2020-07-03 21:00:00.000000000,1593781200000000000,16715.0,16805.0,16670.0,16690.0,30265,86314,87082
2020-07-03 22:00:00.000000000,1593784800000000000,16690.0,16695.0,16615.0,16660.0,26900,87082,88276
2020-07-03 23:00:00.000000000,1593788400000000000,16660.0,16695.0,16650.0,16695.0,5864,88276,87932
2020-07-04 00:00:00.000000000,1593792000000000000,16695.0,16700.0,16660.0,16690.0,3779,87932,86499
2020-07-06 09:00:00.000000000,1593997200000000000,16650.0,16710.0,16640.0,16690.0,18161,86499,86961
2020-07-06 10:00:00.000000000,1594000800000000000,16690.0,16770.0,16670.0,16770.0,14862,86961,87955
2020-07-06 11:00:00.000000000,1594004400000000000,16770.0,16770.0,16705.0,16725.0,10147,87955,86063
2020-07-06 13:00:00.000000000,1594011600000000000,16720.0,16800.0,16720.0,16765.0,14343,86063,86407
2020-07-06 14:00:00.000000000,1594015200000000000,16765.0,16820.0,16755.0,16820.0,22497,86407,86134
2020-07-06 21:00:00.000000000,1594040400000000000,16795.0,16850.0,16780.0,16820.0,22014,86134,87661
2020-07-06 22:00:00.000000000,1594044000000000000,16820.0,16845.0,16775.0,16830.0,15877,87661,87843
2020-07-06 23:00:00.000000000,1594047600000000000,16830.0,16855.0,16810.0,16820.0,7835,87843,88095
2020-07-07 00:00:00.000000000,1594051200000000000,16820.0,16825.0,16800.0,16815.0,4193,88095,87179
2020-07-07 09:00:00.000000000,1594083600000000000,16840.0,16845.0,16745.0,16765.0,23471,87179,87107
2020-07-07 10:00:00.000000000,1594087200000000000,16765.0,16800.0,16735.0,16760.0,10882,87107,86604
2020-07-07 11:00:00.000000000,1594090800000000000,16760.0,16760.0,16735.0,16745.0,5002,86604,86564
2020-07-07 13:00:00.000000000,1594098000000000000,16750.0,16770.0,16685.0,16690.0,15038,86564,88009
2020-07-07 14:00:00.000000000,1594101600000000000,16690.0,16715.0,16635.0,16705.0,28621,88009,88998
2020-07-07 21:00:00.000000000,1594126800000000000,16730.0,16790.0,16705.0,16760.0,25827,88998,86018
2020-07-07 22:00:00.000000000,1594130400000000000,16760.0,16785.0,16690.0,16780.0,20413,86018,85712
2020-07-07 23:00:00.000000000,1594134000000000000,16780.0,16820.0,16765.0,16795.0,17488,85712,86022
2020-07-08 00:00:00.000000000,1594137600000000000,16795.0,16800.0,16765.0,16770.0,4804,86022,85544
2020-07-08 09:00:00.000000000,1594170000000000000,16770.0,16780.0,16720.0,16730.0,17330,85544,85688
2020-07-08 10:00:00.000000000,1594173600000000000,16730.0,16810.0,16725.0,16800.0,13782,85688,86577
2020-07-08 11:00:00.000000000,1594177200000000000,16800.0,16805.0,16780.0,16800.0,5497,86577,86441
2020-07-08 13:00:00.000000000,1594184400000000000,16785.0,16815.0,16770.0,16805.0,7539,86441,86592
2020-07-08 14:00:00.000000000,1594188000000000000,16805.0,17115.0,16790.0,17090.0,53094,86592,92074
2020-07-08 21:00:00.000000000,1594213200000000000,17120.0,17460.0,17115.0,17415.0,83238,92074,96330
2020-07-08 22:00:00.000000000,1594216800000000000,17415.0,17495.0,17365.0,17415.0,34912,96330,96172
2020-07-08 23:00:00.000000000,1594220400000000000,17415.0,17420.0,17335.0,17350.0,18455,96172,95649
2020-07-09 00:00:00.000000000,1594224000000000000,17350.0,17365.0,17310.0,17315.0,8258,95649,93882
2020-07-09 09:00:00.000000000,1594256400000000000,17350.0,17430.0,17315.0,17420.0,30699,93882,94129
2020-07-09 10:00:00.000000000,1594260000000000000,17420.0,17445.0,17370.0,17410.0,17987,94129,91882
2020-07-09 11:00:00.000000000,1594263600000000000,17410.0,17470.0,17370.0,17455.0,13698,91882,92617
2020-07-09 13:00:00.000000000,1594270800000000000,17465.0,17505.0,17435.0,17450.0,15259,92617,92806
2020-07-09 14:00:00.000000000,1594274400000000000,17450.0,17650.0,17450.0,17540.0,40441,92806,92668
2020-07-09 21:00:00.000000000,1594299600000000000,17545.0,17585.0,17480.0,17560.0,32025,92668,92134
2020-07-09 22:00:00.000000000,1594303200000000000,17560.0,17570.0,17410.0,17445.0,35798,92134,88964
2020-07-09 23:00:00.000000000,1594306800000000000,17445.0,17510.0,17375.0,17475.0,27257,88964,89331
2020-07-10 00:00:00.000000000,1594310400000000000,17475.0,17535.0,17450.0,17530.0,7774,89331,88443
2020-07-10 09:00:00.000000000,1594342800000000000,17480.0,17740.0,17475.0,17715.0,56136,88443,91817
2020-07-10 10:00:00.000000000,1594346400000000000,17715.0,17755.0,17625.0,17685.0,20078,91817,89957
2020-07-10 11:00:00.000000000,1594350000000000000,17685.0,17700.0,17650.0,17685.0,7194,89957,89080
2020-07-10 13:00:00.000000000,1594357200000000000,17635.0,17650.0,17550.0,17605.0,19105,89080,87597
2020-07-10 14:00:00.000000000,1594360800000000000,17605.0,17635.0,17475.0,17555.0,28766,87597,85244
2020-07-10 21:00:00.000000000,1594386000000000000,17645.0,17950.0,17625.0,17935.0,52519,85244,88622
2020-07-10 22:00:00.000000000,1594389600000000000,17935.0,18015.0,17860.0,18000.0,35304,88622,89209
2020-07-10 23:00:00.000000000,1594393200000000000,18000.0,18005.0,17875.0,17915.0,25048,89209,87674
2020-07-11 00:00:00.000000000,1594396800000000000,17915.0,18000.0,17895.0,17990.0,10701,87674,86830
2020-07-13 09:00:00.000000000,1594602000000000000,17990.0,18025.0,17865.0,17905.0,39319,86830,84230
2020-07-13 10:00:00.000000000,1594605600000000000,17905.0,18020.0,17890.0,17950.0,23267,84230,83785
2020-07-13 11:00:00.000000000,1594609200000000000,17950.0,18095.0,17930.0,18075.0,18394,83785,83658
2020-07-13 13:00:00.000000000,1594616400000000000,18095.0,18165.0,18080.0,18150.0,16719,83658,82938
2020-07-13 14:00:00.000000000,1594620000000000000,18150.0,18195.0,18005.0,18030.0,33890,82938,77819
2020-07-13 21:00:00.000000000,1594645200000000000,18090.0,18345.0,17985.0,18290.0,59624,77819,80887
2020-07-13 22:00:00.000000000,1594648800000000000,18290.0,18455.0,18250.0,18375.0,44091,80887,80854
2020-07-13 23:00:00.000000000,1594652400000000000,18375.0,18385.0,18300.0,18310.0,20085,80854,79075
2020-07-14 00:00:00.000000000,1594656000000000000,18310.0,18370.0,18245.0,18255.0,10672,79075,77513
2020-07-14 09:00:00.000000000,1594688400000000000,18195.0,18195.0,17875.0,17960.0,62660,77513,73272
2020-07-14 10:00:00.000000000,1594692000000000000,17960.0,17980.0,17880.0,17945.0,19470,73272,72189
2020-07-14 11:00:00.000000000,1594695600000000000,17945.0,17980.0,17920.0,17925.0,8923,72189,71748
2020-07-14 13:00:00.000000000,1594702800000000000,17925.0,17975.0,17825.0,17850.0,18500,71748,71262
2020-07-14 14:00:00.000000000,1594706400000000000,17850.0,18060.0,17835.0,17945.0,27780,71262,70317
2020-07-14 21:00:00.000000000,1594731600000000000,17885.0,17955.0,17770.0,17875.0,42981,70317,70142
2020-07-14 22:00:00.000000000,1594735200000000000,17875.0,17940.0,17865.0,17910.0,12706,70142,70188
2020-07-14 23:00:00.000000000,1594738800000000000,17910.0,18020.0,17835.0,17875.0,24046,70188,70023
2020-07-15 00:00:00.000000000,1594742400000000000,17875.0,17955.0,17865.0,17925.0,8951,70023,69303
2020-07-15 09:00:00.000000000,1594774800000000000,17975.0,18015.0,17835.0,17900.0,26513,69303,68970
2020-07-15 10:00:00.000000000,1594778400000000000,17900.0,17915.0,17830.0,17890.0,12963,68970,68665
2020-07-15 11:00:00.000000000,1594782000000000000,17890.0,17910.0,17865.0,17885.0,4790,68665,68481
2020-07-15 13:00:00.000000000,1594789200000000000,17875.0,17965.0,17875.0,17935.0,11711,68481,68927
2020-07-15 14:00:00.000000000,1594792800000000000,17935.0,17940.0,17855.0,17880.0,13566,68927,67719
2020-07-15 21:00:00.000000000,1594818000000000000,17940.0,17975.0,17650.0,17680.0,51676,67719,66048
2020-07-15 22:00:00.000000000,1594821600000000000,17680.0,17785.0,17525.0,17760.0,42199,66048,65110
2020-07-15 23:00:00.000000000,1594825200000000000,17760.0,17815.0,17715.0,17780.0,18704,65110,64931
2020-07-16 00:00:00.000000000,1594828800000000000,17780.0,17820.0,17750.0,17785.0,5843,64931,63834
2020-07-16 09:00:00.000000000,1594861200000000000,17750.0,17845.0,17710.0,17795.0,22062,63834,62900
2020-07-16 10:00:00.000000000,1594864800000000000,17795.0,17835.0,17720.0,17745.0,16410,62900,62471
2020-07-16 11:00:00.000000000,1594868400000000000,17745.0,17765.0,17660.0,17665.0,8827,62471,62466
2020-07-16 13:00:00.000000000,1594875600000000000,17650.0,17715.0,17590.0,17690.0,13804,62466,62478
2020-07-16 14:00:00.000000000,1594879200000000000,17690.0,17760.0,17625.0,17730.0,19637,62478,60414
2020-07-16 21:00:00.000000000,1594904400000000000,17830.0,17975.0,17800.0,17935.0,42566,60414,61914
2020-07-16 22:00:00.000000000,1594908000000000000,17935.0,17965.0,17875.0,17930.0,16818,61914,62094
2020-07-16 23:00:00.000000000,1594911600000000000,17930.0,18000.0,17910.0,17935.0,15780,62094,62544
2020-07-17 00:00:00.000000000,1594915200000000000,17935.0,17965.0,17880.0,17885.0,5653,62544,61614
2020-07-17 09:00:00.000000000,1594947600000000000,17880.0,17905.0,17770.0,17820.0,20491,61614,60335
2020-07-17 10:00:00.000000000,1594951200000000000,17820.0,17825.0,17765.0,17775.0,11603,60335,59883
2020-07-17 11:00:00.000000000,1594954800000000000,17775.0,17790.0,17735.0,17785.0,7962,59883,59554
2020-07-17 13:00:00.000000000,1594962000000000000,17780.0,17860.0,17750.0,17835.0,10333,59554,59161
2020-07-17 14:00:00.000000000,1594965600000000000,17835.0,17890.0,17790.0,17875.0,13846,59161,57849
2020-07-17 21:00:00.000000000,1594990800000000000,17805.0,17860.0,17675.0,17740.0,28784,57849,57667
2020-07-17 22:00:00.000000000,1594994400000000000,17740.0,17745.0,17565.0,17625.0,27909,57667,56722
2020-07-17 23:00:00.000000000,1594998000000000000,17625.0,17655.0,17610.0,17630.0,7849,56722,56635
2020-07-18 00:00:00.000000000,1595001600000000000,17630.0,17635.0,17580.0,17585.0,5115,56635,55813
2020-07-20 09:00:00.000000000,1595206800000000000,17595.0,17645.0,17560.0,17605.0,18572,55813,54416
2020-07-20 10:00:00.000000000,1595210400000000000,17605.0,17720.0,17595.0,17715.0,14058,54416,54004
2020-07-20 11:00:00.000000000,1595214000000000000,17715.0,17720.0,17660.0,17680.0,4078,54004,53546
2020-07-20 13:00:00.000000000,1595221200000000000,17680.0,17730.0,17675.0,17695.0,5867,53546,53737
2020-07-20 14:00:00.000000000,1595224800000000000,17695.0,17725.0,17675.0,17685.0,8777,53737,52588
2020-07-20 21:00:00.000000000,1595250000000000000,17700.0,17830.0,17660.0,17755.0,24336,52588,78997
2020-07-20 22:00:00.000000000,1595253600000000000,17755.0,17890.0,17735.0,17855.0,19918,78997,79987
2020-07-20 23:00:00.000000000,1595257200000000000,17855.0,17960.0,17830.0,17835.0,20988,79987,82199
2020-07-21 00:00:00.000000000,1595260800000000000,17835.0,17840.0,17785.0,17815.0,8377,82199,81279
2020-07-21 09:00:00.000000000,1595293200000000000,17850.0,17890.0,17755.0,17775.0,16157,81279,80077
2020-07-21 10:00:00.000000000,1595296800000000000,17775.0,17840.0,17770.0,17800.0,7892,80077,80059
2020-07-21 11:00:00.000000000,1595300400000000000,17800.0,17820.0,17775.0,17820.0,3274,80059,79689
2020-07-21 13:00:00.000000000,1595307600000000000,17845.0,17880.0,17795.0,17855.0,8952,79689,80642
2020-07-21 14:00:00.000000000,1595311200000000000,17855.0,17880.0,17795.0,17840.0,12265,80642,80982
2020-07-21 21:00:00.000000000,1595336400000000000,17970.0,18225.0,17910.0,18150.0,57268,80982,88317
2020-07-21 22:00:00.000000000,1595340000000000000,18150.0,18160.0,18030.0,18105.0,29740,88317,88723
2020-07-21 23:00:00.000000000,1595343600000000000,18105.0,18175.0,18100.0,18135.0,11080,88723,89473
2020-07-22 00:00:00.000000000,1595347200000000000,18135.0,18170.0,18125.0,18165.0,3687,89473,88832
2020-07-22 09:00:00.000000000,1595379600000000000,18165.0,18330.0,18085.0,18110.0,51955,88832,92361
2020-07-22 10:00:00.000000000,1595383200000000000,18110.0,18120.0,18055.0,18060.0,13101,92361,91880
2020-07-22 11:00:00.000000000,1595386800000000000,18060.0,18105.0,18050.0,18095.0,6131,91880,91839
2020-07-22 13:00:00.000000000,1595394000000000000,18095.0,18105.0,18010.0,18100.0,10205,91839,91512
2020-07-22 14:00:00.000000000,1595397600000000000,18100.0,18125.0,17920.0,18025.0,32522,91512,89085
2020-07-22 21:00:00.000000000,1595422800000000000,17795.0,17930.0,17575.0,17815.0,61317,89085,89897
2020-07-22 22:00:00.000000000,1595426400000000000,17815.0,17940.0,17790.0,17905.0,25207,89897,90519
2020-07-22 23:00:00.000000000,1595430000000000000,17905.0,17930.0,17870.0,17905.0,12831,90519,91685
2020-07-23 00:00:00.000000000,1595433600000000000,17905.0,17990.0,17905.0,17920.0,7956,91685,91013
2020-07-23 09:00:00.000000000,1595466000000000000,17920.0,17970.0,17870.0,17895.0,18671,91013,91223
2020-07-23 10:00:00.000000000,1595469600000000000,17895.0,17900.0,17795.0,17850.0,17434,91223,90626
2020-07-23 11:00:00.000000000,1595473200000000000,17850.0,17930.0,17845.0,17910.0,9388,90626,91339
2020-07-23 13:00:00.000000000,1595480400000000000,17905.0,17965.0,17870.0,17955.0,8929,91339,92344
2020-07-23 14:00:00.000000000,1595484000000000000,17955.0,18070.0,17955.0,18065.0,28865,92344,94458
2020-07-23 21:00:00.000000000,1595509200000000000,17955.0,18230.0,17930.0,18180.0,58803,94458,100455
2020-07-23 22:00:00.000000000,1595512800000000000,18180.0,18240.0,18125.0,18185.0,21880,100455,100777
2020-07-23 23:00:00.000000000,1595516400000000000,18185.0,18210.0,18155.0,18195.0,15264,100777,100800
2020-07-24 00:00:00.000000000,1595520000000000000,18195.0,18300.0,18180.0,18300.0,12263,100800,101687
2020-07-24 09:00:00.000000000,1595552400000000000,18250.0,18275.0,18125.0,18150.0,27656,101687,101185
2020-07-24 10:00:00.000000000,1595556000000000000,18150.0,18165.0,18100.0,18140.0,13318,101185,101974
2020-07-24 11:00:00.000000000,1595559600000000000,18140.0,18165.0,18010.0,18030.0,11259,101974,101522
2020-07-24 13:00:00.000000000,1595566800000000000,17980.0,17980.0,17775.0,17800.0,36395,101522,100051
2020-07-24 14:00:00.000000000,1595570400000000000,17800.0,17935.0,17740.0,17910.0,37015,100051,94872
2020-07-24 21:00:00.000000000,1595595600000000000,17925.0,18060.0,17910.0,18010.0,34188,94872,95239
2020-07-24 22:00:00.000000000,1595599200000000000,18010.0,18135.0,18005.0,18050.0,33374,95239,96693
2020-07-24 23:00:00.000000000,1595602800000000000,18050.0,18075.0,18015.0,18035.0,15751,96693,96581
2020-07-25 00:00:00.000000000,1595606400000000000,18035.0,18105.0,18010.0,18065.0,11019,96581,96237
2020-07-27 09:00:00.000000000,1595811600000000000,18080.0,18180.0,18060.0,18150.0,33085,96237,100073
2020-07-27 10:00:00.000000000,1595815200000000000,18150.0,18165.0,18105.0,18145.0,14776,100073,100470
2020-07-27 11:00:00.000000000,1595818800000000000,18145.0,18195.0,18135.0,18145.0,8436,100470,100709
2020-07-27 13:00:00.000000000,1595826000000000000,18145.0,18220.0,18115.0,18150.0,14253,100709,100765
2020-07-27 14:00:00.000000000,1595829600000000000,18150.0,18155.0,18010.0,18130.0,31943,100765,97755
2020-07-27 21:00:00.000000000,1595854800000000000,18065.0,18130.0,17890.0,18065.0,46993,97755,98514
2020-07-27 22:00:00.000000000,1595858400000000000,18065.0,18200.0,18055.0,18160.0,25416,98514,99257
2020-07-27 23:00:00.000000000,1595862000000000000,18160.0,18235.0,18110.0,18210.0,18702,99257,100459
2020-07-28 00:00:00.000000000,1595865600000000000,18210.0,18235.0,18095.0,18110.0,12769,100459,99178
2020-07-28 09:00:00.000000000,1595898000000000000,18140.0,18530.0,18135.0,18285.0,79449,99178,104927
2020-07-28 10:00:00.000000000,1595901600000000000,18285.0,18285.0,18115.0,18125.0,27448,104927,102147
2020-07-28 11:00:00.000000000,1595905200000000000,18125.0,18135.0,17975.0,18080.0,28699,102147,99692
2020-07-28 13:00:00.000000000,1595912400000000000,18055.0,18135.0,18025.0,18115.0,13945,99692,100205
2020-07-28 14:00:00.000000000,1595916000000000000,18115.0,18140.0,17930.0,17980.0,34598,100205,97908
2020-07-28 21:00:00.000000000,1595941200000000000,18060.0,18150.0,18015.0,18125.0,42861,97908,96347
2020-07-28 22:00:00.000000000,1595944800000000000,18125.0,18275.0,18120.0,18270.0,33700,96347,97326
2020-07-28 23:00:00.000000000,1595948400000000000,18270.0,18365.0,18210.0,18350.0,25219,97326,99496
2020-07-29 00:00:00.000000000,1595952000000000000,18350.0,18475.0,18335.0,18460.0,17595,99496,101005
2020-07-29 09:00:00.000000000,1595984400000000000,18405.0,18410.0,18265.0,18395.0,46582,101005,101144
2020-07-29 10:00:00.000000000,1595988000000000000,18395.0,18460.0,18330.0,18440.0,23081,101144,102111
2020-07-29 11:00:00.000000000,1595991600000000000,18440.0,18485.0,18385.0,18415.0,16921,102111,102415
2020-07-29 13:00:00.000000000,1595998800000000000,18410.0,18480.0,18410.0,18455.0,13595,102415,103709
2020-07-29 14:00:00.000000000,1596002400000000000,18455.0,18720.0,18440.0,18695.0,79066,103709,113050
2020-07-29 21:00:00.000000000,1596027600000000000,18705.0,18895.0,18590.0,18635.0,95576,113050,116603
2020-07-29 22:00:00.000000000,1596031200000000000,18635.0,18690.0,18480.0,18670.0,44772,116603,113820
2020-07-29 23:00:00.000000000,1596034800000000000,18670.0,18730.0,18635.0,18710.0,17307,113820,114285
2020-07-30 00:00:00.000000000,1596038400000000000,18710.0,18795.0,18685.0,18780.0,10515,114285,113448
2020-07-30 09:00:00.000000000,1596070800000000000,18790.0,18845.0,18670.0,18795.0,40654,113448,115233
2020-07-30 10:00:00.000000000,1596074400000000000,18795.0,18875.0,18780.0,18855.0,18989,115233,117068
2020-07-30 11:00:00.000000000,1596078000000000000,18855.0,18925.0,18835.0,18850.0,18182,117068,117181
2020-07-30 13:00:00.000000000,1596085200000000000,18840.0,18840.0,18720.0,18765.0,21582,117181,116334
2020-07-30 14:00:00.000000000,1596088800000000000,18765.0,18775.0,18605.0,18745.0,43090,116334,111542
2020-07-30 21:00:00.000000000,1596114000000000000,18640.0,18840.0,18615.0,18695.0,46967,111542,112493
2020-07-30 22:00:00.000000000,1596117600000000000,18695.0,18805.0,18490.0,18785.0,76038,112493,111822
2020-07-30 23:00:00.000000000,1596121200000000000,18785.0,18980.0,18750.0,18810.0,66189,111822,114851
2020-07-31 00:00:00.000000000,1596124800000000000,18810.0,18835.0,18755.0,18815.0,12809,114851,113444
2020-07-31 09:00:00.000000000,1596157200000000000,18830.0,18900.0,18740.0,18785.0,38167,113444,114607
2020-07-31 10:00:00.000000000,1596160800000000000,18785.0,18810.0,18665.0,18755.0,29411,114607,114438
2020-07-31 11:00:00.000000000,1596164400000000000,18755.0,18770.0,18710.0,18765.0,9056,114438,113943
2020-07-31 13:00:00.000000000,1596171600000000000,18780.0,18840.0,18760.0,18770.0,16312,113943,113348
2020-07-31 14:00:00.000000000,1596175200000000000,18770.0,19130.0,18715.0,19080.0,75494,113348,121011
2020-07-31 21:00:00.000000000,1596200400000000000,18990.0,19055.0,18890.0,18945.0,59076,121011,117836
2020-07-31 22:00:00.000000000,1596204000000000000,18945.0,19055.0,18855.0,19045.0,49313,117836,118657
2020-07-31 23:00:00.000000000,1596207600000000000,19045.0,19095.0,18995.0,19045.0,28297,118657,118279
2020-08-01 00:00:00.000000000,1596211200000000000,19045.0,19075.0,18970.0,19005.0,16287,118279,117343
2020-08-03 09:00:00.000000000,1596416400000000000,18950.0,18950.0,18670.0,18850.0,65715,117343,111697
2020-08-03 10:00:00.000000000,1596420000000000000,18850.0,18910.0,18795.0,18865.0,17554,111697,110348
2020-08-03 11:00:00.000000000,1596423600000000000,18865.0,18895.0,18835.0,18840.0,6807,110348,109525
2020-08-03 13:00:00.000000000,1596430800000000000,18850.0,18950.0,18840.0,18905.0,14611,109525,109850
2020-08-03 14:00:00.000000000,1596434400000000000,18905.0,18920.0,18765.0,18790.0,29163,109850,105784
2020-08-03 21:00:00.000000000,1596459600000000000,18965.0,19010.0,18815.0,18865.0,46824,105784,106628
2020-08-03 22:00:00.000000000,1596463200000000000,18865.0,18960.0,18805.0,18960.0,34859,106628,105527
2020-08-03 23:00:00.000000000,1596466800000000000,18960.0,19010.0,18835.0,18835.0,33431,105527,106703
2020-08-04 00:00:00.000000000,1596470400000000000,18835.0,18860.0,18800.0,18835.0,9259,106703,106534
2020-08-04 09:00:00.000000000,1596502800000000000,18850.0,18865.0,18735.0,18785.0,32361,106534,105599
2020-08-04 10:00:00.000000000,1596506400000000000,18785.0,18875.0,18770.0,18865.0,18175,105599,105291
2020-08-04 11:00:00.000000000,1596510000000000000,18865.0,18885.0,18800.0,18810.0,9104,105291,104086
2020-08-04 13:00:00.000000000,1596517200000000000,18820.0,18950.0,18805.0,18940.0,17880,104086,103738
2020-08-04 14:00:00.000000000,1596520800000000000,18940.0,18990.0,18815.0,18870.0,42190,103738,101266
2020-08-04 21:00:00.000000000,1596546000000000000,18830.0,18885.0,18770.0,18840.0,33131,101266,102302
2020-08-04 22:00:00.000000000,1596549600000000000,18840.0,19070.0,18840.0,19025.0,40538,102302,103260
2020-08-04 23:00:00.000000000,1596553200000000000,19025.0,19035.0,18830.0,18870.0,32905,103260,103977
2020-08-05 00:00:00.000000000,1596556800000000000,18870.0,18870.0,18815.0,18815.0,10240,103977,103871
2020-08-05 09:00:00.000000000,1596589200000000000,18845.0,18940.0,18820.0,18895.0,28804,103871,103651
2020-08-05 10:00:00.000000000,1596592800000000000,18895.0,18905.0,18835.0,18880.0,18487,103651,102402
2020-08-05 11:00:00.000000000,1596596400000000000,18880.0,18925.0,18860.0,18905.0,7494,102402,102193
2020-08-05 13:00:00.000000000,1596603600000000000,18915.0,18985.0,18905.0,18920.0,16080,102193,101974
2020-08-05 14:00:00.000000000,1596607200000000000,18920.0,18950.0,18815.0,18850.0,30941,101974,100323
2020-08-05 21:00:00.000000000,1596632400000000000,19160.0,19440.0,19095.0,19370.0,86997,100323,101934
2020-08-05 22:00:00.000000000,1596636000000000000,19370.0,19450.0,19325.0,19410.0,40414,101934,103832
2020-08-05 23:00:00.000000000,1596639600000000000,19410.0,19550.0,19230.0,19250.0,61174,103832,102201
2020-08-06 00:00:00.000000000,1596643200000000000,19250.0,19285.0,19005.0,19165.0,40899,102201,97045
2020-08-06 09:00:00.000000000,1596675600000000000,19185.0,19370.0,19185.0,19270.0,34848,97045,96512
2020-08-06 10:00:00.000000000,1596679200000000000,19270.0,19325.0,19220.0,19220.0,17951,96512,95534
2020-08-06 11:00:00.000000000,1596682800000000000,19220.0,19300.0,19205.0,19295.0,10903,95534,95275
2020-08-06 13:00:00.000000000,1596690000000000000,19325.0,19355.0,19265.0,19310.0,13673,95275,95684
2020-08-06 14:00:00.000000000,1596693600000000000,19310.0,19390.0,19280.0,19365.0,29369,95684,95521
2020-08-06 21:00:00.000000000,1596718800000000000,19345.0,19490.0,19335.0,19415.0,50177,95521,96771
2020-08-06 22:00:00.000000000,1596722400000000000,19415.0,19570.0,19325.0,19440.0,46223,96771,96121
2020-08-06 23:00:00.000000000,1596726000000000000,19440.0,19450.0,19345.0,19390.0,18108,96121,96289
2020-08-07 00:00:00.000000000,1596729600000000000,19390.0,19425.0,19355.0,19400.0,9112,96289,95570
2020-08-07 09:00:00.000000000,1596762000000000000,19420.0,19510.0,19375.0,19455.0,27285,95570,95114
2020-08-07 10:00:00.000000000,1596765600000000000,19455.0,19465.0,19395.0,19465.0,15728,95114,93710
2020-08-07 11:00:00.000000000,1596769200000000000,19465.0,19480.0,19370.0,19380.0,11686,93710,93197
2020-08-07 13:00:00.000000000,1596776400000000000,19360.0,19440.0,19250.0,19430.0,26271,93197,92196
2020-08-07 14:00:00.000000000,1596780000000000000,19430.0,19465.0,19415.0,19430.0,19767,92196,91283
2020-08-07 21:00:00.000000000,1596805200000000000,19455.0,19655.0,19345.0,19400.0,68280,91283,92411
2020-08-07 22:00:00.000000000,1596808800000000000,19400.0,19505.0,19330.0,19405.0,40817,92411,92102
2020-08-07 23:00:00.000000000,1596812400000000000,19405.0,19460.0,19345.0,19365.0,19427,92102,92802
2020-08-08 00:00:00.000000000,1596816000000000000,19365.0,19395.0,19275.0,19365.0,18706,92802,92173
2020-08-10 09:00:00.000000000,1597021200000000000,19375.0,19415.0,19145.0,19230.0,46487,92173,88982
2020-08-10 10:00:00.000000000,1597024800000000000,19230.0,19230.0,19160.0,19180.0,15998,88982,89169
2020-08-10 11:00:00.000000000,1597028400000000000,19180.0,19205.0,19145.0,19195.0,10177,89169,88855
