datetime,datetime_nano,KQ.m@DCE.lh.open,KQ.m@DCE.lh.high,KQ.m@DCE.lh.low,KQ.m@DCE.lh.close,KQ.m@DCE.lh.volume,KQ.m@DCE.lh.open_oi,KQ.m@DCE.lh.close_oi
2021-06-16 10:00:00.000000000,1623808800000000000,19155.0,19220.0,19035.0,19075.0,3022,30395,30554
2021-06-16 11:00:00.000000000,1623812400000000000,19075.0,19100.0,18870.0,19005.0,2063,30554,30450
2021-06-16 13:00:00.000000000,1623819600000000000,19005.0,19110.0,18965.0,19025.0,1613,30450,30599
2021-06-16 14:00:00.000000000,1623823200000000000,19025.0,19035.0,18930.0,18970.0,2141,30599,30410
2021-06-17 09:00:00.000000000,1623891600000000000,18895.0,19150.0,18610.0,18945.0,7652,30410,29994
2021-06-17 10:00:00.000000000,1623895200000000000,18945.0,18955.0,18825.0,18900.0,2348,29994,30485
2021-06-17 11:00:00.000000000,1623898800000000000,18900.0,18920.0,18845.0,18890.0,968,30485,30748
2021-06-17 13:00:00.000000000,1623906000000000000,18890.0,18890.0,18720.0,18750.0,2503,30748,31686
2021-06-17 14:00:00.000000000,1623909600000000000,18750.0,18760.0,18400.0,18465.0,9231,31686,33768
2021-06-18 09:00:00.000000000,1623978000000000000,18185.0,18415.0,18025.0,18030.0,10665,33768,35208
2021-06-18 10:00:00.000000000,1623981600000000000,18030.0,18055.0,17775.0,17900.0,7010,35208,36746
2021-06-18 11:00:00.000000000,1623985200000000000,17900.0,17950.0,17795.0,17895.0,2033,36746,37006
2021-06-18 13:00:00.000000000,1623992400000000000,17910.0,18035.0,17850.0,17860.0,2356,37006,37237
2021-06-18 14:00:00.000000000,1623996000000000000,17860.0,17885.0,17600.0,17600.0,8515,37237,37127
2021-06-21 09:00:00.000000000,1624237200000000000,17325.0,17490.0,17120.0,17215.0,16074,37127,39748
2021-06-21 10:00:00.000000000,1624240800000000000,17215.0,17265.0,17145.0,17225.0,2803,39748,39906
2021-06-21 11:00:00.000000000,1624244400000000000,17225.0,17260.0,17150.0,17175.0,1622,39906,39872
2021-06-21 13:00:00.000000000,1624251600000000000,17170.0,17185.0,16985.0,17110.0,5978,39872,41000
2021-06-21 14:00:00.000000000,1624255200000000000,17110.0,17130.0,16710.0,16735.0,12623,41000,41775
2021-06-22 09:00:00.000000000,1624323600000000000,16695.0,17160.0,16675.0,17040.0,22386,41775,41456
2021-06-22 10:00:00.000000000,1624327200000000000,17040.0,17125.0,17000.0,17075.0,3731,41456,41490
2021-06-22 11:00:00.000000000,1624330800000000000,17075.0,17280.0,17050.0,17115.0,7199,41490,41163
2021-06-22 13:00:00.000000000,1624338000000000000,17130.0,17185.0,16890.0,16890.0,5074,41163,41622
2021-06-22 14:00:00.000000000,1624341600000000000,16890.0,17100.0,16890.0,17040.0,6833,41622,41226
2021-06-23 09:00:00.000000000,1624410000000000000,17120.0,17355.0,17100.0,17245.0,10662,41226,40502
2021-06-23 10:00:00.000000000,1624413600000000000,17245.0,17445.0,17245.0,17300.0,5369,40502,39790
2021-06-23 11:00:00.000000000,1624417200000000000,17300.0,17635.0,17280.0,17600.0,5365,39790,38125
2021-06-23 13:00:00.000000000,1624424400000000000,17605.0,17895.0,17465.0,17780.0,13463,38125,38005
2021-06-23 14:00:00.000000000,1624428000000000000,17780.0,18165.0,17725.0,18160.0,17678,38005,36640
2021-06-24 09:00:00.000000000,1624496400000000000,18240.0,18350.0,17810.0,17890.0,18583,36640,36431
2021-06-24 10:00:00.000000000,1624500000000000000,17890.0,18150.0,17875.0,18100.0,5273,36431,36751
2021-06-24 11:00:00.000000000,1624503600000000000,18100.0,18185.0,18055.0,18120.0,3652,36751,36270
2021-06-24 13:00:00.000000000,1624510800000000000,18120.0,18145.0,17960.0,18040.0,3885,36270,36156
2021-06-24 14:00:00.000000000,1624514400000000000,18040.0,18150.0,17665.0,17840.0,12116,36156,36921
2021-06-25 09:00:00.000000000,1624582800000000000,17995.0,18595.0,17980.0,18495.0,18872,36921,34206
2021-06-25 10:00:00.000000000,1624586400000000000,18495.0,18530.0,18405.0,18505.0,3484,34206,34149
2021-06-25 11:00:00.000000000,1624590000000000000,18505.0,18545.0,18480.0,18500.0,2013,34149,33828
2021-06-25 13:00:00.000000000,1624597200000000000,18505.0,18820.0,18505.0,18790.0,9556,33828,34333
2021-06-25 14:00:00.000000000,1624600800000000000,18790.0,18940.0,18720.0,18925.0,12565,34333,33324
2021-06-28 09:00:00.000000000,1624842000000000000,19610.0,19800.0,18770.0,19035.0,26397,33324,32300
2021-06-28 10:00:00.000000000,1624845600000000000,19035.0,19140.0,18860.0,19055.0,4794,32300,33104
2021-06-28 11:00:00.000000000,1624849200000000000,19055.0,19060.0,18880.0,18910.0,2751,33104,33640
2021-06-28 13:00:00.000000000,1624856400000000000,18880.0,18880.0,18620.0,18715.0,8606,33640,34654
2021-06-28 14:00:00.000000000,1624860000000000000,18715.0,19075.0,18715.0,18925.0,11954,34654,34785
2021-06-29 09:00:00.000000000,1624928400000000000,18850.0,19220.0,18820.0,18930.0,13635,34785,34341
2021-06-29 10:00:00.000000000,1624932000000000000,18930.0,19020.0,18925.0,18975.0,1952,34341,34398
2021-06-29 11:00:00.000000000,1624935600000000000,18975.0,19005.0,18865.0,18960.0,2316,34398,34064
2021-06-29 13:00:00.000000000,1624942800000000000,18990.0,19150.0,18985.0,19115.0,4526,34064,34270
2021-06-29 14:00:00.000000000,1624946400000000000,19115.0,19285.0,19070.0,19240.0,6236,34270,33606
2021-06-30 09:00:00.000000000,1625014800000000000,19180.0,19385.0,19065.0,19185.0,11459,33606,32865
2021-06-30 10:00:00.000000000,1625018400000000000,19185.0,19270.0,19185.0,19240.0,2413,32865,32843
2021-06-30 11:00:00.000000000,1625022000000000000,19240.0,19300.0,19210.0,19290.0,1287,32843,32683
2021-06-30 13:00:00.000000000,1625029200000000000,19290.0,19340.0,19265.0,19300.0,2354,32683,32948
2021-06-30 14:00:00.000000000,1625032800000000000,19300.0,19480.0,19280.0,19370.0,7140,32948,32583
2021-07-01 09:00:00.000000000,1625101200000000000,19500.0,19615.0,19315.0,19565.0,9451,32583,31730
2021-07-01 10:00:00.000000000,1625104800000000000,19565.0,19590.0,19370.0,19400.0,4459,31730,32081
2021-07-01 11:00:00.000000000,1625108400000000000,19400.0,19485.0,19365.0,19415.0,2316,32081,32462
2021-07-01 13:00:00.000000000,1625115600000000000,19405.0,19530.0,19400.0,19445.0,1775,32462,32667
2021-07-01 14:00:00.000000000,1625119200000000000,19445.0,19470.0,18730.0,18890.0,16773,32667,32931
2021-07-02 09:00:00.000000000,1625187600000000000,18940.0,18980.0,18435.0,18685.0,16971,32931,32173
2021-07-02 10:00:00.000000000,1625191200000000000,18685.0,18695.0,18555.0,18580.0,3089,32173,32451
2021-07-02 11:00:00.000000000,1625194800000000000,18580.0,18610.0,18485.0,18600.0,1933,32451,32538
2021-07-02 13:00:00.000000000,1625202000000000000,18595.0,18700.0,18560.0,18610.0,1872,32538,32525
2021-07-02 14:00:00.000000000,1625205600000000000,18610.0,18650.0,18480.0,18580.0,5490,32525,31716
2021-07-05 09:00:00.000000000,1625446800000000000,18810.0,19105.0,18675.0,18960.0,11785,31716,30913
2021-07-05 10:00:00.000000000,1625450400000000000,18960.0,19020.0,18885.0,18960.0,2792,30913,30771
2021-07-05 11:00:00.000000000,1625454000000000000,18960.0,19015.0,18940.0,18950.0,1277,30771,30781
2021-07-05 13:00:00.000000000,1625461200000000000,18945.0,18970.0,18620.0,18740.0,4940,30781,32007
2021-07-05 14:00:00.000000000,1625464800000000000,18740.0,18825.0,18680.0,18745.0,3497,32007,31997
2021-07-06 09:00:00.000000000,1625533200000000000,18845.0,19045.0,18740.0,18770.0,7146,31997,31389
2021-07-06 10:00:00.000000000,1625536800000000000,18770.0,18925.0,18770.0,18825.0,2394,31389,31175
2021-07-06 11:00:00.000000000,1625540400000000000,18825.0,18890.0,18825.0,18845.0,673,31175,31064
2021-07-06 13:00:00.000000000,1625547600000000000,18845.0,18900.0,18815.0,18840.0,943,31064,31128
2021-07-06 14:00:00.000000000,1625551200000000000,18840.0,19030.0,18825.0,18985.0,4569,31128,30059
2021-07-07 09:00:00.000000000,1625619600000000000,18945.0,19100.0,18720.0,19015.0,8759,30059,30106
2021-07-07 10:00:00.000000000,1625623200000000000,19015.0,19045.0,18935.0,18985.0,1885,30106,30306
2021-07-07 11:00:00.000000000,1625626800000000000,18985.0,19030.0,18980.0,18985.0,755,30306,30319
2021-07-07 13:00:00.000000000,1625634000000000000,18980.0,18985.0,18340.0,18760.0,7423,30319,31189
2021-07-07 14:00:00.000000000,1625637600000000000,18760.0,18760.0,18550.0,18625.0,6145,31189,31777
2021-07-08 09:00:00.000000000,1625706000000000000,18650.0,18870.0,18635.0,18685.0,4970,31777,30744
2021-07-08 10:00:00.000000000,1625709600000000000,18685.0,18700.0,18510.0,18640.0,2767,30744,30693
2021-07-08 11:00:00.000000000,1625713200000000000,18640.0,18695.0,18600.0,18695.0,753,30693,30530
2021-07-08 13:00:00.000000000,1625720400000000000,18690.0,18950.0,18675.0,18840.0,4848,30530,29606
2021-07-08 14:00:00.000000000,1625724000000000000,18840.0,18940.0,18725.0,18865.0,4037,29606,29110
2021-07-09 09:00:00.000000000,1625792400000000000,19000.0,19200.0,18850.0,18885.0,5428,29110,28654
2021-07-09 10:00:00.000000000,1625796000000000000,18885.0,18975.0,18865.0,18935.0,1281,28654,28745
2021-07-09 11:00:00.000000000,1625799600000000000,18935.0,18955.0,18880.0,18900.0,786,28745,28681
2021-07-09 13:00:00.000000000,1625806800000000000,18900.0,19025.0,18890.0,18980.0,1586,28681,28907
2021-07-09 14:00:00.000000000,1625810400000000000,18980.0,19170.0,18940.0,19165.0,4552,28907,28641
2021-07-12 09:00:00.000000000,1626051600000000000,18985.0,19000.0,18760.0,18840.0,10017,28641,27871
2021-07-12 10:00:00.000000000,1626055200000000000,18840.0,18860.0,18730.0,18790.0,2232,27871,28508
2021-07-12 11:00:00.000000000,1626058800000000000,18790.0,18850.0,18765.0,18845.0,1055,28508,28672
2021-07-12 13:00:00.000000000,1626066000000000000,18850.0,18865.0,18775.0,18835.0,887,28672,28809
2021-07-12 14:00:00.000000000,1626069600000000000,18835.0,18905.0,18755.0,18760.0,2762,28809,28396
2021-07-13 09:00:00.000000000,1626138000000000000,18750.0,18825.0,18600.0,18630.0,5109,28396,28465
2021-07-13 10:00:00.000000000,1626141600000000000,18630.0,18665.0,18570.0,18605.0,2286,28465,28963
2021-07-13 11:00:00.000000000,1626145200000000000,18605.0,18625.0,18425.0,18430.0,2568,28963,29666
2021-07-13 13:00:00.000000000,1626152400000000000,18435.0,18445.0,18310.0,18415.0,3872,29666,30924
2021-07-13 14:00:00.000000000,1626156000000000000,18415.0,18435.0,18210.0,18270.0,6740,30924,31571
2021-07-14 09:00:00.000000000,1626224400000000000,18260.0,18385.0,18020.0,18020.0,7891,31571,31697
2021-07-14 10:00:00.000000000,1626228000000000000,18020.0,18090.0,17915.0,18000.0,4541,31697,32235
2021-07-14 11:00:00.000000000,1626231600000000000,18000.0,18035.0,17950.0,17985.0,1492,32235,32517
2021-07-14 13:00:00.000000000,1626238800000000000,17975.0,18240.0,17905.0,18165.0,5770,32517,32233
2021-07-14 14:00:00.000000000,1626242400000000000,18165.0,18300.0,18115.0,18210.0,4149,32233,31529
2021-07-15 09:00:00.000000000,1626310800000000000,18080.0,18275.0,17955.0,18195.0,6114,31529,31043
2021-07-15 10:00:00.000000000,1626314400000000000,18195.0,18230.0,18160.0,18190.0,1115,31043,30977
2021-07-15 11:00:00.000000000,1626318000000000000,18190.0,18210.0,18135.0,18170.0,867,30977,30849
2021-07-15 13:00:00.000000000,1626325200000000000,18150.0,18260.0,18150.0,18220.0,1255,30849,30981
2021-07-15 14:00:00.000000000,1626328800000000000,18220.0,18230.0,18025.0,18120.0,3917,30981,31054
2021-07-16 09:00:00.000000000,1626397200000000000,18125.0,18280.0,18075.0,18185.0,3463,31054,30561
2021-07-16 10:00:00.000000000,1626400800000000000,18185.0,18235.0,18155.0,18210.0,1123,30561,30315
2021-07-16 11:00:00.000000000,1626404400000000000,18210.0,18230.0,18200.0,18200.0,473,30315,30140
2021-07-16 13:00:00.000000000,1626411600000000000,18200.0,18235.0,18200.0,18215.0,834,30140,29986
2021-07-16 14:00:00.000000000,1626415200000000000,18215.0,18480.0,18210.0,18400.0,6657,29986,28742
2021-07-19 09:00:00.000000000,1626656400000000000,18500.0,18765.0,18450.0,18560.0,6475,28742,28536
2021-07-19 10:00:00.000000000,1626660000000000000,18560.0,18645.0,18540.0,18610.0,1461,28536,28429
2021-07-19 11:00:00.000000000,1626663600000000000,18610.0,18660.0,18570.0,18630.0,1138,28429,28593
2021-07-19 13:00:00.000000000,1626670800000000000,18645.0,18895.0,18635.0,18795.0,4332,28593,28358
2021-07-19 14:00:00.000000000,1626674400000000000,18795.0,18820.0,18615.0,18785.0,3357,28358,28269
2021-07-20 09:00:00.000000000,1626742800000000000,18810.0,19070.0,18750.0,18970.0,8644,28269,26833
2021-07-20 10:00:00.000000000,1626746400000000000,18970.0,19015.0,18850.0,18880.0,1951,26833,26711
2021-07-20 11:00:00.000000000,1626750000000000000,18880.0,18990.0,18865.0,18975.0,832,26711,26596
2021-07-20 13:00:00.000000000,1626757200000000000,18975.0,19030.0,18890.0,18960.0,1642,26596,26701
2021-07-20 14:00:00.000000000,1626760800000000000,18960.0,18990.0,18700.0,18840.0,3809,26701,26746
2021-07-21 09:00:00.000000000,1626829200000000000,18900.0,19050.0,18800.0,18925.0,5361,26746,25614
2021-07-21 10:00:00.000000000,1626832800000000000,18925.0,18925.0,18800.0,18885.0,1983,25614,25623
2021-07-21 11:00:00.000000000,1626836400000000000,18885.0,18895.0,18805.0,18830.0,938,25623,25828
2021-07-21 13:00:00.000000000,1626843600000000000,18830.0,18840.0,18600.0,18725.0,2904,25828,26124
2021-07-21 14:00:00.000000000,1626847200000000000,18725.0,18800.0,18710.0,18740.0,1636,26124,26128
2021-07-22 09:00:00.000000000,1626915600000000000,18650.0,18700.0,18450.0,18540.0,5649,26128,25901
2021-07-22 10:00:00.000000000,1626919200000000000,18540.0,18620.0,18525.0,18580.0,975,25901,25853
2021-07-22 11:00:00.000000000,1626922800000000000,18580.0,18600.0,18550.0,18595.0,742,25853,25737
2021-07-22 13:00:00.000000000,1626930000000000000,18595.0,18600.0,18535.0,18545.0,726,25737,25653
2021-07-22 14:00:00.000000000,1626933600000000000,18545.0,18555.0,18375.0,18375.0,3128,25653,25450
2021-07-23 09:00:00.000000000,1627002000000000000,18265.0,18485.0,18190.0,18370.0,5765,25450,25908
2021-07-23 10:00:00.000000000,1627005600000000000,18370.0,18385.0,18280.0,18290.0,1023,25908,26148
2021-07-23 11:00:00.000000000,1627009200000000000,18290.0,18305.0,18125.0,18155.0,1959,26148,26550
2021-07-23 13:00:00.000000000,1627016400000000000,18145.0,18210.0,18050.0,18165.0,2178,26550,27001
2021-07-23 14:00:00.000000000,1627020000000000000,18165.0,18300.0,18100.0,18295.0,2754,27001,26834
2021-07-26 09:00:00.000000000,1627261200000000000,18525.0,18600.0,18200.0,18390.0,5897,26834,25561
2021-07-26 10:00:00.000000000,1627264800000000000,18390.0,18550.0,18380.0,18480.0,2865,25561,24979
2021-07-26 11:00:00.000000000,1627268400000000000,18480.0,18490.0,18435.0,18450.0,1155,24979,24890
2021-07-26 13:00:00.000000000,1627275600000000000,18450.0,18450.0,18305.0,18420.0,1649,24890,24932
2021-07-26 14:00:00.000000000,1627279200000000000,18420.0,18555.0,18335.0,18460.0,2246,24932,24681
2021-07-27 09:00:00.000000000,1627347600000000000,18395.0,18520.0,18360.0,18480.0,2952,24681,24548
2021-07-27 10:00:00.000000000,1627351200000000000,18480.0,18495.0,18445.0,18455.0,784,24548,24265
2021-07-27 11:00:00.000000000,1627354800000000000,18455.0,18480.0,18410.0,18470.0,742,24265,24139
2021-07-27 13:00:00.000000000,1627362000000000000,18470.0,18470.0,18310.0,18420.0,1214,24139,24323
2021-07-27 14:00:00.000000000,1627365600000000000,18420.0,18440.0,18325.0,18390.0,2056,24323,23951
2021-07-28 09:00:00.000000000,1627434000000000000,18460.0,18520.0,18365.0,18380.0,2017,23951,23460
2021-07-28 10:00:00.000000000,1627437600000000000,18380.0,18450.0,18335.0,18400.0,966,23460,23225
2021-07-28 11:00:00.000000000,1627441200000000000,18400.0,18435.0,18380.0,18395.0,371,23225,23166
2021-07-28 13:00:00.000000000,1627448400000000000,18410.0,18480.0,18370.0,18475.0,608,23166,23043
2021-07-28 14:00:00.000000000,1627452000000000000,18475.0,18495.0,18405.0,18430.0,1855,23043,22574
2021-07-29 09:00:00.000000000,1627520400000000000,18500.0,18700.0,18445.0,18640.0,4946,22574,22664
2021-07-29 10:00:00.000000000,1627524000000000000,18640.0,18700.0,18620.0,18670.0,1610,22664,22661
2021-07-29 11:00:00.000000000,1627527600000000000,18670.0,18700.0,18635.0,18695.0,671,22661,22616
2021-07-29 13:00:00.000000000,1627534800000000000,18700.0,18750.0,18645.0,18680.0,1389,22616,22758
2021-07-29 14:00:00.000000000,1627538400000000000,18680.0,18700.0,18565.0,18600.0,2348,22758,22764
2021-07-30 09:00:00.000000000,1627606800000000000,18645.0,18840.0,18645.0,18770.0,4497,22764,21670
2021-07-30 10:00:00.000000000,1627610400000000000,18770.0,18800.0,18680.0,18750.0,1389,21670,21403
2021-07-30 11:00:00.000000000,1627614000000000000,18750.0,18780.0,18730.0,18760.0,523,21403,21342
2021-07-30 13:00:00.000000000,1627621200000000000,18760.0,18880.0,18720.0,18865.0,1937,21342,20777
2021-07-30 14:00:00.000000000,1627624800000000000,18865.0,18900.0,18735.0,18765.0,3394,20777,20607
2021-08-02 09:00:00.000000000,1627866000000000000,18565.0,18600.0,17855.0,18165.0,8729,20607,20073
2021-08-02 10:00:00.000000000,1627869600000000000,18165.0,18300.0,18120.0,18280.0,1583,20073,20298
2021-08-02 11:00:00.000000000,1627873200000000000,18280.0,18285.0,18220.0,18250.0,526,20298,20333
2021-08-02 13:00:00.000000000,1627880400000000000,18295.0,18295.0,18215.0,18240.0,1021,20333,20668
2021-08-02 14:00:00.000000000,1627884000000000000,18240.0,18250.0,18150.0,18160.0,2393,20668,20758
2021-08-03 09:00:00.000000000,1627952400000000000,18030.0,18255.0,17705.0,18100.0,8234,20758,20937
2021-08-03 10:00:00.000000000,1627956000000000000,18100.0,18105.0,18035.0,18040.0,1405,20937,21333
2021-08-03 11:00:00.000000000,1627959600000000000,18040.0,18060.0,17930.0,18000.0,1175,21333,21837
2021-08-03 13:00:00.000000000,1627966800000000000,17995.0,17995.0,17890.0,17910.0,1818,21837,22447
2021-08-03 14:00:00.000000000,1627970400000000000,17910.0,17970.0,17735.0,17785.0,4073,22447,23159
2021-08-04 09:00:00.000000000,1628038800000000000,17740.0,18030.0,17500.0,17565.0,10295,23159,24996
2021-08-04 10:00:00.000000000,1628042400000000000,17565.0,17665.0,17530.0,17565.0,2331,24996,24795
2021-08-04 11:00:00.000000000,1628046000000000000,17565.0,17625.0,17545.0,17565.0,778,24795,24929
2021-08-04 13:00:00.000000000,1628053200000000000,17565.0,17585.0,17520.0,17570.0,1206,24929,25013
2021-08-04 14:00:00.000000000,1628056800000000000,17570.0,17580.0,17435.0,17440.0,3564,25013,25185
2021-08-05 09:00:00.000000000,1628125200000000000,17400.0,17520.0,17215.0,17445.0,6758,25185,25687
2021-08-05 10:00:00.000000000,1628128800000000000,17445.0,17475.0,17320.0,17325.0,1723,25687,25665
2021-08-05 11:00:00.000000000,1628132400000000000,17325.0,17400.0,17320.0,17355.0,757,25665,25690
2021-08-05 13:00:00.000000000,1628139600000000000,17345.0,17405.0,17330.0,17340.0,757,25690,25843
2021-08-05 14:00:00.000000000,1628143200000000000,17340.0,17400.0,17270.0,17400.0,2449,25843,25688
2021-08-06 09:00:00.000000000,1628211600000000000,17260.0,17595.0,17260.0,17540.0,6264,25688,25787
2021-08-06 10:00:00.000000000,1628215200000000000,17540.0,17600.0,17525.0,17560.0,1824,25787,25728
2021-08-06 11:00:00.000000000,1628218800000000000,17560.0,17590.0,17530.0,17555.0,611,25728,25754
2021-08-06 13:00:00.000000000,1628226000000000000,17550.0,17590.0,17480.0,17570.0,1113,25754,25716
2021-08-06 14:00:00.000000000,1628229600000000000,17570.0,17600.0,17520.0,17550.0,2130,25716,25212
2021-08-09 09:00:00.000000000,1628470800000000000,17715.0,17930.0,17510.0,17630.0,5386,25212,24609
2021-08-09 10:00:00.000000000,1628474400000000000,17630.0,17650.0,17520.0,17550.0,1208,24609,24701
2021-08-09 11:00:00.000000000,1628478000000000000,17550.0,17635.0,17550.0,17585.0,481,24701,24575
2021-08-09 13:00:00.000000000,1628485200000000000,17585.0,17620.0,17535.0,17580.0,746,24575,24595
2021-08-09 14:00:00.000000000,1628488800000000000,17580.0,17580.0,17325.0,17365.0,2677,24595,24451
2021-08-10 09:00:00.000000000,1628557200000000000,17330.0,17450.0,17250.0,17330.0,3216,24451,24265
2021-08-10 10:00:00.000000000,1628560800000000000,17330.0,17345.0,17100.0,17165.0,3028,24265,24409
2021-08-10 11:00:00.000000000,1628564400000000000,17165.0,17210.0,17150.0,17170.0,958,24409,24393
2021-08-10 13:00:00.000000000,1628571600000000000,17180.0,17225.0,17155.0,17155.0,910,24393,24389
2021-08-10 14:00:00.000000000,1628575200000000000,17155.0,17165.0,17005.0,17025.0,3522,24389,24354
2021-08-11 09:00:00.000000000,1628643600000000000,16980.0,17055.0,16830.0,16935.0,5006,24354,24195
2021-08-11 10:00:00.000000000,1628647200000000000,16935.0,17150.0,16930.0,17075.0,2981,24195,24235
2021-08-11 11:00:00.000000000,1628650800000000000,17075.0,17095.0,17010.0,17050.0,671,24235,24248
2021-08-11 13:00:00.000000000,1628658000000000000,17050.0,17075.0,16995.0,17005.0,710,24248,24287
2021-08-11 14:00:00.000000000,1628661600000000000,17005.0,17100.0,16990.0,17085.0,2078,24287,23983
2021-08-12 09:00:00.000000000,1628730000000000000,17000.0,17195.0,16955.0,17110.0,4123,23983,23530
2021-08-12 10:00:00.000000000,1628733600000000000,17110.0,17140.0,17065.0,17070.0,951,23530,23241
2021-08-12 11:00:00.000000000,1628737200000000000,17070.0,17080.0,17025.0,17055.0,672,23241,23030
2021-08-12 13:00:00.000000000,1628744400000000000,17055.0,17075.0,16870.0,16970.0,2022,23030,22575
2021-08-12 14:00:00.000000000,1628748000000000000,16970.0,17135.0,16915.0,17055.0,3447,22575,21211
2021-08-13 09:00:00.000000000,1628816400000000000,17000.0,17080.0,16910.0,17010.0,3353,21211,20798
2021-08-13 10:00:00.000000000,1628820000000000000,17010.0,17020.0,16920.0,16920.0,949,20798,20742
2021-08-13 11:00:00.000000000,1628823600000000000,16920.0,16935.0,16780.0,16810.0,2194,20742,20863
2021-08-13 13:00:00.000000000,1628830800000000000,16800.0,16855.0,16750.0,16810.0,1056,20863,20931
2021-08-13 14:00:00.000000000,1628834400000000000,16810.0,16815.0,16680.0,16720.0,2984,20931,20793
2021-08-16 09:00:00.000000000,1629075600000000000,16800.0,16880.0,16545.0,16645.0,4853,20793,20517
2021-08-16 10:00:00.000000000,1629079200000000000,16645.0,16655.0,16565.0,16600.0,1314,20517,20772
2021-08-16 11:00:00.000000000,1629082800000000000,16600.0,16605.0,16505.0,16515.0,1022,20772,20869
2021-08-16 13:00:00.000000000,1629090000000000000,16510.0,16580.0,16410.0,16455.0,1683,20869,20894
2021-08-16 14:00:00.000000000,1629093600000000000,16455.0,16460.0,16140.0,16160.0,5780,20894,20620
2021-08-17 09:00:00.000000000,1629162000000000000,16180.0,16260.0,15955.0,16045.0,6548,20620,19968
2021-08-17 10:00:00.000000000,1629165600000000000,16045.0,16120.0,15990.0,16070.0,1729,19968,19640
2021-08-17 11:00:00.000000000,1629169200000000000,16070.0,16120.0,16025.0,16080.0,746,19640,19343
2021-08-17 13:00:00.000000000,1629176400000000000,16090.0,16190.0,16070.0,16120.0,1292,19343,18977
2021-08-17 14:00:00.000000000,1629180000000000000,16120.0,16120.0,16050.0,16075.0,1722,18977,18250
2021-08-18 09:00:00.000000000,1629248400000000000,16025.0,16225.0,16000.0,16100.0,3008,18250,17898
2021-08-18 10:00:00.000000000,1629252000000000000,16100.0,16130.0,16005.0,16045.0,1311,17898,17643
2021-08-18 11:00:00.000000000,1629255600000000000,16045.0,16110.0,16045.0,16080.0,497,17643,17545
2021-08-18 13:00:00.000000000,1629262800000000000,16085.0,16100.0,16050.0,16100.0,529,17545,17414
2021-08-18 14:00:00.000000000,1629266400000000000,16100.0,16150.0,15965.0,15995.0,1813,17414,16695
2021-08-19 09:00:00.000000000,1629334800000000000,17600.0,17600.0,17410.0,17450.0,6228,16695,32289
2021-08-19 10:00:00.000000000,1629338400000000000,17450.0,17465.0,17280.0,17330.0,4664,32289,32792
2021-08-19 11:00:00.000000000,1629342000000000000,17330.0,17350.0,17260.0,17330.0,1758,32792,33073
2021-08-19 13:00:00.000000000,1629349200000000000,17345.0,17380.0,17310.0,17340.0,1133,33073,33296
2021-08-19 14:00:00.000000000,1629352800000000000,17340.0,17380.0,17300.0,17360.0,2441,33296,33092
2021-08-20 09:00:00.000000000,1629421200000000000,17360.0,17700.0,17310.0,17570.0,8418,33092,32608
2021-08-20 10:00:00.000000000,1629424800000000000,17570.0,17945.0,17560.0,17830.0,6243,32608,32873
2021-08-20 11:00:00.000000000,1629428400000000000,17830.0,17870.0,17760.0,17845.0,1358,32873,32958
2021-08-20 13:00:00.000000000,1629435600000000000,17850.0,17850.0,17620.0,17725.0,2875,32958,33194
2021-08-20 14:00:00.000000000,1629439200000000000,17725.0,17780.0,17660.0,17775.0,2761,33194,33011
2021-08-23 09:00:00.000000000,1629680400000000000,17480.0,17580.0,17010.0,17150.0,13061,33011,34611
2021-08-23 10:00:00.000000000,1629684000000000000,17150.0,17235.0,17100.0,17165.0,2079,34611,35003
2021-08-23 11:00:00.000000000,1629687600000000000,17165.0,17175.0,17110.0,17130.0,903,35003,35311
2021-08-23 13:00:00.000000000,1629694800000000000,17130.0,17265.0,17100.0,17150.0,2516,35311,35760
2021-08-23 14:00:00.000000000,1629698400000000000,17150.0,17170.0,16955.0,17000.0,4654,35760,36706
2021-08-24 09:00:00.000000000,1629766800000000000,16955.0,17055.0,16825.0,16900.0,8310,36706,37450
2021-08-24 10:00:00.000000000,1629770400000000000,16900.0,16900.0,16805.0,16830.0,3121,37450,38050
2021-08-24 11:00:00.000000000,1629774000000000000,16830.0,16865.0,16760.0,16800.0,2520,38050,38599
2021-08-24 13:00:00.000000000,1629781200000000000,16800.0,16830.0,16740.0,16810.0,1839,38599,39118
2021-08-24 14:00:00.000000000,1629784800000000000,16810.0,16945.0,16780.0,16895.0,4986,39118,39051
2021-08-25 09:00:00.000000000,1629853200000000000,16900.0,17065.0,16825.0,16830.0,8369,39051,39750
2021-08-25 10:00:00.000000000,1629856800000000000,16830.0,16940.0,16800.0,16910.0,2922,39750,40400
2021-08-25 11:00:00.000000000,1629860400000000000,16910.0,16910.0,16855.0,16875.0,691,40400,40500
2021-08-25 13:00:00.000000000,1629867600000000000,16885.0,17050.0,16865.0,17045.0,2630,40500,40646
2021-08-25 14:00:00.000000000,1629871200000000000,17045.0,17050.0,16935.0,16985.0,3858,40646,40782
2021-08-26 09:00:00.000000000,1629939600000000000,17000.0,17225.0,16940.0,17160.0,7857,40782,39930
2021-08-26 10:00:00.000000000,1629943200000000000,17160.0,17250.0,17135.0,17210.0,3148,39930,39718
2021-08-26 11:00:00.000000000,1629946800000000000,17210.0,17220.0,17100.0,17140.0,1607,39718,39472
