datetime,datetime_nano,KQ.m@SHFE.pb.open,KQ.m@SHFE.pb.high,KQ.m@SHFE.pb.low,KQ.m@SHFE.pb.close,KQ.m@SHFE.pb.volume,KQ.m@SHFE.pb.open_oi,KQ.m@SHFE.pb.close_oi
2020-07-22 23:00:00.000000000,1595430000000000000,14815.0,14895.0,14805.0,14890.0,1707,22291,22159
2020-07-23 00:00:00.000000000,1595433600000000000,14890.0,14900.0,14830.0,14830.0,725,22159,22045
2020-07-23 09:00:00.000000000,1595466000000000000,14840.0,14885.0,14810.0,14865.0,2619,22045,22349
2020-07-23 10:00:00.000000000,1595469600000000000,14865.0,14870.0,14825.0,14850.0,1510,22349,22445
2020-07-23 11:00:00.000000000,1595473200000000000,14850.0,14910.0,14845.0,14885.0,1079,22445,22312
2020-07-23 13:00:00.000000000,1595480400000000000,14885.0,14915.0,14850.0,14860.0,1024,22312,22451
2020-07-23 14:00:00.000000000,1595484000000000000,14860.0,14890.0,14815.0,14850.0,3437,22451,22654
2020-07-23 21:00:00.000000000,1595509200000000000,14845.0,15020.0,14815.0,14970.0,7313,22654,22997
2020-07-23 22:00:00.000000000,1595512800000000000,14970.0,15025.0,14945.0,15025.0,2148,22997,22918
2020-07-23 23:00:00.000000000,1595516400000000000,15025.0,15030.0,14965.0,14980.0,2071,22918,22934
2020-07-24 00:00:00.000000000,1595520000000000000,14980.0,15030.0,14980.0,14980.0,643,22934,22803
2020-07-24 09:00:00.000000000,1595552400000000000,14980.0,15005.0,14900.0,14935.0,4445,22803,23351
2020-07-24 10:00:00.000000000,1595556000000000000,14935.0,14985.0,14875.0,14980.0,2224,23351,23256
2020-07-24 11:00:00.000000000,1595559600000000000,14980.0,15000.0,14935.0,14965.0,1450,23256,23144
2020-07-24 13:00:00.000000000,1595566800000000000,14930.0,14935.0,14800.0,14840.0,5190,23144,23381
2020-07-24 14:00:00.000000000,1595570400000000000,14840.0,15000.0,14810.0,14975.0,4992,23381,23087
2020-07-24 21:00:00.000000000,1595595600000000000,14920.0,15050.0,14915.0,15035.0,6387,23087,23541
2020-07-24 22:00:00.000000000,1595599200000000000,15035.0,15125.0,15030.0,15075.0,3676,23541,23662
2020-07-24 23:00:00.000000000,1595602800000000000,15075.0,15100.0,14920.0,14955.0,3225,23662,23645
2020-07-25 00:00:00.000000000,1595606400000000000,14955.0,14985.0,14945.0,14945.0,825,23645,23537
2020-07-27 09:00:00.000000000,1595811600000000000,14955.0,15160.0,14955.0,15155.0,5593,23537,23498
2020-07-27 10:00:00.000000000,1595815200000000000,15155.0,15205.0,15095.0,15180.0,3900,23498,23465
2020-07-27 11:00:00.000000000,1595818800000000000,15180.0,15250.0,15170.0,15190.0,2743,23465,23524
2020-07-27 13:00:00.000000000,1595826000000000000,15185.0,15260.0,15185.0,15220.0,2154,23524,23424
2020-07-27 14:00:00.000000000,1595829600000000000,15220.0,15230.0,15145.0,15160.0,5128,23424,22852
2020-07-27 21:00:00.000000000,1595854800000000000,15190.0,15325.0,15135.0,15275.0,7523,22852,23176
2020-07-27 22:00:00.000000000,1595858400000000000,15275.0,15375.0,15265.0,15370.0,4290,23176,23203
2020-07-27 23:00:00.000000000,1595862000000000000,15370.0,15395.0,15320.0,15370.0,2503,23203,22876
2020-07-28 00:00:00.000000000,1595865600000000000,15370.0,15375.0,15335.0,15350.0,888,22876,22775
2020-07-28 09:00:00.000000000,1595898000000000000,15350.0,15465.0,15350.0,15395.0,9765,22775,22544
2020-07-28 10:00:00.000000000,1595901600000000000,15395.0,15480.0,15330.0,15445.0,4376,22544,22174
2020-07-28 11:00:00.000000000,1595905200000000000,15445.0,15460.0,15345.0,15420.0,3608,22174,22154
2020-07-28 13:00:00.000000000,1595912400000000000,15425.0,15450.0,15370.0,15450.0,3021,22154,22443
2020-07-28 14:00:00.000000000,1595916000000000000,15450.0,15560.0,15310.0,15435.0,12440,22443,23021
2020-07-28 21:00:00.000000000,1595941200000000000,15445.0,15525.0,15355.0,15395.0,8837,23021,23247
2020-07-28 22:00:00.000000000,1595944800000000000,15395.0,15490.0,15385.0,15470.0,2786,23247,23559
2020-07-28 23:00:00.000000000,1595948400000000000,15470.0,15550.0,15440.0,15520.0,2538,23559,23625
2020-07-29 00:00:00.000000000,1595952000000000000,15520.0,15535.0,15475.0,15480.0,1196,23625,23450
2020-07-29 09:00:00.000000000,1595984400000000000,15475.0,15515.0,15415.0,15510.0,4798,23450,23469
2020-07-29 10:00:00.000000000,1595988000000000000,15510.0,15525.0,15440.0,15450.0,2387,23469,23676
2020-07-29 11:00:00.000000000,1595991600000000000,15450.0,15500.0,15450.0,15465.0,1350,23676,23536
2020-07-29 13:00:00.000000000,1595998800000000000,15460.0,15510.0,15450.0,15500.0,1439,23536,23623
2020-07-29 14:00:00.000000000,1596002400000000000,15500.0,15580.0,15475.0,15555.0,6051,23623,23677
2020-07-29 21:00:00.000000000,1596027600000000000,15555.0,15650.0,15510.0,15560.0,9680,23677,24428
2020-07-29 22:00:00.000000000,1596031200000000000,15560.0,15585.0,15485.0,15550.0,3403,24428,24094
2020-07-29 23:00:00.000000000,1596034800000000000,15550.0,15605.0,15535.0,15590.0,2059,24094,24161
2020-07-30 00:00:00.000000000,1596038400000000000,15590.0,15625.0,15580.0,15605.0,826,24161,24002
2020-07-30 09:00:00.000000000,1596070800000000000,15605.0,15750.0,15580.0,15720.0,8211,24002,25208
2020-07-30 10:00:00.000000000,1596074400000000000,15720.0,15730.0,15680.0,15725.0,2394,25208,25427
2020-07-30 11:00:00.000000000,1596078000000000000,15725.0,15785.0,15715.0,15745.0,2769,25427,25798
2020-07-30 13:00:00.000000000,1596085200000000000,15730.0,15760.0,15705.0,15735.0,2174,25798,25886
2020-07-30 14:00:00.000000000,1596088800000000000,15735.0,15740.0,15610.0,15710.0,6798,25886,24950
2020-07-30 21:00:00.000000000,1596114000000000000,15635.0,15665.0,15590.0,15600.0,5439,24950,24979
2020-07-30 22:00:00.000000000,1596117600000000000,15600.0,15620.0,15525.0,15580.0,5646,24979,24775
2020-07-30 23:00:00.000000000,1596121200000000000,15580.0,15680.0,15565.0,15615.0,3737,24775,24837
2020-07-31 00:00:00.000000000,1596124800000000000,15615.0,15625.0,15585.0,15600.0,714,24837,24681
2020-07-31 09:00:00.000000000,1596157200000000000,15600.0,15700.0,15600.0,15620.0,4546,24681,24483
2020-07-31 10:00:00.000000000,1596160800000000000,15620.0,15650.0,15580.0,15620.0,2604,24483,24315
2020-07-31 11:00:00.000000000,1596164400000000000,15620.0,15620.0,15560.0,15590.0,1689,24315,24288
2020-07-31 13:00:00.000000000,1596171600000000000,15590.0,15645.0,15590.0,15615.0,1654,24288,24268
2020-07-31 14:00:00.000000000,1596175200000000000,15615.0,15725.0,15580.0,15705.0,5226,24268,24122
2020-07-31 21:00:00.000000000,1596200400000000000,15665.0,15725.0,15620.0,15655.0,6212,24122,24302
2020-07-31 22:00:00.000000000,1596204000000000000,15655.0,15810.0,15635.0,15805.0,5653,24302,24725
2020-07-31 23:00:00.000000000,1596207600000000000,15805.0,15880.0,15785.0,15820.0,5624,24725,25156
2020-08-01 00:00:00.000000000,1596211200000000000,15820.0,15840.0,15720.0,15765.0,2557,25156,24808
2020-08-03 09:00:00.000000000,1596416400000000000,15765.0,15860.0,15665.0,15845.0,7508,24808,25231
2020-08-03 10:00:00.000000000,1596420000000000000,15845.0,15950.0,15810.0,15900.0,4052,25231,25669
2020-08-03 11:00:00.000000000,1596423600000000000,15900.0,15920.0,15870.0,15915.0,1156,25669,25715
2020-08-03 13:00:00.000000000,1596430800000000000,15930.0,16010.0,15925.0,15965.0,3639,25715,26411
2020-08-03 14:00:00.000000000,1596434400000000000,15965.0,16010.0,15915.0,15920.0,6113,26411,25942
2020-08-03 21:00:00.000000000,1596459600000000000,15980.0,16015.0,15875.0,15900.0,6449,25942,25807
2020-08-03 22:00:00.000000000,1596463200000000000,15900.0,15925.0,15865.0,15915.0,2716,25807,25820
2020-08-03 23:00:00.000000000,1596466800000000000,15915.0,15915.0,15815.0,15835.0,4390,25820,26095
2020-08-04 00:00:00.000000000,1596470400000000000,15835.0,15855.0,15815.0,15840.0,1274,26095,25876
2020-08-04 09:00:00.000000000,1596502800000000000,15850.0,15850.0,15700.0,15720.0,6771,25876,25210
2020-08-04 10:00:00.000000000,1596506400000000000,15720.0,15745.0,15685.0,15740.0,2536,25210,25236
2020-08-04 11:00:00.000000000,1596510000000000000,15740.0,15745.0,15710.0,15720.0,813,25236,25190
2020-08-04 13:00:00.000000000,1596517200000000000,15715.0,15780.0,15710.0,15770.0,1610,25190,25137
2020-08-04 14:00:00.000000000,1596520800000000000,15770.0,15780.0,15700.0,15735.0,3509,25137,25143
2020-08-04 21:00:00.000000000,1596546000000000000,15720.0,15755.0,15660.0,15745.0,5635,25143,25060
2020-08-04 22:00:00.000000000,1596549600000000000,15745.0,15885.0,15745.0,15855.0,4668,25060,25031
2020-08-04 23:00:00.000000000,1596553200000000000,15855.0,15890.0,15825.0,15860.0,2078,25031,24974
2020-08-05 00:00:00.000000000,1596556800000000000,15860.0,15870.0,15800.0,15815.0,1460,24974,24834
2020-08-05 09:00:00.000000000,1596589200000000000,15820.0,15970.0,15815.0,15935.0,4608,24834,25247
2020-08-05 10:00:00.000000000,1596592800000000000,15935.0,15955.0,15865.0,15905.0,2961,25247,25154
2020-08-05 11:00:00.000000000,1596596400000000000,15905.0,15910.0,15865.0,15875.0,923,25154,25132
2020-08-05 13:00:00.000000000,1596603600000000000,15880.0,15930.0,15880.0,15910.0,1639,25132,25198
2020-08-05 14:00:00.000000000,1596607200000000000,15910.0,15930.0,15865.0,15900.0,2733,25198,24893
2020-08-05 21:00:00.000000000,1596632400000000000,15925.0,16135.0,15900.0,16095.0,12900,24893,25475
2020-08-05 22:00:00.000000000,1596636000000000000,16095.0,16155.0,16065.0,16125.0,3395,25475,25237
2020-08-05 23:00:00.000000000,1596639600000000000,16125.0,16145.0,16015.0,16035.0,3149,25237,25244
2020-08-06 00:00:00.000000000,1596643200000000000,16035.0,16085.0,15965.0,16065.0,2250,25244,24962
2020-08-06 09:00:00.000000000,1596675600000000000,16070.0,16135.0,16025.0,16070.0,5049,24962,25023
2020-08-06 10:00:00.000000000,1596679200000000000,16070.0,16120.0,16035.0,16100.0,2318,25023,24899
2020-08-06 11:00:00.000000000,1596682800000000000,16100.0,16135.0,16085.0,16125.0,1046,24899,24927
2020-08-06 13:00:00.000000000,1596690000000000000,16135.0,16240.0,16125.0,16230.0,3144,24927,25553
2020-08-06 14:00:00.000000000,1596693600000000000,16230.0,16475.0,16220.0,16475.0,10899,25553,27093
2020-08-06 21:00:00.000000000,1596718800000000000,16415.0,16555.0,16320.0,16475.0,14109,27093,26993
2020-08-06 22:00:00.000000000,1596722400000000000,16475.0,16575.0,16420.0,16495.0,8347,26993,26765
2020-08-06 23:00:00.000000000,1596726000000000000,16495.0,16550.0,16465.0,16485.0,3898,26765,26938
2020-08-07 00:00:00.000000000,1596729600000000000,16485.0,16525.0,16460.0,16460.0,1470,26938,26841
2020-08-07 09:00:00.000000000,1596762000000000000,16475.0,16585.0,16475.0,16535.0,6928,26841,26780
2020-08-07 10:00:00.000000000,1596765600000000000,16535.0,16580.0,16455.0,16490.0,3689,26780,26551
2020-08-07 11:00:00.000000000,1596769200000000000,16490.0,16515.0,16445.0,16460.0,1922,26551,26226
2020-08-07 13:00:00.000000000,1596776400000000000,16455.0,16455.0,16315.0,16410.0,4277,26226,25674
2020-08-07 14:00:00.000000000,1596780000000000000,16410.0,16445.0,16335.0,16355.0,5598,25674,25282
2020-08-07 21:00:00.000000000,1596805200000000000,16430.0,16565.0,16240.0,16295.0,12846,25282,24855
2020-08-07 22:00:00.000000000,1596808800000000000,16295.0,16310.0,16230.0,16275.0,4717,24855,24358
2020-08-07 23:00:00.000000000,1596812400000000000,16275.0,16315.0,16250.0,16255.0,1544,24358,24425
2020-08-08 00:00:00.000000000,1596816000000000000,16255.0,16305.0,16220.0,16305.0,1654,24425,24286
2020-08-10 09:00:00.000000000,1597021200000000000,16290.0,16335.0,16175.0,16215.0,6767,24286,24076
2020-08-10 10:00:00.000000000,1597024800000000000,16215.0,16245.0,16180.0,16190.0,2372,24076,23957
2020-08-10 11:00:00.000000000,1597028400000000000,16190.0,16195.0,16150.0,16190.0,1736,23957,23833
2020-08-10 13:00:00.000000000,1597035600000000000,16185.0,16225.0,16170.0,16190.0,1381,23833,23860
2020-08-10 14:00:00.000000000,1597039200000000000,16190.0,16245.0,16170.0,16195.0,3125,23860,23521
2020-08-10 21:00:00.000000000,1597064400000000000,16195.0,16295.0,16195.0,16255.0,5360,23521,23450
2020-08-10 22:00:00.000000000,1597068000000000000,16255.0,16270.0,16200.0,16200.0,3499,23450,23557
2020-08-10 23:00:00.000000000,1597071600000000000,16200.0,16225.0,16170.0,16220.0,2516,23557,23487
2020-08-11 00:00:00.000000000,1597075200000000000,16220.0,16255.0,16180.0,16240.0,868,23487,23302
2020-08-11 09:00:00.000000000,1597107600000000000,16230.0,16250.0,16185.0,16205.0,2768,23302,23162
2020-08-11 10:00:00.000000000,1597111200000000000,16205.0,16220.0,16175.0,16210.0,2446,23162,22814
2020-08-11 11:00:00.000000000,1597114800000000000,16210.0,16230.0,16200.0,16220.0,588,22814,22695
2020-08-11 13:00:00.000000000,1597122000000000000,16220.0,16235.0,16170.0,16170.0,1601,22695,22544
2020-08-11 14:00:00.000000000,1597125600000000000,16170.0,16210.0,16040.0,16130.0,6274,22544,21595
2020-08-11 21:00:00.000000000,1597150800000000000,16220.0,16250.0,16150.0,16165.0,7655,21595,21827
2020-08-11 22:00:00.000000000,1597154400000000000,16165.0,16265.0,16145.0,16260.0,3713,21827,21986
2020-08-11 23:00:00.000000000,1597158000000000000,16260.0,16360.0,16240.0,16325.0,6628,21986,21900
2020-08-12 00:00:00.000000000,1597161600000000000,16325.0,16335.0,16260.0,16265.0,1449,21900,21602
2020-08-12 09:00:00.000000000,1597194000000000000,16260.0,16270.0,16040.0,16075.0,7094,21602,21800
2020-08-12 10:00:00.000000000,1597197600000000000,16075.0,16090.0,16040.0,16075.0,2301,21800,21649
2020-08-12 11:00:00.000000000,1597201200000000000,16075.0,16085.0,15955.0,15960.0,2918,21649,21177
2020-08-12 13:00:00.000000000,1597208400000000000,15965.0,15965.0,15855.0,15885.0,3852,21177,21329
2020-08-12 14:00:00.000000000,1597212000000000000,15885.0,16005.0,15875.0,15990.0,4478,21329,20946
2020-08-12 21:00:00.000000000,1597237200000000000,16030.0,16055.0,15890.0,15920.0,5836,20946,21149
2020-08-12 22:00:00.000000000,1597240800000000000,15920.0,16010.0,15880.0,16010.0,2754,21149,20990
2020-08-12 23:00:00.000000000,1597244400000000000,16010.0,16035.0,15980.0,15995.0,1731,20990,20873
2020-08-13 00:00:00.000000000,1597248000000000000,15995.0,16020.0,15960.0,15960.0,711,20873,20677
2020-08-13 09:00:00.000000000,1597280400000000000,15995.0,16010.0,15905.0,15905.0,3106,20677,20645
2020-08-13 10:00:00.000000000,1597284000000000000,15905.0,15975.0,15895.0,15945.0,2353,20645,20515
2020-08-13 11:00:00.000000000,1597287600000000000,15945.0,15970.0,15935.0,15950.0,885,20515,20478
2020-08-13 13:00:00.000000000,1597294800000000000,15955.0,15975.0,15945.0,15955.0,1221,20478,20425
2020-08-13 14:00:00.000000000,1597298400000000000,15955.0,16035.0,15950.0,16010.0,3263,20425,19844
2020-08-13 21:00:00.000000000,1597323600000000000,16025.0,16155.0,15955.0,16115.0,6928,19844,20465
2020-08-13 22:00:00.000000000,1597327200000000000,16115.0,16125.0,16070.0,16115.0,3014,20465,20268
2020-08-13 23:00:00.000000000,1597330800000000000,16115.0,16120.0,16050.0,16090.0,2291,20268,20178
2020-08-14 00:00:00.000000000,1597334400000000000,16090.0,16135.0,16085.0,16110.0,1130,20178,20070
2020-08-14 09:00:00.000000000,1597366800000000000,16110.0,16190.0,16025.0,16095.0,6639,20070,19840
2020-08-14 10:00:00.000000000,1597370400000000000,16095.0,16180.0,16085.0,16175.0,3010,19840,19911
2020-08-14 11:00:00.000000000,1597374000000000000,16175.0,16190.0,16140.0,16175.0,1971,19911,19836
2020-08-14 13:00:00.000000000,1597381200000000000,16170.0,16185.0,16105.0,16120.0,1224,19836,19614
2020-08-14 14:00:00.000000000,1597384800000000000,16120.0,16150.0,16070.0,16095.0,2978,19614,19126
2020-08-14 21:00:00.000000000,1597410000000000000,16170.0,16225.0,16080.0,16135.0,4470,19126,19027
2020-08-14 22:00:00.000000000,1597413600000000000,16135.0,16165.0,16095.0,16095.0,1790,19027,18840
2020-08-14 23:00:00.000000000,1597417200000000000,16095.0,16140.0,16095.0,16120.0,1272,18840,18836
2020-08-15 00:00:00.000000000,1597420800000000000,16120.0,16140.0,16100.0,16100.0,580,18836,18719
2020-08-17 09:00:00.000000000,1597626000000000000,16115.0,16175.0,16035.0,16160.0,3776,18719,19168
2020-08-17 10:00:00.000000000,1597629600000000000,16160.0,16210.0,16150.0,16180.0,1610,19168,19253
2020-08-17 11:00:00.000000000,1597633200000000000,16180.0,16180.0,16150.0,16155.0,576,19253,19204
2020-08-17 13:00:00.000000000,1597640400000000000,16155.0,16260.0,16155.0,16255.0,1868,19204,19336
2020-08-17 14:00:00.000000000,1597644000000000000,16255.0,16270.0,16160.0,16200.0,2674,19336,18899
2020-08-17 21:00:00.000000000,1597669200000000000,16145.0,16240.0,16125.0,16205.0,5404,18899,18816
2020-08-17 22:00:00.000000000,1597672800000000000,16205.0,16220.0,16160.0,16185.0,2014,18816,18450
2020-08-17 23:00:00.000000000,1597676400000000000,16185.0,16215.0,16170.0,16200.0,849,18450,18303
2020-08-18 00:00:00.000000000,1597680000000000000,16200.0,16225.0,16195.0,16220.0,507,18303,18097
2020-08-18 09:00:00.000000000,1597712400000000000,16220.0,16280.0,16120.0,16140.0,3820,18097,17938
2020-08-18 10:00:00.000000000,1597716000000000000,16140.0,16155.0,16055.0,16090.0,3309,17938,17618
2020-08-18 11:00:00.000000000,1597719600000000000,16090.0,16140.0,16070.0,16130.0,1233,17618,17398
2020-08-18 13:00:00.000000000,1597726800000000000,16130.0,16155.0,16105.0,16120.0,1217,17398,17195
2020-08-18 14:00:00.000000000,1597730400000000000,16120.0,16175.0,16070.0,16165.0,3144,17195,16519
2020-08-18 21:00:00.000000000,1597755600000000000,16235.0,16330.0,16160.0,16180.0,4627,16519,16395
2020-08-18 22:00:00.000000000,1597759200000000000,16180.0,16200.0,16050.0,16160.0,3349,16395,16221
2020-08-18 23:00:00.000000000,1597762800000000000,16160.0,16180.0,16105.0,16165.0,1234,16221,16075
2020-08-19 00:00:00.000000000,1597766400000000000,16165.0,16235.0,16100.0,16100.0,1486,16075,15857
2020-08-19 09:00:00.000000000,1597798800000000000,16100.0,16140.0,16050.0,16115.0,4303,15857,16057
2020-08-19 10:00:00.000000000,1597802400000000000,16115.0,16125.0,16060.0,16125.0,2241,16057,15602
2020-08-19 11:00:00.000000000,1597806000000000000,16125.0,16195.0,16115.0,16165.0,1589,15602,15464
2020-08-19 13:00:00.000000000,1597813200000000000,16170.0,16225.0,16165.0,16205.0,1892,15464,15330
2020-08-19 14:00:00.000000000,1597816800000000000,16205.0,16260.0,16155.0,16155.0,3058,15330,15003
2020-08-19 21:00:00.000000000,1597842000000000000,16280.0,16370.0,16225.0,16295.0,7795,15003,19547
2020-08-19 22:00:00.000000000,1597845600000000000,16295.0,16345.0,16235.0,16240.0,2325,19547,19638
2020-08-19 23:00:00.000000000,1597849200000000000,16240.0,16260.0,16205.0,16235.0,1465,19638,19443
2020-08-20 00:00:00.000000000,1597852800000000000,16235.0,16250.0,16210.0,16220.0,681,19443,19424
2020-08-20 09:00:00.000000000,1597885200000000000,16210.0,16210.0,16015.0,16130.0,7757,19424,21171
2020-08-20 10:00:00.000000000,1597888800000000000,16130.0,16130.0,16065.0,16105.0,1278,21171,21235
2020-08-20 11:00:00.000000000,1597892400000000000,16105.0,16110.0,16060.0,16090.0,735,21235,21400
2020-08-20 13:00:00.000000000,1597899600000000000,16080.0,16080.0,16020.0,16025.0,1575,21400,21839
2020-08-20 14:00:00.000000000,1597903200000000000,16025.0,16040.0,15920.0,16015.0,3864,21839,21981
2020-08-20 21:00:00.000000000,1597928400000000000,16035.0,16090.0,16005.0,16020.0,6841,21981,22547
2020-08-20 22:00:00.000000000,1597932000000000000,16020.0,16065.0,16005.0,16055.0,1646,22547,22502
2020-08-20 23:00:00.000000000,1597935600000000000,16055.0,16100.0,16005.0,16025.0,2454,22502,22563
2020-08-21 00:00:00.000000000,1597939200000000000,16025.0,16050.0,16015.0,16050.0,580,22563,22461
2020-08-21 09:00:00.000000000,1597971600000000000,16050.0,16055.0,15965.0,15970.0,3944,22461,23448
2020-08-21 10:00:00.000000000,1597975200000000000,15970.0,16015.0,15955.0,16010.0,2021,23448,23760
2020-08-21 11:00:00.000000000,1597978800000000000,16010.0,16020.0,15995.0,16015.0,636,23760,23758
2020-08-21 13:00:00.000000000,1597986000000000000,16020.0,16070.0,16015.0,16035.0,2053,23758,23606
2020-08-21 14:00:00.000000000,1597989600000000000,16035.0,16055.0,16010.0,16030.0,2692,23606,23538
2020-08-21 21:00:00.000000000,1598014800000000000,15965.0,15990.0,15780.0,15855.0,10910,23538,25320
2020-08-21 22:00:00.000000000,1598018400000000000,15855.0,15885.0,15810.0,15870.0,3465,25320,25682
2020-08-21 23:00:00.000000000,1598022000000000000,15870.0,15910.0,15820.0,15880.0,2050,25682,25825
2020-08-22 00:00:00.000000000,1598025600000000000,15880.0,15900.0,15855.0,15900.0,912,25825,25639
2020-08-24 09:00:00.000000000,1598230800000000000,15905.0,16020.0,15905.0,15965.0,4671,25639,25633
2020-08-24 10:00:00.000000000,1598234400000000000,15965.0,16055.0,15960.0,15990.0,2635,25633,25530
2020-08-24 11:00:00.000000000,1598238000000000000,15990.0,15990.0,15970.0,15985.0,750,25530,25398
2020-08-24 13:00:00.000000000,1598245200000000000,15985.0,15990.0,15890.0,15910.0,2366,25398,25705
2020-08-24 14:00:00.000000000,1598248800000000000,15910.0,15945.0,15860.0,15930.0,3752,25705,26057
2020-08-24 21:00:00.000000000,1598274000000000000,15960.0,16030.0,15930.0,15965.0,6031,26057,25950
2020-08-24 22:00:00.000000000,1598277600000000000,15965.0,15985.0,15910.0,15950.0,2484,25950,25791
2020-08-24 23:00:00.000000000,1598281200000000000,15950.0,16010.0,15940.0,15970.0,1397,25791,25789
2020-08-25 00:00:00.000000000,1598284800000000000,15970.0,16015.0,15960.0,15960.0,778,25789,25704
2020-08-25 09:00:00.000000000,1598317200000000000,15960.0,15990.0,15915.0,15965.0,2391,25704,25962
2020-08-25 10:00:00.000000000,1598320800000000000,15965.0,16010.0,15960.0,15985.0,2369,25962,26174
2020-08-25 11:00:00.000000000,1598324400000000000,15985.0,16000.0,15955.0,15960.0,934,26174,26221
2020-08-25 13:00:00.000000000,1598331600000000000,15960.0,15960.0,15855.0,15870.0,3405,26221,26551
2020-08-25 14:00:00.000000000,1598335200000000000,15870.0,15915.0,15855.0,15895.0,3289,26551,26303
2020-08-25 21:00:00.000000000,1598360400000000000,15950.0,15995.0,15870.0,15875.0,6836,26303,26736
2020-08-25 22:00:00.000000000,1598364000000000000,15875.0,15935.0,15870.0,15925.0,2035,26736,26966
2020-08-25 23:00:00.000000000,1598367600000000000,15925.0,15925.0,15860.0,15870.0,1871,26966,27157
2020-08-26 00:00:00.000000000,1598371200000000000,15870.0,15885.0,15850.0,15850.0,777,27157,27067
2020-08-26 09:00:00.000000000,1598403600000000000,15865.0,15875.0,15730.0,15755.0,7061,27067,27933
2020-08-26 10:00:00.000000000,1598407200000000000,15755.0,15795.0,15720.0,15760.0,2616,27933,28300
2020-08-26 11:00:00.000000000,1598410800000000000,15760.0,15770.0,15735.0,15760.0,863,28300,28306
2020-08-26 13:00:00.000000000,1598418000000000000,15770.0,15805.0,15735.0,15740.0,1965,28306,28154
2020-08-26 14:00:00.000000000,1598421600000000000,15740.0,15790.0,15725.0,15780.0,2897,28154,27537
2020-08-26 21:00:00.000000000,1598446800000000000,15755.0,15790.0,15675.0,15750.0,8715,27537,28487
2020-08-26 22:00:00.000000000,1598450400000000000,15750.0,15765.0,15725.0,15740.0,2060,28487,28346
2020-08-26 23:00:00.000000000,1598454000000000000,15740.0,15770.0,15730.0,15755.0,1757,28346,28416
2020-08-27 00:00:00.000000000,1598457600000000000,15755.0,15780.0,15750.0,15750.0,886,28416,28305
2020-08-27 09:00:00.000000000,1598490000000000000,15750.0,15815.0,15730.0,15770.0,4576,28305,27946
2020-08-27 10:00:00.000000000,1598493600000000000,15770.0,15800.0,15730.0,15735.0,2180,27946,27746
2020-08-27 11:00:00.000000000,1598497200000000000,15735.0,15755.0,15720.0,15725.0,994,27746,27732
2020-08-27 13:00:00.000000000,1598504400000000000,15730.0,15745.0,15700.0,15715.0,2722,27732,27728
2020-08-27 14:00:00.000000000,1598508000000000000,15715.0,15725.0,15605.0,15640.0,6394,27728,28351
2020-08-27 21:00:00.000000000,1598533200000000000,15640.0,15690.0,15590.0,15610.0,7955,28351,28531
2020-08-27 22:00:00.000000000,1598536800000000000,15610.0,15615.0,15545.0,15605.0,4300,28531,28470
2020-08-27 23:00:00.000000000,1598540400000000000,15605.0,15635.0,15585.0,15625.0,2525,28470,28344
2020-08-28 00:00:00.000000000,1598544000000000000,15625.0,15635.0,15600.0,15605.0,1311,28344,28156
2020-08-28 09:00:00.000000000,1598576400000000000,15620.0,15700.0,15570.0,15675.0,6220,28156,27939
2020-08-28 10:00:00.000000000,1598580000000000000,15675.0,15760.0,15675.0,15750.0,3986,27939,27019
2020-08-28 11:00:00.000000000,1598583600000000000,15750.0,15780.0,15745.0,15775.0,1871,27019,26464
2020-08-28 13:00:00.000000000,1598590800000000000,15770.0,15810.0,15750.0,15795.0,3475,26464,26604
2020-08-28 14:00:00.000000000,1598594400000000000,15795.0,15805.0,15740.0,15795.0,4355,26604,26036
2020-08-28 21:00:00.000000000,1598619600000000000,15755.0,15815.0,15725.0,15730.0,6945,26036,26425
2020-08-28 22:00:00.000000000,1598623200000000000,15730.0,15745.0,15670.0,15685.0,3261,26425,26479
2020-08-28 23:00:00.000000000,1598626800000000000,15685.0,15720.0,15655.0,15670.0,2184,26479,26604
2020-08-29 00:00:00.000000000,1598630400000000000,15670.0,15680.0,15620.0,15625.0,1599,26604,26481
2020-08-31 09:00:00.000000000,1598835600000000000,15660.0,15690.0,15585.0,15605.0,6118,26481,27356
2020-08-31 10:00:00.000000000,1598839200000000000,15605.0,15665.0,15590.0,15650.0,2367,27356,27007
2020-08-31 11:00:00.000000000,1598842800000000000,15650.0,15670.0,15640.0,15645.0,1169,27007,26867
2020-08-31 13:00:00.000000000,1598850000000000000,15640.0,15645.0,15620.0,15630.0,1594,26867,26800
2020-08-31 14:00:00.000000000,1598853600000000000,15630.0,15630.0,15570.0,15605.0,4102,26800,27214
2020-08-31 21:00:00.000000000,1598878800000000000,15655.0,15665.0,15610.0,15660.0,4935,27214,27508
2020-08-31 22:00:00.000000000,1598882400000000000,15660.0,15775.0,15655.0,15765.0,6017,27508,27363
2020-08-31 23:00:00.000000000,1598886000000000000,15765.0,15785.0,15740.0,15780.0,2110,27363,27427
2020-09-01 00:00:00.000000000,1598889600000000000,15780.0,15810.0,15775.0,15810.0,1504,27427,27122
2020-09-01 09:00:00.000000000,1598922000000000000,15800.0,15925.0,15735.0,15920.0,10912,27122,26334
2020-09-01 10:00:00.000000000,1598925600000000000,15920.0,15935.0,15855.0,15880.0,4189,26334,25776
2020-09-01 11:00:00.000000000,1598929200000000000,15880.0,15910.0,15880.0,15900.0,1308,25776,25754
