datetime,datetime_nano,KQ.m@SHFE.sn.open,KQ.m@SHFE.sn.high,KQ.m@SHFE.sn.low,KQ.m@SHFE.sn.close,KQ.m@SHFE.sn.volume,KQ.m@SHFE.sn.open_oi,KQ.m@SHFE.sn.close_oi
2020-07-10 10:00:00.000000000,1594346400000000000,139960.0,140040.0,139680.0,139770.0,2469,29804,29680
2020-07-10 11:00:00.000000000,1594350000000000000,139770.0,139850.0,139270.0,139280.0,3105,29680,29667
2020-07-10 13:00:00.000000000,1594357200000000000,139320.0,139320.0,138610.0,138690.0,3890,29667,29761
2020-07-10 14:00:00.000000000,1594360800000000000,138690.0,138940.0,138640.0,138900.0,4879,29761,29567
2020-07-10 21:00:00.000000000,1594386000000000000,139130.0,140380.0,138710.0,140150.0,10726,29567,29163
2020-07-10 22:00:00.000000000,1594389600000000000,140150.0,141850.0,139910.0,141730.0,9703,29163,29067
2020-07-10 23:00:00.000000000,1594393200000000000,141730.0,141770.0,141260.0,141510.0,4051,29067,29081
2020-07-11 00:00:00.000000000,1594396800000000000,141510.0,142000.0,141410.0,141740.0,2567,29081,29014
2020-07-13 09:00:00.000000000,1594602000000000000,141700.0,144240.0,141580.0,144080.0,12906,29014,30344
2020-07-13 10:00:00.000000000,1594605600000000000,144080.0,144570.0,143240.0,143950.0,6310,30344,30159
2020-07-13 11:00:00.000000000,1594609200000000000,143950.0,144090.0,143650.0,143900.0,2535,30159,30192
2020-07-13 13:00:00.000000000,1594616400000000000,143900.0,144480.0,143880.0,144130.0,2458,30192,30412
2020-07-13 14:00:00.000000000,1594620000000000000,144130.0,144480.0,143690.0,143900.0,4583,30412,30470
2020-07-13 21:00:00.000000000,1594645200000000000,143380.0,143900.0,142860.0,143450.0,8251,30470,30397
2020-07-13 22:00:00.000000000,1594648800000000000,143450.0,143660.0,143010.0,143600.0,5013,30397,30239
2020-07-13 23:00:00.000000000,1594652400000000000,143600.0,144000.0,143380.0,143770.0,4284,30239,30238
2020-07-14 00:00:00.000000000,1594656000000000000,143770.0,144000.0,142680.0,142820.0,2414,30238,30064
2020-07-14 09:00:00.000000000,1594688400000000000,142820.0,143390.0,141670.0,143120.0,10892,30064,29933
2020-07-14 10:00:00.000000000,1594692000000000000,143120.0,143230.0,142500.0,143090.0,3472,29933,30011
2020-07-14 11:00:00.000000000,1594695600000000000,143090.0,143350.0,143090.0,143110.0,1330,30011,30055
2020-07-14 13:00:00.000000000,1594702800000000000,143100.0,143250.0,142530.0,142640.0,2545,30055,29958
2020-07-14 14:00:00.000000000,1594706400000000000,142640.0,143300.0,142620.0,142740.0,4451,29958,29783
2020-07-14 21:00:00.000000000,1594731600000000000,142570.0,143050.0,142310.0,142830.0,7117,29783,30137
2020-07-14 22:00:00.000000000,1594735200000000000,142830.0,143010.0,142440.0,142780.0,3876,30137,30062
2020-07-14 23:00:00.000000000,1594738800000000000,142780.0,143110.0,142620.0,142790.0,3258,30062,30173
2020-07-15 00:00:00.000000000,1594742400000000000,142790.0,142810.0,142170.0,142430.0,2168,30173,30020
2020-07-15 09:00:00.000000000,1594774800000000000,142620.0,142930.0,141870.0,142120.0,6315,30020,29710
2020-07-15 10:00:00.000000000,1594778400000000000,142120.0,142440.0,141750.0,141990.0,4015,29710,29560
2020-07-15 11:00:00.000000000,1594782000000000000,141990.0,142180.0,141780.0,142030.0,1715,29560,29460
2020-07-15 13:00:00.000000000,1594789200000000000,142070.0,142510.0,141700.0,141920.0,3131,29460,29453
2020-07-15 14:00:00.000000000,1594792800000000000,141920.0,142210.0,141810.0,142140.0,4321,29453,29767
2020-07-15 21:00:00.000000000,1594818000000000000,142090.0,142480.0,140540.0,140690.0,8819,29767,30177
2020-07-15 22:00:00.000000000,1594821600000000000,140690.0,141060.0,140250.0,140990.0,8242,30177,29908
2020-07-15 23:00:00.000000000,1594825200000000000,140990.0,141300.0,140830.0,141200.0,3786,29908,29893
2020-07-16 00:00:00.000000000,1594828800000000000,141200.0,141400.0,140850.0,141140.0,2346,29893,29817
2020-07-16 09:00:00.000000000,1594861200000000000,141400.0,141470.0,140530.0,140900.0,5524,29817,30100
2020-07-16 10:00:00.000000000,1594864800000000000,140900.0,140970.0,140430.0,140570.0,3289,30100,29968
2020-07-16 11:00:00.000000000,1594868400000000000,140570.0,140630.0,140170.0,140340.0,2474,29968,29879
2020-07-16 13:00:00.000000000,1594875600000000000,140250.0,140250.0,139360.0,139550.0,3693,29879,29883
2020-07-16 14:00:00.000000000,1594879200000000000,139550.0,140040.0,139070.0,139920.0,7078,29883,29725
2020-07-16 21:00:00.000000000,1594904400000000000,140750.0,141770.0,140390.0,141600.0,8999,29725,30070
2020-07-16 22:00:00.000000000,1594908000000000000,141600.0,142150.0,141430.0,141790.0,6735,30070,30206
2020-07-16 23:00:00.000000000,1594911600000000000,141790.0,141840.0,141470.0,141610.0,3165,30206,30050
2020-07-17 00:00:00.000000000,1594915200000000000,141610.0,141630.0,141210.0,141460.0,2557,30050,29738
2020-07-17 09:00:00.000000000,1594947600000000000,141530.0,141780.0,140760.0,141700.0,6756,29738,29451
2020-07-17 10:00:00.000000000,1594951200000000000,141700.0,141980.0,141280.0,141500.0,5569,29451,29348
2020-07-17 11:00:00.000000000,1594954800000000000,141500.0,141570.0,141150.0,141190.0,2896,29348,29186
2020-07-17 13:00:00.000000000,1594962000000000000,141190.0,141230.0,140800.0,141130.0,3412,29186,29022
2020-07-17 14:00:00.000000000,1594965600000000000,141130.0,141420.0,140800.0,141200.0,4956,29022,28635
2020-07-17 21:00:00.000000000,1594990800000000000,140970.0,141310.0,140250.0,140560.0,6402,28635,28507
2020-07-17 22:00:00.000000000,1594994400000000000,140560.0,140850.0,140110.0,140720.0,6158,28507,28574
2020-07-17 23:00:00.000000000,1594998000000000000,140720.0,141000.0,140570.0,140700.0,4860,28574,28304
2020-07-18 00:00:00.000000000,1595001600000000000,140700.0,140890.0,140140.0,140890.0,2589,28304,28141
2020-07-20 09:00:00.000000000,1595206800000000000,140890.0,141360.0,140400.0,140980.0,6118,28141,27891
2020-07-20 10:00:00.000000000,1595210400000000000,140980.0,141020.0,140150.0,140780.0,3899,27891,27651
2020-07-20 11:00:00.000000000,1595214000000000000,140780.0,140790.0,140330.0,140490.0,1352,27651,27655
2020-07-20 13:00:00.000000000,1595221200000000000,140580.0,140730.0,140080.0,140200.0,2881,27655,27663
2020-07-20 14:00:00.000000000,1595224800000000000,140200.0,140470.0,139690.0,140280.0,4660,27663,27289
2020-07-20 21:00:00.000000000,1595250000000000000,140510.0,141420.0,140110.0,141210.0,7146,27289,27300
2020-07-20 22:00:00.000000000,1595253600000000000,141210.0,142060.0,141200.0,141780.0,7156,27300,27377
2020-07-20 23:00:00.000000000,1595257200000000000,141780.0,141990.0,141580.0,141600.0,4386,27377,27287
2020-07-21 00:00:00.000000000,1595260800000000000,141600.0,141970.0,141510.0,141690.0,2226,27287,27240
2020-07-21 09:00:00.000000000,1595293200000000000,141930.0,142500.0,141330.0,141560.0,5700,27240,27302
2020-07-21 10:00:00.000000000,1595296800000000000,141560.0,141880.0,141390.0,141830.0,3249,27302,27374
2020-07-21 11:00:00.000000000,1595300400000000000,141830.0,142120.0,141760.0,142000.0,2502,27374,27638
2020-07-21 13:00:00.000000000,1595307600000000000,141960.0,142230.0,141820.0,141870.0,2481,27638,27897
2020-07-21 14:00:00.000000000,1595311200000000000,141870.0,142010.0,141460.0,141460.0,3629,27897,27569
2020-07-21 21:00:00.000000000,1595336400000000000,142480.0,142900.0,142150.0,142520.0,8209,27569,27387
2020-07-21 22:00:00.000000000,1595340000000000000,142520.0,142580.0,141910.0,142060.0,4989,27387,27230
2020-07-21 23:00:00.000000000,1595343600000000000,142060.0,142250.0,142000.0,142110.0,3979,27230,27033
2020-07-22 00:00:00.000000000,1595347200000000000,142110.0,142180.0,141630.0,141780.0,2143,27033,26924
2020-07-22 09:00:00.000000000,1595379600000000000,142010.0,143200.0,142010.0,142970.0,8012,26924,26679
2020-07-22 10:00:00.000000000,1595383200000000000,142970.0,143310.0,142830.0,143240.0,3300,26679,26759
2020-07-22 11:00:00.000000000,1595386800000000000,143240.0,143600.0,143200.0,143480.0,2401,26759,26971
2020-07-22 13:00:00.000000000,1595394000000000000,143470.0,143770.0,143120.0,143680.0,2541,26971,27199
2020-07-22 14:00:00.000000000,1595397600000000000,143680.0,143680.0,142600.0,142790.0,5232,27199,26738
2020-07-22 21:00:00.000000000,1595422800000000000,142530.0,142920.0,141700.0,142040.0,10129,26738,25825
2020-07-22 22:00:00.000000000,1595426400000000000,142040.0,142110.0,141610.0,141840.0,4355,25825,25514
2020-07-22 23:00:00.000000000,1595430000000000000,141840.0,141990.0,141660.0,141780.0,2341,25514,25329
2020-07-23 00:00:00.000000000,1595433600000000000,141780.0,141890.0,141000.0,141230.0,1839,25329,25247
2020-07-23 09:00:00.000000000,1595466000000000000,141230.0,141350.0,140450.0,141160.0,7674,25247,24630
2020-07-23 10:00:00.000000000,1595469600000000000,141160.0,141370.0,140580.0,140640.0,4268,24630,24357
2020-07-23 11:00:00.000000000,1595473200000000000,140640.0,140940.0,140520.0,140750.0,1940,24357,24240
2020-07-23 13:00:00.000000000,1595480400000000000,140750.0,140990.0,140570.0,140710.0,1659,24240,24204
2020-07-23 14:00:00.000000000,1595484000000000000,140710.0,141290.0,140640.0,141240.0,3488,24204,23622
2020-07-23 21:00:00.000000000,1595509200000000000,141890.0,142750.0,141770.0,142510.0,8723,23622,22478
2020-07-23 22:00:00.000000000,1595512800000000000,142510.0,142700.0,142160.0,142500.0,4516,22478,21658
2020-07-23 23:00:00.000000000,1595516400000000000,142500.0,142720.0,142450.0,142500.0,3204,21658,20934
2020-07-24 00:00:00.000000000,1595520000000000000,142500.0,142710.0,142340.0,142580.0,1999,20934,20508
2020-07-24 09:00:00.000000000,1595552400000000000,142500.0,143470.0,142270.0,143420.0,6806,20508,20074
2020-07-24 10:00:00.000000000,1595556000000000000,143420.0,143500.0,143050.0,143330.0,3119,20074,19740
2020-07-24 11:00:00.000000000,1595559600000000000,143330.0,143380.0,142840.0,143060.0,2018,19740,19484
2020-07-24 13:00:00.000000000,1595566800000000000,142780.0,142780.0,141450.0,141600.0,4811,19484,18388
2020-07-24 14:00:00.000000000,1595570400000000000,141600.0,142400.0,141500.0,141840.0,7036,18388,15622
2020-07-24 21:00:00.000000000,1595595600000000000,142470.0,143270.0,141530.0,143190.0,5000,15622,11002
2020-07-24 22:00:00.000000000,1595599200000000000,143190.0,144000.0,143190.0,143750.0,6179,11002,12326
2020-07-24 23:00:00.000000000,1595602800000000000,143750.0,143800.0,143150.0,143280.0,3485,12326,13205
2020-07-25 00:00:00.000000000,1595606400000000000,143280.0,144200.0,143280.0,144150.0,2500,13205,14121
2020-07-27 09:00:00.000000000,1595811600000000000,144150.0,145720.0,144000.0,144990.0,8472,14121,16432
2020-07-27 10:00:00.000000000,1595815200000000000,144990.0,145630.0,144940.0,145500.0,4053,16432,17116
2020-07-27 11:00:00.000000000,1595818800000000000,145500.0,146520.0,145500.0,146260.0,2742,17116,17724
2020-07-27 13:00:00.000000000,1595826000000000000,146360.0,147090.0,145860.0,146650.0,2920,17724,18022
2020-07-27 14:00:00.000000000,1595829600000000000,146650.0,146800.0,145890.0,146790.0,5338,18022,18141
2020-07-27 21:00:00.000000000,1595854800000000000,145950.0,148720.0,145940.0,148410.0,16240,18141,20961
2020-07-27 22:00:00.000000000,1595858400000000000,148410.0,148540.0,147920.0,148380.0,5844,20961,21855
2020-07-27 23:00:00.000000000,1595862000000000000,148380.0,148380.0,147750.0,147990.0,4471,21855,22267
2020-07-28 00:00:00.000000000,1595865600000000000,147990.0,148220.0,147740.0,147860.0,2254,22267,22283
2020-07-28 09:00:00.000000000,1595898000000000000,147860.0,154400.0,147860.0,151050.0,16183,22283,23164
2020-07-28 10:00:00.000000000,1595901600000000000,151050.0,151060.0,149350.0,149980.0,7916,23164,23193
2020-07-28 11:00:00.000000000,1595905200000000000,149980.0,149980.0,146750.0,148440.0,7469,23193,22861
2020-07-28 13:00:00.000000000,1595912400000000000,148350.0,148350.0,147230.0,148120.0,3096,22861,23024
2020-07-28 14:00:00.000000000,1595916000000000000,148120.0,149130.0,148070.0,148170.0,7379,23024,22786
2020-07-28 21:00:00.000000000,1595941200000000000,148380.0,148710.0,145650.0,146550.0,9608,22786,23209
2020-07-28 22:00:00.000000000,1595944800000000000,146550.0,147730.0,146530.0,147560.0,4499,23209,23166
2020-07-28 23:00:00.000000000,1595948400000000000,147560.0,148920.0,147230.0,148630.0,5223,23166,23462
2020-07-29 00:00:00.000000000,1595952000000000000,148630.0,149400.0,148340.0,149200.0,3116,23462,24005
2020-07-29 09:00:00.000000000,1595984400000000000,149130.0,149780.0,148320.0,149550.0,8379,24005,25357
2020-07-29 10:00:00.000000000,1595988000000000000,149550.0,150470.0,149190.0,150340.0,4252,25357,26175
2020-07-29 11:00:00.000000000,1595991600000000000,150340.0,150840.0,149550.0,149720.0,4403,26175,26388
2020-07-29 13:00:00.000000000,1595998800000000000,149720.0,149960.0,148440.0,148650.0,3785,26388,26203
2020-07-29 14:00:00.000000000,1596002400000000000,148650.0,148940.0,147540.0,147570.0,5482,26203,25836
2020-07-29 21:00:00.000000000,1596027600000000000,147920.0,148170.0,146720.0,147180.0,10846,25836,25335
2020-07-29 22:00:00.000000000,1596031200000000000,147180.0,147470.0,146880.0,147090.0,5909,25335,25304
2020-07-29 23:00:00.000000000,1596034800000000000,147090.0,147240.0,146550.0,146870.0,5272,25304,25230
2020-07-30 00:00:00.000000000,1596038400000000000,146870.0,147070.0,146670.0,146800.0,2719,25230,25261
2020-07-30 09:00:00.000000000,1596070800000000000,146850.0,147630.0,146850.0,147400.0,10759,25261,26029
2020-07-30 10:00:00.000000000,1596074400000000000,147400.0,148050.0,147240.0,147710.0,7025,26029,26147
2020-07-30 11:00:00.000000000,1596078000000000000,147710.0,148210.0,147680.0,147870.0,4065,26147,26233
2020-07-30 13:00:00.000000000,1596085200000000000,147870.0,147870.0,146850.0,147120.0,4748,26233,26364
2020-07-30 14:00:00.000000000,1596088800000000000,147120.0,147600.0,147120.0,147280.0,7519,26364,26444
2020-07-30 21:00:00.000000000,1596114000000000000,146440.0,147210.0,145880.0,146050.0,10082,26444,25947
2020-07-30 22:00:00.000000000,1596117600000000000,146050.0,146100.0,145220.0,145700.0,9531,25947,25834
2020-07-30 23:00:00.000000000,1596121200000000000,145700.0,146170.0,145430.0,145890.0,5225,25834,26017
2020-07-31 00:00:00.000000000,1596124800000000000,145890.0,145960.0,145240.0,145380.0,3344,26017,26151
2020-07-31 09:00:00.000000000,1596157200000000000,145410.0,146340.0,145290.0,145520.0,6758,26151,26483
2020-07-31 10:00:00.000000000,1596160800000000000,145520.0,146040.0,145440.0,145810.0,4538,26483,26322
2020-07-31 11:00:00.000000000,1596164400000000000,145810.0,146000.0,145600.0,145670.0,1778,26322,26035
2020-07-31 13:00:00.000000000,1596171600000000000,145800.0,146660.0,145750.0,146370.0,3180,26035,25870
2020-07-31 14:00:00.000000000,1596175200000000000,146370.0,146830.0,146320.0,146620.0,5189,25870,25542
2020-07-31 21:00:00.000000000,1596200400000000000,145520.0,146540.0,145060.0,145310.0,8979,25542,25697
2020-07-31 22:00:00.000000000,1596204000000000000,145310.0,145820.0,145110.0,145740.0,6013,25697,25455
2020-07-31 23:00:00.000000000,1596207600000000000,145740.0,145960.0,145430.0,145500.0,4523,25455,25479
2020-08-01 00:00:00.000000000,1596211200000000000,145500.0,145600.0,145130.0,145170.0,2401,25479,25423
2020-08-03 09:00:00.000000000,1596416400000000000,145060.0,145310.0,143530.0,144920.0,8125,25423,25363
2020-08-03 10:00:00.000000000,1596420000000000000,144920.0,146010.0,144770.0,145910.0,4454,25363,25388
2020-08-03 11:00:00.000000000,1596423600000000000,145910.0,146450.0,145850.0,146340.0,2343,25388,25425
2020-08-03 13:00:00.000000000,1596430800000000000,146340.0,147050.0,146320.0,147010.0,3390,25425,25848
2020-08-03 14:00:00.000000000,1596434400000000000,147010.0,147500.0,146250.0,146600.0,6271,25848,25879
2020-08-03 21:00:00.000000000,1596459600000000000,146600.0,147850.0,146200.0,147760.0,8942,25879,26186
2020-08-03 22:00:00.000000000,1596463200000000000,147760.0,148300.0,147080.0,147380.0,7085,26186,25802
2020-08-03 23:00:00.000000000,1596466800000000000,147380.0,147580.0,146790.0,147400.0,5998,25802,25650
2020-08-04 00:00:00.000000000,1596470400000000000,147400.0,147570.0,146520.0,147130.0,2561,25650,25399
2020-08-04 09:00:00.000000000,1596502800000000000,147130.0,147130.0,145950.0,146720.0,7857,25399,25517
2020-08-04 10:00:00.000000000,1596506400000000000,146720.0,146800.0,145870.0,146080.0,4722,25517,25616
2020-08-04 11:00:00.000000000,1596510000000000000,146080.0,146100.0,145050.0,145140.0,3979,25616,25940
2020-08-04 13:00:00.000000000,1596517200000000000,145180.0,146050.0,145050.0,145970.0,3981,25940,25911
2020-08-04 14:00:00.000000000,1596520800000000000,145970.0,146630.0,145780.0,146070.0,6324,25911,25425
2020-08-04 21:00:00.000000000,1596546000000000000,146300.0,146770.0,145960.0,146280.0,8156,25425,25600
2020-08-04 22:00:00.000000000,1596549600000000000,146280.0,147250.0,146120.0,146960.0,7295,25600,25751
2020-08-04 23:00:00.000000000,1596553200000000000,146960.0,147140.0,145950.0,146490.0,5833,25751,25717
2020-08-05 00:00:00.000000000,1596556800000000000,146490.0,146600.0,145670.0,146080.0,3422,25717,25679
2020-08-05 09:00:00.000000000,1596589200000000000,146080.0,146520.0,145780.0,145930.0,7223,25679,25784
2020-08-05 10:00:00.000000000,1596592800000000000,145930.0,146010.0,145240.0,145810.0,5066,25784,25774
2020-08-05 11:00:00.000000000,1596596400000000000,145810.0,146140.0,145750.0,145950.0,1669,25774,25640
2020-08-05 13:00:00.000000000,1596603600000000000,145950.0,146320.0,145620.0,145680.0,2551,25640,25642
2020-08-05 14:00:00.000000000,1596607200000000000,145680.0,146340.0,145470.0,145900.0,6155,25642,25277
2020-08-05 21:00:00.000000000,1596632400000000000,146190.0,147420.0,145890.0,147010.0,13042,25277,25430
2020-08-05 22:00:00.000000000,1596636000000000000,147010.0,147560.0,146720.0,147040.0,9170,25430,25518
2020-08-05 23:00:00.000000000,1596639600000000000,147040.0,147390.0,146100.0,146520.0,6135,25518,25477
2020-08-06 00:00:00.000000000,1596643200000000000,146520.0,146660.0,146030.0,146330.0,3788,25477,25351
2020-08-06 09:00:00.000000000,1596675600000000000,146330.0,146700.0,145500.0,145620.0,10971,25351,25691
2020-08-06 10:00:00.000000000,1596679200000000000,145620.0,145800.0,145100.0,145530.0,6759,25691,25384
2020-08-06 11:00:00.000000000,1596682800000000000,145530.0,146090.0,145430.0,145490.0,3606,25384,25288
2020-08-06 13:00:00.000000000,1596690000000000000,145600.0,145810.0,145330.0,145470.0,2655,25288,25305
2020-08-06 14:00:00.000000000,1596693600000000000,145470.0,146360.0,145410.0,145980.0,5811,25305,25128
2020-08-06 21:00:00.000000000,1596718800000000000,146240.0,147470.0,146010.0,146500.0,11814,25128,25067
2020-08-06 22:00:00.000000000,1596722400000000000,146500.0,146660.0,145770.0,146310.0,7798,25067,25138
2020-08-06 23:00:00.000000000,1596726000000000000,146310.0,146350.0,145950.0,146270.0,3155,25138,25076
2020-08-07 00:00:00.000000000,1596729600000000000,146270.0,146800.0,145890.0,146370.0,2147,25076,25046
2020-08-07 09:00:00.000000000,1596762000000000000,146370.0,148640.0,146350.0,148190.0,12207,25046,25815
2020-08-07 10:00:00.000000000,1596765600000000000,148190.0,148520.0,147020.0,147520.0,6757,25815,25231
2020-08-07 11:00:00.000000000,1596769200000000000,147520.0,147710.0,147150.0,147310.0,2638,25231,25144
2020-08-07 13:00:00.000000000,1596776400000000000,147230.0,147230.0,146030.0,146190.0,4879,25144,24649
2020-08-07 14:00:00.000000000,1596780000000000000,146190.0,146780.0,145960.0,146530.0,7240,24649,24504
2020-08-07 21:00:00.000000000,1596805200000000000,146700.0,147200.0,145800.0,146150.0,9427,24504,24609
2020-08-07 22:00:00.000000000,1596808800000000000,146150.0,146860.0,145970.0,146590.0,7434,24609,24613
2020-08-07 23:00:00.000000000,1596812400000000000,146590.0,147360.0,146510.0,146730.0,5822,24613,24764
2020-08-08 00:00:00.000000000,1596816000000000000,146730.0,146760.0,146010.0,146170.0,4462,24764,24666
2020-08-10 09:00:00.000000000,1597021200000000000,146150.0,146540.0,144520.0,144690.0,12208,24666,24610
2020-08-10 10:00:00.000000000,1597024800000000000,144690.0,145480.0,144420.0,145060.0,5448,24610,24512
2020-08-10 11:00:00.000000000,1597028400000000000,145060.0,145060.0,144530.0,144570.0,2916,24512,24478
2020-08-10 13:00:00.000000000,1597035600000000000,144580.0,145050.0,144510.0,144890.0,3785,24478,24704
2020-08-10 14:00:00.000000000,1597039200000000000,144890.0,145340.0,144730.0,144860.0,6398,24704,24430
2020-08-10 21:00:00.000000000,1597064400000000000,145320.0,145800.0,145000.0,145280.0,7585,24430,24615
2020-08-10 22:00:00.000000000,1597068000000000000,145280.0,145480.0,145050.0,145070.0,6342,24615,24766
2020-08-10 23:00:00.000000000,1597071600000000000,145070.0,145400.0,144830.0,145170.0,3947,24766,24667
2020-08-11 00:00:00.000000000,1597075200000000000,145170.0,145480.0,145080.0,145440.0,2174,24667,24592
2020-08-11 09:00:00.000000000,1597107600000000000,145440.0,145890.0,144510.0,145810.0,8383,24592,24386
2020-08-11 10:00:00.000000000,1597111200000000000,145810.0,146210.0,145430.0,146120.0,4489,24386,24659
2020-08-11 11:00:00.000000000,1597114800000000000,146120.0,146550.0,145980.0,146190.0,3214,24659,24722
2020-08-11 13:00:00.000000000,1597122000000000000,146000.0,146240.0,144600.0,144660.0,5685,24722,24317
2020-08-11 14:00:00.000000000,1597125600000000000,144660.0,145010.0,142600.0,142860.0,10005,24317,24684
2020-08-11 21:00:00.000000000,1597150800000000000,143550.0,143850.0,141810.0,143100.0,10159,24684,24905
2020-08-11 22:00:00.000000000,1597154400000000000,143100.0,143480.0,142860.0,143400.0,4073,24905,24863
2020-08-11 23:00:00.000000000,1597158000000000000,143400.0,143440.0,142560.0,142850.0,2982,24863,24911
2020-08-12 00:00:00.000000000,1597161600000000000,142850.0,142980.0,142720.0,142890.0,1888,24911,24900
2020-08-12 09:00:00.000000000,1597194000000000000,142750.0,143400.0,141520.0,143190.0,10404,24900,25110
2020-08-12 10:00:00.000000000,1597197600000000000,143190.0,144210.0,143090.0,144050.0,6300,25110,25096
2020-08-12 11:00:00.000000000,1597201200000000000,144050.0,144250.0,143110.0,143360.0,4113,25096,25061
2020-08-12 13:00:00.000000000,1597208400000000000,143300.0,143580.0,142920.0,143320.0,3379,25061,25104
2020-08-12 14:00:00.000000000,1597212000000000000,143320.0,143710.0,143020.0,143540.0,5815,25104,24827
2020-08-12 21:00:00.000000000,1597237200000000000,143810.0,144300.0,142430.0,142640.0,8660,24827,24317
2020-08-12 22:00:00.000000000,1597240800000000000,142640.0,142650.0,141720.0,142220.0,7686,24317,24577
2020-08-12 23:00:00.000000000,1597244400000000000,142220.0,142470.0,141850.0,141980.0,3549,24577,24451
2020-08-13 00:00:00.000000000,1597248000000000000,141980.0,142080.0,141600.0,141620.0,1863,24451,24491
2020-08-13 09:00:00.000000000,1597280400000000000,141700.0,142200.0,141050.0,141840.0,8019,24491,24887
2020-08-13 10:00:00.000000000,1597284000000000000,141840.0,142630.0,141740.0,142230.0,4001,24887,24657
2020-08-13 11:00:00.000000000,1597287600000000000,142230.0,142280.0,141720.0,141840.0,1658,24657,24642
2020-08-13 13:00:00.000000000,1597294800000000000,141850.0,141960.0,141380.0,141670.0,2443,24642,24803
2020-08-13 14:00:00.000000000,1597298400000000000,141670.0,142130.0,141540.0,141660.0,4275,24803,24545
2020-08-13 21:00:00.000000000,1597323600000000000,141480.0,142450.0,141310.0,142390.0,7396,24545,24997
2020-08-13 22:00:00.000000000,1597327200000000000,142390.0,142550.0,141620.0,141900.0,5575,24997,25175
2020-08-13 23:00:00.000000000,1597330800000000000,141900.0,141920.0,141590.0,141720.0,3544,25175,25307
2020-08-14 00:00:00.000000000,1597334400000000000,141720.0,141950.0,141400.0,141790.0,1946,25307,25238
2020-08-14 09:00:00.000000000,1597366800000000000,141790.0,143410.0,141560.0,143020.0,9552,25238,25285
2020-08-14 10:00:00.000000000,1597370400000000000,143020.0,143130.0,142380.0,142450.0,3815,25285,24979
2020-08-14 11:00:00.000000000,1597374000000000000,142450.0,142450.0,142000.0,142160.0,2722,24979,24794
2020-08-14 13:00:00.000000000,1597381200000000000,142200.0,142390.0,141800.0,141990.0,2382,24794,24862
2020-08-14 14:00:00.000000000,1597384800000000000,141990.0,142190.0,141730.0,141820.0,4200,24862,25011
2020-08-14 21:00:00.000000000,1597410000000000000,142600.0,142760.0,141800.0,141940.0,5984,25011,25334
2020-08-14 22:00:00.000000000,1597413600000000000,141940.0,142250.0,141880.0,142080.0,3172,25334,25163
2020-08-14 23:00:00.000000000,1597417200000000000,142080.0,142200.0,141920.0,141980.0,2277,25163,25146
2020-08-15 00:00:00.000000000,1597420800000000000,141980.0,142290.0,141960.0,142070.0,5476,25146,24937
2020-08-17 09:00:00.000000000,1597626000000000000,142300.0,142770.0,141480.0,142610.0,8350,24937,24635
2020-08-17 10:00:00.000000000,1597629600000000000,142610.0,143830.0,142450.0,143640.0,4755,24635,24695
2020-08-17 11:00:00.000000000,1597633200000000000,143640.0,143760.0,143370.0,143620.0,2560,24695,24878
2020-08-17 13:00:00.000000000,1597640400000000000,143660.0,144140.0,143170.0,143390.0,4039,24878,24748
2020-08-17 14:00:00.000000000,1597644000000000000,143390.0,143560.0,142650.0,142860.0,5620,24748,24234
2020-08-17 21:00:00.000000000,1597669200000000000,142410.0,143320.0,142200.0,142760.0,7313,24234,24047
2020-08-17 22:00:00.000000000,1597672800000000000,142760.0,142940.0,142550.0,142640.0,3556,24047,24119
2020-08-17 23:00:00.000000000,1597676400000000000,142640.0,142640.0,142280.0,142420.0,2522,24119,24288
2020-08-18 00:00:00.000000000,1597680000000000000,142420.0,142560.0,142280.0,142330.0,2846,24288,24409
2020-08-18 09:00:00.000000000,1597712400000000000,142330.0,143100.0,141720.0,142320.0,7870,24409,24903
2020-08-18 10:00:00.000000000,1597716000000000000,142320.0,143210.0,142200.0,142320.0,6128,24903,24478
2020-08-18 11:00:00.000000000,1597719600000000000,142320.0,142950.0,142250.0,142900.0,2167,24478,24434
2020-08-18 13:00:00.000000000,1597726800000000000,142830.0,143070.0,142460.0,142720.0,2285,24434,24382
2020-08-18 14:00:00.000000000,1597730400000000000,142720.0,142880.0,142500.0,142860.0,3180,24382,24175
2020-08-18 21:00:00.000000000,1597755600000000000,142810.0,143400.0,142630.0,142990.0,6617,24175,24123
2020-08-18 22:00:00.000000000,1597759200000000000,142990.0,143200.0,142200.0,142410.0,5938,24123,24154
2020-08-18 23:00:00.000000000,1597762800000000000,142410.0,142620.0,142300.0,142490.0,1927,24154,24201
2020-08-19 00:00:00.000000000,1597766400000000000,142490.0,143160.0,142410.0,143100.0,2653,24201,23981
2020-08-19 09:00:00.000000000,1597798800000000000,143100.0,143100.0,142150.0,142220.0,7750,23981,24671
2020-08-19 10:00:00.000000000,1597802400000000000,142220.0,142300.0,141840.0,142190.0,3470,24671,25011
2020-08-19 11:00:00.000000000,1597806000000000000,142190.0,142280.0,142000.0,142010.0,1494,25011,24904
2020-08-19 13:00:00.000000000,1597813200000000000,142050.0,142450.0,142000.0,142360.0,3791,24904,25002
2020-08-19 14:00:00.000000000,1597816800000000000,142360.0,142790.0,142300.0,142460.0,5695,25002,24085
