datetime,datetime_nano,KQ.m@CFFEX.IF.open,KQ.m@CFFEX.IF.high,KQ.m@CFFEX.IF.low,KQ.m@CFFEX.IF.close,KQ.m@CFFEX.IF.volume,KQ.m@CFFEX.IF.open_oi,KQ.m@CFFEX.IF.close_oi
2020-08-05 13:00:00.000000000,1596603600000000000,4748.3999,4759.7998,4723.0,4737.0,21763,75433,79941
2020-08-05 14:00:00.000000000,1596607200000000000,4737.0,4753.3999,4724.0,4742.0,19776,79941,87870
2020-08-06 09:00:00.000000000,1596675600000000000,4766.0,4772.7998,4709.0,4714.0,28495,87870,76205
2020-08-06 10:00:00.000000000,1596679200000000000,4714.0,4728.7998,4641.2002,4650.6001,36298,76205,73839
2020-08-06 11:00:00.000000000,1596682800000000000,4650.6001,4711.2002,4640.3999,4705.2002,18527,73839,77475
2020-08-06 13:00:00.000000000,1596690000000000000,4699.2002,4712.0,4661.0,4680.7998,21564,77475,83661
2020-08-06 14:00:00.000000000,1596693600000000000,4680.7998,4742.3999,4680.0,4729.3999,27444,83661,94596
2020-08-07 09:00:00.000000000,1596762000000000000,4707.6001,4715.0,4676.2002,4696.6001,22915,94596,82849
2020-08-07 10:00:00.000000000,1596765600000000000,4696.6001,4713.7998,4648.0,4669.6001,31672,82849,74821
2020-08-07 11:00:00.000000000,1596769200000000000,4669.6001,4683.2002,4633.7998,4636.0,13651,74821,74744
2020-08-07 13:00:00.000000000,1596776400000000000,4634.0,4668.0,4601.0,4657.7998,36260,74744,78828
2020-08-07 14:00:00.000000000,1596780000000000000,4657.7998,4709.0,4657.7998,4684.0,29372,78828,89152
2020-08-10 09:00:00.000000000,1597021200000000000,4668.7998,4683.6001,4609.3999,4629.0,29187,89152,76245
2020-08-10 10:00:00.000000000,1597024800000000000,4629.0,4694.0,4617.3999,4669.3999,32519,76245,72132
2020-08-10 11:00:00.000000000,1597028400000000000,4669.3999,4688.7998,4663.3999,4675.3999,8454,72132,73007
2020-08-10 13:00:00.000000000,1597035600000000000,4677.7998,4718.6001,4672.2002,4715.6001,19749,73007,75619
2020-08-10 14:00:00.000000000,1597039200000000000,4715.6001,4741.0,4690.0,4700.0,27669,75619,86124
2020-08-11 09:00:00.000000000,1597107600000000000,4715.3999,4779.0,4715.2002,4747.0,26671,86124,75124
2020-08-11 10:00:00.000000000,1597111200000000000,4747.0,4778.6001,4733.7998,4742.6001,27149,75124,70194
2020-08-11 11:00:00.000000000,1597114800000000000,4742.6001,4754.3999,4723.0,4732.0,9990,70194,70171
2020-08-11 13:00:00.000000000,1597122000000000000,4732.7998,4755.6001,4726.6001,4736.2002,16350,70171,73006
2020-08-11 14:00:00.000000000,1597125600000000000,4736.2002,4748.2002,4639.2002,4652.7998,37857,73006,86352
2020-08-12 09:00:00.000000000,1597194000000000000,4648.0,4661.7998,4613.0,4625.6001,25353,86352,75554
2020-08-12 10:00:00.000000000,1597197600000000000,4625.6001,4632.0,4567.0,4594.6001,34417,75554,71293
2020-08-12 11:00:00.000000000,1597201200000000000,4594.6001,4602.6001,4546.7998,4547.0,13104,71293,72822
2020-08-12 13:00:00.000000000,1597208400000000000,4549.0,4590.0,4541.6001,4580.0,23927,72822,78629
2020-08-12 14:00:00.000000000,1597212000000000000,4580.0,4634.0,4574.3999,4626.7998,27390,78629,89551
2020-08-13 09:00:00.000000000,1597280400000000000,4646.0,4653.7998,4604.0,4609.3999,20740,89551,78498
2020-08-13 10:00:00.000000000,1597284000000000000,4609.3999,4637.7998,4602.0,4632.6001,20981,78498,72363
2020-08-13 11:00:00.000000000,1597287600000000000,4632.6001,4635.0,4595.7998,4612.0,9535,72363,70817
2020-08-13 13:00:00.000000000,1597294800000000000,4611.7998,4639.7998,4605.6001,4625.0,20246,70817,72294
2020-08-13 14:00:00.000000000,1597298400000000000,4625.0,4632.0,4602.3999,4606.3999,22347,72294,78724
2020-08-14 09:00:00.000000000,1597366800000000000,4599.6001,4666.6001,4590.3999,4646.3999,23605,78724,67827
2020-08-14 10:00:00.000000000,1597370400000000000,4646.3999,4650.7998,4618.2002,4627.2002,26512,67827,64147
2020-08-14 11:00:00.000000000,1597374000000000000,4627.2002,4638.3999,4611.6001,4628.7998,11490,64147,65696
2020-08-14 13:00:00.000000000,1597381200000000000,4629.6001,4662.0,4627.3999,4655.6001,19772,65696,71408
2020-08-14 14:00:00.000000000,1597384800000000000,4655.6001,4718.0,4642.7998,4717.3999,31079,71408,84560
2020-08-17 09:00:00.000000000,1597626000000000000,4735.0,4767.7998,4718.7998,4762.2002,26440,84560,73316
2020-08-17 10:00:00.000000000,1597629600000000000,4762.2002,4817.0,4757.7998,4809.6001,28220,73316,67136
2020-08-17 11:00:00.000000000,1597633200000000000,4809.6001,4826.3999,4799.2002,4824.2002,10410,67136,66235
2020-08-17 13:00:00.000000000,1597640400000000000,4821.2002,4843.6001,4812.0,4822.2002,23864,66235,69141
2020-08-17 14:00:00.000000000,1597644000000000000,4822.2002,4827.7998,4785.2002,4812.2002,22187,69141,75846
2020-08-18 09:00:00.000000000,1597712400000000000,4808.6001,4829.0,4797.0,4797.6001,18623,75846,65754
2020-08-18 10:00:00.000000000,1597716000000000000,4797.6001,4815.6001,4794.3999,4803.7998,17111,65754,59832
2020-08-18 11:00:00.000000000,1597719600000000000,4803.7998,4824.2002,4797.6001,4819.0,7198,59832,57928
2020-08-18 13:00:00.000000000,1597726800000000000,4819.0,4821.7998,4803.3999,4808.3999,12863,57928,57612
2020-08-18 14:00:00.000000000,1597730400000000000,4808.3999,4811.6001,4780.3999,4803.6001,20971,57612,62434
2020-08-19 09:00:00.000000000,1597798800000000000,4803.0,4807.6001,4757.2002,4768.7998,18551,62434,50857
2020-08-19 10:00:00.000000000,1597802400000000000,4768.7998,4794.0,4752.0,4777.6001,21459,50857,44427
2020-08-19 11:00:00.000000000,1597806000000000000,4777.6001,4790.0,4765.0,4777.7998,6650,44427,43708
2020-08-19 13:00:00.000000000,1597813200000000000,4777.3999,4799.7998,4765.0,4770.6001,14824,43708,44603
2020-08-19 14:00:00.000000000,1597816800000000000,4770.6001,4775.7998,4724.7998,4729.3999,17486,44603,48555
2020-08-20 09:00:00.000000000,1597885200000000000,4670.0,4691.0,4643.0,4685.3999,19893,48555,95101
2020-08-20 10:00:00.000000000,1597888800000000000,4685.3999,4686.2002,4642.7998,4674.7998,19566,95101,96040
2020-08-20 11:00:00.000000000,1597892400000000000,4674.7998,4675.2002,4640.6001,4647.2002,9285,96040,97680
2020-08-20 13:00:00.000000000,1597899600000000000,4645.0,4670.7998,4641.0,4657.2002,20635,97680,105086
2020-08-20 14:00:00.000000000,1597903200000000000,4657.2002,4663.7998,4631.6001,4659.6001,23114,105086,117004
2020-08-21 09:00:00.000000000,1597971600000000000,4694.3999,4716.0,4687.0,4704.3999,24493,117004,110198
2020-08-21 10:00:00.000000000,1597975200000000000,4704.3999,4707.2002,4680.0,4701.0,23574,110198,109333
2020-08-21 11:00:00.000000000,1597978800000000000,4701.0,4719.6001,4701.0,4709.7998,12627,109333,110572
2020-08-21 13:00:00.000000000,1597986000000000000,4708.6001,4712.6001,4687.0,4693.3999,16191,110572,114829
2020-08-21 14:00:00.000000000,1597989600000000000,4693.3999,4699.3999,4650.6001,4693.0,31588,114829,128025
2020-08-24 09:00:00.000000000,1598230800000000000,4724.6001,4731.7998,4687.3999,4710.7998,26165,128025,117955
2020-08-24 10:00:00.000000000,1598234400000000000,4710.7998,4747.0,4707.2002,4723.2002,27878,117955,114342
2020-08-24 11:00:00.000000000,1598238000000000000,4723.2002,4739.3999,4713.0,4726.6001,11892,114342,115020
2020-08-24 13:00:00.000000000,1598245200000000000,4727.6001,4736.3999,4715.0,4733.7998,15504,115020,117965
2020-08-24 14:00:00.000000000,1598248800000000000,4733.7998,4735.7998,4702.0,4711.0,22498,117965,125502
2020-08-25 09:00:00.000000000,1598317200000000000,4731.0,4779.3999,4728.0,4776.3999,27426,125502,116181
2020-08-25 10:00:00.000000000,1598320800000000000,4776.3999,4783.3999,4751.0,4765.7998,25093,116181,113577
2020-08-25 11:00:00.000000000,1598324400000000000,4765.7998,4765.7998,4728.7998,4732.7998,13378,113577,115070
2020-08-25 13:00:00.000000000,1598331600000000000,4733.0,4740.0,4715.0,4716.3999,20496,115070,120975
2020-08-25 14:00:00.000000000,1598335200000000000,4716.3999,4738.0,4708.3999,4733.3999,23120,120975,130353
2020-08-26 09:00:00.000000000,1598403600000000000,4731.6001,4762.0,4720.0,4755.6001,21624,130353,121656
2020-08-26 10:00:00.000000000,1598407200000000000,4755.6001,4756.3999,4713.7998,4714.2002,27728,121656,116848
2020-08-26 11:00:00.000000000,1598410800000000000,4714.2002,4718.0,4678.0,4679.0,18704,116848,118365
2020-08-26 13:00:00.000000000,1598418000000000000,4678.7998,4709.0,4675.0,4676.2002,25922,118365,123560
2020-08-26 14:00:00.000000000,1598421600000000000,4676.2002,4684.7998,4658.6001,4674.0,27758,123560,133175
2020-08-27 09:00:00.000000000,1598490000000000000,4689.0,4694.7998,4665.0,4667.6001,18780,133175,122807
2020-08-27 10:00:00.000000000,1598493600000000000,4667.6001,4700.0,4653.7998,4695.3999,28014,122807,116625
2020-08-27 11:00:00.000000000,1598497200000000000,4695.3999,4700.6001,4684.6001,4697.6001,11504,116625,116169
2020-08-27 13:00:00.000000000,1598504400000000000,4697.6001,4707.6001,4687.3999,4690.6001,18720,116169,118973
2020-08-27 14:00:00.000000000,1598508000000000000,4690.6001,4713.7998,4682.2002,4710.3999,22213,118973,127151
2020-08-28 09:00:00.000000000,1598576400000000000,4707.3999,4729.0,4693.2002,4724.7998,22380,127151,117232
2020-08-28 10:00:00.000000000,1598580000000000000,4724.7998,4744.6001,4711.2002,4743.6001,24178,117232,113661
2020-08-28 11:00:00.000000000,1598583600000000000,4743.6001,4758.6001,4743.6001,4755.0,14686,113661,115351
2020-08-28 13:00:00.000000000,1598590800000000000,4751.6001,4805.3999,4738.7998,4804.3999,30456,115351,124513
2020-08-28 14:00:00.000000000,1598594400000000000,4804.3999,4848.7998,4802.7998,4843.6001,40354,124513,140247
2020-08-31 09:00:00.000000000,1598835600000000000,4868.6001,4898.0,4852.7998,4870.2002,31531,140247,129689
2020-08-31 10:00:00.000000000,1598839200000000000,4870.2002,4895.0,4862.2002,4885.7998,21740,129689,123874
2020-08-31 11:00:00.000000000,1598842800000000000,4885.7998,4890.3999,4857.0,4861.0,10889,123874,122529
2020-08-31 13:00:00.000000000,1598850000000000000,4862.6001,4868.0,4842.2002,4845.6001,18894,122529,123825
2020-08-31 14:00:00.000000000,1598853600000000000,4845.6001,4846.0,4778.0,4786.0,35971,123825,129975
2020-09-01 09:00:00.000000000,1598922000000000000,4783.0,4814.0,4776.0,4793.7998,20915,129975,120220
2020-09-01 10:00:00.000000000,1598925600000000000,4793.7998,4814.7998,4780.0,4802.2002,27686,120220,115568
2020-09-01 11:00:00.000000000,1598929200000000000,4802.2002,4817.6001,4800.2002,4804.7998,9123,115568,116131
2020-09-01 13:00:00.000000000,1598936400000000000,4801.7998,4816.0,4796.0,4809.7998,14626,116131,118971
2020-09-01 14:00:00.000000000,1598940000000000000,4809.7998,4828.7998,4795.3999,4826.0,22246,118971,126446
2020-09-02 09:00:00.000000000,1599008400000000000,4844.0,4848.3999,4821.0,4823.7998,17401,126446,118444
2020-09-02 10:00:00.000000000,1599012000000000000,4823.7998,4828.6001,4761.6001,4767.3999,37587,118444,111460
2020-09-02 11:00:00.000000000,1599015600000000000,4767.3999,4809.7998,4761.3999,4808.0,20136,111460,112904
2020-09-02 13:00:00.000000000,1599022800000000000,4807.3999,4838.0,4799.6001,4825.0,23958,112904,119166
2020-09-02 14:00:00.000000000,1599026400000000000,4825.0,4838.3999,4797.3999,4808.2002,25156,119166,128619
2020-09-03 09:00:00.000000000,1599094800000000000,4806.0,4848.0,4788.6001,4843.0,23541,128619,117422
2020-09-03 10:00:00.000000000,1599098400000000000,4843.0,4855.0,4812.2002,4825.7998,27032,117422,110395
2020-09-03 11:00:00.000000000,1599102000000000000,4825.7998,4829.7998,4780.3999,4805.2002,22727,110395,110104
2020-09-03 13:00:00.000000000,1599109200000000000,4799.6001,4818.0,4783.2002,4800.3999,22392,110104,113803
2020-09-03 14:00:00.000000000,1599112800000000000,4800.3999,4800.3999,4772.0,4798.6001,25988,113803,122625
2020-09-04 09:00:00.000000000,1599181200000000000,4738.0,4748.7998,4711.0,4727.0,33238,122625,109066
2020-09-04 10:00:00.000000000,1599184800000000000,4727.0,4739.0,4716.3999,4723.0,22697,109066,106453
2020-09-04 11:00:00.000000000,1599188400000000000,4723.0,4732.0,4708.0,4726.2002,10396,106453,107373
2020-09-04 13:00:00.000000000,1599195600000000000,4723.0,4745.0,4719.0,4733.3999,18560,107373,110565
2020-09-04 14:00:00.000000000,1599199200000000000,4733.3999,4768.0,4727.0,4752.7998,25563,110565,119147
2020-09-07 09:00:00.000000000,1599440400000000000,4751.7998,4778.2002,4740.2002,4762.0,20389,119147,109934
2020-09-07 10:00:00.000000000,1599444000000000000,4762.0,4765.7998,4711.7998,4719.0,27610,109934,105328
2020-09-07 11:00:00.000000000,1599447600000000000,4719.0,4752.6001,4715.0,4738.0,14378,105328,105538
2020-09-07 13:00:00.000000000,1599454800000000000,4736.3999,4740.3999,4715.7998,4720.2002,16690,105538,108997
2020-09-07 14:00:00.000000000,1599458400000000000,4720.2002,4727.7998,4629.3999,4645.6001,44401,108997,123592
2020-09-08 09:00:00.000000000,1599526800000000000,4667.0,4679.6001,4648.2002,4654.3999,24148,123592,111916
2020-09-08 10:00:00.000000000,1599530400000000000,4654.3999,4676.0,4646.0,4653.2002,20934,111916,106552
2020-09-08 11:00:00.000000000,1599534000000000000,4653.2002,4658.0,4636.2002,4636.6001,11702,106552,106691
2020-09-08 13:00:00.000000000,1599541200000000000,4637.2002,4698.0,4635.2002,4693.0,29354,106691,108184
2020-09-08 14:00:00.000000000,1599544800000000000,4693.0,4698.7998,4672.0,4680.7998,21975,108184,114804
2020-09-09 09:00:00.000000000,1599613200000000000,4635.0,4639.7998,4595.2002,4609.6001,29604,114804,104710
2020-09-09 10:00:00.000000000,1599616800000000000,4609.6001,4610.2002,4543.7998,4600.0,42648,104710,106504
2020-09-09 11:00:00.000000000,1599620400000000000,4600.0,4622.0,4588.2002,4611.0,14309,106504,109623
2020-09-09 13:00:00.000000000,1599627600000000000,4612.0,4624.3999,4584.2002,4586.0,19047,109623,115761
2020-09-09 14:00:00.000000000,1599631200000000000,4586.0,4617.3999,4570.2002,4577.2002,24189,115761,125376
2020-09-10 09:00:00.000000000,1599699600000000000,4616.0,4630.0,4611.0,4625.0,23266,125376,111799
2020-09-10 10:00:00.000000000,1599703200000000000,4625.0,4634.6001,4606.3999,4616.6001,28065,111799,103581
2020-09-10 11:00:00.000000000,1599706800000000000,4616.6001,4626.0,4604.6001,4612.3999,7888,103581,102580
2020-09-10 13:00:00.000000000,1599714000000000000,4612.6001,4625.3999,4594.0,4615.6001,22422,102580,102427
2020-09-10 14:00:00.000000000,1599717600000000000,4615.6001,4617.2002,4561.0,4575.2002,31394,102427,110769
2020-09-11 09:00:00.000000000,1599786000000000000,4572.0,4593.7998,4558.0,4583.3999,20544,110769,100301
2020-09-11 10:00:00.000000000,1599789600000000000,4583.3999,4595.2002,4567.2002,4569.7998,20266,100301,93713
2020-09-11 11:00:00.000000000,1599793200000000000,4569.7998,4575.3999,4561.3999,4572.0,8129,93713,92934
2020-09-11 13:00:00.000000000,1599800400000000000,4573.7998,4609.7998,4573.6001,4599.7998,23760,92934,93503
2020-09-11 14:00:00.000000000,1599804000000000000,4599.7998,4625.3999,4593.3999,4612.6001,24746,93503,101500
2020-09-14 09:00:00.000000000,1600045200000000000,4637.6001,4649.2002,4626.6001,4638.7998,17586,101500,92715
2020-09-14 10:00:00.000000000,1600048800000000000,4638.7998,4654.2002,4631.7998,4633.6001,20835,92715,85594
2020-09-14 11:00:00.000000000,1600052400000000000,4633.6001,4643.6001,4623.6001,4640.0,8810,85594,84740
2020-09-14 13:00:00.000000000,1600059600000000000,4638.0,4638.7998,4614.7998,4621.0,19388,84740,86424
2020-09-14 14:00:00.000000000,1600063200000000000,4621.0,4645.6001,4613.0,4644.7998,20722,86424,92579
2020-09-15 09:00:00.000000000,1600131600000000000,4640.0,4642.3999,4624.3999,4638.6001,15961,92579,82782
2020-09-15 10:00:00.000000000,1600135200000000000,4638.6001,4664.2002,4638.0,4654.7998,25489,82782,73419
2020-09-15 11:00:00.000000000,1600138800000000000,4654.7998,4672.0,4651.6001,4666.2002,12278,73419,72450
2020-09-15 13:00:00.000000000,1600146000000000000,4665.0,4676.0,4658.6001,4664.2002,17802,72450,74188
2020-09-15 14:00:00.000000000,1600149600000000000,4664.2002,4687.0,4624.4,4677.6,23085,74188,80700
2020-09-16 09:00:00.000000000,1600218000000000000,4673.2,4676.4,4653.0,4660.8,15476,80700,70030
2020-09-16 10:00:00.000000000,1600221600000000000,4660.8,4675.8,4656.0,4667.0,18855,70030,60699
2020-09-16 11:00:00.000000000,1600225200000000000,4667.0,4669.4,4658.8,4660.8,5800,60699,58724
2020-09-16 13:00:00.000000000,1600232400000000000,4659.8,4664.4,4648.8,4652.4,15631,58724,56012
2020-09-16 14:00:00.000000000,1600236000000000000,4652.4,4654.0,4628.8,4648.2,23271,56012,57881
2020-09-17 09:00:00.000000000,1600304400000000000,4609.2,4609.4,4583.4,4589.2,8576,57881,44044
2020-09-17 10:00:00.000000000,1600308000000000000,4589.2,4595.0,4571.0,4578.2,11303,44044,47430
2020-09-17 11:00:00.000000000,1600311600000000000,4578.2,4586.4,4562.4,4569.2,6806,47430,50913
2020-09-17 13:00:00.000000000,1600318800000000000,4567.6,4620.6,4563.8,4619.2,19117,50913,62426
2020-09-17 14:00:00.000000000,1600322400000000000,4619.2,4636.0,4586.8,4593.4,24210,62426,78924
2020-09-18 09:00:00.000000000,1600390800000000000,4609.8,4646.8,4604.0,4630.0,19984,78924,75249
2020-09-18 10:00:00.000000000,1600394400000000000,4630.0,4634.6,4610.6,4621.4,20022,75249,75745
2020-09-18 11:00:00.000000000,1600398000000000000,4621.4,4645.6,4621.0,4632.0,11363,75745,77132
2020-09-18 13:00:00.000000000,1600405200000000000,4632.6,4706.0,4631.6,4695.8,39987,77132,92038
2020-09-18 14:00:00.000000000,1600408800000000000,4695.8,4736.0,4685.4,4734.8,31285,92038,107281
2020-09-21 09:00:00.000000000,1600650000000000000,4745.2,4752.6,4706.4,4708.6,23929,107281,96058
2020-09-21 10:00:00.000000000,1600653600000000000,4708.6,4720.0,4694.0,4701.2,18723,96058,91422
2020-09-21 11:00:00.000000000,1600657200000000000,4701.2,4701.2,4684.4,4689.2,10047,91422,90241
2020-09-21 13:00:00.000000000,1600664400000000000,4689.6,4700.6,4673.2,4678.0,16362,90241,91112
2020-09-21 14:00:00.000000000,1600668000000000000,4678.0,4693.8,4666.0,4673.6,23125,91112,96006
2020-09-22 09:00:00.000000000,1600736400000000000,4655.4,4668.0,4641.6,4657.8,20382,96006,87100
2020-09-22 10:00:00.000000000,1600740000000000000,4657.8,4674.8,4653.0,4665.4,19295,87100,83940
2020-09-22 11:00:00.000000000,1600743600000000000,4665.4,4698.0,4665.4,4681.8,13687,83940,84855
2020-09-22 13:00:00.000000000,1600750800000000000,4681.4,4684.0,4651.0,4651.6,18483,84855,90047
2020-09-22 14:00:00.000000000,1600754400000000000,4651.6,4658.4,4591.8,4617.8,33394,90047,101518
2020-09-23 09:00:00.000000000,1600822800000000000,4623.2,4634.0,4613.4,4622.8,14750,101518,93386
2020-09-23 10:00:00.000000000,1600826400000000000,4622.8,4633.0,4612.2,4618.6,15890,93386,87512
2020-09-23 11:00:00.000000000,1600830000000000000,4618.6,4632.0,4601.0,4627.6,11904,87512,85098
2020-09-23 13:00:00.000000000,1600837200000000000,4624.8,4645.6,4620.8,4644.6,14899,85098,84685
2020-09-23 14:00:00.000000000,1600840800000000000,4644.6,4646.0,4612.8,4621.2,21111,84685,89648
2020-09-24 09:00:00.000000000,1600909200000000000,4601.4,4607.8,4560.0,4564.8,23302,89648,82212
2020-09-24 10:00:00.000000000,1600912800000000000,4564.8,4582.8,4536.8,4541.2,29018,82212,83243
2020-09-24 11:00:00.000000000,1600916400000000000,4541.2,4557.8,4528.6,4538.6,12848,83243,87032
2020-09-24 13:00:00.000000000,1600923600000000000,4530.6,4556.8,4526.0,4556.6,17940,87032,92269
2020-09-24 14:00:00.000000000,1600927200000000000,4556.6,4566.0,4531.8,4548.4,22268,92269,102436
2020-09-25 09:00:00.000000000,1600995600000000000,4567.4,4576.2,4560.2,4563.8,13648,102436,94239
2020-09-25 10:00:00.000000000,1600999200000000000,4563.8,4587.6,4555.2,4558.0,21628,94239,86463
2020-09-25 11:00:00.000000000,1601002800000000000,4558.0,4568.6,4549.0,4549.6,6450,86463,85066
2020-09-25 13:00:00.000000000,1601010000000000000,4549.6,4575.4,4542.4,4555.0,20061,85066,84954
2020-09-25 14:00:00.000000000,1601013600000000000,4555.0,4573.6,4543.0,4563.4,22284,84954,90494
2020-09-28 09:00:00.000000000,1601254800000000000,4583.2,4611.6,4576.2,4591.4,18758,90494,81586
2020-09-28 10:00:00.000000000,1601258400000000000,4591.4,4595.6,4574.0,4582.4,16343,81586,80045
2020-09-28 11:00:00.000000000,1601262000000000000,4582.4,4583.2,4558.6,4560.0,7653,80045,80496
2020-09-28 13:00:00.000000000,1601269200000000000,4562.0,4594.6,4561.4,4574.6,19397,80496,84303
2020-09-28 14:00:00.000000000,1601272800000000000,4574.6,4581.4,4564.8,4577.0,14827,84303,91063
2020-09-29 09:00:00.000000000,1601341200000000000,4600.2,4607.0,4584.0,4600.0,14290,91063,82475
2020-09-29 10:00:00.000000000,1601344800000000000,4600.0,4618.8,4591.4,4597.6,23274,82475,76411
2020-09-29 11:00:00.000000000,1601348400000000000,4597.6,4600.0,4588.0,4594.0,5527,76411,75698
2020-09-29 13:00:00.000000000,1601355600000000000,4599.6,4610.8,4580.2,4600.0,15252,75698,76132
2020-09-29 14:00:00.000000000,1601359200000000000,4600.0,4618.0,4585.8,4586.2,19954,76132,81892
2020-09-30 09:00:00.000000000,1601427600000000000,4607.2,4617.8,4599.0,4611.8,12708,81892,74634
2020-09-30 10:00:00.000000000,1601431200000000000,4611.8,4629.6,4606.4,4625.6,17303,74634,71470
2020-09-30 11:00:00.000000000,1601434800000000000,4625.6,4626.6,4607.4,4612.0,6886,71470,71028
2020-09-30 13:00:00.000000000,1601442000000000000,4608.0,4609.2,4551.0,4557.2,23417,71028,75118
2020-09-30 14:00:00.000000000,1601445600000000000,4557.2,4591.8,4536.8,4555.4,24019,75118,83112
2020-10-09 09:00:00.000000000,1602205200000000000,4648.4,4672.0,4645.6,4671.8,22367,83112,72548
2020-10-09 10:00:00.000000000,1602208800000000000,4671.8,4687.0,4655.0,4686.6,15309,72548,69477
2020-10-09 11:00:00.000000000,1602212400000000000,4686.6,4697.2,4679.2,4690.6,6628,69477,69027
2020-10-09 13:00:00.000000000,1602219600000000000,4690.0,4691.4,4662.4,4673.8,13466,69027,68892
2020-10-09 14:00:00.000000000,1602223200000000000,4673.8,4673.8,4653.6,4660.4,15023,68892,73415
2020-10-12 09:00:00.000000000,1602464400000000000,4692.0,4765.6,4689.8,4763.8,25277,73415,64998
2020-10-12 10:00:00.000000000,1602468000000000000,4763.8,4783.0,4757.4,4780.2,18570,64998,65451
2020-10-12 11:00:00.000000000,1602471600000000000,4780.2,4794.4,4773.6,4791.8,6525,65451,66748
2020-10-12 13:00:00.000000000,1602478800000000000,4795.8,4820.6,4784.4,4801.8,19271,66748,72414
2020-10-12 14:00:00.000000000,1602482400000000000,4801.8,4824.0,4790.4,4819.6,15667,72414,79238
2020-10-13 09:00:00.000000000,1602550800000000000,4808.2,4808.6,4791.2,4793.4,14034,79238,70614
2020-10-13 10:00:00.000000000,1602554400000000000,4793.4,4804.2,4788.6,4791.4,13767,70614,64563
2020-10-13 11:00:00.000000000,1602558000000000000,4791.4,4813.8,4789.6,4811.6,7394,64563,62881
2020-10-13 13:00:00.000000000,1602565200000000000,4811.8,4832.6,4803.4,4832.2,14136,62881,60986
2020-10-13 14:00:00.000000000,1602568800000000000,4832.2,4845.2,4815.4,4832.2,19775,60986,63861
2020-10-14 09:00:00.000000000,1602637200000000000,4823.0,4823.6,4804.4,4811.6,14164,63861,54323
2020-10-14 10:00:00.000000000,1602640800000000000,4811.6,4814.2,4796.8,4810.0,15117,54323,48592
2020-10-14 11:00:00.000000000,1602644400000000000,4810.0,4812.0,4801.8,4805.2,5319,48592,47256
2020-10-14 13:00:00.000000000,1602651600000000000,4802.8,4810.8,4793.2,4806.0,12765,47256,46792
2020-10-14 14:00:00.000000000,1602655200000000000,4806.0,4818.0,4799.6,4813.6,14520,46792,49426
2020-10-15 09:00:00.000000000,1602723600000000000,4813.8,4826.0,4790.0,4797.0,16206,49426,37257
2020-10-15 10:00:00.000000000,1602727200000000000,4797.0,4836.0,4793.0,4805.4,17853,37257,29283
2020-10-15 11:00:00.000000000,1602730800000000000,4805.4,4824.8,4802.6,4813.0,4504,29283,27814
2020-10-15 13:00:00.000000000,1602738000000000000,4812.6,4821.6,4808.8,4813.8,5316,27814,25663
2020-10-15 14:00:00.000000000,1602741600000000000,4813.8,4814.0,4800.0,4802.6,7985,25663,23852
2020-10-16 09:00:00.000000000,1602810000000000000,4789.2,4811.2,4782.2,4791.8,15475,23852,53631
2020-10-16 10:00:00.000000000,1602813600000000000,4791.8,4804.6,4777.0,4791.6,16385,53631,55404
2020-10-16 11:00:00.000000000,1602817200000000000,4791.6,4800.0,4735.0,4747.0,15905,55404,59783
2020-10-16 13:00:00.000000000,1602824400000000000,4746.8,4788.4,4746.8,4774.0,17144,59783,67393
2020-10-16 14:00:00.000000000,1602828000000000000,4774.0,4774.6,4757.0,4767.4,14911,67393,75685
2020-10-19 09:00:00.000000000,1603069200000000000,4811.6,4843.4,4806.4,4822.8,22954,75685,66765
2020-10-19 10:00:00.000000000,1603072800000000000,4822.8,4833.4,4771.2,4780.8,25618,66765,65150
2020-10-19 11:00:00.000000000,1603076400000000000,4780.8,4792.8,4741.0,4746.6,14506,65150,67728
2020-10-19 13:00:00.000000000,1603083600000000000,4752.6,4763.0,4716.6,4733.2,19790,67728,74142
2020-10-19 14:00:00.000000000,1603087200000000000,4733.2,4743.6,4708.8,4731.6,16602,74142,82420
2020-10-20 09:00:00.000000000,1603155600000000000,4728.8,4742.2,4720.2,4730.4,11737,82420,75272
2020-10-20 10:00:00.000000000,1603159200000000000,4730.4,4740.6,4726.6,4730.0,11100,75272,70713
2020-10-20 11:00:00.000000000,1603162800000000000,4730.0,4747.6,4727.6,4747.6,6881,70713,69292
2020-10-20 13:00:00.000000000,1603170000000000000,4744.8,4757.2,4738.8,4748.8,12968,69292,68757
2020-10-20 14:00:00.000000000,1603173600000000000,4748.8,4768.0,4744.2,4762.0,17897,68757,73451
2020-10-21 09:00:00.000000000,1603242000000000000,4777.2,4780.2,4751.4,4757.4,13345,73451,66371
2020-10-21 10:00:00.000000000,1603245600000000000,4757.4,4765.6,4727.2,4730.0,19332,66371,63650
2020-10-21 11:00:00.000000000,1603249200000000000,4730.0,4744.2,4723.0,4740.6,7815,63650,64316
2020-10-21 13:00:00.000000000,1603256400000000000,4740.6,4741.6,4730.6,4739.2,8140,64316,66420
2020-10-21 14:00:00.000000000,1603260000000000000,4739.2,4773.4,4734.8,4769.6,23001,66420,74938
2020-10-22 09:00:00.000000000,1603328400000000000,4749.2,4757.0,4725.0,4729.8,15827,74938,66490
2020-10-22 10:00:00.000000000,1603332000000000000,4729.8,4736.2,4696.0,4734.2,24114,66490,63207
